id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,Description,team_id,team_name,team_conference,team_points,team_won,team_line_score_q1,team_line_score_q2,team_line_score_q3,team_line_score_q4,team_spread,team_wins,team_loses,games_played,season_point_total,team_line_score_q1_total,team_line_score_q2_total,team_line_score_q3_total,team_line_score_q4_total,team_previous_wins,team_previous_loses,opp_team_id,opp_team_name,opp_team_conference,opp_team_points,opp_team_won,opp_team_line_score_q1,opp_team_line_score_q2,opp_team_line_score_q3,opp_team_line_score_q4,opp_team_spread,opp_team_wins,opp_team_loses,opp_games_played,opp_season_point_total,opp_team_line_score_q1_total,opp_team_line_score_q2_total,opp_team_line_score_q3_total,opp_team_line_score_q4_total,opp_team_previous_wins,opp_team_previous_loses,team_points_allowed,team_opp_wins,team_opp_loses,opp_team_points_allowed,opp_team_opp_wins,opp_team_opp_loses
400933924,2017,12,regular,,False,False,84649,3634,home_records,57,Florida,SEC,36,True,6,13,14,3,29,3,6,9,185,49,70,23,76,8,3,5,UAB,Conference USA,7,False,0,0,0,7,-29,7,3,10,320,105,85,59,75,5,6,255,31,13,249,19,27
400933933,2017,13,regular,,False,False,89066,3634,home_records,57,Florida,SEC,22,False,7,6,3,6,-16,4,6,10,221,55,83,37,79,8,3,52,Florida State,ACC,38,True,17,17,0,14,16,4,6,10,240,58,86,26,80,8,3,262,38,16,231,33,16
400941786,2017,1,regular,,False,False,13377,3935,away_records,58,South Florida,American Athletic,42,True,28,28,7,7,20,0,0,0,0,0,0,0,0,9,2,23,San José State,Mountain West,22,False,16,0,0,6,-20,0,0,0,0,0,0,0,0,3,8,0,0,0,13,0,0
400941791,2017,1,regular,,False,False,26460,3886,home_records,58,South Florida,American Athletic,31,True,7,0,10,14,14,1,0,1,42,28,28,7,7,9,2,2619,Stony Brook,,17,False,3,3,0,7,-14,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
400941799,2017,3,regular,,False,False,35404,3886,home_records,58,South Florida,American Athletic,47,True,9,14,14,10,24,2,0,2,73,35,28,17,21,9,2,356,Illinois,Big Ten,23,False,7,7,0,14,-24,2,0,2,44,9,20,7,8,3,8,39,0,0,28,1,0
400941803,2017,4,regular,,False,True,24325,3886,home_records,58,South Florida,American Athletic,43,True,3,17,13,10,36,3,0,3,120,44,42,31,31,9,2,218,Temple,American Athletic,7,False,7,7,0,0,-36,2,1,3,61,13,27,9,16,9,3,62,2,0,83,0,3
400941810,2017,5,regular,,False,True,34883,3699,away_records,58,South Florida,American Athletic,61,True,10,10,17,13,30,4,0,4,163,47,59,44,41,9,2,151,East Carolina,American Athletic,31,False,10,14,7,0,-30,1,3,4,92,23,6,31,14,3,8,69,4,1,192,3,2
400941832,2017,7,regular,,False,True,43708,3886,home_records,58,South Florida,American Athletic,33,True,3,20,7,3,30,5,0,5,224,57,69,61,54,9,2,2132,Cincinnati,American Athletic,3,False,0,0,0,0,-30,2,4,6,137,17,33,34,,4,7,100,5,4,198,9,2
400941829,2017,8,regular,,False,True,17256,4729,away_records,58,South Florida,American Athletic,34,True,13,13,14,0,6,6,0,6,257,60,89,68,57,9,2,2655,Tulane,American Athletic,28,False,0,7,7,14,-6,3,3,6,171,58,60,21,34,3,8,103,7,8,161,9,7
400941839,2017,9,regular,,False,True,32316,3886,home_records,58,South Florida,American Athletic,24,False,0,7,7,10,-4,7,0,7,291,73,102,82,57,9,2,248,Houston,American Athletic,28,True,0,0,14,14,4,4,3,7,191,58,82,30,35,9,2,131,10,11,168,16,10
400985386,2017,10,regular,,False,True,18430,3892,away_records,58,South Florida,American Athletic,37,True,10,10,17,3,17,7,1,8,315,73,109,89,67,9,2,41,Connecticut,American Athletic,20,False,0,7,0,13,-17,3,5,8,202,50,37,75,50,3,8,159,14,14,308,14,19
400941848,2017,12,regular,,False,True,26195,3886,home_records,58,South Florida,American Athletic,27,True,21,3,3,0,7,8,1,9,352,83,119,106,70,9,2,202,Tulsa,American Athletic,20,False,10,10,0,3,-7,2,8,10,310,72,87,53,94,8,3,179,17,19,380,27,12
400941849,2017,13,regular,,False,True,47129,3652,away_records,58,South Florida,American Athletic,42,False,13,13,14,8,-7,9,1,10,379,104,122,109,70,9,2,2116,UCF,American Athletic,49,True,21,0,7,21,7,10,0,10,482,152,178,94,,6,5,199,19,27,205,27,24
400933840,2017,1,regular,,True,False,75107,5348,home_records,59,Georgia Tech,ACC,41,False,7,7,7,7,-1,0,0,0,0,0,0,0,0,7,4,2633,Tennessee,SEC,42,True,7,7,7,14,1,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0
400937455,2017,2,regular,,False,False,50161,721,home_records,59,Georgia Tech,ACC,37,True,3,7,20,7,27,0,1,1,41,7,7,7,7,7,4,55,Jacksonville State,,10,False,7,7,3,0,-27,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
400937473,2017,4,regular,,False,True,40211,721,home_records,59,Georgia Tech,ACC,35,True,7,14,7,7,18,1,1,2,78,10,14,27,14,7,4,221,Pittsburgh,ACC,17,False,10,10,0,0,-18,1,2,3,63,17,24,10,8,7,4,52,0,0,113,3,0
400937483,2017,5,regular,,False,True,42805,721,home_records,59,Georgia Tech,ACC,33,True,7,3,14,9,26,2,1,3,113,17,28,34,21,7,4,153,North Carolina,ACC,7,False,0,0,0,7,-26,1,3,4,135,45,52,35,20,8,3,69,1,2,132,6,0
400981508,2017,7,regular,,False,True,55799,3948,away_records,59,Georgia Tech,ACC,24,False,7,7,10,0,-1,3,1,4,146,24,31,48,30,7,4,2390,Miami,ACC,25,True,3,10,3,9,1,4,0,4,148,16,24,38,59,7,4,76,2,5,69,8,2
400937501,2017,8,regular,,False,True,45224,721,home_records,59,Georgia Tech,ACC,38,True,3,10,12,13,14,3,2,5,170,31,38,58,30,7,4,154,Wake Forest,ACC,24,False,14,14,3,0,-14,4,2,6,184,47,59,55,27,6,5,101,6,5,100,9,4
400937505,2017,9,regular,,False,True,80346,3836,away_records,59,Georgia Tech,ACC,10,False,0,0,0,7,-14,4,2,6,208,34,48,70,43,7,4,228,Clemson,ACC,24,True,14,7,3,0,14,6,1,7,234,61,47,66,62,11,1,125,10,7,95,15,6
400937512,2017,10,regular,,False,True,38448,3923,away_records,59,Georgia Tech,ACC,36,False,7,7,14,8,-4,4,3,7,218,34,48,70,50,7,4,258,Virginia,ACC,40,True,3,10,15,12,4,5,3,8,197,52,72,49,48,2,9,149,16,8,192,14,17
400937517,2017,11,regular,,False,True,47909,721,home_records,59,Georgia Tech,ACC,28,True,7,7,7,7,6,4,4,8,254,41,55,84,58,7,4,259,Virginia Tech,ACC,22,False,6,6,7,6,-6,7,2,9,293,63,94,96,55,9,3,189,21,11,120,20,16
400937522,2017,12,regular,,False,True,20141,3982,away_records,59,Georgia Tech,ACC,20,False,13,13,0,0,-23,5,4,9,282,48,62,91,65,7,4,150,Duke,ACC,43,True,3,17,10,13,23,4,6,10,235,58,76,50,54,4,7,211,28,13,206,23,16
400933934,2017,13,regular,,False,False,55000,721,home_records,59,Georgia Tech,ACC,7,False,0,7,0,0,-31,5,5,10,302,61,75,91,65,7,4,61,Georgia,SEC,38,True,10,10,14,7,31,10,1,11,388,98,97,123,57,7,4,254,32,19,158,34,17
400933831,2017,1,regular,,False,False,92746,3917,home_records,61,Georgia,SEC,31,True,7,14,10,0,21,0,0,0,0,0,0,0,0,7,4,2026,Appalachian State,Sun Belt,10,False,0,0,0,10,-21,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0
400933845,2017,2,regular,,False,False,77622,3855,away_records,61,Georgia,SEC,20,True,7,7,7,3,1,1,0,1,31,7,14,10,0,7,4,87,Notre Dame,FBS Independents,19,False,3,10,3,3,-1,1,0,1,49,21,7,7,14,4,7,10,0,0,16,0,0
400933857,2017,3,regular,,False,False,92746,3917,home_records,61,Georgia,SEC,42,True,14,7,21,0,28,2,0,2,51,14,21,17,3,7,4,2535,Samford,,14,False,7,7,0,7,-28,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0
400933865,2017,4,regular,,False,True,92746,3917,home_records,61,Georgia,SEC,31,True,14,0,17,0,28,3,0,3,93,28,28,38,3,7,4,344,Mississippi State,SEC,3,False,3,3,0,0,-28,3,0,3,143,43,49,41,14,4,7,43,1,0,28,3,0
400933878,2017,5,regular,,False,True,102455,3853,away_records,61,Georgia,SEC,41,True,14,14,7,10,41,4,0,4,124,42,28,55,3,7,4,2633,Tennessee,SEC,0,False,0,0,0,0,-41,3,1,4,121,24,38,17,38,8,3,46,4,0,87,0,5
400933885,2017,6,regular,,False,True,36282,3973,away_records,61,Georgia,SEC,45,True,14,14,17,7,31,5,0,5,165,56,42,62,13,7,4,238,Vanderbilt,SEC,14,False,0,7,0,7,-31,3,2,5,108,38,38,14,14,5,6,46,7,1,110,7,2
400933888,2017,7,regular,,False,True,92746,3917,home_records,61,Georgia,SEC,53,True,14,20,13,6,25,6,0,6,210,70,56,79,20,7,4,142,Missouri,SEC,28,False,7,7,0,7,-25,1,4,5,136,37,59,26,28,3,8,60,10,3,200,8,3
400933898,2017,9,regular,,True,True,84107,3712,away_records,61,Georgia,SEC,42,True,0,0,14,7,35,7,0,7,263,84,76,92,26,7,4,57,Florida,SEC,7,False,0,0,0,7,-35,3,3,6,142,30,51,20,55,8,3,88,11,7,140,15,5
400933906,2017,10,regular,,False,True,92746,3917,home_records,61,Georgia,SEC,24,True,7,7,7,3,14,8,0,8,305,84,76,106,33,7,4,2579,South Carolina,SEC,10,False,7,7,3,0,-14,6,2,8,210,64,58,61,54,6,5,95,14,10,162,16,10
400933913,2017,11,regular,,False,True,0,3785,away_records,61,Georgia,SEC,17,False,0,0,3,7,-23,9,0,9,329,91,83,113,36,7,4,2,Auburn,SEC,40,True,6,10,14,10,23,7,2,9,332,99,99,89,55,8,3,105,20,12,152,18,14
400933925,2017,12,regular,,False,True,92746,3917,home_records,61,Georgia,SEC,42,True,7,14,7,14,29,9,1,10,346,91,83,116,43,7,4,96,Kentucky,SEC,13,False,0,0,7,0,-29,7,3,10,279,78,103,68,57,6,5,145,27,14,257,20,22
400933934,2017,13,regular,,False,False,55000,721,away_records,61,Georgia,SEC,38,True,10,10,14,7,31,10,1,11,388,98,97,123,57,7,4,59,Georgia Tech,ACC,7,False,0,7,0,0,-31,5,5,10,302,61,75,91,65,7,4,158,34,17,254,32,19
400955153,2017,14,regular,,True,True,76534,5348,away_records,61,Georgia,SEC,28,True,10,10,3,15,21,11,1,12,426,108,107,137,64,7,4,2,Auburn,SEC,7,False,7,0,0,0,-21,10,2,12,440,119,119,127,85,8,3,165,39,22,197,42,19
400938887,2017,1,regular,,False,False,12145,3985,away_records,62,"Hawai'i",Mountain West,38,True,7,7,7,17,3,0,0,0,0,0,0,0,0,5,7,113,UMass,FBS Independents,35,False,7,7,14,7,-3,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0
400945249,2017,1,regular,,False,False,25472,3610,home_records,62,"Hawai'i",Mountain West,41,True,7,14,13,7,23,1,0,1,38,7,7,7,17,5,7,2717,Western Carolina,,18,False,10,10,8,0,-23,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0
400935261,2017,2,regular,,False,False,50444,1056,away_records,62,"Hawai'i",Mountain West,23,False,7,7,7,9,-33,2,0,2,79,14,21,20,24,5,7,26,UCLA,Pac-12,56,True,14,21,14,7,33,1,0,1,45,3,7,7,28,4,7,53,0,0,44,0,0
400945261,2017,4,regular,,False,True,17796,3984,away_records,62,"Hawai'i",Mountain West,21,False,7,7,7,7,-7,2,1,3,102,21,28,27,33,5,7,2751,Wyoming,Mountain West,28,True,0,7,7,7,7,1,2,3,43,27,13,3,3,8,4,109,1,0,73,2,0
400945264,2017,5,regular,,False,True,25687,3610,home_records,62,"Hawai'i",Mountain West,21,False,0,7,7,7,-30,2,2,4,123,28,35,34,40,5,7,36,Colorado State,Mountain West,51,True,17,17,13,7,30,2,2,4,122,30,37,24,44,6,5,137,2,2,95,2,1
400945270,2017,6,regular,,False,True,16566,3816,away_records,62,"Hawai'i",Mountain West,21,False,7,7,7,0,-14,2,3,5,144,28,42,41,47,5,7,2440,Nevada,Mountain West,35,True,7,14,7,7,14,0,5,5,100,27,38,21,31,4,7,188,4,4,184,5,3
400945277,2017,7,regular,,False,True,25019,3610,home_records,62,"Hawai'i",Mountain West,37,True,0,14,7,16,11,2,4,6,165,35,49,48,47,5,7,23,San José State,Mountain West,26,False,3,3,7,6,-11,1,6,7,105,36,27,27,29,3,8,223,4,9,294,6,7
400945287,2017,9,regular,,False,True,23018,3610,home_records,62,"Hawai'i",Mountain West,7,False,0,7,0,0,-21,3,4,7,202,35,63,55,63,5,7,21,San Diego State,Mountain West,28,True,7,7,7,7,21,6,2,8,208,61,81,45,48,9,3,249,5,15,174,14,9
400945293,2017,10,regular,,False,True,16278,3914,away_records,62,"Hawai'i",Mountain West,23,False,6,6,7,10,-8,3,5,8,209,35,70,55,63,5,7,2439,UNLV,Mountain West,31,True,7,0,21,3,8,3,5,8,240,63,81,61,34,4,7,277,11,17,269,18,15
400945297,2017,11,regular,,False,True,21357,3610,home_records,62,"Hawai'i",Mountain West,21,False,7,0,0,14,-10,3,6,9,232,41,76,62,73,5,7,278,Fresno State,Mountain West,31,True,21,21,10,0,10,6,3,9,261,84,69,75,33,1,10,308,14,22,162,17,24
400945303,2017,12,regular,,False,True,17650,3905,away_records,62,"Hawai'i",Mountain West,0,False,0,0,0,0,-38,3,7,10,253,48,76,62,87,5,7,328,Utah State,Mountain West,38,True,14,7,14,3,38,5,5,10,299,89,107,54,63,3,8,339,20,25,286,20,21
400945310,2017,13,regular,,False,False,24910,3610,home_records,62,"Hawai'i",Mountain West,20,False,7,0,0,13,-10,3,8,11,253,48,76,62,87,5,7,252,BYU,FBS Independents,30,True,6,6,7,10,10,3,9,12,192,71,60,44,43,7,4,377,25,30,301,24,34
400934488,2017,1,regular,,False,False,61500,3772,home_records,66,Iowa State,Big 12,42,True,14,7,14,7,18,0,0,0,0,0,0,0,0,3,8,2460,Northern Iowa,,24,False,3,3,7,7,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400934499,2017,2,regular,,False,False,61500,3772,home_records,66,Iowa State,Big 12,41,False,7,3,14,14,-3,1,0,1,42,14,7,14,7,3,8,2294,Iowa,Big Ten,44,True,7,7,7,17,3,1,0,1,24,0,14,7,3,7,4,24,0,0,3,0,0
400934517,2017,3,regular,,False,False,22811,3768,away_records,66,Iowa State,Big 12,41,True,6,6,14,7,27,1,1,2,83,21,10,28,21,3,8,2006,Akron,Mid-American,14,False,0,14,0,0,-27,1,1,2,52,14,17,14,7,5,6,68,1,0,55,0,0
400934521,2017,5,regular,,False,True,51234,3772,home_records,66,Iowa State,Big 12,7,False,0,0,7,0,-10,2,1,3,124,27,16,42,28,3,8,251,Texas,Big 12,17,True,7,7,0,3,10,1,2,3,121,21,28,37,35,5,6,82,2,1,78,3,1
400934523,2017,6,regular,,False,True,86019,3835,away_records,66,Iowa State,Big 12,38,True,10,10,11,14,7,2,2,4,131,27,16,49,28,3,8,201,Oklahoma,Big 12,31,False,14,10,0,7,-7,4,0,4,192,38,45,42,56,9,2,99,3,3,78,2,4
400934527,2017,7,regular,,False,True,55593,3772,home_records,66,Iowa State,Big 12,45,True,14,10,14,7,45,3,2,5,169,37,26,60,42,3,8,2305,Kansas,Big 12,0,False,0,0,0,0,-45,1,4,5,148,41,37,51,33,2,9,130,7,3,224,7,3
400934531,2017,8,regular,,False,True,57045,3784,away_records,66,Iowa State,Big 12,31,True,17,17,0,7,18,4,2,6,214,51,36,74,49,3,8,2641,Texas Tech,Big 12,13,False,6,0,7,0,-18,4,2,6,269,70,80,61,52,4,7,130,8,7,185,10,7
400934540,2017,9,regular,,False,True,56259,3772,home_records,66,Iowa State,Big 12,14,True,7,7,0,0,7,5,2,7,245,68,53,74,56,3,8,2628,TCU,Big 12,7,False,0,0,7,0,-7,7,0,7,291,62,80,85,65,6,5,143,12,9,104,13,8
400934542,2017,10,regular,,False,True,55831,3842,away_records,66,Iowa State,Big 12,16,False,3,3,10,3,-4,6,2,8,259,75,60,74,56,3,8,277,West Virginia,Big 12,20,True,10,10,0,0,4,5,3,8,342,97,108,80,79,9,2,150,19,9,253,15,11
400934548,2017,11,regular,,False,True,61500,3772,home_records,66,Iowa State,Big 12,42,False,14,7,7,14,-7,6,3,9,275,78,63,84,59,3,8,197,Oklahoma State,Big 12,49,True,14,14,10,18,7,7,2,9,408,100,131,79,85,9,2,170,24,12,257,22,13
400934551,2017,12,regular,,False,True,40653,4727,away_records,66,Iowa State,Big 12,23,True,10,10,3,3,10,6,4,10,317,92,70,91,73,3,8,239,Baylor,Big 12,13,False,7,3,3,0,-10,1,9,10,257,38,71,78,77,6,5,219,31,14,363,23,20
400934558,2017,13,regular,,False,True,49554,3636,away_records,66,Iowa State,Big 12,19,False,3,3,6,7,-1,7,4,11,340,102,80,94,76,3,8,2306,Kansas State,Big 12,20,True,0,7,0,13,1,6,5,11,365,117,141,61,71,7,4,232,32,23,291,33,23
400944830,2017,1,regular,,False,False,31581,3653,home_records,68,Boise State,Mountain West,24,True,7,10,0,7,11,0,0,0,0,0,0,0,0,10,1,2653,Troy,Sun Belt,13,False,7,7,0,3,-11,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0
400935267,2017,2,regular,,False,False,32631,3820,away_records,68,Boise State,Mountain West,44,False,3,3,7,14,-3,1,0,1,24,7,10,0,7,10,1,265,Washington State,Pac-12,47,True,7,3,0,21,3,1,0,1,31,7,7,7,10,8,3,13,0,0,0,0,0
400945256,2017,3,regular,,False,True,28385,3653,home_records,68,Boise State,Mountain West,28,True,7,7,0,14,14,1,1,2,68,10,13,7,21,10,1,167,New Mexico,Mountain West,14,False,7,7,0,7,-14,1,1,2,66,9,10,10,37,7,4,60,1,0,44,0,1
400945258,2017,4,regular,,False,False,33947,3653,home_records,68,Boise State,Mountain West,23,False,7,7,0,9,-19,2,1,3,96,17,20,7,35,10,1,258,Virginia,ACC,42,True,14,14,14,7,19,2,1,3,83,14,27,21,21,2,9,74,2,1,62,1,1
400945267,2017,6,regular,,False,False,59753,3801,away_records,68,Boise State,Mountain West,24,True,17,17,0,7,17,2,2,4,119,24,27,7,44,10,1,252,BYU,FBS Independents,7,False,7,0,0,0,-17,1,4,5,63,24,24,6,16,7,4,116,4,2,132,5,2
400945273,2017,7,regular,,False,True,49053,3932,away_records,68,Boise State,Mountain West,31,True,7,7,0,10,17,3,2,5,143,41,44,7,51,10,1,21,San Diego State,Mountain West,14,False,0,0,7,7,-17,6,0,6,191,61,78,38,41,9,3,123,5,6,116,7,5
400945279,2017,8,regular,,False,True,35565,3653,home_records,68,Boise State,Mountain West,24,True,0,3,7,14,10,4,2,6,174,48,51,7,61,10,1,2751,Wyoming,Mountain West,14,False,0,0,7,0,-10,4,2,6,144,33,57,31,22,8,4,137,11,6,127,8,7
400945284,2017,9,regular,,False,True,19012,3905,away_records,68,Boise State,Mountain West,41,True,14,14,7,6,27,5,2,7,198,48,54,14,75,10,1,328,Utah State,Mountain West,14,False,7,0,7,0,-27,4,4,8,261,75,100,44,56,3,8,151,15,8,235,12,14
400945289,2017,10,regular,,False,True,30858,3653,home_records,68,Boise State,Mountain West,41,True,10,21,7,3,27,6,2,8,239,62,68,21,81,10,1,2440,Nevada,Mountain West,14,False,7,7,0,0,-27,1,7,8,219,55,65,57,52,4,7,165,19,12,294,13,12
400945296,2017,11,regular,,False,True,32166,5388,away_records,68,Boise State,Mountain West,59,True,14,14,21,14,7,7,2,9,280,72,89,28,84,10,1,36,Colorado State,Mountain West,52,False,21,14,7,10,-7,6,4,10,312,110,110,54,69,6,5,179,20,19,257,19,20
400945300,2017,12,regular,,False,True,33030,3653,home_records,68,Boise State,Mountain West,44,True,17,10,10,7,25,8,2,10,339,86,103,49,98,10,1,2005,Air Force,Mountain West,19,False,3,3,0,9,-25,4,6,10,320,89,107,68,101,8,3,231,26,23,310,32,18
400945307,2017,13,regular,,False,True,31526,3660,away_records,68,Boise State,Mountain West,17,False,0,0,3,7,-11,9,2,11,383,103,113,59,105,10,1,278,Fresno State,Mountain West,28,True,7,3,6,12,11,8,3,11,305,112,97,88,33,1,10,250,30,29,190,27,33
400955154,2017,14,regular,,False,True,24515,3653,home_records,68,Boise State,Mountain West,17,True,3,7,0,7,3,9,3,12,400,103,113,62,112,10,1,278,Fresno State,Mountain West,14,False,14,14,0,0,-3,9,3,12,333,119,100,94,45,1,10,278,38,32,207,36,35
400944827,2017,1,regular,,False,False,10526,3791,home_records,70,Idaho,Sun Belt,28,True,0,14,7,7,22,0,0,0,0,0,0,0,0,7,4,16,Sacramento State,,6,False,6,6,0,0,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400944833,2017,2,regular,,False,False,10156,3791,home_records,70,Idaho,Sun Belt,16,False,0,3,7,6,-28,1,0,1,28,0,14,7,7,7,4,2439,UNLV,Mountain West,44,True,3,3,24,10,28,0,1,1,40,6,13,14,7,4,7,6,0,0,43,0,0
400944839,2017,3,regular,,False,False,25732,3980,away_records,70,Idaho,Sun Belt,28,False,7,7,14,0,-9,1,1,2,44,0,17,14,13,7,4,2711,Western Michigan,Mid-American,37,True,3,3,13,18,9,0,2,2,45,7,7,14,17,12,0,50,0,1,77,1,0
400944841,2017,4,regular,,False,True,12603,3797,away_records,70,Idaho,Sun Belt,29,True,7,7,0,10,6,1,2,3,72,7,24,28,13,7,4,6,South Alabama,Sun Belt,23,False,10,3,0,7,-6,1,2,3,79,34,17,17,21,5,6,87,0,3,91,1,2
400944848,2017,6,regular,,False,True,14198,3791,home_records,70,Idaho,Sun Belt,16,False,7,3,3,3,-5,2,2,4,101,14,31,28,23,7,4,309,Louisiana,Sun Belt,21,True,7,7,7,0,5,1,3,4,164,55,61,28,37,5,6,110,1,5,215,1,4
400944853,2017,7,regular,,False,True,10168,3791,home_records,70,Idaho,Sun Belt,20,False,0,17,3,0,-3,2,3,5,117,21,34,31,26,7,4,2026,Appalachian State,Sun Belt,23,True,0,0,7,16,3,3,2,5,148,30,55,19,51,8,3,131,2,8,102,6,4
400933897,2017,8,regular,,False,False,47648,3838,away_records,70,Idaho,Sun Belt,21,False,7,7,0,7,-47,2,4,6,137,21,51,34,26,7,4,142,Missouri,SEC,68,True,34,17,14,3,47,1,5,6,164,44,66,26,35,3,8,154,5,10,253,14,3
400944865,2017,9,regular,,False,True,10705,3791,home_records,70,Idaho,Sun Belt,31,True,14,14,3,0,8,2,5,7,158,28,58,34,33,7,4,2433,Louisiana Monroe,Sun Belt,23,False,7,7,6,10,-8,3,4,7,258,54,65,61,57,4,7,222,6,15,265,8,15
400944866,2017,10,regular,,False,True,20341,3975,away_records,70,Idaho,Sun Belt,21,False,0,0,0,14,-3,3,5,8,189,42,72,37,33,7,4,2653,Troy,Sun Belt,24,True,0,10,7,7,3,6,2,8,200,52,60,41,41,9,2,245,9,19,138,9,16
400944876,2017,12,regular,,False,True,7444,3791,home_records,70,Idaho,Sun Belt,7,False,7,0,0,0,-6,3,6,9,210,42,72,37,47,7,4,324,Coastal Carolina,Sun Belt,13,True,10,10,0,3,6,1,9,10,243,81,54,53,68,0,0,269,15,21,384,20,23
400944882,2017,13,regular,,False,True,21894,3601,away_records,70,Idaho,Sun Belt,10,False,7,7,3,0,-7,3,7,10,217,49,72,37,47,7,4,166,New Mexico State,Sun Belt,17,True,14,0,0,3,7,4,6,10,316,77,95,71,92,3,8,282,16,30,339,15,25
400944887,2017,14,regular,,False,True,14163,4246,away_records,70,Idaho,Sun Belt,24,True,7,7,3,7,14,3,8,11,227,56,79,40,47,7,4,2247,Georgia State,Sun Belt,10,False,7,3,0,0,-14,6,4,10,207,47,54,31,68,3,8,299,20,36,256,21,32
400935236,2017,1,regular,,False,False,33018,3911,home_records,77,Northwestern,Big Ten,31,True,7,0,10,14,11,0,0,0,0,0,0,0,0,5,6,2440,Nevada,Mountain West,20,False,10,10,0,3,-11,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0
400935240,2017,2,regular,,False,False,20241,3982,away_records,77,Northwestern,Big Ten,17,False,7,7,0,7,-24,1,0,1,31,7,0,10,14,5,6,150,Duke,ACC,41,True,7,14,10,10,24,1,0,1,60,21,26,6,7,4,7,20,0,0,7,0,0
400935355,2017,3,regular,,False,False,33706,3911,home_records,77,Northwestern,Big Ten,49,True,14,21,0,14,42,1,1,2,48,14,7,10,21,5,6,189,Bowling Green,Mid-American,7,False,0,0,0,0,-42,0,2,2,37,3,6,7,18,3,8,61,1,0,70,0,0
400935370,2017,5,regular,,False,True,80584,347,away_records,77,Northwestern,Big Ten,24,False,7,7,0,14,-9,2,1,3,97,28,28,10,35,5,6,275,Wisconsin,Big Ten,33,True,7,0,14,12,9,3,0,3,130,28,34,42,30,10,2,68,1,2,30,1,3
400935374,2017,6,regular,,False,True,41061,3911,home_records,77,Northwestern,Big Ten,7,False,0,0,0,7,-24,2,2,4,121,35,35,10,49,5,6,213,Penn State,Big Ten,31,True,7,7,14,7,24,5,0,5,207,72,44,51,39,10,2,101,4,2,47,6,2
400935377,2017,7,regular,,False,True,38325,3665,away_records,77,Northwestern,Big Ten,37,True,21,21,3,10,16,2,3,5,128,35,35,10,56,5,6,120,Maryland,Big Ten,21,False,7,7,7,0,-16,3,2,5,169,50,33,35,49,5,6,132,9,2,182,8,1
400935385,2017,8,regular,,False,True,40036,3911,home_records,77,Northwestern,Big Ten,17,True,0,0,7,3,7,3,3,6,165,56,56,13,66,5,6,2294,Iowa,Big Ten,10,False,7,7,0,3,-7,4,2,6,173,28,48,28,70,7,4,153,12,4,112,9,4
400935389,2017,9,regular,,False,True,39369,3911,home_records,77,Northwestern,Big Ten,39,True,0,10,0,7,8,4,3,7,182,56,56,20,69,5,6,127,Michigan State,Big Ten,31,False,3,3,0,7,-8,6,1,7,159,42,41,37,36,3,8,163,16,6,118,15,8
400935400,2017,10,regular,,False,True,89721,3834,away_records,77,Northwestern,Big Ten,31,True,10,10,0,7,7,5,3,8,221,56,66,20,76,5,6,158,Nebraska,Big Ten,24,False,7,7,10,0,-7,4,4,8,206,48,51,65,49,9,2,194,22,7,240,17,9
400935406,2017,11,regular,,False,True,33765,3911,home_records,77,Northwestern,Big Ten,23,True,0,14,6,3,10,6,3,9,252,66,76,20,83,5,6,2509,Purdue,Big Ten,13,False,0,0,7,6,-10,4,5,9,222,50,81,40,54,3,8,218,26,11,170,20,16
400935413,2017,12,regular,,False,True,30014,3911,home_records,77,Northwestern,Big Ten,39,True,0,25,7,7,39,7,3,10,275,66,90,26,86,5,6,135,Minnesota,Big Ten,0,False,0,0,0,0,-39,5,5,10,265,61,60,41,96,8,3,231,30,16,204,26,20
400935418,2017,13,regular,,False,True,30456,3832,away_records,77,Northwestern,Big Ten,42,True,14,14,14,14,35,8,3,11,314,66,115,33,93,5,6,356,Illinois,Big Ten,7,False,7,0,0,0,-35,2,9,11,178,32,53,27,67,3,8,231,35,21,336,33,24
400941805,2017,4,regular,,False,False,41584,3805,away_records,79,Southern Illinois,,31,False,7,7,3,7,-13,0,0,0,0,0,0,0,0,0,0,235,Memphis,American Athletic,44,True,7,10,17,10,13,2,0,2,85,14,33,31,7,7,4,0,0,0,74,2,0
400935229,2017,1,regular,,False,True,52929,3830,home_records,84,Indiana,Big Ten,21,False,7,7,7,0,-28,0,0,0,0,0,0,0,0,5,6,194,Ohio State,Big Ten,49,True,10,10,22,14,28,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0
