id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,Description,team_id,team_name,team_conference,team_points,team_won,team_line_score_q1,team_line_score_q2,team_line_score_q3,team_line_score_q4,team_spread,team_wins,team_loses,games_played,season_point_total,team_line_score_q1_total,team_line_score_q2_total,team_line_score_q3_total,team_line_score_q4_total,team_previous_wins,team_previous_loses,team_avg_points,team_avg_point_q1,team_avg_point_q2,team_avg_point_q3,team_avg_point_q4,opp_team_id,opp_team_name,opp_team_conference,opp_team_points,opp_team_won,opp_team_line_score_q1,opp_team_line_score_q2,opp_team_line_score_q3,opp_team_line_score_q4,opp_team_spread,opp_team_wins,opp_team_loses,opp_games_played,opp_season_point_total,opp_team_line_score_q1_total,opp_team_line_score_q2_total,opp_team_line_score_q3_total,opp_team_line_score_q4_total,opp_team_previous_wins,opp_team_previous_loses,opp_team_avg_points,opp_team_avg_point_q1,opp_team_avg_point_q2,opp_team_avg_point_q3,opp_team_avg_point_q4,team_points_allowed,team_avg_points_allowed,team_opp_wins,team_opp_loses,opp_team_points_allowed,opp_team_avg_points_allowed,opp_team_opp_wins,opp_team_opp_loses
322732572,2012,5,regular,,False,False,23492,3815,away_records,97,Louisville,Big East,21,True,6,6,3,6,4,4,0,4,134,41,49,24,20,6,5,35,11,14,6,4,2572,Southern Mississippi,Conference USA,17,False,10,7,0,0,-4,0,3,3,51,20,13,7,17,10,2,17,9,5,0,5,76,18,2,4,115,24,3,2
322870221,2012,7,regular,,False,True,42432,3752,away_records,97,Louisville,Big East,45,True,10,10,21,7,10,5,0,5,155,47,55,27,26,6,5,34,10,12,6,5,221,Pittsburgh,Big East,35,False,7,14,0,14,-10,2,3,5,130,38,40,27,35,5,6,29,7,8,6,9,93,19,2,7,106,23,3,3
322940097,2012,8,regular,,False,True,50167,3873,home_records,97,Louisville,Big East,27,True,0,14,7,6,2,6,0,6,200,57,65,48,33,6,5,31,9,11,5,5,58,South Florida,Big East,25,False,0,0,7,15,-2,2,4,6,151,29,27,44,48,5,6,25,6,5,6,8,128,19,4,10,165,43,10,3
323000097,2012,9,regular,,False,True,53271,3873,home_records,97,Louisville,Big East,34,True,7,7,3,14,3,7,0,7,227,57,79,55,39,6,5,33,10,11,8,6,2132,Cincinnati,Big East,31,False,7,7,7,7,-3,5,1,6,208,71,36,63,51,8,3,37,12,5,11,10,153,21,6,14,101,10,12,5
323080097,2012,10,regular,,False,True,44609,3873,home_records,97,Louisville,Big East,45,True,14,17,14,0,28,8,0,8,261,64,86,58,53,6,5,32,8,11,8,6,218,Temple,Big East,17,False,3,3,0,0,-28,3,4,7,162,33,37,48,44,7,4,24,6,6,6,7,184,22,11,15,194,21,16,12
323150183,2012,11,regular,,False,True,40312,1964,away_records,97,Louisville,Big East,26,False,3,3,6,7,-19,9,0,9,306,78,103,72,53,6,5,33,8,11,7,7,183,Syracuse,Big East,45,True,10,21,7,7,19,4,5,9,238,47,45,79,65,5,6,27,5,5,9,8,201,23,14,19,235,29,21,13
323290097,2012,13,regular,,False,True,45618,3873,home_records,97,Louisville,Big East,20,False,0,0,0,10,-3,9,1,10,332,81,106,78,60,6,5,34,9,11,8,6,41,Connecticut,Big East,23,True,7,7,0,0,3,4,6,10,173,61,68,27,34,5,6,17,6,6,3,4,246,22,18,24,184,19,18,22
323340164,2012,14,regular,,False,True,52798,3754,away_records,97,Louisville,Big East,20,True,3,3,14,3,3,9,2,11,352,81,106,78,70,6,5,33,8,11,8,6,164,Rutgers,Big East,17,False,7,7,0,3,-3,9,2,11,252,57,60,82,87,8,3,25,6,6,8,9,269,25,22,30,151,12,30,25
322450098,2012,1,regular,,False,False,16327,3796,home_records,98,Western Kentucky,Sun Belt,49,True,14,21,7,7,39,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,2046,Austin Peay,,10,False,0,0,7,3,-39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
322520333,2012,2,regular,,False,False,101821,3657,away_records,98,Western Kentucky,Sun Belt,0,False,0,0,0,0,-35,1,0,1,49,14,21,7,7,6,5,,,,,,333,Alabama,SEC,35,True,14,7,7,7,35,1,0,1,41,21,10,3,7,10,1,,,,,,10,,0,0,14,,0,0
322590096,2012,3,regular,,False,False,53980,3683,away_records,98,Western Kentucky,Sun Belt,32,True,14,14,7,0,1,1,1,2,49,14,21,7,7,6,5,49,14,21,7,7,96,Kentucky,SEC,31,False,0,10,7,7,-1,1,1,2,61,7,24,23,14,4,7,14,7,7,7,0,45,10,1,0,46,32,1,0
322660098,2012,4,regular,,False,False,23252,3796,home_records,98,Western Kentucky,Sun Belt,42,True,14,7,21,0,25,2,1,3,81,28,35,14,7,6,5,25,7,11,4,4,2572,Southern Mississippi,Conference USA,17,False,3,3,7,7,-25,0,2,2,34,17,10,0,10,10,2,20,10,10,0,3,76,23,2,1,73,25,1,1
322732032,2012,5,regular,,False,True,25160,3625,away_records,98,Western Kentucky,Sun Belt,26,True,0,0,14,12,13,3,1,4,123,42,42,35,7,6,5,27,9,12,5,2,2032,Arkansas State,Sun Belt,13,False,3,10,0,0,-13,2,2,4,136,30,55,37,27,9,2,27,5,9,10,7,93,25,2,3,127,,1,2
322852653,2012,7,regular,,False,True,16426,3975,away_records,98,Western Kentucky,Sun Belt,31,True,7,7,14,3,5,4,1,5,149,42,42,49,19,6,5,31,11,11,9,2,2653,Troy,Sun Belt,26,False,10,7,9,0,-5,3,2,5,132,42,35,25,38,3,8,25,7,5,6,8,106,23,4,5,113,26,5,5
322940098,2012,8,regular,,False,True,22323,3796,home_records,98,Western Kentucky,Sun Belt,42,False,7,21,0,7,-1,5,1,6,180,49,49,63,22,6,5,30,8,8,10,4,2433,Louisiana Monroe,Sun Belt,43,True,21,21,0,14,1,4,2,6,233,52,52,56,56,3,8,40,9,8,10,10,132,21,7,7,150,27,7,10
323012229,2012,9,regular,,False,True,12842,218,away_records,98,Western Kentucky,Sun Belt,14,True,0,0,0,7,8,5,2,7,222,56,70,63,29,6,5,30,8,8,11,4,2229,Florida International,Sun Belt,6,False,3,0,0,3,-8,1,7,8,215,47,59,46,56,7,4,25,6,8,5,8,175,22,11,9,299,44,14,11
323060098,2012,10,regular,,False,True,17327,3796,home_records,98,Western Kentucky,Sun Belt,29,False,7,10,7,5,-5,6,2,8,236,56,70,63,36,6,5,32,8,10,9,4,2393,Middle Tennessee,Sun Belt,34,True,7,7,7,10,5,5,3,8,241,67,61,73,67,2,9,29,7,8,8,10,181,25,12,16,229,30,15,15
323150098,2012,11,regular,,False,True,14185,3796,home_records,98,Western Kentucky,Sun Belt,28,False,7,7,0,14,-9,6,3,9,265,63,80,70,41,6,5,30,7,9,8,5,2226,Florida Atlantic,Sun Belt,37,True,14,14,7,16,9,2,7,9,164,41,30,26,70,1,10,18,4,3,3,8,215,23,17,19,273,31,19,17
323220309,2012,12,regular,,False,True,20314,3666,away_records,98,Western Kentucky,Sun Belt,27,False,10,10,3,14,-4,6,4,10,293,70,87,70,55,6,5,29,7,9,8,5,309,Louisiana,Sun Belt,31,True,0,10,7,14,4,5,4,9,300,60,96,79,62,8,3,35,8,12,8,7,252,24,19,26,253,25,23,18
323290098,2012,13,regular,,False,True,11074,3796,home_records,98,Western Kentucky,Sun Belt,25,True,7,3,0,15,1,6,5,11,320,80,97,73,69,6,5,29,7,9,7,6,249,North Texas,Sun Belt,24,False,10,10,7,0,-1,4,7,11,227,50,60,75,55,4,7,21,5,6,7,5,283,25,24,30,309,27,26,26
322450099,2012,1,regular,,False,False,92059,3958,home_records,99,LSU,SEC,41,True,14,10,3,14,27,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,249,North Texas,Sun Belt,14,False,7,7,0,7,-27,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0
322520099,2012,2,regular,,False,False,92804,3958,home_records,99,LSU,SEC,41,True,14,6,14,7,38,1,0,1,41,14,10,3,14,12,0,,,,,,264,Washington,Pac-12,3,False,0,0,0,0,-38,1,0,1,21,14,0,7,0,6,5,,,,,,14,,0,0,12,,0,0
322590099,2012,3,regular,,False,False,92177,3958,home_records,99,LSU,SEC,63,True,14,14,21,14,49,2,0,2,82,28,16,17,21,12,0,41,14,10,3,14,70,Idaho,Western Athletic,14,False,14,14,0,0,-49,0,2,2,16,9,6,0,7,2,9,3,3,0,0,0,17,14,1,0,41,20,0,1
322660002,2012,4,regular,,False,True,86721,3785,away_records,99,LSU,SEC,12,True,0,0,3,0,2,3,0,3,145,42,30,38,35,12,0,41,14,8,9,11,2,Auburn,SEC,10,False,7,3,0,0,-2,1,2,3,60,17,20,20,3,7,4,15,5,3,7,2,31,9,1,2,82,54,2,0
322730099,2012,5,regular,,False,False,92154,3958,home_records,99,LSU,SEC,38,True,7,10,7,14,16,4,0,4,157,42,30,41,35,12,0,48,14,10,13,12,119,Towson,,22,False,9,9,0,13,-16,0,1,1,21,7,7,0,14,0,0,,,,,,41,10,2,4,41,,0,0
322800057,2012,6,regular,,False,True,90824,3634,away_records,99,LSU,SEC,6,False,3,3,0,0,-8,5,0,5,195,49,40,48,49,12,0,39,11,8,10,9,57,Florida,SEC,14,True,0,0,7,7,8,4,0,4,122,9,41,30,34,6,5,28,2,7,8,9,63,10,2,5,51,17,3,2
322870099,2012,7,regular,,False,True,92734,3958,home_records,99,LSU,SEC,23,True,3,0,7,13,2,5,1,6,201,52,43,48,49,12,0,39,10,8,10,10,2579,South Carolina,SEC,21,False,7,7,7,7,-2,6,0,6,218,52,52,56,61,9,2,37,6,10,10,11,77,13,6,5,63,11,9,5
322940245,2012,8,regular,,False,True,87429,3795,away_records,99,LSU,SEC,24,True,14,14,0,10,5,6,1,7,224,55,43,55,62,12,0,34,9,7,8,8,245,Texas A&M,SEC,19,False,9,3,0,7,-5,5,1,6,282,72,117,52,61,6,5,45,11,20,9,10,98,13,12,5,131,15,11,7
323080099,2012,10,regular,,False,True,93374,3958,home_records,99,LSU,SEC,17,False,3,0,7,7,-4,7,1,8,248,69,57,55,72,12,0,32,8,6,8,9,333,Alabama,SEC,21,True,14,14,0,7,4,8,0,8,325,109,104,34,83,10,1,41,14,13,5,10,117,14,17,6,65,8,19,10
323150099,2012,11,regular,,False,True,92831,3958,home_records,99,LSU,SEC,37,True,3,17,10,7,20,7,2,9,265,72,57,62,79,12,0,31,9,7,7,9,344,Mississippi State,SEC,17,False,3,3,7,0,-20,7,2,9,277,53,84,70,65,5,6,33,7,11,8,7,138,15,25,6,177,17,23,14
323220099,2012,12,regular,,False,True,92872,3958,home_records,99,LSU,SEC,41,True,7,10,3,21,6,8,2,10,302,75,74,72,86,12,0,29,8,6,7,9,145,Ole Miss,SEC,35,False,7,7,7,7,-6,5,5,10,295,87,78,65,71,2,9,30,9,8,6,8,155,15,32,8,277,28,25,17
323280008,2012,13,regular,,False,True,71117,3887,away_records,99,LSU,SEC,20,True,7,7,7,3,7,9,2,11,343,82,84,75,107,12,0,30,8,7,7,9,8,Arkansas,SEC,13,False,0,0,10,3,-7,4,7,11,269,92,86,34,,10,1,26,9,8,3,,190,16,37,13,345,30,34,18
322450103,2012,1,regular,,False,True,39262,3615,home_records,103,Boston College,ACC,32,False,14,6,3,9,-9,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,2390,Miami,ACC,41,True,7,7,10,10,9,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
322520103,2012,2,regular,,False,False,30685,3615,home_records,103,Boston College,ACC,34,True,0,17,17,0,31,0,1,1,32,14,6,3,9,3,8,,,,,,311,Maine,,3,False,0,0,0,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,,0,0,0,0,0,0
322590077,2012,3,regular,,False,False,32597,3911,away_records,103,Boston College,ACC,13,False,7,7,0,3,-9,1,1,2,66,14,23,20,9,3,8,32,14,6,3,9,77,Northwestern,Big Ten,22,True,6,6,3,7,9,2,0,2,65,17,14,17,24,6,5,42,14,14,14,7,44,41,0,0,54,41,0,1
322730103,2012,5,regular,,False,True,40138,3615,home_records,103,Boston College,ACC,31,False,7,14,7,3,-14,1,2,3,79,21,30,20,12,3,8,33,7,12,10,5,228,Clemson,ACC,45,True,14,14,14,7,14,3,1,4,156,37,62,27,30,9,3,40,10,18,6,8,66,22,2,0,102,18,4,0
322800349,2012,6,regular,,False,False,39492,3841,away_records,103,Boston College,ACC,31,False,17,17,0,7,-3,1,3,4,110,28,44,27,15,3,8,26,7,10,7,4,349,Army,FBS Independents,34,True,14,3,7,10,3,0,4,4,87,17,22,39,6,3,8,28,6,7,12,2,111,22,5,1,155,132,3,4
322870052,2012,7,regular,,False,True,81075,3697,away_records,103,Boston College,ACC,7,False,7,7,0,0,-44,1,4,5,141,45,61,27,22,3,8,28,7,11,7,4,52,Florida State,ACC,51,True,14,17,10,10,44,5,1,6,271,89,77,72,,7,4,51,15,13,14,,145,28,5,5,74,11,10,5
322940059,2012,8,regular,,False,True,40112,721,away_records,103,Boston College,ACC,17,False,3,3,6,8,-20,1,5,6,148,52,68,27,22,3,8,28,9,12,5,4,59,Georgia Tech,ACC,37,True,7,21,3,6,20,2,4,6,227,63,67,49,48,8,3,39,11,12,8,9,196,29,10,6,181,27,10,3
323010103,2012,9,regular,,False,True,33267,3615,home_records,103,Boston College,ACC,20,True,7,3,3,7,3,1,6,7,165,55,71,33,30,3,8,25,9,11,5,4,120,Maryland,ACC,17,False,0,0,10,7,-3,4,3,7,149,39,44,15,54,2,9,22,6,7,1,9,233,33,12,10,142,20,13,9
323080154,2012,10,regular,,False,True,28963,3630,away_records,103,Boston College,ACC,14,False,7,7,7,0,-14,2,6,8,185,62,74,36,37,3,8,24,8,10,5,4,154,Wake Forest,ACC,28,True,14,7,7,0,14,4,4,8,167,31,41,57,27,6,5,22,4,5,7,4,250,33,16,13,238,28,16,11
323150103,2012,11,regular,,False,False,44500,3615,home_records,103,Boston College,ACC,6,False,0,3,0,3,-15,2,7,9,199,69,81,43,37,3,8,23,8,9,5,5,87,Notre Dame,FBS Independents,21,True,7,7,7,0,15,9,0,9,240,44,50,47,80,8,3,26,5,6,6,8,278,31,20,17,105,10,26,11
323220103,2012,12,regular,,False,True,34266,3615,home_records,103,Boston College,ACC,23,False,3,10,0,10,-7,2,8,10,205,69,84,43,40,3,8,22,8,9,5,4,259,Virginia Tech,ACC,30,True,0,0,14,6,7,4,6,10,266,52,80,64,71,11,1,27,5,8,6,7,299,31,29,17,250,25,28,14
323290152,2012,13,regular,,False,True,53020,3670,away_records,103,Boston College,ACC,10,False,0,0,7,0,-17,2,9,11,228,72,94,43,50,3,8,21,7,8,4,4,152,NC State,ACC,27,True,0,14,13,0,17,6,5,11,314,96,79,65,69,6,5,27,9,8,5,6,329,30,33,23,285,22,35,18
322430041,2012,1,regular,,False,False,35270,3892,away_records,113,UMass,Mid-American,0,False,0,0,0,0,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Connecticut,Big East,37,True,7,13,7,10,37,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
322520113,2012,2,regular,,False,False,16304,3738,home_records,113,UMass,Mid-American,6,False,6,0,0,0,-39,0,1,1,0,0,0,0,0,0,0,,,,,,84,Indiana,Big Ten,45,True,17,17,0,7,39,1,0,1,24,7,10,7,0,1,10,,,,,,37,,0,0,17,,0,0
322590130,2012,3,regular,,False,False,110708,3558,away_records,113,UMass,Mid-American,13,False,13,13,0,0,-50,0,2,2,6,6,0,0,0,0,0,0,0,0,0,0,130,Michigan,Big Ten,63,True,14,28,14,7,50,1,1,2,45,14,14,21,3,9,2,14,7,7,7,0,82,37,1,0,66,41,1,0
322660193,2012,4,regular,,False,True,15159,3996,away_records,113,UMass,Mid-American,16,False,3,3,7,6,-11,0,3,3,19,19,13,0,0,0,0,3,3,0,0,0,193,Miami (OH),Mid-American,27,True,0,14,7,6,11,1,2,3,52,16,16,17,9,4,7,20,4,4,9,3,145,41,2,1,109,70,0,1
322730113,2012,5,regular,,False,True,8321,3738,home_records,113,UMass,Mid-American,34,False,10,7,10,7,-3,0,4,4,35,22,16,7,6,0,0,6,6,4,0,0,195,Ohio,Mid-American,37,True,17,17,0,17,3,4,0,4,146,51,44,48,23,9,3,34,9,11,13,8,172,48,3,3,72,,2,1
322802711,2012,6,regular,,False,True,15671,3980,away_records,113,UMass,Mid-American,14,False,7,7,0,7,-38,0,5,5,69,32,23,17,13,0,0,9,6,4,2,2,2711,Western Michigan,Mid-American,52,True,7,21,21,3,38,2,3,5,129,24,56,34,19,6,5,28,6,12,6,5,209,43,7,3,134,24,7,2
322940113,2012,8,regular,,False,True,10846,3738,home_records,113,UMass,Mid-American,0,False,0,0,0,0,-24,0,6,6,83,39,30,17,20,0,0,14,6,5,3,3,189,Bowling Green,Mid-American,24,True,0,0,14,3,24,4,3,7,159,30,34,65,26,4,7,20,4,4,9,3,261,42,9,6,134,20,7,10
323010238,2012,9,regular,,False,False,32227,3973,away_records,113,UMass,Mid-American,7,False,0,0,0,7,-42,0,7,7,83,39,30,17,20,0,0,14,7,5,3,3,238,Vanderbilt,SEC,49,True,7,14,28,0,42,3,4,7,140,37,43,38,26,5,6,21,5,7,5,4,285,44,13,9,147,22,13,8
323082459,2012,10,regular,,False,True,11114,3764,away_records,113,UMass,Mid-American,0,False,0,0,0,0,-63,0,8,8,90,39,30,17,27,0,0,12,6,4,2,3,2459,Northern Illinois,Mid-American,63,True,14,21,21,7,63,8,1,9,343,75,103,69,99,9,3,37,8,12,7,10,334,41,16,13,179,18,12,21
323152006,2012,11,regular,,False,True,7716,3768,away_records,113,UMass,Mid-American,22,True,12,12,0,7,8,0,9,9,90,39,30,17,27,0,0,11,5,4,2,3,2006,Akron,Mid-American,14,False,0,0,7,7,-8,1,9,10,276,71,81,45,84,1,10,28,7,8,5,9,397,42,24,14,371,42,27,15
323220113,2012,12,regular,,False,True,12649,3738,home_records,113,UMass,Mid-American,19,False,3,10,6,0,-10,1,9,10,112,51,42,17,34,0,0,10,4,3,2,3,2084,Buffalo,Mid-American,29,True,0,0,14,15,10,3,7,10,219,38,64,58,39,3,8,21,3,6,6,4,411,44,25,23,302,28,30,19
323280113,2012,13,regular,,False,True,6385,3738,home_records,113,UMass,Mid-American,21,False,0,14,7,0,-21,1,10,11,131,54,52,23,34,0,0,11,5,4,2,3,2117,Central Michigan,Mid-American,42,True,7,7,14,14,21,5,6,11,309,84,96,79,70,3,8,28,8,8,8,6,440,41,28,30,379,36,25,36
322432309,2012,1,regular,,False,False,15121,3696,away_records,119,Towson,,21,False,7,7,0,14,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2309,Kent State,Mid-American,41,True,17,10,7,7,20,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
322730099,2012,5,regular,,False,False,92154,3958,away_records,119,Towson,,22,False,9,9,0,13,-16,0,1,1,21,7,7,0,14,0,0,,,,,,99,LSU,SEC,38,True,7,10,7,14,16,4,0,4,157,42,30,41,35,12,0,48,14,10,13,12,41,,0,0,41,10,2,4
322450120,2012,1,regular,,False,False,31321,3665,home_records,120,Maryland,ACC,7,True,0,0,0,7,1,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,2729,William & Mary,,6,False,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322520218,2012,2,regular,,False,False,23322,3806,away_records,120,Maryland,ACC,36,True,23,23,3,7,9,1,0,1,7,0,0,0,7,2,9,,,,,,218,Temple,Big East,27,False,3,0,14,10,-9,1,0,1,41,7,21,7,6,7,4,,,,,,6,,0,0,10,,0,0
322590120,2012,3,regular,,False,False,35491,3665,home_records,120,Maryland,ACC,21,False,0,7,0,14,-3,2,0,2,43,23,23,3,14,2,9,7,0,0,0,7,41,Connecticut,Big East,24,True,7,7,3,7,3,1,1,2,44,7,13,7,17,5,6,37,7,13,7,10,33,6,1,0,10,0,0,1
322660277,2012,4,regular,,False,False,58504,3842,away_records,120,Maryland,ACC,21,False,7,7,0,7,-10,2,1,3,64,23,30,3,28,2,9,22,12,12,2,7,277,West Virginia,Big 12,31,True,14,10,0,7,10,2,0,2,111,34,28,28,21,8,3,69,13,21,21,14,57,17,2,1,46,,0,0
322800120,2012,6,regular,,False,True,40391,3665,home_records,120,Maryland,ACC,19,True,6,7,0,6,5,2,2,4,85,30,37,3,35,2,9,21,8,10,1,9,154,Wake Forest,ACC,14,False,0,0,7,0,-5,3,2,5,124,28,31,38,27,6,5,24,5,7,7,5,88,19,4,1,167,33,6,3
322870258,2012,7,regular,,False,True,45556,3923,away_records,120,Maryland,ACC,27,True,0,0,0,10,7,3,2,5,104,36,44,3,41,2,9,21,8,9,1,9,258,Virginia,ACC,20,False,0,3,10,7,-7,2,4,6,142,33,22,14,55,8,3,25,6,4,3,11,102,22,7,3,204,32,10,3
322940120,2012,8,regular,,False,True,40217,3665,home_records,120,Maryland,ACC,18,False,3,0,12,3,-2,4,2,6,131,36,44,3,51,2,9,21,7,9,1,8,152,NC State,ACC,20,True,10,10,7,3,2,4,2,6,168,52,52,20,47,6,5,30,10,10,3,7,122,20,9,7,123,21,10,2
323010103,2012,9,regular,,False,True,33267,3615,away_records,120,Maryland,ACC,17,False,0,0,10,7,-3,4,3,7,149,39,44,15,54,2,9,22,6,7,1,9,103,Boston College,ACC,20,True,7,3,3,7,3,1,6,7,165,55,71,33,30,3,8,25,9,11,5,4,142,20,13,9,233,33,12,10
323080120,2012,10,regular,,False,True,33471,3665,home_records,120,Maryland,ACC,13,False,0,0,7,6,-20,4,4,8,166,39,44,25,61,2,9,21,6,6,2,8,59,Georgia Tech,ACC,33,True,14,14,7,6,20,3,5,8,281,77,95,55,54,8,3,38,10,13,7,8,162,20,14,15,239,25,15,12
323150228,2012,11,regular,,False,True,76000,3836,away_records,120,Maryland,ACC,10,False,7,7,3,0,-35,4,5,9,179,39,44,32,67,2,9,21,5,6,3,8,228,Clemson,ACC,45,True,21,14,3,7,35,8,1,9,384,106,149,65,75,9,3,41,12,17,7,9,195,20,17,20,214,22,21,14
323220120,2012,12,regular,,False,True,35244,3665,home_records,120,Maryland,ACC,14,False,0,0,7,7,-27,4,6,10,189,46,51,35,67,2,9,20,4,5,4,7,52,Florida State,ACC,41,True,13,13,7,7,27,9,1,10,431,140,128,106,,7,4,45,14,13,11,,240,22,25,21,130,12,25,19
323290153,2012,13,regular,,False,True,44000,3787,away_records,120,Maryland,ACC,38,False,21,21,7,3,-7,4,7,11,203,46,51,42,74,2,9,19,5,5,4,7,153,North Carolina,ACC,45,True,14,7,24,0,7,7,4,11,442,140,114,103,99,6,5,41,13,10,10,8,281,24,34,22,270,26,30,24
322440127,2012,1,regular,,False,False,78709,3936,home_records,127,Michigan State,Big Ten,17,True,10,0,0,7,4,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,68,Boise State,Mountain West,13,False,10,10,0,0,-4,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
322522117,2012,2,regular,,False,False,35127,3786,away_records,127,Michigan State,Big Ten,41,True,17,17,10,7,34,1,0,1,17,10,0,0,7,10,2,,,,,,2117,Central Michigan,Mid-American,7,False,0,0,0,7,-34,1,0,1,38,10,14,7,7,3,8,,,,,,13,,0,0,27,,0,0
322590127,2012,3,regular,,False,False,79219,3936,home_records,127,Michigan State,Big Ten,3,False,0,3,0,0,-17,2,0,2,58,27,17,10,14,10,2,17,10,0,0,7,87,Notre Dame,FBS Independents,20,True,7,7,0,6,17,2,0,2,70,14,21,23,13,8,3,50,14,14,13,10,20,13,1,0,27,10,1,0
322660127,2012,4,regular,,False,False,74204,3936,home_records,127,Michigan State,Big Ten,23,True,0,3,6,14,16,2,1,3,61,27,20,10,14,10,2,29,14,9,5,7,2199,Eastern Michigan,Mid-American,7,False,7,7,0,0,-16,0,3,3,56,22,36,0,20,6,5,20,7,14,0,7,40,10,3,0,122,34,1,1
322730127,2012,5,regular,,False,True,76705,3936,home_records,127,Michigan State,Big Ten,16,False,3,0,10,3,-1,3,1,4,84,27,23,16,28,10,2,20,9,7,3,5,194,Ohio State,Big Ten,17,True,0,0,10,0,1,4,0,4,151,20,59,28,44,6,5,41,7,13,9,12,47,13,3,3,69,27,2,3
322800084,2012,6,regular,,False,True,45979,3830,away_records,127,Michigan State,Big Ten,31,True,14,14,3,14,4,3,2,5,100,30,23,26,31,10,2,21,7,6,4,7,84,Indiana,Big Ten,27,False,17,10,0,0,-4,2,2,4,137,34,42,28,29,1,10,36,11,14,2,7,64,12,7,3,108,16,5,2
322870127,2012,7,regular,,False,True,70211,3936,home_records,127,Michigan State,Big Ten,16,False,7,3,0,3,-3,4,2,6,131,44,37,29,45,10,2,20,6,5,5,6,2294,Iowa,Big Ten,19,True,3,3,0,10,3,3,2,5,113,30,34,17,32,7,4,21,7,3,4,6,91,13,9,5,87,19,6,2
322940130,2012,8,regular,,False,True,113833,3558,away_records,127,Michigan State,Big Ten,10,False,0,0,7,3,-2,4,3,7,147,51,40,29,48,10,2,22,7,6,5,8,130,Michigan,Big Ten,12,True,0,6,0,6,2,4,2,6,203,59,70,59,36,9,2,32,10,13,8,6,110,15,12,7,105,18,9,7
323010275,2012,9,regular,,False,True,80538,347,away_records,127,Michigan State,Big Ten,16,True,3,3,0,7,3,4,4,8,157,51,40,36,51,10,2,21,7,6,4,7,275,Wisconsin,Big Ten,13,False,0,7,0,3,-3,6,2,8,220,28,64,46,77,10,2,26,3,8,5,9,122,16,16,9,142,22,15,10
323080127,2012,10,regular,,False,True,73522,3936,home_records,127,Michigan State,Big Ten,24,False,7,7,3,7,-4,5,4,9,173,54,43,36,58,10,2,20,6,5,5,6,158,Nebraska,Big Ten,28,True,7,7,0,14,4,6,2,8,314,93,79,77,61,8,3,42,13,10,10,8,135,15,22,11,203,28,21,6
323220127,2012,12,regular,,False,True,75101,3936,home_records,127,Michigan State,Big Ten,20,False,2,3,8,7,-3,5,5,10,197,61,50,39,65,10,2,19,6,5,4,6,77,Northwestern,Big Ten,23,True,3,3,14,3,3,7,3,10,305,86,89,89,55,6,5,30,9,9,9,5,163,15,28,13,239,22,24,14
323290135,2012,13,regular,,False,True,44194,3953,away_records,127,Michigan State,Big Ten,26,True,7,7,3,10,16,5,6,11,217,63,53,47,72,10,2,20,6,5,4,7,135,Minnesota,Big Ten,10,False,7,0,3,0,-16,6,5,11,246,57,72,55,49,2,9,23,6,7,6,4,186,16,35,16,261,22,32,24
322450333,2012,1,regular,,True,False,90413,,away_records,130,Michigan,Big Ten,14,False,7,7,7,0,-27,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,333,Alabama,SEC,41,True,21,10,3,7,27,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
322520130,2012,2,regular,,False,False,112522,3558,home_records,130,Michigan,Big Ten,31,True,7,7,14,3,6,0,1,1,14,7,7,7,0,9,2,,,,,,2005,Air Force,Mountain West,25,False,7,7,7,8,-6,1,0,1,49,7,21,14,7,6,5,,,,,,41,,0,0,21,,0,0
322590130,2012,3,regular,,False,False,110708,3558,home_records,130,Michigan,Big Ten,63,True,14,28,14,7,50,1,1,2,45,14,14,21,3,9,2,14,7,7,7,0,113,UMass,Mid-American,13,False,13,13,0,0,-50,0,2,2,6,6,0,0,0,0,0,0,0,0,0,0,66,41,1,0,82,37,1,0
