id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,Description,team_id,team_name,team_conference,team_points,team_won,team_line_score_q1,team_line_score_q2,team_line_score_q3,team_line_score_q4,team_spread,team_wins,team_loses,games_played,season_point_total,team_line_score_q1_total,team_line_score_q2_total,team_line_score_q3_total,team_line_score_q4_total,team_previous_wins,team_previous_loses,team_avg_points,team_avg_point_q1,team_avg_point_q2,team_avg_point_q3,team_avg_point_q4,opp_team_id,opp_team_name,opp_team_conference,opp_team_points,opp_team_won,opp_team_line_score_q1,opp_team_line_score_q2,opp_team_line_score_q3,opp_team_line_score_q4,opp_team_spread,opp_team_wins,opp_team_loses,opp_games_played,opp_season_point_total,opp_team_line_score_q1_total,opp_team_line_score_q2_total,opp_team_line_score_q3_total,opp_team_line_score_q4_total,opp_team_previous_wins,opp_team_previous_loses,opp_team_avg_points,opp_team_avg_point_q1,opp_team_avg_point_q2,opp_team_avg_point_q3,opp_team_avg_point_q4,team_points_allowed,team_avg_points_allowed,team_opp_wins,team_opp_loses,opp_team_points_allowed,opp_team_avg_points_allowed,opp_team_opp_wins,opp_team_opp_loses
332992116,2013,9,regular,,False,True,37924,3652,away_records,41,Connecticut,American Athletic,17,False,7,7,0,7,-45,0,6,6,98,26,36,17,22,5,6,16,5,7,2,3,2116,UCF,American Athletic,62,True,21,24,10,7,45,5,1,6,197,59,51,66,42,9,3,32,10,9,9,6,184,29,11,8,118,14,11,4
333120041,2013,11,regular,,False,True,27104,3892,home_records,41,Connecticut,American Athletic,10,False,0,3,0,7,-21,0,7,7,115,33,43,17,29,5,6,16,4,6,3,4,97,Louisville,American Athletic,31,True,14,14,7,3,21,7,1,8,315,79,107,74,66,9,2,40,10,14,10,7,246,31,16,9,85,14,11,14
333202567,2013,12,regular,,False,True,14639,3735,away_records,41,Connecticut,American Athletic,21,False,7,7,7,7,-17,0,8,8,125,33,46,17,36,5,6,16,5,6,2,4,2567,SMU,American Athletic,38,True,7,14,7,10,17,3,5,8,254,48,67,41,90,5,6,33,6,9,6,11,277,35,23,10,322,37,14,16
333270218,2013,13,regular,,False,True,20045,3806,away_records,41,Connecticut,American Athletic,28,True,0,0,14,14,7,0,9,9,146,40,53,24,43,5,6,16,4,6,2,5,218,Temple,American Athletic,21,False,7,14,0,0,-7,1,9,10,237,54,81,35,65,4,6,22,6,7,3,6,315,35,26,15,309,34,24,18
333340041,2013,14,regular,,False,True,22163,3892,home_records,41,Connecticut,American Athletic,28,True,14,0,0,14,11,1,9,10,174,40,53,38,57,5,6,16,4,6,3,5,164,Rutgers,American Athletic,17,False,3,3,7,0,-11,5,5,10,281,87,55,59,68,9,2,29,8,5,7,7,336,35,27,24,324,31,31,15
333410041,2013,15,regular,,False,True,17086,3892,home_records,41,Connecticut,American Athletic,45,True,0,21,17,7,35,2,9,11,202,54,53,38,71,5,6,17,4,5,4,6,235,Memphis,American Athletic,10,False,0,0,7,0,-35,3,8,11,224,49,49,47,91,3,8,20,5,4,3,9,353,34,32,29,250,19,29,27
332432199,2013,1,regular,,False,False,7668,3912,away_records,47,Howard,,24,False,10,10,14,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2199,Eastern Michigan,Mid-American,34,True,0,13,7,14,10,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
332570295,2013,3,regular,,False,False,20118,3918,away_records,47,Howard,,19,False,7,7,3,6,-57,0,1,1,24,10,10,14,0,0,0,,,,,,295,Old Dominion,,76,True,28,21,17,10,57,0,2,2,48,14,14,14,14,7,4,38,14,14,14,7,34,,0,0,99,52,1,0
332572426,2013,3,regular,,False,False,36208,3852,away_records,48,Delaware,,7,False,7,7,0,0,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2426,Navy,FBS Independents,51,True,10,13,14,14,44,1,0,1,41,10,10,14,3,7,4,,,,,,0,0,0,0,35,0,1,0
332640194,2013,4,regular,,False,False,103595,3861,away_records,50,Florida A&M,,0,False,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,Ohio State,Big Ten,76,True,34,21,14,7,76,3,0,3,134,51,28,35,3,11,0,41,22,11,7,2,0,0,0,0,61,14,1,2
332450221,2013,1,regular,,False,True,65500,3752,away_records,52,Florida State,ACC,41,True,21,21,6,7,28,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,221,Pittsburgh,ACC,13,False,7,3,3,0,-28,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
332570052,2013,3,regular,,False,False,73847,3697,home_records,52,Florida State,ACC,62,True,3,14,31,14,55,1,0,1,41,21,21,6,7,10,2,,,,,,2440,Nevada,Mountain West,7,False,7,7,0,0,-55,1,1,2,56,23,17,13,10,7,4,20,10,10,0,7,13,,0,0,65,,0,0
332640052,2013,4,regular,,False,False,74841,3697,home_records,52,Florida State,ACC,54,True,10,23,21,0,48,2,0,2,103,24,35,37,21,10,2,41,21,21,6,7,2065,Bethune-Cookman,,6,False,0,0,6,0,-48,1,0,1,34,7,7,14,6,0,0,,,,,,20,13,1,1,13,0,0,2
332710103,2013,5,regular,,False,True,40129,3615,away_records,52,Florida State,ACC,48,True,21,21,14,10,14,3,0,3,157,34,58,58,21,10,2,52,12,18,19,11,103,Boston College,ACC,34,False,14,3,10,7,-14,2,1,3,55,17,7,21,10,2,9,24,9,4,11,2,26,10,2,1,59,12,2,1
332780052,2013,6,regular,,False,True,74909,3697,home_records,52,Florida State,ACC,63,True,7,14,21,21,63,4,0,4,205,55,79,72,31,10,2,52,11,19,19,7,120,Maryland,ACC,0,False,0,0,0,0,-63,4,0,4,159,57,70,28,17,4,7,41,14,18,9,3,60,9,4,2,41,14,2,3
332920228,2013,8,regular,,False,True,83428,3836,away_records,52,Florida State,ACC,51,True,10,10,14,10,37,5,0,5,268,62,93,93,52,10,2,51,14,20,18,8,228,Clemson,ACC,14,False,7,0,0,7,-37,6,0,6,245,76,69,52,48,10,1,44,15,13,9,7,60,15,8,2,97,17,9,6
332990052,2013,9,regular,,False,True,80389,3697,home_records,52,Florida State,ACC,49,True,35,7,0,7,32,6,0,6,319,72,103,107,62,10,2,54,12,19,19,10,152,NC State,ACC,17,False,0,0,10,7,-32,3,3,6,148,34,72,16,36,6,5,28,7,13,3,7,74,12,14,2,127,21,7,9
333060052,2013,10,regular,,False,True,84409,3697,home_records,52,Florida State,ACC,41,True,7,14,14,6,27,7,0,7,368,107,110,107,69,10,2,53,12,17,18,10,2390,Miami,ACC,14,False,7,7,0,0,-27,7,0,7,277,66,86,63,56,6,5,42,11,13,11,7,91,12,17,5,124,15,9,12
333130154,2013,11,regular,,False,True,30865,3630,away_records,52,Florida State,ACC,59,True,21,21,10,7,56,8,0,8,409,114,124,121,75,10,2,53,15,16,15,10,154,Wake Forest,ACC,3,False,0,0,0,3,-56,4,5,9,175,44,58,29,40,5,6,22,6,7,4,5,105,13,24,5,179,24,23,9
333200052,2013,12,regular,,False,True,74491,3697,home_records,52,Florida State,ACC,59,True,28,10,21,0,56,9,0,9,468,135,145,131,82,10,2,51,14,16,15,9,183,Syracuse,ACC,3,False,0,0,0,3,-56,5,4,9,221,50,76,63,45,6,5,25,6,9,8,5,108,13,28,10,206,25,22,13
333270052,2013,13,regular,,False,False,65061,3697,home_records,52,Florida State,ACC,80,True,21,21,17,21,66,10,0,10,527,163,155,152,82,10,2,52,15,16,15,9,70,Idaho,FBS Independents,14,False,7,7,0,7,-66,1,9,10,188,56,48,27,51,1,10,17,4,4,2,6,111,12,33,14,457,44,24,17
333340057,2013,14,regular,,False,False,90454,3634,away_records,52,Florida State,ACC,37,True,14,14,10,10,30,11,0,11,607,184,176,169,103,10,2,53,16,16,15,8,57,Florida,SEC,7,False,0,0,0,7,-30,4,7,11,219,34,75,54,51,10,1,20,3,7,5,4,125,11,34,23,216,,33,15
333410052,2013,15,regular,,True,True,67694,,home_records,52,Florida State,ACC,45,True,0,17,21,7,38,12,0,12,644,198,190,179,113,10,2,55,17,16,15,9,150,Duke,ACC,7,False,0,0,0,7,-38,10,2,12,404,93,117,104,113,6,5,34,8,10,9,10,132,11,38,30,276,23,35,27
332642247,2013,4,regular,,False,False,15425,3495,away_records,55,Jacksonville State,,32,True,13,13,3,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2247,Georgia State,Sun Belt,26,False,9,0,0,17,-6,0,3,3,42,7,7,7,21,0,1,18,4,4,0,11,0,0,0,0,114,37,1,1
332430057,2013,1,regular,,False,False,83604,3634,home_records,57,Florida,SEC,24,True,7,10,7,0,18,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,2649,Toledo,Mid-American,6,False,3,3,3,0,-18,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
332502390,2013,2,regular,,False,False,76968,3948,away_records,57,Florida,SEC,16,False,0,0,3,7,-5,1,0,1,24,7,10,7,0,10,1,,,,,,2390,Miami,ACC,21,True,14,0,0,7,5,1,0,1,34,3,17,14,0,6,5,,,,,,6,,0,0,6,,0,0
332640057,2013,4,regular,,False,True,90074,3634,home_records,57,Florida,SEC,31,True,3,14,7,7,14,1,1,2,40,7,10,10,7,10,1,24,7,10,7,0,2633,Tennessee,SEC,17,False,0,0,3,7,-14,2,1,3,111,45,28,17,14,4,7,49,23,14,9,4,27,6,1,0,79,10,3,0
332710096,2013,5,regular,,False,True,62076,3683,away_records,57,Florida,SEC,24,True,14,14,0,3,17,2,1,3,71,10,24,17,14,10,1,20,4,5,5,4,96,Kentucky,SEC,7,False,7,0,0,0,-17,1,2,3,80,41,21,0,29,2,9,34,19,11,0,10,44,14,3,1,69,21,2,1
332780057,2013,6,regular,,False,True,90043,3634,home_records,57,Florida,SEC,30,True,0,17,7,6,20,3,1,4,95,24,38,17,17,10,1,24,3,8,6,5,8,Arkansas,SEC,10,False,0,0,3,0,-20,3,2,5,146,35,32,48,21,4,7,28,7,5,9,5,51,15,4,3,111,17,6,4
332850099,2013,7,regular,,False,True,92980,3958,away_records,57,Florida,SEC,6,False,0,0,0,3,-11,4,1,5,125,24,55,24,23,10,1,24,6,10,4,4,99,LSU,SEC,17,True,0,14,0,3,11,5,1,6,273,83,58,55,70,9,2,43,14,9,10,8,61,13,7,5,148,31,8,5
332920142,2013,8,regular,,False,True,67124,3838,away_records,57,Florida,SEC,17,False,0,0,14,0,-19,4,2,6,131,24,55,24,26,10,1,25,5,11,5,5,142,Missouri,SEC,36,True,10,3,10,13,19,6,0,6,274,75,76,58,69,5,6,47,11,11,12,11,78,12,12,6,138,22,11,7
333060057,2013,10,regular,,True,True,84693,,home_records,57,Florida,SEC,20,False,0,3,9,8,-3,4,3,7,148,24,55,38,26,10,1,22,4,9,4,4,61,Georgia,SEC,23,True,6,6,0,0,3,4,3,7,252,66,69,54,54,11,1,38,9,9,9,9,114,13,18,6,233,34,18,6
333130057,2013,11,regular,,False,True,88004,3634,home_records,57,Florida,SEC,17,False,0,3,7,7,-17,4,4,8,168,24,58,47,34,10,1,21,3,8,5,4,238,Vanderbilt,SEC,34,True,7,7,7,10,17,4,4,8,257,47,117,28,88,7,4,33,4,14,4,12,137,16,22,9,242,27,15,11
333202579,2013,12,regular,,False,True,83853,3994,away_records,57,Florida,SEC,14,False,7,7,0,0,-5,4,5,9,185,24,61,54,41,10,1,21,3,7,6,4,2579,South Carolina,SEC,19,True,3,3,7,6,5,7,2,9,289,108,65,76,59,9,2,32,12,8,7,7,171,17,26,13,199,26,22,14
333270057,2013,13,regular,,False,False,82459,3634,home_records,57,Florida,SEC,20,False,3,7,0,10,-6,4,6,10,199,31,68,54,41,10,1,21,3,7,6,5,290,Georgia Southern,,26,True,7,7,13,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,19,33,15,0,0,0,0
333340057,2013,14,regular,,False,False,90454,3634,home_records,57,Florida,SEC,7,False,0,0,0,7,-30,4,7,11,219,34,75,54,51,10,1,20,3,7,5,4,52,Florida State,ACC,37,True,14,14,10,10,30,11,0,11,607,184,176,169,103,10,2,53,16,16,15,8,216,19,33,15,125,11,34,23
332430058,2013,1,regular,,False,False,35470,3886,home_records,58,South Florida,American Athletic,21,False,7,0,7,7,-32,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,2377,McNeese,,53,True,31,31,10,10,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332500127,2013,2,regular,,False,False,70401,3936,away_records,58,South Florida,American Athletic,6,False,6,6,0,0,-15,0,1,1,21,7,0,7,7,3,8,,,,,,127,Michigan State,Big Ten,21,True,0,7,7,7,15,1,0,1,26,7,6,6,7,5,6,,,,,,53,,0,0,13,,0,0
332570058,2013,3,regular,,False,False,33792,3886,home_records,58,South Florida,American Athletic,10,False,10,0,0,0,-18,0,2,2,27,13,6,7,7,3,8,21,7,0,7,7,2226,Florida Atlantic,Conference USA,28,True,7,7,7,7,18,0,2,2,19,6,6,3,7,3,8,6,3,3,3,0,74,53,1,0,65,34,1,0
332710058,2013,5,regular,,False,False,47562,3886,home_records,58,South Florida,American Athletic,21,False,7,0,0,14,-28,0,3,3,37,23,6,7,7,3,8,14,7,3,4,4,2390,Miami,ACC,49,True,14,14,14,0,28,3,0,3,132,38,45,42,7,6,5,28,9,9,7,4,102,37,1,2,29,22,1,1
332780058,2013,6,regular,,False,True,31077,3886,home_records,58,South Florida,American Athletic,26,True,10,13,3,0,6,0,4,4,58,30,6,7,21,3,8,12,8,2,2,2,2132,Cincinnati,American Athletic,20,False,6,6,0,14,-6,3,1,4,139,21,42,34,49,8,3,42,7,14,11,12,151,34,4,2,61,31,1,2
332850041,2013,7,regular,,False,True,37861,3892,away_records,58,South Florida,American Athletic,13,True,3,3,0,3,3,1,4,5,84,40,19,10,21,3,8,15,8,2,2,5,41,Connecticut,American Athletic,10,False,3,7,0,0,-3,0,4,4,72,23,29,10,16,5,6,20,5,7,3,5,171,38,7,3,130,30,6,2
332990058,2013,9,regular,,False,True,35782,3886,home_records,58,South Florida,American Athletic,3,False,3,0,0,0,-31,2,4,6,97,43,22,10,24,3,8,17,8,4,2,4,97,Louisville,American Athletic,34,True,10,10,3,14,31,6,1,7,281,69,97,71,52,9,2,41,10,15,10,8,181,34,7,7,82,9,9,10
333040248,2013,10,regular,,False,True,22707,,away_records,58,South Florida,American Athletic,23,False,7,7,6,7,-12,2,5,7,100,46,22,10,24,3,8,16,7,4,2,4,248,Houston,American Athletic,35,True,14,7,7,7,12,6,1,7,294,89,88,61,83,4,7,41,11,11,8,13,215,30,13,8,156,24,12,11
333200058,2013,12,regular,,False,True,30831,3886,home_records,58,South Florida,American Athletic,10,False,0,0,3,7,-13,2,6,8,123,53,29,16,31,3,8,14,7,3,1,3,235,Memphis,American Athletic,23,True,3,3,0,17,13,2,6,8,163,43,36,33,60,3,8,20,6,4,5,7,250,31,19,9,175,169,17,10
333270058,2013,13,regular,,False,True,28397,3886,home_records,58,South Florida,American Athletic,6,False,0,0,0,6,-10,2,7,9,133,53,29,19,38,3,8,15,7,4,2,4,2567,SMU,American Athletic,16,True,0,0,13,0,10,4,5,9,292,55,81,48,100,5,6,32,6,8,5,11,273,31,21,15,343,40,14,24
333332116,2013,14,regular,,False,True,45952,3652,away_records,58,South Florida,American Athletic,20,False,3,3,7,7,-3,2,8,10,139,53,29,19,44,3,8,15,6,3,2,4,2116,UCF,American Athletic,23,True,3,10,3,7,3,9,1,10,358,111,112,86,82,9,3,35,11,11,9,8,289,30,25,20,202,21,24,23
333410164,2013,15,regular,,False,True,37645,3754,away_records,58,South Florida,American Athletic,6,False,6,6,0,0,-25,2,9,11,159,56,32,26,51,3,8,14,5,3,2,4,164,Rutgers,American Athletic,31,True,14,7,0,10,25,5,6,11,298,90,58,66,68,9,2,28,9,6,6,7,312,29,34,21,352,32,32,24
332430059,2013,1,regular,,False,False,45759,721,home_records,59,Georgia Tech,ACC,70,True,28,14,21,7,70,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,2210,Elon,,0,False,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332570150,2013,3,regular,,False,True,21267,3982,away_records,59,Georgia Tech,ACC,38,True,14,14,7,7,24,1,0,1,70,28,14,21,7,6,6,,,,,,150,Duke,ACC,14,False,7,0,0,7,-24,2,0,2,73,14,14,21,17,6,5,45,14,14,14,3,0,,0,0,14,,0,0
332640059,2013,4,regular,,False,True,49445,721,home_records,59,Georgia Tech,ACC,28,True,0,14,7,7,8,2,0,2,108,42,28,28,14,6,6,70,28,14,21,7,153,North Carolina,ACC,20,False,7,7,0,0,-8,1,1,2,50,20,17,6,14,7,4,10,7,7,3,0,14,0,2,0,47,27,1,0
332690059,2013,5,regular,,False,True,50214,721,home_records,59,Georgia Tech,ACC,10,False,0,3,7,0,-7,3,0,3,136,42,42,35,21,6,6,54,21,14,14,7,259,Virginia Tech,ACC,17,True,7,7,0,3,7,3,1,4,99,28,17,20,19,5,6,23,5,6,7,4,34,7,3,1,69,16,4,2
332782390,2013,6,regular,,False,True,47008,3948,away_records,59,Georgia Tech,ACC,30,False,0,0,0,13,-15,3,1,4,146,42,45,42,21,6,6,45,14,14,12,7,2390,Miami,ACC,45,True,7,10,7,21,15,4,0,4,181,52,59,56,7,6,5,44,13,15,14,2,51,11,6,2,50,10,1,4
332850252,2013,7,regular,,False,False,60320,3801,away_records,59,Georgia Tech,ACC,20,False,6,6,0,7,-18,3,2,5,176,42,45,42,34,6,6,37,11,11,11,5,252,BYU,FBS Independents,38,True,14,10,0,14,18,3,2,5,137,31,47,47,16,6,5,27,6,10,8,4,96,13,10,2,84,14,9,4
332920059,2013,8,regular,,False,True,45704,721,home_records,59,Georgia Tech,ACC,56,True,14,14,21,7,56,3,3,6,196,48,51,42,41,6,6,35,8,9,8,7,183,Syracuse,ACC,0,False,0,0,0,0,-56,3,3,6,188,47,73,47,38,6,5,33,8,13,9,5,134,19,13,4,147,27,10,3
332990258,2013,9,regular,,False,True,41930,3923,away_records,59,Georgia Tech,ACC,35,True,7,7,7,14,10,4,3,7,252,62,65,63,48,6,6,33,8,9,7,7,258,Virginia,ACC,25,False,0,10,0,15,-10,2,5,7,156,41,52,40,27,4,7,22,5,7,7,5,134,22,16,7,199,27,15,5
333060059,2013,10,regular,,False,True,52312,721,home_records,59,Georgia Tech,ACC,21,True,7,7,0,7,11,5,3,8,287,69,72,70,62,6,6,36,9,9,9,7,221,Pittsburgh,ACC,10,False,3,3,7,0,-11,4,3,7,199,72,68,31,35,5,6,30,10,10,5,5,159,19,18,12,193,28,17,9
333180228,2013,12,regular,,False,True,75324,3836,away_records,59,Georgia Tech,ACC,31,False,10,10,14,7,-24,6,3,9,308,76,79,70,69,6,6,36,9,9,9,8,228,Clemson,ACC,55,True,6,21,14,14,24,8,1,9,358,114,100,62,93,10,1,37,12,10,7,10,169,20,22,15,185,22,21,14
333270059,2013,13,regular,,False,False,49194,721,home_records,59,Georgia Tech,ACC,66,True,24,28,7,7,59,6,4,10,339,86,89,84,76,6,6,34,8,9,8,8,2010,Alabama A&M,,7,False,0,0,0,7,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,19,30,16,0,0,0,0
333340059,2013,14,regular,,False,False,54914,721,home_records,59,Georgia Tech,ACC,34,False,17,3,0,7,-7,7,4,11,405,110,117,91,83,6,6,34,9,9,8,8,61,Georgia,SEC,41,True,7,7,10,10,7,7,4,11,417,110,106,99,92,11,1,36,9,9,8,9,231,22,30,16,319,30,33,18
332430228,2013,1,regular,,False,False,83830,3836,away_records,61,Georgia,SEC,35,False,7,7,7,7,-3,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,228,Clemson,ACC,38,True,14,7,10,7,3,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332500061,2013,2,regular,,False,True,92746,3917,home_records,61,Georgia,SEC,41,True,10,14,10,7,11,0,1,1,35,7,7,7,7,11,1,,,,,,2579,South Carolina,SEC,30,False,21,21,0,6,-11,1,0,1,27,17,3,7,0,9,2,,,,,,38,,0,0,10,,0,0
332640061,2013,4,regular,,False,False,92746,3917,home_records,61,Georgia,SEC,45,True,7,14,14,10,24,1,1,2,76,17,21,17,14,11,1,35,7,7,7,7,249,North Texas,Conference USA,21,False,14,14,7,0,-24,2,1,3,95,17,25,22,24,4,7,31,7,6,7,7,68,38,1,0,60,17,2,1
332710061,2013,5,regular,,False,True,92746,3917,home_records,61,Georgia,SEC,44,True,14,10,10,10,3,2,1,3,121,24,35,31,24,11,1,38,9,11,9,7,99,LSU,SEC,41,False,3,3,10,14,-3,4,0,4,173,66,41,42,28,9,2,46,17,11,12,7,89,34,3,1,78,19,4,2
332782633,2013,6,regular,,False,True,102455,3853,away_records,61,Georgia,SEC,34,True,7,7,0,14,3,3,1,4,165,38,45,41,34,11,1,40,8,12,10,8,2633,Tennessee,SEC,31,False,0,3,14,14,-3,3,2,5,159,55,42,27,21,4,7,32,11,7,5,5,130,30,7,1,134,37,6,2
332850061,2013,7,regular,,False,True,92746,3917,home_records,61,Georgia,SEC,26,False,7,3,10,6,-15,4,1,5,199,45,52,41,48,11,1,41,10,11,10,9,142,Missouri,SEC,41,True,21,21,0,13,15,5,0,5,233,54,55,58,56,5,6,46,11,11,11,12,161,33,10,3,112,17,7,6
332920238,2013,8,regular,,False,True,40350,3973,away_records,61,Georgia,SEC,27,False,14,14,3,0,-4,4,2,6,225,52,55,51,54,11,1,40,9,10,8,10,238,Vanderbilt,SEC,31,True,7,7,0,17,4,3,3,6,202,23,93,28,64,7,4,35,5,17,3,11,202,32,15,3,159,27,6,7
333060057,2013,10,regular,,True,True,84693,,away_records,61,Georgia,SEC,23,True,6,6,0,0,3,4,3,7,252,66,69,54,54,11,1,38,9,9,9,9,57,Florida,SEC,20,False,0,3,9,8,-3,4,3,7,148,24,55,38,26,10,1,22,4,9,4,4,233,34,18,6,114,13,18,6
333130061,2013,11,regular,,False,False,92746,3917,home_records,61,Georgia,SEC,45,True,7,7,17,14,39,5,3,8,275,72,75,54,54,11,1,36,9,10,8,8,2026,Appalachian State,,6,False,0,0,0,0,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,33,22,9,0,0,0,0
333200002,2013,12,regular,,False,True,87451,3785,away_records,61,Georgia,SEC,38,False,10,10,7,21,-5,6,3,9,320,79,82,71,68,11,1,34,9,9,7,7,2,Auburn,SEC,43,True,10,17,7,9,5,9,1,10,386,130,114,90,71,3,8,37,11,10,8,7,259,32,22,9,204,20,22,20
333270061,2013,13,regular,,False,True,92746,3917,home_records,61,Georgia,SEC,59,True,21,14,21,3,42,6,4,10,358,89,92,78,89,11,1,36,9,9,8,8,96,Kentucky,SEC,17,False,3,3,0,7,-42,2,8,10,215,75,48,47,53,2,9,23,8,5,5,6,302,29,31,10,288,30,28,11
333340059,2013,14,regular,,False,False,54914,721,away_records,61,Georgia,SEC,41,True,7,7,10,10,7,7,4,11,417,110,106,99,92,11,1,36,9,9,8,9,59,Georgia Tech,ACC,34,False,17,3,0,7,-7,7,4,11,405,110,117,91,83,6,6,34,9,9,8,8,319,30,33,18,231,,30,16
332410062,2013,1,regular,,False,False,39058,3610,home_records,62,"Hawai'i",Mountain West,13,False,0,5,0,8,-17,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,30,USC,Pac-12,30,True,17,17,0,10,17,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0
332500204,2013,2,regular,,False,False,38179,3893,away_records,62,"Hawai'i",Mountain West,14,False,14,14,0,0,-19,0,1,1,13,0,5,0,8,2,9,,,,,,204,Oregon State,Pac-12,33,True,7,7,14,5,19,0,1,1,46,7,10,15,14,8,3,,,,,,30,,0,0,49,,0,0
332642440,2013,4,regular,,False,True,23240,3816,away_records,62,"Hawai'i",Mountain West,9,False,6,6,0,0,-22,0,2,2,27,14,19,0,8,2,9,13,0,5,0,8,2440,Nevada,Mountain West,31,True,7,10,7,7,22,1,2,3,63,30,24,13,10,7,4,28,12,9,7,5,63,30,0,1,127,65,1,0
332710062,2013,5,regular,,False,True,28755,3610,home_records,62,"Hawai'i",Mountain West,37,False,0,3,14,20,-5,0,3,3,36,20,25,0,8,2,9,14,7,10,0,4,278,Fresno State,Mountain West,42,True,7,7,21,0,5,3,0,3,134,27,52,24,24,8,3,47,9,19,7,9,94,32,1,3,116,25,2,1
332780062,2013,6,regular,,False,True,27146,3610,home_records,62,"Hawai'i",Mountain West,27,False,14,0,7,6,-10,0,4,4,73,20,28,14,28,2,9,12,7,8,0,3,23,San José State,Mountain West,37,True,17,17,7,3,10,1,3,4,73,26,37,20,7,9,2,20,8,11,5,2,136,31,4,3,117,19,5,2
332852439,2013,7,regular,,False,True,22755,3914,away_records,62,"Hawai'i",Mountain West,37,False,17,17,0,20,-2,0,5,5,100,34,28,21,34,2,9,18,5,7,4,7,2439,UNLV,Mountain West,39,True,0,13,17,9,2,3,2,5,161,38,48,38,45,2,10,26,4,7,8,8,173,34,5,6,179,46,3,4
332990062,2013,9,regular,,False,True,29752,3610,home_records,62,"Hawai'i",Mountain West,28,False,7,10,0,11,-7,0,6,6,137,51,45,21,54,2,9,20,7,6,4,7,36,Colorado State,Mountain West,35,True,21,21,0,0,7,3,4,7,232,57,78,50,49,3,8,30,8,11,6,6,212,35,8,8,217,33,9,9
333060328,2013,10,regular,,False,True,21428,3905,away_records,62,"Hawai'i",Mountain West,10,False,0,0,7,0,-37,0,7,7,165,58,55,21,65,2,9,23,9,8,4,9,328,Utah State,Mountain West,47,True,10,13,17,7,37,4,4,8,284,82,92,76,40,9,2,34,10,11,10,5,247,35,11,12,160,25,11,12
333132426,2013,11,regular,,False,False,33327,3852,away_records,62,"Hawai'i",Mountain West,28,False,14,14,0,14,-14,0,8,8,175,58,55,28,65,2,9,24,8,8,3,9,2426,Navy,FBS Independents,42,True,7,7,14,14,14,4,4,8,236,47,64,42,72,7,4,29,5,7,6,8,294,35,15,16,210,22,20,15
333200062,2013,12,regular,,False,True,28530,3610,home_records,62,"Hawai'i",Mountain West,21,False,7,7,0,7,-7,0,9,9,203,72,69,28,79,2,9,22,7,7,4,8,21,San Diego State,Mountain West,28,True,7,7,7,7,7,5,4,9,257,65,53,54,89,8,3,28,7,5,7,8,336,37,19,20,291,33,20,20
333272751,2013,13,regular,,False,True,12227,3984,away_records,62,"Hawai'i",Mountain West,56,False,21,21,7,14,-3,0,10,10,224,79,76,28,86,2,9,23,8,8,3,9,2751,Wyoming,Mountain West,59,True,13,22,7,14,3,4,6,10,309,77,115,53,76,4,7,34,9,13,6,8,364,37,24,24,349,33,24,17
333340062,2013,14,regular,,False,False,32690,3610,home_records,62,"Hawai'i",Mountain West,49,True,14,14,14,7,7,0,11,11,280,100,97,35,100,2,9,22,8,8,3,9,349,Army,FBS Independents,42,False,7,7,21,14,-7,3,7,10,244,61,51,69,42,2,9,25,7,5,7,4,423,36,28,30,296,31,13,28
332430066,2013,1,regular,,False,False,56800,3772,home_records,66,Iowa State,Big 12,20,False,7,7,6,0,-8,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,2460,Northern Iowa,,28,True,14,14,0,7,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332570066,2013,3,regular,,False,False,56800,3772,home_records,66,Iowa State,Big 12,21,False,0,0,7,14,-6,0,1,1,20,7,7,6,0,6,5,,,,,,2294,Iowa,Big Ten,27,True,13,13,7,7,6,1,1,2,55,14,17,14,10,4,7,27,7,17,0,3,28,,0,0,44,,0,0
