id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,Description,team_id,team_name,team_conference,team_points,team_won,team_line_score_q1,team_line_score_q2,team_line_score_q3,team_line_score_q4,team_spread,team_wins,team_loses,games_played,season_point_total,team_line_score_q1_total,team_line_score_q2_total,team_line_score_q3_total,team_line_score_q4_total,team_previous_wins,team_previous_loses,opp_team_id,opp_team_name,opp_team_conference,opp_team_points,opp_team_won,opp_team_line_score_q1,opp_team_line_score_q2,opp_team_line_score_q3,opp_team_line_score_q4,opp_team_spread,opp_team_wins,opp_team_loses,opp_games_played,opp_season_point_total,opp_team_line_score_q1_total,opp_team_line_score_q2_total,opp_team_line_score_q3_total,opp_team_line_score_q4_total,opp_team_previous_wins,opp_team_previous_loses,team_points_allowed,team_opp_wins,team_opp_loses,opp_team_points_allowed,opp_team_opp_wins,opp_team_opp_loses
401112073,2019,1,regular,,False,False,43013,4727,home_records,239,Baylor,Big 12,56,True,14,21,14,7,39,0,0,0,0,0,0,0,0,5,6,2617,Stephen F. Austin,,17,False,0,0,0,10,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401112074,2019,2,regular,,False,False,40274,4727,home_records,239,Baylor,Big 12,63,True,14,21,14,14,49,1,0,1,56,14,21,14,7,5,6,2636,UT San Antonio,Conference USA,14,False,0,0,7,7,-49,1,0,1,35,7,14,7,7,3,8,17,0,0,7,0,0
401112075,2019,4,regular,,False,False,20198,3895,away_records,239,Baylor,Big 12,21,True,14,14,0,0,8,2,0,2,119,28,42,28,21,5,6,242,Rice,Conference USA,13,False,0,3,3,7,-8,0,3,3,41,21,7,0,20,1,11,31,1,0,103,2,1
401112076,2019,5,regular,,False,True,42359,4727,home_records,239,Baylor,Big 12,23,True,0,7,13,3,2,3,0,3,140,42,56,28,21,5,6,66,Iowa State,Big 12,21,False,0,0,0,21,-2,2,1,3,118,24,13,35,30,7,4,44,1,3,64,3,1
401112077,2019,6,regular,,False,True,50448,3636,away_records,239,Baylor,Big 12,31,True,10,10,7,14,19,4,0,4,163,42,63,41,24,5,6,2306,Kansas State,Big 12,12,False,3,0,3,6,-19,3,1,4,145,48,52,7,52,5,6,65,3,4,64,6,1
401112078,2019,7,regular,,False,True,47264,4727,home_records,239,Baylor,Big 12,33,True,0,3,14,3,3,5,0,5,194,52,73,48,38,5,6,2641,Texas Tech,Big 12,30,False,3,3,7,7,-3,3,2,5,158,44,45,40,32,5,6,77,6,5,131,9,2
401112079,2019,8,regular,,False,True,55060,3646,away_records,239,Baylor,Big 12,45,True,3,3,14,21,18,6,0,6,227,52,76,62,41,5,6,197,Oklahoma State,Big 12,27,False,6,7,7,7,-18,4,2,6,239,75,71,79,38,6,5,107,9,7,165,8,4
401112080,2019,10,regular,,False,True,46379,4727,home_records,239,Baylor,Big 12,17,True,7,0,7,3,3,7,0,7,272,55,79,76,62,5,6,277,West Virginia,Big 12,14,False,0,0,14,0,-3,3,4,7,159,45,41,30,53,8,2,134,13,9,234,16,5
401112081,2019,11,regular,,False,True,45870,3616,away_records,239,Baylor,Big 12,29,True,0,0,3,6,6,8,0,8,289,62,79,83,65,5,6,2628,TCU,Big 12,23,False,3,6,0,0,-6,4,4,8,267,71,73,62,78,5,6,148,16,13,209,21,12
401112082,2019,12,regular,,False,True,50223,4727,home_records,239,Baylor,Big 12,31,False,14,17,0,0,-3,9,0,9,318,62,79,86,71,5,6,201,Oklahoma,Big 12,34,True,7,7,7,17,3,8,1,9,436,106,120,122,80,11,1,171,20,17,225,20,15
401112083,2019,13,regular,,False,True,49109,4727,home_records,239,Baylor,Big 12,24,True,0,7,14,3,14,9,1,10,349,76,96,86,71,5,6,251,Texas,Big 12,10,False,3,3,0,7,-14,6,4,10,361,73,114,72,130,9,3,205,28,18,299,28,16
401112084,2019,14,regular,,False,True,22531,3833,away_records,239,Baylor,Big 12,61,True,13,13,14,13,55,10,1,11,373,76,103,100,74,5,6,2305,Kansas,Big 12,6,False,0,0,6,0,-55,3,8,11,276,62,62,57,117,3,8,215,34,22,372,34,18
401132974,2019,15,regular,,True,True,65191,3687,away_records,239,Baylor,Big 12,23,False,13,13,0,10,-7,11,1,12,434,89,116,114,87,5,6,201,Oklahoma,Big 12,30,True,10,0,10,3,7,11,1,12,532,137,144,143,104,11,1,221,37,30,296,42,23
401114238,2019,1,regular,,False,False,23238,3841,away_records,242,Rice,Conference USA,7,False,7,7,0,0,-7,0,0,0,0,0,0,0,0,1,11,349,Army,FBS Independents,14,True,0,7,0,7,7,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0
401112447,2019,2,regular,,False,False,17567,3895,home_records,242,Rice,Conference USA,21,False,14,0,0,7,-20,0,1,1,7,7,7,0,0,1,11,154,Wake Forest,ACC,41,True,10,10,10,7,20,1,0,1,38,10,7,14,7,5,6,14,0,0,35,0,0
401112136,2019,3,regular,,True,False,42417,3891,home_records,242,Rice,Conference USA,13,False,0,0,0,13,-35,0,2,2,28,21,7,0,7,1,11,251,Texas,Big 12,48,True,17,17,7,10,35,1,1,2,83,7,24,28,24,9,3,55,1,0,59,1,0
401112075,2019,4,regular,,False,False,20198,3895,home_records,242,Rice,Conference USA,13,False,0,3,3,7,-8,0,3,3,41,21,7,0,20,1,11,239,Baylor,Big 12,21,True,14,14,0,0,8,2,0,2,119,28,42,28,21,5,6,103,2,1,31,1,0
401114268,2019,5,regular,,False,True,19075,3895,home_records,242,Rice,Conference USA,20,False,7,7,0,3,-3,0,4,4,54,21,10,3,27,1,11,2348,Louisiana Tech,Conference USA,23,True,0,0,7,3,3,3,1,4,112,14,33,14,44,7,4,124,4,1,97,2,4
401114277,2019,6,regular,,False,True,23526,3803,away_records,242,Rice,Conference USA,20,False,13,13,0,0,-15,0,5,5,74,28,17,3,30,1,11,5,UAB,Conference USA,35,True,0,21,14,0,15,3,1,4,103,45,41,24,0,9,3,147,7,2,62,2,5
401114292,2019,8,regular,,False,True,17657,3604,away_records,242,Rice,Conference USA,27,False,7,7,14,3,-4,0,6,6,94,41,30,3,30,1,11,2636,UT San Antonio,Conference USA,31,True,7,0,17,7,4,2,4,6,105,13,27,34,30,3,8,182,10,3,195,8,7
401114298,2019,9,regular,,False,True,20367,3895,home_records,242,Rice,Conference USA,6,False,0,0,6,0,-14,0,7,7,121,48,37,17,33,1,11,2572,Southern Mississippi,Conference USA,20,True,10,10,3,7,14,4,3,7,213,60,51,48,49,5,5,213,12,7,224,13,6
401114302,2019,10,regular,,False,True,17385,3895,home_records,242,Rice,Conference USA,7,False,0,7,0,0,-13,0,8,8,127,48,37,23,33,1,11,276,Marshall,Conference USA,20,True,14,14,3,0,13,5,3,8,216,58,67,29,51,8,3,233,16,10,209,15,13
401114310,2019,12,regular,,False,True,10411,3725,away_records,242,Rice,Conference USA,31,True,21,21,0,0,3,0,9,9,134,48,44,23,33,1,11,2393,Middle Tennessee,Conference USA,28,False,0,14,7,7,-3,3,6,9,224,54,44,54,76,8,4,253,21,13,280,18,17
401114317,2019,13,regular,,False,True,18477,3895,home_records,242,Rice,Conference USA,20,True,10,10,0,0,6,1,9,10,165,69,65,23,33,1,11,249,North Texas,Conference USA,14,False,0,0,7,7,-6,4,6,10,332,89,108,73,75,8,3,281,24,19,344,20,23
401114326,2019,14,regular,,False,True,11776,3946,away_records,242,Rice,Conference USA,30,True,0,0,10,6,14,2,9,11,185,79,75,23,33,1,11,2638,UTEP,Conference USA,16,False,6,10,0,0,-14,1,10,11,219,64,67,43,64,1,10,295,28,25,401,29,32
401110731,2019,1,regular,,False,False,98016,3795,home_records,245,Texas A&M,SEC,41,True,14,14,3,10,34,0,0,0,0,0,0,0,0,7,4,326,Texas State,Sun Belt,7,False,0,0,0,7,-34,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0
401110784,2019,2,regular,,False,False,81500,3836,away_records,245,Texas A&M,SEC,10,False,3,3,0,7,-14,1,0,1,41,14,14,3,10,7,4,228,Clemson,ACC,24,True,0,17,7,0,14,1,0,1,52,14,14,14,10,12,0,7,0,0,14,0,0
401110796,2019,3,regular,,False,False,97195,3795,home_records,245,Texas A&M,SEC,62,True,13,14,21,14,59,1,1,2,51,17,17,3,17,7,4,2320,Lamar,,3,False,0,0,3,0,-59,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0
401110804,2019,4,regular,,False,True,101681,3795,home_records,245,Texas A&M,SEC,20,False,0,3,0,17,-8,2,1,3,113,30,31,24,31,7,4,2,Auburn,SEC,28,True,0,0,7,7,8,3,0,3,106,17,27,28,34,7,4,34,1,0,43,2,1
401110807,2019,5,regular,,True,True,51441,3687,away_records,245,Texas A&M,SEC,31,True,14,14,0,10,4,2,2,4,133,30,34,24,48,7,4,8,Arkansas,SEC,27,False,0,17,7,3,-4,2,2,4,116,44,6,17,52,2,9,62,4,0,109,2,3
401110822,2019,7,regular,,False,True,106749,3795,home_records,245,Texas A&M,SEC,28,False,7,6,7,8,-19,3,2,5,164,44,48,24,58,7,4,333,Alabama,SEC,47,True,10,10,10,13,19,5,0,5,259,52,86,83,34,12,0,89,6,2,74,5,5
401110827,2019,8,regular,,False,True,50257,3974,away_records,245,Texas A&M,SEC,24,True,7,7,7,7,7,3,3,6,192,51,54,31,66,7,4,145,Ole Miss,SEC,17,False,7,0,7,3,-7,3,4,7,190,37,23,45,68,5,6,136,11,2,192,13,4
401110835,2019,9,regular,,False,True,102025,3795,home_records,245,Texas A&M,SEC,49,True,14,14,14,7,19,4,3,7,216,58,61,38,73,7,4,344,Mississippi State,SEC,30,False,10,10,7,13,-19,3,4,7,174,34,69,28,50,7,4,153,14,6,199,16,5
401110841,2019,10,regular,,False,False,100635,3795,home_records,245,Texas A&M,SEC,45,True,14,7,14,10,31,5,3,8,265,72,75,52,80,7,4,2636,UT San Antonio,Conference USA,14,False,0,0,0,7,-31,3,4,7,136,20,27,51,37,3,8,183,17,10,222,8,13
401110853,2019,12,regular,,False,True,104957,3795,home_records,245,Texas A&M,SEC,30,True,3,10,0,17,24,6,3,9,310,86,82,66,90,7,4,2579,South Carolina,SEC,6,False,0,0,0,3,-24,4,6,10,260,85,77,44,61,6,5,197,20,14,245,28,15
401110857,2019,13,regular,,False,True,92746,3917,away_records,245,Texas A&M,SEC,13,False,3,3,3,7,-6,7,3,10,340,89,92,66,107,7,4,61,Georgia,SEC,19,True,3,10,3,3,6,9,1,10,324,70,119,60,81,11,1,203,24,20,105,28,16
401110869,2019,14,regular,,False,True,102218,3958,away_records,245,Texas A&M,SEC,7,False,0,0,7,0,-43,7,4,11,353,92,95,69,114,7,4,99,LSU,SEC,50,True,21,10,10,9,43,11,0,11,534,131,187,143,101,9,2,222,33,21,258,33,21
401112114,2019,1,regular,,False,False,84534,3835,away_records,248,Houston,American Athletic,31,False,10,10,7,14,-18,0,0,0,0,0,0,0,0,8,3,201,Oklahoma,Big 12,49,True,7,14,21,7,18,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0
401117861,2019,2,regular,,False,False,29360,4728,home_records,248,Houston,American Athletic,37,True,24,10,3,0,20,0,1,1,31,10,10,7,14,8,3,2504,Prairie View,,17,False,7,7,0,7,-20,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,0
401114230,2019,3,regular,,True,False,40523,3891,home_records,248,Houston,American Athletic,24,False,0,14,0,10,-7,1,1,2,68,34,20,10,14,8,3,265,Washington State,Pac-12,31,True,7,7,14,10,7,2,0,2,117,28,31,34,24,10,1,66,0,0,24,0,1
401117869,2019,4,regular,,False,True,21032,4729,away_records,248,Houston,American Athletic,31,False,14,14,0,3,-7,1,2,3,92,34,34,10,24,8,3,2655,Tulane,American Athletic,38,True,7,7,7,17,7,2,1,3,106,20,52,27,7,5,6,97,2,0,44,1,0
401114270,2019,5,regular,,False,False,30123,3825,away_records,248,Houston,American Athletic,46,True,3,3,14,15,21,1,3,4,123,48,48,10,27,8,3,249,North Texas,Conference USA,25,False,0,6,12,7,-21,2,2,4,140,41,55,37,24,8,3,135,4,1,106,4,2
401117879,2019,7,regular,,False,True,25716,4728,home_records,248,Houston,American Athletic,23,False,3,7,7,6,-15,2,3,5,169,51,51,24,42,8,3,2132,Cincinnati,American Athletic,38,True,7,7,0,17,15,4,1,5,138,21,41,55,21,9,2,160,6,3,107,8,3
401117886,2019,8,regular,,False,True,19760,3892,away_records,248,Houston,American Athletic,24,True,7,7,7,7,7,2,4,6,192,54,58,31,48,8,3,41,Connecticut,American Athletic,17,False,0,7,3,7,-7,1,5,6,100,17,20,28,32,1,10,198,10,4,243,11,6
401117889,2019,9,regular,,False,True,24543,4728,home_records,248,Houston,American Athletic,31,False,0,13,7,11,-3,3,4,7,216,61,65,38,55,8,3,2567,SMU,American Athletic,34,True,14,14,10,3,3,7,0,7,310,90,76,63,79,5,6,215,11,9,191,11,7
401117895,2019,10,regular,,False,True,41361,3652,away_records,248,Houston,American Athletic,29,False,6,6,0,6,-15,3,5,8,247,61,78,45,66,8,3,2116,UCF,American Athletic,44,True,14,7,21,2,15,6,2,8,373,145,120,89,39,11,0,249,18,9,173,14,12
401117904,2019,12,regular,,False,True,25149,4728,home_records,248,Houston,American Athletic,27,False,17,3,0,7,-18,3,6,9,276,67,84,45,72,8,3,235,Memphis,American Athletic,45,True,21,21,14,3,18,8,1,9,370,117,126,89,76,8,4,293,24,11,232,24,10
401117910,2019,13,regular,,False,True,16120,3674,away_records,248,Houston,American Athletic,24,True,14,14,3,7,10,3,7,10,303,84,87,45,79,8,3,202,Tulsa,American Athletic,14,False,7,0,0,7,-10,3,7,10,254,77,115,44,61,2,9,338,32,12,328,37,8
401117916,2019,14,regular,,False,True,22824,4728,home_records,248,Houston,American Athletic,41,False,14,13,7,7,-15,4,7,11,327,98,101,48,86,8,3,2426,Navy,American Athletic,56,True,7,7,14,14,15,8,2,10,376,104,114,66,103,3,9,352,35,19,225,35,19
401114241,2019,1,regular,,False,False,23057,3825,home_records,249,North Texas,Conference USA,51,True,17,21,10,3,20,0,0,0,0,0,0,0,0,8,3,2000,Abilene Christian,,31,False,10,10,7,14,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401114253,2019,2,regular,,False,False,22766,3735,away_records,249,North Texas,Conference USA,27,False,14,14,6,7,-22,1,0,1,51,17,21,10,3,8,3,2567,SMU,American Athletic,49,True,21,7,14,7,22,1,0,1,37,13,13,14,7,5,6,31,0,0,30,0,0
401114176,2019,3,regular,,False,False,35268,3831,away_records,249,North Texas,Conference USA,17,False,3,3,7,7,-6,1,1,2,78,31,35,16,10,8,3,25,California,Pac-12,23,True,20,0,3,0,6,2,0,2,47,3,16,21,10,7,4,80,1,0,32,1,0
401114264,2019,4,regular,,False,True,19922,3825,home_records,249,North Texas,Conference USA,45,True,7,17,14,7,42,1,2,3,95,34,38,23,17,8,3,2636,UT San Antonio,Conference USA,3,False,3,3,0,0,-42,1,2,3,62,7,14,21,20,3,8,103,3,0,101,2,1
401114270,2019,5,regular,,False,False,30123,3825,home_records,249,North Texas,Conference USA,25,False,0,6,12,7,-21,2,2,4,140,41,55,37,24,8,3,248,Houston,American Athletic,46,True,3,3,14,15,21,1,3,4,123,48,48,10,27,8,3,106,4,2,135,4,1
401114282,2019,7,regular,,False,True,25225,3815,away_records,249,North Texas,Conference USA,27,False,13,13,0,7,-18,2,3,5,165,41,61,49,31,8,3,2572,Southern Mississippi,Conference USA,45,True,13,15,10,7,18,3,2,5,138,34,23,38,39,5,5,152,5,5,152,6,2
401114290,2019,8,regular,,False,True,16094,3825,home_records,249,North Texas,Conference USA,33,True,7,10,3,13,3,2,4,6,192,54,74,49,38,8,3,2393,Middle Tennessee,Conference USA,30,False,13,13,0,14,-3,2,4,6,124,27,31,25,42,8,4,197,8,7,196,9,5
401114293,2019,9,regular,,False,True,8245,4418,away_records,249,North Texas,Conference USA,38,False,7,7,14,3,-1,3,4,7,225,61,84,52,51,8,3,2429,Charlotte,Conference USA,39,True,0,7,14,18,1,2,5,7,216,59,69,56,33,4,7,227,10,11,276,12,9
401114303,2019,10,regular,,False,True,22548,3825,home_records,249,North Texas,Conference USA,52,True,21,17,7,7,26,3,5,8,263,68,91,66,54,8,3,2638,UTEP,Conference USA,26,False,7,7,6,6,-26,1,6,7,127,23,33,34,36,1,10,266,12,16,240,15,10
401114306,2019,11,regular,,False,True,22792,3776,away_records,249,North Texas,Conference USA,17,False,0,0,0,14,-35,4,5,9,315,89,108,73,61,8,3,2348,Louisiana Tech,Conference USA,52,True,7,10,14,21,35,7,1,8,291,70,95,45,75,7,4,292,13,22,189,8,20
401114317,2019,13,regular,,False,True,18477,3895,away_records,249,North Texas,Conference USA,14,False,0,0,7,7,-6,4,6,10,332,89,108,73,75,8,3,242,Rice,Conference USA,20,True,10,10,0,0,6,1,9,10,165,69,65,23,33,1,11,344,20,23,281,24,19
401114325,2019,14,regular,,False,True,16406,3825,home_records,249,North Texas,Conference USA,21,False,7,7,7,0,-5,4,7,11,346,89,108,80,82,8,3,5,UAB,Conference USA,26,True,14,14,9,0,5,8,3,11,275,94,107,66,27,9,3,364,21,32,201,22,36
401112135,2019,1,regular,,False,False,93418,3910,home_records,251,Texas,Big 12,45,True,7,17,14,7,31,0,0,0,0,0,0,0,0,9,3,2348,Louisiana Tech,Conference USA,14,False,0,0,0,14,-31,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0
401110778,2019,2,regular,,False,False,98763,3910,home_records,251,Texas,Big 12,38,False,0,7,14,17,-7,1,0,1,45,7,17,14,7,9,3,99,LSU,SEC,45,True,17,17,3,22,7,1,0,1,55,21,21,10,3,9,2,14,0,0,3,0,0
401112136,2019,3,regular,,True,False,42417,3891,away_records,251,Texas,Big 12,48,True,17,17,7,10,35,1,1,2,83,7,24,28,24,9,3,242,Rice,Conference USA,13,False,0,0,0,13,-35,0,2,2,28,21,7,0,7,1,11,59,1,0,55,1,0
401112125,2019,4,regular,,False,True,96936,3910,home_records,251,Texas,Big 12,36,True,0,21,7,8,6,2,1,3,131,24,41,35,34,9,3,197,Oklahoma State,Big 12,30,False,17,17,3,7,-6,3,0,3,148,41,41,55,14,6,5,72,1,2,71,1,1
401112137,2019,6,regular,,False,True,62069,3842,away_records,251,Texas,Big 12,42,True,14,14,0,21,11,3,1,4,167,24,62,42,42,9,3,277,West Virginia,Big 12,31,False,7,7,3,14,-11,3,1,4,100,17,13,27,39,8,2,102,4,2,102,4,2
401112118,2019,7,regular,,True,True,92100,499,home_records,251,Texas,Big 12,27,False,0,3,14,10,-7,4,1,5,209,38,76,42,63,9,3,201,Oklahoma,Big 12,34,True,3,3,10,14,7,5,0,5,267,69,76,84,45,11,1,133,7,3,95,4,6
401112102,2019,8,regular,,False,True,97137,3910,home_records,251,Texas,Big 12,50,True,14,7,3,26,2,4,2,6,236,38,79,56,73,9,3,2305,Kansas,Big 12,48,False,14,14,7,24,-2,2,4,6,137,42,31,29,49,3,8,167,12,3,178,10,3
401112132,2019,9,regular,,False,True,47660,3616,away_records,251,Texas,Big 12,27,False,14,14,3,7,-10,5,2,7,286,52,86,59,99,9,3,2628,TCU,Big 12,37,True,3,10,14,10,10,3,3,6,203,54,49,48,58,5,6,215,14,7,148,11,7
401112111,2019,11,regular,,False,True,97833,3910,home_records,251,Texas,Big 12,27,True,0,7,10,10,3,5,3,8,313,66,100,62,106,9,3,2306,Kansas State,Big 12,24,False,0,0,0,10,-3,6,2,8,267,75,86,37,86,5,6,252,17,10,163,23,8
401112093,2019,12,regular,,False,True,58946,3772,away_records,251,Texas,Big 12,21,False,7,7,0,14,-2,6,3,9,340,66,107,72,116,9,3,66,Iowa State,Big 12,23,True,7,3,10,3,2,5,4,9,328,65,74,77,116,7,4,276,23,12,225,26,11
401112083,2019,13,regular,,False,True,49109,4727,away_records,251,Texas,Big 12,10,False,3,3,0,7,-14,6,4,10,361,73,114,72,130,9,3,239,Baylor,Big 12,24,True,0,7,14,3,14,9,1,10,349,76,96,86,71,5,6,299,28,16,205,28,18
401112138,2019,14,regular,,False,True,93747,3910,home_records,251,Texas,Big 12,49,True,6,22,14,7,25,6,5,11,371,76,117,72,137,9,3,2641,Texas Tech,Big 12,24,False,7,7,3,0,-25,4,7,11,342,71,98,93,69,5,6,323,37,17,315,33,23
401114223,2019,1,regular,,False,False,61626,3801,home_records,252,BYU,FBS Independents,12,False,0,6,0,6,-18,0,0,0,0,0,0,0,0,6,5,254,Utah,Pac-12,30,True,6,6,7,14,18,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0
401110783,2019,2,regular,,False,False,92475,3853,away_records,252,BYU,FBS Independents,29,True,0,0,7,6,3,0,1,1,12,0,6,0,6,6,5,2633,Tennessee,SEC,26,False,7,6,0,3,-3,0,1,1,30,14,3,3,10,5,6,30,0,0,38,0,0
401114219,2019,3,regular,,False,False,62546,3801,home_records,252,BYU,FBS Independents,30,True,10,7,0,10,3,1,1,2,41,0,6,7,12,6,5,30,USC,Pac-12,27,False,10,10,0,10,-3,2,0,2,76,17,24,21,14,5,6,56,0,1,43,1,0
401114235,2019,4,regular,,False,False,62117,3801,home_records,252,BYU,FBS Independents,19,False,3,9,7,0,-26,2,1,3,71,10,13,7,22,6,5,264,Washington,Pac-12,45,True,3,3,21,0,26,2,1,3,118,42,34,17,25,9,3,83,2,1,54,3,0
401117213,2019,5,regular,,False,False,24889,3739,away_records,252,BYU,FBS Independents,21,False,7,7,14,0,-7,2,2,4,90,13,22,14,22,6,5,2649,Toledo,Mid-American,28,True,0,3,11,14,7,2,1,3,110,17,28,45,20,6,5,128,4,2,73,1,3
401117214,2019,7,regular,,False,False,35375,3886,away_records,252,BYU,FBS Independents,23,False,13,13,7,0,-4,2,3,5,111,20,29,28,22,6,5,58,South Florida,American Athletic,27,True,0,7,7,13,4,2,3,5,134,27,37,31,49,7,4,156,6,3,149,5,4
401117215,2019,8,regular,,False,False,58930,3801,home_records,252,BYU,FBS Independents,28,True,7,0,21,0,3,2,4,6,134,33,42,35,22,6,5,68,Boise State,Mountain West,25,False,3,3,0,15,-3,6,0,6,222,51,71,59,51,10,2,183,8,6,117,8,5
401117216,2019,10,regular,,False,False,25472,3905,away_records,252,BYU,FBS Independents,42,True,14,14,14,7,28,3,4,7,162,40,42,56,22,6,5,328,Utah State,Mountain West,14,False,7,7,0,0,-28,4,3,7,203,60,74,34,42,10,1,208,14,6,169,17,7
401114353,2019,11,regular,,False,False,54683,3801,home_records,252,BYU,FBS Independents,31,True,7,10,7,7,7,4,4,8,204,54,56,70,29,6,5,2335,Liberty,FBS Independents,24,False,0,0,10,7,-7,6,3,9,304,100,112,44,38,5,6,222,18,9,235,5,22
401117217,2019,12,regular,,False,False,57379,3801,home_records,252,BYU,FBS Independents,42,True,7,21,14,0,32,5,4,9,235,61,66,77,36,6,5,304,Idaho State,,10,False,3,3,7,0,-32,0,1,1,0,0,0,0,0,0,1,246,24,12,31,2,0
401114358,2019,13,regular,,False,False,8204,3985,away_records,252,BYU,FBS Independents,56,True,42,42,7,0,32,6,4,10,277,68,87,91,36,6,5,113,UMass,FBS Independents,24,False,0,0,10,14,-32,1,10,11,213,61,75,42,31,4,7,256,24,13,576,18,33
401117218,2019,14,regular,,False,False,0,3932,away_records,252,BYU,FBS Independents,3,False,0,0,0,0,-10,7,4,11,333,110,129,98,36,6,5,21,San Diego State,Mountain West,13,True,0,7,3,3,10,8,3,11,215,42,41,61,59,7,4,280,25,23,151,27,30
401117497,2019,1,regular,,False,False,17421,3914,away_records,253,Southern Utah,,23,False,7,7,0,16,-33,0,0,0,0,0,0,0,0,0,1,2439,UNLV,Mountain West,56,True,7,28,21,0,33,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0
401114223,2019,1,regular,,False,False,61626,3801,away_records,254,Utah,Pac-12,30,True,6,6,7,14,18,0,0,0,0,0,0,0,0,9,3,252,BYU,FBS Independents,12,False,0,6,0,6,-18,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0
401114224,2019,2,regular,,False,False,45919,587,home_records,254,Utah,Pac-12,35,True,0,21,7,7,18,1,0,1,30,6,6,7,14,9,3,2459,Northern Illinois,Mid-American,17,False,10,10,0,0,-18,1,0,1,24,3,0,7,14,7,5,12,0,0,10,0,0
401114225,2019,3,regular,,False,False,45989,587,home_records,254,Utah,Pac-12,31,True,17,7,7,0,31,2,0,2,65,6,27,14,21,9,3,304,Idaho State,,0,False,0,0,0,0,-31,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,0
401114220,2019,4,regular,,False,True,55719,477,away_records,254,Utah,Pac-12,23,False,3,3,7,6,-7,3,0,3,96,23,34,21,21,9,3,30,USC,Pac-12,30,True,14,0,7,9,7,2,1,3,103,27,34,21,24,5,6,29,1,0,73,2,1
401114226,2019,5,regular,,False,True,46115,587,home_records,254,Utah,Pac-12,38,True,7,14,10,7,25,3,1,4,119,26,37,28,27,9,3,265,Washington State,Pac-12,13,False,6,6,0,0,-25,3,1,4,211,42,66,62,48,10,1,59,3,1,115,1,5
401114204,2019,7,regular,,False,True,31730,3893,away_records,254,Utah,Pac-12,52,True,14,14,14,3,45,4,1,5,157,33,51,38,34,9,3,204,Oregon State,Pac-12,7,False,0,0,0,7,-45,2,3,5,185,51,43,35,41,2,9,72,6,2,152,3,7
401114158,2019,8,regular,,False,True,46402,587,home_records,254,Utah,Pac-12,21,True,0,14,0,7,18,5,1,6,209,47,65,52,37,9,3,9,Arizona State,Pac-12,3,False,0,0,3,0,-18,5,1,6,152,13,44,40,51,6,5,79,8,5,106,11,3
401114179,2019,9,regular,,False,True,46626,587,home_records,254,Utah,Pac-12,35,True,7,21,7,0,35,6,1,7,230,47,79,52,44,9,3,25,California,Pac-12,0,False,0,0,0,0,-35,4,3,7,139,37,26,59,13,7,4,82,13,6,131,12,8
401114227,2019,10,regular,,False,True,69270,3765,away_records,254,Utah,Pac-12,33,True,13,13,6,14,5,7,1,8,265,54,100,59,44,9,3,264,Washington,Pac-12,28,False,7,7,7,7,-5,5,3,8,286,76,64,76,49,9,3,82,17,9,172,19,7
401114216,2019,12,regular,,False,True,47307,587,home_records,254,Utah,Pac-12,49,True,7,21,7,14,46,8,1,9,298,67,113,65,58,9,3,26,UCLA,Pac-12,3,False,0,0,0,0,-46,4,5,9,264,59,52,93,50,3,8,110,22,12,288,20,14
401114173,2019,13,regular,,False,True,35991,3619,away_records,254,Utah,Pac-12,35,True,0,0,14,7,28,9,1,10,347,74,134,72,72,9,3,12,Arizona,Pac-12,7,False,0,0,0,7,-28,4,6,10,302,75,127,61,70,5,6,113,26,17,370,27,18
401114192,2019,14,regular,,False,True,46879,587,home_records,254,Utah,Pac-12,45,True,0,17,14,14,30,10,1,11,382,74,134,86,79,9,3,38,Colorado,Pac-12,15,False,0,0,0,8,-30,5,6,11,267,50,78,63,70,5,6,120,30,23,337,32,21
401132973,2019,15,regular,,True,True,38679,4738,away_records,254,Utah,Pac-12,15,False,0,0,15,0,-22,11,1,12,427,74,151,100,93,9,3,2483,Oregon,Pac-12,37,True,10,10,3,14,22,10,2,12,430,103,116,108,110,7,4,135,35,29,189,37,29
401112143,2019,1,regular,,False,False,61891,3842,away_records,256,James Madison,,13,False,0,0,3,3,-7,0,0,0,0,0,0,0,0,0,0,277,West Virginia,Big 12,20,True,0,3,7,10,7,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0
401112438,2019,2,regular,,False,False,30111,3615,away_records,257,Richmond,,13,False,10,10,0,3,-32,0,0,0,0,0,0,0,0,0,0,103,Boston College,ACC,45,True,21,14,10,0,32,1,0,1,35,7,21,0,7,7,4,0,0,0,28,0,0
