_season,_player_id,_player,_team,_conference,_category,_stat_type,_stat,discriminator
,488950,Curtis Dukes,Penn State,Big Ten,rushing,LONG,30.0,
,501529,Travis Dickson,LSU,SEC,receiving,YDS,10.0,
,240842,Chris Givens,Miami (OH),Mid-American,kickReturns,AVG,14.0,
,504224,Randall Mackey,Ole Miss,SEC,rushing,TD,1.0,
,237384,Zac Clark,Ohio,Mid-American,receiving,YDS,27.0,
,237641,Ray Hutson,Bowling Green,Mid-American,receiving,TD,2.0,
,382251,Tyler Bitancurt,West Virginia,Big East,kicking,XPA,61.0,
,236583,Broderick Green,Arkansas,SEC,receiving,LONG,10.0,
,480941,Josh Thompson,Utah State,Western Athletic,kicking,PCT,0.6,
,512013,Donte Moncrief,Ole Miss,SEC,receiving,REC,31.0,
,501915,Kenny Stills,Oklahoma,Big 12,receiving,YDS,849.0,
,482455,Derek Smith,Memphis,Conference USA,kickReturns,YDS,18.0,
,513039,Shane Wynn,Indiana,Big Ten,rushing,YPC,6.2,
,483143,Cameron Lawrence,Mississippi State,SEC,interceptions,INT,2.0,
,381532,Trevor Graham,NC State,ACC,kickReturns,LONG,46.0,
,389184,Nick Cattoi,UCF,Conference USA,kicking,PCT,0.769,
,483380,Craig Wenrick,UTEP,Conference USA,receiving,LONG,66.0,
,381604,Jeremy Ebert,Northwestern,Big Ten,receiving,YDS,1060.0,
,502327,Adam Fearing,Cincinnati,Big East,kickReturns,TD,0.0,
,488007,Ryan Nehlen,West Virginia,Big East,receiving,LONG,21.0,
,236559,Tyler Weiss,Virginia Tech,ACC,kicking,LONG,0.0,
,232441,DeAngelo Benton,Auburn,SEC,receiving,YPR,19.4,
,517452,Jamison Crowder,Duke,ACC,receiving,REC,14.0,
,514763,J.D. Ratliff,Tulsa,Conference USA,puntReturns,AVG,1.4,
,503612,Mike Patrick,Navy,FBS Independents,kickReturns,LONG,0.0,
,378309,Ed Wesley,TCU,Mountain West,receiving,REC,6.0,
,487837,Jackson Rice,Oregon,Pac-12,punting,NO,48.0,
,480518,Sheldon Price,UCLA,Pac-12,interceptions,AVG,0.0,
,383386,Matt Hogan,Houston,Conference USA,kicking,XPA,91.0,
,482874,Lindsey Lamar,South Florida,Big East,rushing,TD,0.0,
,238832,Joe Martinek,Rutgers,Big East,rushing,YPC,5.1,
,480975,D.J. Tialavea,Utah State,Western Athletic,receiving,TD,1.0,
,505235,Ryan Downing,North Texas,Sun Belt,interceptions,INT,1.0,
,236687,Nick Toon,Wisconsin,Big Ten,receiving,TD,10.0,
,504958,John Hardy-Tuliau,Hawai'i,Western Athletic,puntReturns,AVG,13.0,
,232197,Fozzy Whittaker,Texas,Big 12,rushing,LONG,36.0,
,483241,Darius Johnson,SMU,Conference USA,rushing,CAR,1.0,
,516577,Jesse Schmitt,Florida,SEC,rushing,YDS,0.0,
,513323,JaCorey Shepherd,Kansas,Big 12,receiving,TD,3.0,
,515868,Kelsey Collins,Arkansas State,Sun Belt,rushing,TD,0.0,
,512015,Philander Moore,Ole Miss,SEC,puntReturns,AVG,-0.9,
,515708,Tyler Higbee,Western Kentucky,Sun Belt,receiving,YPR,46.0,
,241237,Anthony Kokal,Miami (OH),Mid-American,punting,LONG,61.0,
,480263,Eddie Lacy,Alabama,SEC,receiving,REC,11.0,
,508524,Antonio Andrews,Western Kentucky,Sun Belt,puntReturns,AVG,3.9,
,378147,Ryan Katz,Oregon State,Pac-12,passing,YPA,4.2,
,499814,Kevin Smith,Washington,Pac-12,rushing,LONG,24.0,
,384488,Matt Rinehart,Kent State,Mid-American,punting,YDS,3341.0,
,503362,Tom Hornsey,Memphis,Conference USA,rushing,LONG,27.0,
,380479,Chris Owusu,Stanford,Pac-12,rushing,YDS,78.0,
,482235,Jason Pinkston,Ball State,Mid-American,interceptions,TD,0.0,
,501560,James Green,Toledo,Mid-American,receiving,YDS,118.0,
,514200,Raheem Mostert,Purdue,Big Ten,kickReturns,AVG,33.5,
,383420,Kase Whitehead,Marshall,Conference USA,rushing,CAR,1.0,
,481508,Travis Tannahill,Kansas State,Big 12,receiving,YPR,10.4,
,502554,Jasmin Hopkins,Northern Illinois,Mid-American,rushing,TD,15.0,
,237729,Austin Davis,Southern Mississippi,Conference USA,passing,YDS,3496.0,
,382977,Rashad Evans,Fresno State,Western Athletic,kickReturns,LONG,7.0,
,236436,Stuart Hines,Kentucky,SEC,receiving,LONG,6.0,
,381922,Keshawn Martin,Michigan State,Big Ten,passing,COMPLETIONS,2.0,
,384612,Darius Reeves,Toledo,Mid-American,receiving,TD,0.0,
,238798,Garrett Celek,Michigan State,Big Ten,receiving,TD,1.0,
,511290,Jaxon Shipley,Texas,Big 12,rushing,TD,0.0,
,377670,Shawn Powell,Florida State,ACC,punting,LONG,69.0,
,243319,Dre Muhammad,Indiana,Big Ten,rushing,CAR,4.0,
,384853,T.Y. Hilton,Florida International,Sun Belt,receiving,LONG,83.0,
,482843,Ray Graham,Pittsburgh,Big East,receiving,YPR,6.7,
,381793,Michael Shaw,Michigan,Big Ten,receiving,LONG,12.0,
,490871,Chandler Catanzaro,Clemson,ACC,kicking,FGM,22.0,
,381604,Jeremy Ebert,Northwestern,Big Ten,receiving,REC,75.0,
,381604,Jeremy Ebert,Northwestern,Big Ten,kickReturns,YDS,7.0,
,482348,J.J. Williams,Utah,Pac-12,interceptions,TD,0.0,
,511289,Leroy Scott,Texas,Big 12,puntReturns,TD,0.0,
,480234,Bryn Renner,North Carolina,ACC,rushing,TD,1.0,
,513034,Tre Roberson,Indiana,Big Ten,passing,ATT,142.0,
,237540,Robert Arnheim,Western Michigan,Mid-American,passing,COMPLETIONS,4.0,
,483031,Jemea Thomas,Georgia Tech,ACC,rushing,YDS,29.0,
,236523,Chester Stewart,Temple,Mid-American,rushing,YPC,2.7,
,515453,Jon Davis,Illinois,Big Ten,receiving,REC,22.0,
,386288,Asher Clark,Air Force,Mountain West,rushing,TD,7.0,
,381195,B.R. Holbrook,New Mexico,Mountain West,rushing,YPC,1.6,
,508524,Antonio Andrews,Western Kentucky,Sun Belt,rushing,YDS,42.0,
,480552,Stefphon Jefferson,Nevada,Western Athletic,receiving,TD,0.0,
,482281,Jamie Collins Sr.,Southern Mississippi,Conference USA,interceptions,TD,1.0,
,501511,Laton Dowling,Kansas State,Big 12,kickReturns,LONG,15.0,
,377769,Richard Watson,Georgia Tech,ACC,rushing,TD,0.0,
,500794,O.J. Ross,Purdue,Big Ten,kickReturns,NO,9.0,
,500516,Marco Nelson,Tulsa,Conference USA,puntReturns,NO,7.0,
,487770,Taylor Elmo,Idaho,Western Athletic,receiving,TD,0.0,
,149613,Jeremy Brown,North Texas,Sun Belt,kickReturns,YDS,21.0,
,378224,Dontavius Jackson,UAB,Conference USA,receiving,LONG,7.0,
,517170,Dionza Bradford,UNLV,Mountain West,rushing,YDS,615.0,
,480334,Taimi Tutogi,Arizona,Pac-12,kickReturns,TD,0.0,
,237050,Jeremy Springer,UTEP,Conference USA,interceptions,INT,1.0,
,480414,Steve Hull,Illinois,Big Ten,interceptions,YDS,1.0,
,382772,Kenny Miles,South Carolina,SEC,receiving,YDS,74.0,
,501898,Michael Hunnicutt,Oklahoma,Big 12,kicking,XPM,55.0,
,481643,Josh Harris,Wake Forest,ACC,rushing,YDS,432.0,
,483370,Carson Meger,UTEP,Conference USA,passing,PCT,0.634,
,381057,Kyler Reed,Nebraska,Big Ten,receiving,LONG,53.0,
,501915,Kenny Stills,Oklahoma,Big 12,receiving,TD,8.0,
,480628,Travis Bond,North Carolina,ACC,receiving,TD,0.0,
,480255,Mike Gillislee,Florida,SEC,kickReturns,TD,0.0,
,513037,Nick Stoner,Indiana,Big Ten,puntReturns,AVG,1.4,
,501605,Devin Hedgepeth,Oklahoma State,Big 12,interceptions,AVG,13.0,
,517333,Geraldo Boldewijn,Boise State,Mountain West,receiving,TD,2.0,
,482498,Covaughn DeBoskie-Johnson,California,Pac-12,rushing,TD,1.0,
,381532,Trevor Graham,NC State,ACC,receiving,YPR,16.5,
,232862,Darian Williams,Florida Atlantic,Sun Belt,receiving,LONG,27.0,
,480617,A.J. Blue,North Carolina,ACC,passing,YPA,0.0,
,243503,Stephen Garcia,South Carolina,SEC,passing,COMPLETIONS,61.0,
,383091,Saron Hood,Buffalo,Mid-American,puntReturns,NO,1.0,
,185042,Adam James,Texas Tech,Big 12,receiving,LONG,49.0,
,383247,Brandon Rutley,San José State,Western Athletic,rushing,YDS,903.0,
,480918,David Graves,Hawai'i,Western Athletic,rushing,CAR,30.0,
,482550,Jordan Poyer,Oregon State,Pac-12,kickReturns,NO,30.0,
,236500,Joe Jones,Temple,Mid-American,puntReturns,LONG,16.0,
,487824,Dustin Haines,Oregon,Pac-12,passing,INT,0.0,
,500514,Kalen Henderson,Tulsa,Conference USA,passing,PCT,0.276,
,514115,Jaime Salazar,Arizona,Pac-12,kicking,PTS,10.0,
,378224,Dontavius Jackson,UAB,Conference USA,receiving,YDS,12.0,
,516039,J.J. Worton,UCF,Conference USA,puntReturns,NO,25.0,
,501544,Brennan Clay,Oklahoma,Big 12,rushing,CAR,75.0,
,483991,Erik Finklea,Miami (OH),Mid-American,receiving,LONG,10.0,
,381513,Zach Brown,North Carolina,ACC,kickReturns,TD,0.0,
,503897,Stephen Hopkins,Michigan,Big Ten,rushing,YPC,3.9,
,504894,Hendrix Brakefield,Western Kentucky,Sun Belt,punting,LONG,58.0,
,234556,Kerlon Williams,UCF,Conference USA,rushing,YPC,3.1,
,482974,Torrance Hunt,East Carolina,Conference USA,kickReturns,AVG,18.2,
,503895,Drew Dileo,Michigan,Big Ten,puntReturns,NO,3.0,
,501568,Eric Russell,Middle Tennessee,Sun Belt,puntReturns,LONG,17.0,
,518905,Sam Cage,Memphis,Conference USA,puntReturns,TD,0.0,
,381690,Trent Mackey,Tulane,Conference USA,interceptions,AVG,39.0,
,385063,James Hamilton,North Texas,Sun Belt,receiving,REC,5.0,
,500553,Bud Noel,Wake Forest,ACC,interceptions,TD,0.0,
,500514,Kalen Henderson,Tulsa,Conference USA,puntReturns,NO,1.0,
,236797,Vernon Frazier,UTEP,Conference USA,kickReturns,LONG,70.0,
,500420,Adonis Smith,Northwestern,Big Ten,rushing,CAR,66.0,
,382347,Tyler Urban,West Virginia,Big East,receiving,TD,2.0,
,378510,Mike Scott,UTEP,Conference USA,kicking,XPA,3.0,
,482043,A.J. Westendorp,Central Michigan,Mid-American,rushing,LONG,15.0,
,378138,Taylor Embree,UCLA,Pac-12,receiving,YPR,11.4,
,503597,Scott Williams,Army,FBS Independents,rushing,TD,0.0,
,483380,Craig Wenrick,UTEP,Conference USA,receiving,TD,2.0,
,483477,Gabe Linehan,Boise State,Mountain West,receiving,YPR,11.0,
,480764,Chris Thompson,Florida State,ACC,rushing,YPC,2.9,
,507057,Roderick Hall,Arkansas State,Sun Belt,puntReturns,LONG,1.0,
,503590,Hayden Tippett,Army,FBS Independents,rushing,LONG,17.0,
,377873,Kantrell Brown,Clemson,ACC,interceptions,TD,0.0,
,191525,James Lark,BYU,FBS Independents,passing,YPA,3.5,
,487770,Taylor Elmo,Idaho,Western Athletic,receiving,LONG,19.0,
,500459,Keenan Canty,Colorado,Pac-12,puntReturns,NO,8.0,
,236523,Chester Stewart,Temple,Mid-American,passing,YPA,8.4,
,380149,Antoine Hicks,TCU,Mountain West,rushing,CAR,6.0,
,481879,Matthew Edwards,BYU,FBS Independents,receiving,LONG,9.0,
,377977,George Winn,Cincinnati,Big East,rushing,YPC,5.5,
,482943,John Pettigrew,Bowling Green,Mid-American,kickReturns,TD,0.0,
,512014,Collins Moore,Ole Miss,SEC,receiving,TD,0.0,
,483024,David Sims,Georgia Tech,ACC,rushing,TD,7.0,
,487746,Tracy Carter,Idaho,Western Athletic,kickReturns,TD,0.0,
,236430,Randall Burden,Kentucky,SEC,interceptions,AVG,20.0,
,505326,Jordan Williamson,Stanford,Pac-12,kicking,XPA,54.0,
,512976,Jason Wilson,Central Michigan,Mid-American,kickReturns,AVG,19.3,
,504915,Matt Miller,Boise State,Mountain West,receiving,TD,9.0,
,481867,Eric Ward,Texas Tech,Big 12,receiving,REC,84.0,
,483528,Jamarielle Brown,Western Kentucky,Sun Belt,passing,COMPLETIONS,0.0,
,504008,Alexander Ogletree,Georgia,SEC,rushing,TD,0.0,
,483070,Steven Terrell,Texas A&M,Big 12,interceptions,TD,0.0,
,379879,Lanear Sampson,Baylor,Big 12,receiving,YPR,13.6,
,378383,Briggs Orsbon,Ball State,Mid-American,kickReturns,YDS,600.0,
,480216,Shaq Evans,UCLA,Pac-12,receiving,REC,19.0,
,381412,Trey Barrow,Missouri,Big 12,kicking,XPA,23.0,
,386897,Michael Zordich,Penn State,Big Ten,rushing,YPC,2.0,
,503703,Ryland Ward,Bowling Green,Mid-American,interceptions,YDS,0.0,
,515864,Artez Brown,Arkansas State,Sun Belt,kickReturns,TD,0.0,
,503955,Trey Burton,Florida,SEC,receiving,YPR,7.8,
,514508,Ameer Abdullah,Nebraska,Big Ten,receiving,YDS,11.0,
,382036,Carson Wiggs,Purdue,Big Ten,punting,NO,23.0,
,507057,Roderick Hall,Arkansas State,Sun Belt,kickReturns,AVG,19.3,
,512837,Malcolm Brown,Texas,Big 12,receiving,YPR,5.7,
,500465,Tony Jones,Colorado,Pac-12,kickReturns,TD,0.0,
,237197,Nick Fanuzzi,Rice,Conference USA,passing,ATT,193.0,
,482577,Eric Whitaker,Stanford,Pac-12,kicking,PTS,26.0,
,385782,Nathaniel Toulson,Middle Tennessee,Sun Belt,punting,TB,0.0,
,377761,Embry Peeples,Georgia Tech,ACC,receiving,YPR,23.8,
,378502,Darron Thomas,Oregon,Pac-12,receiving,TD,0.0,
,500695,Anthony McGhee,UTEP,Conference USA,receiving,REC,8.0,
,382103,Cameron Saddler,Pittsburgh,Big East,puntReturns,TD,0.0,
,483429,Zach Rogers,Tennessee,SEC,receiving,TD,1.0,
,504889,Jim Murphree,Western Kentucky,Sun Belt,receiving,YPR,13.0,
,517214,Kenny Hilliard,LSU,SEC,receiving,YPR,4.3,
,487887,Nick Williams,Connecticut,Big East,rushing,TD,0.0,
,241928,Tyler Shoemaker,Boise State,Mountain West,receiving,REC,62.0,
,502389,Drew Carswell,Pittsburgh,Big East,receiving,LONG,28.0,
,482902,Hakeem Smith,Louisville,Big East,interceptions,YDS,9.0,
,480847,Danny O'Brien,Maryland,ACC,passing,INT,10.0,
,504699,Alex Garoutte,Arizona State,Pac-12,kicking,XPA,52.0,
,501569,Arness Ikner,Middle Tennessee,Sun Belt,interceptions,INT,1.0,
,383761,Alan Dock,Tulsa,Conference USA,interceptions,TD,0.0,
,383521,Alex Carder,Western Michigan,Mid-American,passing,INT,13.0,
,512836,Isaiah Crowell,Georgia,SEC,rushing,YPC,4.6,
,380388,Gerell Robinson,Arizona State,Pac-12,receiving,LONG,58.0,
,384799,Andre Smith,Arkansas State,Sun Belt,passing,COMPLETIONS,20.0,
,232108,Alex Zendejas,Arizona,Pac-12,kicking,XPM,6.0,
,509282,Tucker Tipton,Air Force,Mountain West,punting,TB,0.0,
,501665,Chase Rettig,Boston College,ACC,passing,YDS,1960.0,
,483247,Kyle Padron,SMU,Conference USA,rushing,CAR,7.0,
,480474,Mike Jensen,Northwestern,Big Ten,receiving,YDS,23.0,
,381583,Terence Davis,Wake Forest,ACC,passing,ATT,1.0,
,507068,Austin Bailey,Akron,Mid-American,receiving,LONG,5.0,
,483081,Clayton Moore,Akron,Mid-American,passing,INT,9.0,
,383404,Isaiah Sweeney,Houston,Conference USA,kickReturns,NO,1.0,
,188122,Princeton McCarty,Idaho,Western Athletic,kickReturns,NO,19.0,
,500672,Josh Bell,UTEP,Conference USA,rushing,CAR,3.0,
,505210,Colby Harper,Louisiana Monroe,Sun Belt,rushing,YPC,1.0,
,381532,Trevor Graham,NC State,ACC,receiving,LONG,87.0,
,381513,Zach Brown,North Carolina,ACC,kickReturns,AVG,8.0,
,483943,Alex Bazzie,Marshall,Conference USA,kickReturns,YDS,2.0,
,380393,Ryan Bass,Idaho,Western Athletic,rushing,TD,2.0,
,383154,Mike Ball,Nevada,Western Athletic,kickReturns,AVG,18.8,
,382317,Johnny McEntee,Connecticut,Big East,rushing,CAR,55.0,
,381857,Luke Matthews,Utah,Pac-12,receiving,LONG,49.0,
,512086,Shaq Washington,Cincinnati,Big East,receiving,YDS,14.0,
,517172,Devante Davis,UNLV,Mountain West,receiving,LONG,18.0,
,512421,Vincent Dallas,Tennessee,SEC,receiving,YDS,37.0,
,483352,Jim Teknipp,Troy,Sun Belt,receiving,YDS,51.0,
,488944,Brandon Felder,Penn State,Big Ten,receiving,YDS,53.0,
,504341,Deon Butler,Central Michigan,Mid-American,receiving,YPR,8.2,
,517429,Josh Clemons,Kentucky,SEC,rushing,YPC,4.3,
,503389,Joe Brennan,Wisconsin,Big Ten,passing,YDS,48.0,
,480212,Jaamal Berry,Ohio State,Big Ten,kickReturns,LONG,28.0,
,500864,Andre Hal,Vanderbilt,SEC,kickReturns,TD,1.0,
,481179,Dylan Denso,San Diego State,Mountain West,receiving,LONG,46.0,
,483081,Clayton Moore,Akron,Mid-American,receiving,REC,1.0,
,237967,Josh Smith,UCLA,Pac-12,passing,TD,0.0,
,487625,JD Falslev,BYU,FBS Independents,puntReturns,YDS,220.0,
,482270,Fred Lee,Buffalo,Mid-American,receiving,YPR,7.0,
,518344,Gary Nova,Rutgers,Big East,receiving,YPR,9.0,
,504507,Mark Fackler,Kent State,Mid-American,puntReturns,YDS,9.0,
,483253,Brian Austin,Army,FBS Independents,rushing,YDS,62.0,
,380150,DeSean Hales,Texas,Big 12,receiving,TD,0.0,
,237967,Josh Smith,UCLA,Pac-12,rushing,CAR,5.0,
,515712,John Evans,Western Kentucky,Sun Belt,rushing,YPC,5.4,
,386202,Jon Teague,Navy,FBS Independents,kicking,PCT,0.769,
,238874,Quenton Washington,South Florida,Big East,interceptions,TD,0.0,
,381614,Alex Daniel,Northwestern,Big Ten,rushing,YPC,-0.5,
,502753,Quinn Mecham,Kansas,Big 12,passing,COMPLETIONS,11.0,
,482974,Torrance Hunt,East Carolina,Conference USA,receiving,YPR,-0.5,
,512463,Danny Webster,East Carolina,Conference USA,kickReturns,LONG,21.0,
,383193,Khalid Wooten,Nevada,Western Athletic,kickReturns,YDS,251.0,
,501818,E.J. Gaines,Missouri,Big 12,interceptions,AVG,27.0,
,483337,Ryan Travis,Tulane,Conference USA,interceptions,AVG,14.8,
,503980,Michael Taylor,Florida,SEC,interceptions,TD,0.0,
,511615,DeVante Parker,Louisville,Big East,receiving,YPR,16.2,
,481556,Rex Burkhead,Nebraska,Big Ten,puntReturns,AVG,4.8,
,482597,Desmond Trufant,Washington,Pac-12,interceptions,INT,2.0,
,483994,Pat Hinkel,Miami (OH),Mid-American,interceptions,YDS,7.0,
,503206,Keith Mumphery,Michigan State,Big Ten,receiving,REC,2.0,
,380796,Hampton Hughes,Boston College,ACC,interceptions,YDS,13.0,
,480617,A.J. Blue,North Carolina,ACC,kickReturns,AVG,17.0,
,238800,B.J. Cunningham,Michigan State,Big Ten,rushing,CAR,3.0,
,482455,Derek Smith,Memphis,Conference USA,puntReturns,AVG,2.3,
,504870,Tyree Robinson,Western Kentucky,Sun Belt,kickReturns,LONG,31.0,
,238769,Tanner Shuck,Rice,Conference USA,kickReturns,YDS,17.0,
,381158,Brett Maher,Nebraska,Big Ten,kicking,FGM,19.0,
,381967,Mike Glennon,NC State,ACC,passing,YPA,6.7,
,504635,Dwight Macon,Toledo,Mid-American,receiving,REC,1.0,
,484089,Marcel Jensen,Fresno State,Western Athletic,receiving,TD,1.0,
,386867,Evan Lewis,Penn State,Big Ten,kicking,PTS,9.0,
,500797,Sean Robinson,Purdue,Big Ten,rushing,LONG,0.0,
,380928,Brett Bueker,Iowa State,Big 12,rushing,TD,0.0,
,379935,Quinn Sharp,Oklahoma State,Big 12,rushing,LONG,23.0,
,483348,Lyle Dankenbring,UCF,Conference USA,interceptions,INT,1.0,
,231866,Eric Moats,Utah State,Western Athletic,puntReturns,LONG,12.0,
,514181,Devin Smith,Ohio State,Big Ten,kickReturns,TD,0.0,
,503545,Jon Crucitti,Army,FBS Independents,kickReturns,TD,0.0,
,382633,Dennis Johnson,Arkansas,SEC,receiving,REC,24.0,
,242053,Tramain Swindall,Texas Tech,Big 12,receiving,TD,2.0,
,381923,Myles White,Louisiana Tech,Western Athletic,receiving,LONG,75.0,
,482621,David Gilbertson,Washington State,Pac-12,passing,ATT,1.0,
,381689,Sean Renfree,Duke,ACC,passing,YDS,2891.0,
,480361,Trevor Kohl,Arizona State,Pac-12,receiving,TD,1.0,
,385294,Kee-ayre Griffin,Temple,Mid-American,interceptions,AVG,10.0,
,236500,Joe Jones,Temple,Mid-American,rushing,YPC,14.3,
,382722,Bryson Rose,Ole Miss,SEC,kicking,FGM,9.0,
,483132,Mohamed Sanu,Rutgers,Big East,receiving,YDS,1206.0,
,232861,Xavier Stinson,Florida Atlantic,Sun Belt,receiving,YPR,6.5,
,382859,Ryan Fowler,Vanderbilt,SEC,passing,YPA,35.0,
,381865,Sean Sellwood,Utah,Pac-12,passing,PCT,1.0,
,503607,Darius Staten,Navy,FBS Independents,rushing,LONG,15.0,
,235672,Wilson Youman,Oklahoma State,Big 12,receiving,YDS,6.0,
,513039,Shane Wynn,Indiana,Big Ten,receiving,REC,19.0,
,380800,Donte Elliott,Boston College,ACC,receiving,TD,0.0,
,501858,Braylon Heard,Nebraska,Big Ten,rushing,CAR,25.0,
,380490,Michael Thomas,Stanford,Pac-12,interceptions,INT,3.0,
,517125,Pablo Beltran,Navy,FBS Independents,punting,LONG,55.0,
,236549,Radi Jabour,Louisiana Monroe,Sun Belt,kicking,PCT,0.0,
,377769,Richard Watson,Georgia Tech,ACC,rushing,YPC,10.0,
,499803,Jamaal Kearse,Washington,Pac-12,kickReturns,TD,0.0,
,511464,De'Anthony Thomas,Oregon,Pac-12,kickReturns,TD,2.0,
,482305,Alex Smith,Southern Mississippi,Conference USA,interceptions,TD,0.0,
,238239,Ryan Lindley,San Diego State,Mountain West,passing,YDS,3153.0,
,518204,Allen Robinson,Penn State,Big Ten,receiving,TD,0.0,
,514778,Danté Butler,Tulane,Conference USA,rushing,YPC,11.3,
,381614,Alex Daniel,Northwestern,Big Ten,rushing,TD,0.0,
,482982,Mike Price,East Carolina,Conference USA,rushing,YDS,-18.0,
,504057,DeAndrew White,Alabama,SEC,kickReturns,LONG,24.0,
,482498,Covaughn DeBoskie-Johnson,California,Pac-12,rushing,LONG,9.0,
,236636,Eric Guthrie,Iowa,Big Ten,punting,NO,53.0,
,480702,Beau Blankenship,Ohio,Mid-American,receiving,YDS,19.0,
,514218,Melvin Gordon,Wisconsin,Big Ten,rushing,CAR,20.0,
,481682,Jayron Hosley,Virginia Tech,ACC,puntReturns,AVG,8.8,
,237342,Justin Siller,Purdue,Big Ten,rushing,CAR,15.0,
,501569,Arness Ikner,Middle Tennessee,Sun Belt,interceptions,YDS,46.0,
,518390,Damon Bullock,Iowa,Big Ten,rushing,YPC,2.0,
,384612,Darius Reeves,Toledo,Mid-American,receiving,YPR,6.5,
,380112,D.J. Monroe,Texas,Big 12,rushing,YPC,6.8,
,482124,Perez Ashford,Northern Illinois,Mid-American,passing,ATT,1.0,
,504946,Allen Sampson,Hawai'i,Western Athletic,receiving,TD,2.0,
,481441,Vincent Smith,Michigan,Big Ten,receiving,YDS,149.0,
,504534,Colin Weingrad,Eastern Michigan,Mid-American,kickReturns,YDS,24.0,
,380361,Ryan Deehan,Colorado,Pac-12,receiving,TD,1.0,
,476000,David Ruffer,Notre Dame,FBS Independents,kicking,XPA,47.0,
,378879,Tarren Lloyd,Utah State,Western Athletic,receiving,REC,12.0,
,504611,Joe Stefanski,Ohio,Mid-American,interceptions,INT,1.0,
,382991,J.J. Stallworth,Fresno State,Western Athletic,receiving,YDS,9.0,
,381464,Dawson Zimmerman,Clemson,ACC,punting,In 20,0.0,
,504551,Orne Bey,Miami (OH),Mid-American,kickReturns,NO,3.0,
,501176,Michael Rocco,Virginia,ACC,passing,COMPLETIONS,222.0,
,511640,Isaac Bennett,Pittsburgh,Big East,rushing,TD,2.0,
,237261,Jamie Hampton,Troy,Sun Belt,passing,COMPLETIONS,13.0,
,514243,Leighton Settle,Northern Illinois,Mid-American,rushing,YDS,84.0,
,518192,Bill Belton,Penn State,Big Ten,rushing,YPC,5.0,
,500483,Jonathan Brown,Illinois,Big Ten,interceptions,INT,1.0,
,380800,Donte Elliott,Boston College,ACC,receiving,YPR,8.3,
,516363,Ty Montgomery,Stanford,Pac-12,receiving,LONG,62.0,
,500968,Deon Miller,Temple,Mid-American,receiving,LONG,35.0,
,505319,Ricky Seale,Stanford,Pac-12,receiving,YDS,3.0,
,480673,Luke Kuechly,Boston College,ACC,interceptions,AVG,23.7,
,515188,Angelo Pease,Kansas State,Big 12,rushing,YPC,4.0,
,480702,Beau Blankenship,Ohio,Mid-American,rushing,YDS,462.0,
,500420,Adonis Smith,Northwestern,Big Ten,rushing,LONG,23.0,
,487650,Riley Nelson,BYU,FBS Independents,passing,PCT,0.574,
,480248,Lamar Miller,Miami,ACC,kickReturns,NO,7.0,
,483825,Zamel Johnson,Temple,Mid-American,interceptions,TD,0.0,
,483260,Malcolm Brown,Army,FBS Independents,rushing,YDS,572.0,
,503529,Greg Franklin,UAB,Conference USA,kickReturns,NO,1.0,
,488025,Geno Smith,West Virginia,Big East,passing,YPA,8.3,
,232563,Mitch Burroughs,Boise State,Mountain West,receiving,YPR,10.2,
,480441,Micah Hyde,Iowa,Big Ten,puntReturns,NO,30.0,
,503416,Jacob Pedersen,Wisconsin,Big Ten,kickReturns,AVG,0.0,
,382896,Matt Roark,Kentucky,SEC,rushing,CAR,30.0,
,382370,Evan Landi,South Florida,Big East,receiving,TD,1.0,
,503041,Reggie Dunn,Utah,Pac-12,puntReturns,TD,0.0,
,480211,Andre Debose,Florida,SEC,rushing,YDS,4.0,
,488058,Coleman Edmond,California,Pac-12,puntReturns,LONG,0.0,
,518231,Thomas Moore,North Carolina,ACC,kicking,LONG,46.0,
,483145,Johnthan Banks,Mississippi State,SEC,interceptions,INT,5.0,
,378051,Cyrus Gray,Texas A&M,Big 12,receiving,YDS,239.0,
,516254,Eric Tuiloma-Va'a,UNLV,Mountain West,puntReturns,TD,0.0,
,385096,Chris Anderson,Troy,Sun Belt,kickReturns,AVG,21.7,
,482564,Geoff Meinken,Stanford,Pac-12,receiving,REC,1.0,
,480552,Stefphon Jefferson,Nevada,Western Athletic,receiving,REC,7.0,
,379206,Chris Polk,Washington,Pac-12,receiving,YPR,10.7,
,513316,Darrian Miller,Kansas,Big 12,receiving,YPR,5.9,
,505012,Taylor Burch,Louisiana Tech,Western Athletic,passing,INT,0.0,
,480901,Jareth Glanda,Michigan,Big Ten,receiving,TD,0.0,
,500346,JJ James,UCLA,Pac-12,kickReturns,AVG,18.7,
,514788,Justyn Shackleford,Tulane,Conference USA,receiving,TD,1.0,
,381857,Luke Matthews,Utah,Pac-12,receiving,TD,2.0,
,236500,Joe Jones,Temple,Mid-American,receiving,TD,3.0,
,505663,Jake Medlock,Florida International,Sun Belt,rushing,YPC,4.6,
,515534,Charles Lovett,Colorado State,Mountain West,puntReturns,LONG,12.0,
,511849,Angelo Blackson,Auburn,SEC,puntReturns,AVG,1.0,
,515805,DeAndre Washington,Texas Tech,Big 12,puntReturns,YDS,0.0,
,482770,Rhett McGowan,Georgia,SEC,receiving,REC,7.0,
,501938,Bryant Jackson,Texas,Big 12,receiving,YPR,1.0,
,378147,Ryan Katz,Oregon State,Pac-12,rushing,LONG,17.0,
,483985,Austin Boucher,Miami (OH),Mid-American,rushing,CAR,4.0,
