_season,_player_id,_player,_team,_conference,_category,_stat_type,_stat,discriminator
,385129,Chip Reeves,Troy,Sun Belt,rushing,CAR,1.0,
,483188,Bryce Sherman,South Carolina,SEC,kickReturns,TD,0.0,
,499814,Kevin Smith,Washington,Pac-10,rushing,YPC,3.0,
,503085,Mazi Ogbonna,Wyoming,Mountain West,receiving,YPR,10.2,
,482453,Mohammed Seisay,Memphis,Conference USA,interceptions,YDS,20.0,
,240526,Ryan Collado,Minnesota,Big Ten,puntReturns,NO,2.0,
,385663,Richie Casey,Louisiana Tech,Western Athletic,passing,YPA,14.3,
,481493,John Hubert,Kansas State,Big 12,rushing,LONG,6.0,
,241738,A.J. Principe,Buffalo,Mid-American,kicking,FGM,7.0,
,241754,Trey Ragland,UAB,Conference USA,punting,In 20,0.0,
,378787,Richard Torres,Hawai'i,Western Athletic,interceptions,AVG,32.0,
,183660,Keith Payne,Virginia,ACC,rushing,LONG,49.0,
,188429,Tracy Slocum,Fresno State,Western Athletic,kickReturns,LONG,6.0,
,378013,Jeff Fuller,Texas A&M,Big 12,receiving,REC,72.0,
,238159,Aldrick Robinson,SMU,Conference USA,kickReturns,AVG,15.0,
,240787,Zach Frazer,Connecticut,Big East,passing,TD,5.0,
,480857,Ryan Donahue,Maryland,ACC,interceptions,INT,1.0,
,238239,Ryan Lindley,San Diego State,Mountain West,passing,INT,14.0,
,500857,Davonte Wallace,New Mexico State,Western Athletic,rushing,YDS,-1.0,
,132870,Martevious Young,Southern Mississippi,Conference USA,passing,INT,1.0,
,480229,Bryce McNeal,Clemson,ACC,rushing,YPC,1.8,
,236441,Derrick Locke,Kentucky,SEC,puntReturns,TD,0.0,
,237388,Riley Dunlop,Ohio,Mid-American,passing,YDS,35.0,
,381982,DeVier Posey,Ohio State,Big Ten,receiving,TD,7.0,
,483247,Kyle Padron,SMU,Conference USA,rushing,YDS,244.0,
,482903,Adam Froman,Louisville,Big East,receiving,LONG,27.0,
,483955,Rashad Jackson,Marshall,Conference USA,interceptions,YDS,136.0,
,184204,Kevin Perry,Marshall,Conference USA,puntReturns,TD,1.0,
,482329,Nick Marsh,Utah,Mountain West,punting,TB,0.0,
,148151,Mitch Payne,BYU,Mountain West,kicking,PCT,0.81,
,377742,Chris Hazley,Virginia Tech,ACC,kicking,FGM,21.0,
,238029,Jamell Fleming,Oklahoma,Big 12,interceptions,YDS,59.0,
,378557,Chase Clement,LSU,SEC,receiving,YPR,21.0,
,483442,Warren Norman,Vanderbilt,SEC,receiving,YPR,10.0,
,501094,Debrale Smiley,Florida State,ACC,receiving,YDS,6.0,
,482590,Zach Ertz,Stanford,Pac-10,receiving,REC,16.0,
,236616,C.J. Gable,USC,Pac-10,kickReturns,NO,7.0,
,184190,Courtney Edmonson,Marshall,Conference USA,rushing,CAR,1.0,
,502544,Akeem Daniels,Northern Illinois,Mid-American,rushing,YPC,8.7,
,383760,Willie Carter,Tulsa,Conference USA,rushing,TD,2.0,
,379910,Daymond Patterson,Kansas,Big 12,receiving,YDS,487.0,
,482357,Rob Henry,Purdue,Big Ten,receiving,YDS,11.0,
,480874,Ray-Ray Armstrong,Miami,ACC,rushing,CAR,1.0,
,191060,Maurice Rolle,Louisiana,Sun Belt,interceptions,YDS,23.0,
,480237,Denard Robinson,Michigan,Big Ten,rushing,TD,14.0,
,380971,Bradie Ewing,Wisconsin,Big Ten,kickReturns,LONG,24.0,
,244168,Patrick Mealy,Army,FBS Independents,receiving,TD,0.0,
,503736,Alex Zordich,Buffalo,Mid-American,passing,TD,1.0,
,237001,Dan Persa,Northwestern,Big Ten,passing,COMPLETIONS,222.0,
,241755,Bobby Rainey Jr.,Western Kentucky,Sun Belt,rushing,CAR,340.0,
,477069,Jordan Monico,Hawai'i,Western Athletic,rushing,TD,0.0,
,500987,Dwayne Frampton,Arkansas State,Sun Belt,kickReturns,TD,0.0,
,385721,Desmond Johnson,Southern Mississippi,Conference USA,rushing,CAR,115.0,
,384853,T.Y. Hilton,Florida International,Sun Belt,rushing,CAR,30.0,
,232285,Sean Baker,Ball State,Mid-American,interceptions,AVG,9.0,
,482349,Jordan Wynn,Utah,Mountain West,rushing,CAR,18.0,
,483307,Zach Watts,Army,FBS Independents,puntReturns,AVG,7.0,
,500837,Paki O'Meara,Iowa,Big Ten,puntReturns,LONG,42.0,
,482821,Ryan Epperson,Texas A&M,Big 12,punting,LONG,52.0,
,378889,Ross Goodlett,Louisiana,Sun Belt,receiving,YDS,3.0,
,480221,Tajh Boyd,Clemson,ACC,passing,YPA,5.2,
,378737,Austin McCoy,Wyoming,Mountain West,passing,ATT,1.0,
,482453,Mohammed Seisay,Memphis,Conference USA,interceptions,AVG,10.0,
,481757,Bryant Allen,Minnesota,Big Ten,puntReturns,NO,13.0,
,482210,Robert Clay,New Mexico State,Western Athletic,kickReturns,AVG,16.0,
,504697,Eddie Elder,Arizona State,Pac-10,interceptions,TD,0.0,
,198106,Spencer Lanning,South Carolina,SEC,kicking,XPM,51.0,
,232582,Titus Young,Boise State,Western Athletic,rushing,YPC,6.7,
,188948,DeMarco Murray,Oklahoma,Big 12,rushing,LONG,63.0,
,504702,Deantre Lewis,Arizona State,Pac-10,kickReturns,AVG,26.0,
,237735,V.J. Floyd,Southern Mississippi,Conference USA,passing,TD,1.0,
,185621,MiQuale Lewis,Ball State,Mid-American,rushing,YDS,414.0,
,236001,Kevin Cooper,Tennessee,SEC,receiving,REC,7.0,
,238412,Kendall Smith,Florida State,ACC,interceptions,TD,0.0,
,236726,Brandon Wimberly,Nevada,Western Athletic,passing,PCT,0.0,
,189789,Terence Brown,New Mexico,Mountain West,rushing,YPC,0.3,
,189721,Jamad Williams,Tulsa,Conference USA,rushing,TD,0.0,
,501540,Ivan McCartney,West Virginia,Big East,rushing,CAR,1.0,
,481323,Javone Lawson,Louisiana,Sun Belt,passing,PCT,1.0,
,236583,Broderick Green,Arkansas,SEC,rushing,CAR,104.0,
,237405,Aaron Nagel,Northwestern,Big Ten,receiving,YPR,6.0,
,507207,Mike Meyer,Iowa,Big Ten,kicking,XPM,31.0,
,502902,Tarean Austin,New Mexico,Mountain West,rushing,CAR,42.0,
,237191,Jeremy Stewart,Stanford,Pac-10,rushing,CAR,18.0,
,501547,Corey (WR) Brown,Ohio State,Big Ten,rushing,YPC,13.5,
,480264,Tate Forcier,Michigan,Big Ten,punting,YPP,39.3,
,381451,Jamie Harper,Clemson,ACC,passing,INT,0.0,
,377754,Marcus Wright,Georgia Tech,ACC,rushing,YDS,38.0,
,482807,Anthony Kendrick,Kentucky,SEC,receiving,LONG,14.0,
,481337,Michael Johnson,UNLV,Mountain West,rushing,YPC,-1.0,
,196816,Connor Flahive,Northern Illinois,Mid-American,receiving,YPR,20.0,
,500494,Darius Millines,Illinois,Big Ten,receiving,LONG,32.0,
,504569,Robert Partridge,Miami (OH),Mid-American,punting,TB,0.0,
,385030,Tommy Davis,Northern Illinois,Mid-American,interceptions,TD,0.0,
,377979,D.J. Woods,Cincinnati,Big East,kickReturns,NO,33.0,
,384504,Jacquise Terry,Kent State,Mid-American,receiving,YDS,285.0,
,237175,Chris Relf,Mississippi State,SEC,rushing,TD,5.0,
,487887,Nick Williams,Connecticut,Big East,kickReturns,LONG,100.0,
,481747,David Paulsen,Oklahoma State,Big 12,kickReturns,LONG,3.0,
,480918,David Graves,Hawai'i,Western Athletic,passing,YPA,13.7,
,500428,Dareyon Chance,Western Michigan,Mid-American,puntReturns,NO,1.0,
,192139,Richard Jackson,Clemson,ACC,punting,NO,1.0,
,236058,Robert Marve,Purdue,Big Ten,passing,TD,3.0,
,481556,Rex Burkhead,Nebraska,Big 12,passing,ATT,4.0,
,482317,Terrance Cain,Utah,Mountain West,rushing,YDS,85.0,
,232118,Bryson Beirne,Arizona,Pac-10,rushing,LONG,0.0,
,232908,Keith Dixson,Western Michigan,Mid-American,interceptions,TD,0.0,
,482843,Ray Graham,Pittsburgh,Big East,receiving,YPR,8.9,
,500597,Kofi Hughes,Indiana,Big Ten,receiving,LONG,9.0,
,379061,Mark Ingram,Alabama,SEC,rushing,YDS,875.0,
,238071,Audie Cole,NC State,ACC,interceptions,TD,0.0,
,242237,Jerrell Wedge,Miami (OH),Mid-American,interceptions,YDS,28.0,
,236866,Devin Aguilar,Washington,Pac-10,passing,ATT,1.0,
,236717,G.J. Kinne,Tulsa,Conference USA,punting,In 20,0.0,
,242075,San San Te,Rutgers,Big East,kicking,LONG,43.0,
,481499,Jarett Wright,Kansas State,Big 12,kickReturns,LONG,7.0,
,383901,Drew Thomas,UTEP,Conference USA,interceptions,YDS,0.0,
,190541,Austin Yancy,Stanford,Pac-10,puntReturns,AVG,5.0,
,385678,Solomon Randle,Louisiana Tech,Western Athletic,interceptions,INT,1.0,
,378014,Johnny Adams,Michigan State,Big Ten,interceptions,AVG,12.7,
,378267,Seth Philip,Miami (OH),Mid-American,kicking,XPA,5.0,
,237216,Joe Banyard,UTEP,Conference USA,rushing,CAR,109.0,
,379061,Mark Ingram,Alabama,SEC,receiving,YPR,13.4,
,503729,Tyler Beck,Bowling Green,Mid-American,receiving,TD,0.0,
,232491,David Leonard,Wyoming,Mountain West,receiving,TD,3.0,
,503736,Alex Zordich,Buffalo,Mid-American,passing,INT,6.0,
,481227,Eric Page,Toledo,Mid-American,puntReturns,NO,32.0,
,173707,Jason Werner,Purdue,Big Ten,interceptions,INT,1.0,
,480475,Brandon Williams,Northwestern,Big Ten,punting,TB,0.0,
,481581,Brandon Kinnie,Nebraska,Big 12,kickReturns,LONG,39.0,
,380077,Justin Blackmon,Oklahoma State,Big 12,receiving,YDS,1782.0,
,377670,Shawn Powell,Florida State,ACC,punting,In 20,0.0,
,381195,B.R. Holbrook,New Mexico,Mountain West,passing,YPA,5.2,
,238368,Chris Randle,Utah State,Western Athletic,interceptions,YDS,0.0,
,241306,Detron Lewis,Texas Tech,Big 12,rushing,TD,0.0,
,238226,Michael Calvin,California,Pac-10,receiving,YPR,11.3,
,483368,Marlon McClure,UTEP,Conference USA,kickReturns,AVG,31.0,
,503799,Tyson Gulley,Syracuse,Big East,receiving,REC,2.0,
,183434,Eddie Jones,Texas,Big 12,kickReturns,LONG,19.0,
,236808,Ronnie Tyler,Maryland,ACC,rushing,TD,0.0,
,480334,Taimi Tutogi,Arizona,Pac-10,rushing,YPC,-1.0,
,501137,Alonzo Highsmith,Miami,ACC,passing,YPA,2.6,
,237789,Sam Kirkland,Kent State,Mid-American,rushing,TD,0.0,
,504008,Alexander Ogletree,Georgia,SEC,receiving,REC,1.0,
,183253,Andy Dalton,TCU,Mountain West,punting,In 20,0.0,
,237020,Greg Ellingson,Florida International,Sun Belt,kickReturns,NO,1.0,
,184633,Trevor Cook,Miami (OH),Mid-American,rushing,TD,0.0,
,480923,Chizzy Dimude,Hawai'i,Western Athletic,receiving,LONG,23.0,
,241858,Jock Sanders,West Virginia,Big East,passing,YPA,0.0,
,480908,Chandler Jones,San José State,Western Athletic,kickReturns,LONG,9.0,
,238344,Peter Caldwell,Utah State,Western Athletic,kicking,FGM,10.0,
,503385,Todd Washington,Memphis,Conference USA,interceptions,INT,2.0,
,385740,Quentin Pierce,Southern Mississippi,Conference USA,kickReturns,TD,0.0,
,381823,Collin Klein,Kansas State,Big 12,rushing,LONG,51.0,
,483546,Ronnie Yell,San José State,Western Athletic,kickReturns,AVG,20.2,
,504549,Kalonji Kashama,Eastern Michigan,Mid-American,kickReturns,TD,0.0,
,481337,Michael Johnson,UNLV,Mountain West,receiving,REC,51.0,
,185054,Taylor Potts,Texas Tech,Big 12,rushing,TD,2.0,
,503695,Keith Wenning,Ball State,Mid-American,passing,TD,14.0,
,236451,Ryan Tydlacka,Kentucky,SEC,kicking,PCT,0.333,
,483277,George Jordan,Army,FBS Independents,receiving,REC,15.0,
,488025,Geno Smith,West Virginia,Big East,passing,COMPLETIONS,241.0,
,482238,David Brown,Ball State,Mid-American,receiving,TD,0.0,
,377722,Ashante Williams,Illinois,Big Ten,kickReturns,NO,1.0,
,189728,Zac Etheridge,Auburn,SEC,interceptions,YDS,52.0,
,189088,Marcus Richmond,Washington State,Pac-10,rushing,TD,0.0,
,482045,Shamari Benton,Central Michigan,Mid-American,kickReturns,NO,2.0,
,241724,Shane Popham,Wake Forest,ACC,punting,YPP,37.1,
,504163,Alfred Blue,LSU,SEC,receiving,YDS,1.0,
,378692,Chris Tolliver,LSU,SEC,receiving,YDS,35.0,
,480208,Rueben Randle,LSU,SEC,receiving,YDS,544.0,
,489433,Marcus Ball,Memphis,Conference USA,interceptions,YDS,63.0,
,483193,D.J. Swearinger,South Carolina,SEC,kickReturns,AVG,21.8,
,503955,Trey Burton,Florida,SEC,passing,COMPLETIONS,4.0,
,482589,Ryan Hewitt,Stanford,Pac-10,kickReturns,LONG,8.0,
,509099,Stephen McIntyre,New Mexico State,Western Athletic,kickReturns,TD,0.0,
,481236,Julian Bellinger,Toledo,Mid-American,kickReturns,TD,0.0,
,381009,Jerome Tiller,Iowa State,Big 12,rushing,CAR,42.0,
,500510,Thomas Roberson,Tulsa,Conference USA,kickReturns,AVG,28.0,
,503291,Drew Basil,Ohio State,Big Ten,kicking,XPM,0.0,
,480209,Garrett Gilbert,Texas,Big 12,rushing,CAR,100.0,
,184942,David Muniz,Florida Atlantic,Sun Belt,rushing,CAR,5.0,
,382886,Randall Cobb,Kentucky,SEC,rushing,YDS,424.0,
,501142,Stephen Morris,Miami,ACC,rushing,LONG,16.0,
,183234,Emmanuel Moody,Florida,SEC,receiving,REC,3.0,
,381617,David Nwabuisi,Northwestern,Big Ten,interceptions,AVG,2.0,
,191550,Bradley Dedeaux,Kansas,Big 12,kickReturns,NO,1.0,
,196853,Riley Stephenson,BYU,Mountain West,punting,NO,52.0,
,235997,Anthony Anderson,Tennessee,SEC,puntReturns,AVG,2.4,
,238206,John Tyndall,California,Pac-10,receiving,REC,1.0,
,377696,Matt Furstenburg,Maryland,ACC,receiving,LONG,53.0,
,485829,Andrew Guillot,Louisiana Tech,Western Athletic,receiving,YPR,5.8,
,382251,Tyler Bitancurt,West Virginia,Big East,kicking,FGM,10.0,
,383184,Malcolm Shepherd,Nevada,Western Athletic,receiving,LONG,33.0,
,191511,Brandon Bradley,BYU,Mountain West,interceptions,AVG,9.0,
,480765,Lonnie Pryor,Florida State,ACC,rushing,YPC,4.9,
,235903,Raymond Carter,Colorado State,Mountain West,receiving,YPR,10.9,
,482251,Otis Brown,Ball State,Mid-American,kickReturns,NO,2.0,
,487798,Jordan Hall,Ohio State,Big Ten,rushing,YPC,4.4,
,379066,Jonathan Baldwin,Pittsburgh,Big East,receiving,TD,5.0,
,482923,J.K. Schaffer,Cincinnati,Big East,interceptions,YDS,0.0,
,381547,Austin Fuller,Virginia Tech,ACC,receiving,YPR,11.0,
,380479,Chris Owusu,Stanford,Pac-10,kickReturns,NO,19.0,
,191712,Dezariah Johnson,Florida International,Sun Belt,interceptions,AVG,1.0,
,476117,Kendrick Presley,Southern Mississippi,Conference USA,interceptions,TD,0.0,
,385068,Royce Hill,North Texas,Sun Belt,puntReturns,YDS,3.0,
,480730,Josh Gordon,Baylor,Big 12,receiving,YDS,714.0,
,236444,Anthony Mosley,Kentucky,SEC,interceptions,TD,0.0,
,183253,Andy Dalton,TCU,Mountain West,punting,YDS,21.0,
,379892,Terrance Williams,Baylor,Big 12,rushing,TD,0.0,
,187853,John Goebel,Cincinnati,Big East,receiving,TD,1.0,
,482620,Jeff Tuel,Washington State,Pac-10,passing,PCT,0.598,
,500212,B.J. Bostic,Georgia Tech,ACC,kickReturns,AVG,20.5,
,237142,David Green,Stanford,Pac-10,punting,LONG,57.0,
,236593,Ronald Johnson,USC,Pac-10,puntReturns,AVG,10.1,
,481133,Kasey Carrier,New Mexico,Mountain West,rushing,LONG,38.0,
,480235,Richard Brehaut,UCLA,Pac-10,rushing,TD,4.0,
,481725,Clint Chelf,Oklahoma State,Big 12,passing,YPA,11.2,
,236614,Marc Tyler,USC,Pac-10,rushing,CAR,171.0,
,482354,Antavian Edison,Purdue,Big Ten,rushing,YDS,130.0,
,378383,Briggs Orsbon,Ball State,Mid-American,puntReturns,AVG,0.0,
,482251,Otis Brown,Ball State,Mid-American,receiving,YDS,247.0,
,191485,Preston Dial,Alabama,SEC,receiving,YPR,10.6,
,179360,Brandon Perez,New Mexico State,Western Athletic,kickReturns,NO,3.0,
,500428,Dareyon Chance,Western Michigan,Mid-American,kickReturns,YDS,42.0,
,483412,Eric Gordon,Tennessee,SEC,kickReturns,YDS,324.0,
,506146,William Frazier,New Mexico State,Western Athletic,receiving,TD,0.0,
,487625,JD Falslev,BYU,Mountain West,puntReturns,AVG,5.0,
,381696,Lee Butler,Duke,ACC,kickReturns,TD,0.0,
,233032,Justin Taplin-Ross,Utah,Mountain West,interceptions,AVG,24.5,
,503072,Robert Herron,Wyoming,Mountain West,receiving,REC,6.0,
,243284,Derek Moye,Penn State,Big Ten,rushing,YPC,19.5,
,485837,Matt Nelson,Louisiana Tech,Western Athletic,kicking,FGM,14.0,
,385052,Riley Dodge,North Texas,Sun Belt,passing,TD,11.0,
,378062,Spencer Whipple,Miami,ACC,rushing,CAR,2.0,
,378053,Trent Hunter,Texas A&M,Big 12,interceptions,AVG,0.0,
,385721,Desmond Johnson,Southern Mississippi,Conference USA,rushing,LONG,62.0,
,476117,Kendrick Presley,Southern Mississippi,Conference USA,kickReturns,TD,0.0,
,504329,Da'Rick Rogers,Tennessee,SEC,puntReturns,AVG,0.0,
,505253,Brett Moncrief,Troy,Sun Belt,receiving,REC,16.0,
,482453,Mohammed Seisay,Memphis,Conference USA,puntReturns,YDS,-1.0,
,381793,Michael Shaw,Michigan,Big Ten,kickReturns,NO,1.0,
,184268,Leneric Muldrow,Kent State,Mid-American,passing,YDS,0.0,
,378703,James Caraway,Wyoming,Mountain West,kickReturns,YDS,71.0,
,382710,H.R. Greer,Ole Miss,SEC,kickReturns,TD,0.0,
,480666,Sterlin Phifer,Boston College,ACC,receiving,TD,1.0,
,183519,Matt Allen,Texas A&M,Big 12,receiving,LONG,-3.0,
,483218,Alec Lemon,Syracuse,Big East,receiving,TD,4.0,
,236807,Torrey Smith,Maryland,ACC,rushing,CAR,9.0,
,381982,DeVier Posey,Ohio State,Big Ten,receiving,REC,53.0,
,487639,Zack Kauth,Air Force,Mountain West,receiving,YDS,274.0,
,191220,Markeith Summers,Ole Miss,SEC,puntReturns,YDS,20.0,
,386176,Kriss Proctor,Navy,FBS Independents,rushing,LONG,48.0,
,480762,Josh Gehres,Florida State,ACC,receiving,YPR,8.7,
,501010,Bobby Zalud,Arkansas State,Sun Belt,kicking,XPA,29.0,
,480261,DJ Adams,Maryland,ACC,rushing,TD,11.0,
,504709,R.J. Robinson,Arizona State,Pac-10,receiving,YPR,-2.0,
,382707,Brandon Bolden,Ole Miss,SEC,kickReturns,TD,0.0,
,381635,Brendan Barber,Northwestern,Big Ten,receiving,TD,0.0,
,235619,Brandon Pendergrass,Wake Forest,ACC,rushing,YDS,115.0,
,184827,Phillip Tanner,Middle Tennessee,Sun Belt,kickReturns,TD,0.0,
,378567,Tim Molton,Louisiana Tech,Western Athletic,rushing,TD,0.0,
,484005,Justin Semmes,Miami (OH),Mid-American,receiving,LONG,6.0,
,487625,JD Falslev,BYU,Mountain West,kickReturns,TD,0.0,
,382707,Brandon Bolden,Ole Miss,SEC,rushing,LONG,71.0,
,236808,Ronnie Tyler,Maryland,ACC,receiving,YPR,11.5,
,237688,Nathan Palmer,Northern Illinois,Mid-American,passing,YPA,0.0,
,240998,Avery Hibbitt,Western Kentucky,Sun Belt,rushing,YDS,2.0,
,237389,Jay Edwards,Ohio,Mid-American,interceptions,INT,1.0,
,232016,Cam Newton,Auburn,SEC,punting,YDS,22.0,
,490886,Taylor Ogle,Clemson,ACC,passing,ATT,1.0,
,482203,Tanner Rust,New Mexico State,Western Athletic,punting,YPP,37.3,
,504329,Da'Rick Rogers,Tennessee,SEC,receiving,LONG,45.0,
,191013,Blayne Donnell,Louisville,Big East,rushing,LONG,17.0,
,244168,Patrick Mealy,Army,FBS Independents,kickReturns,NO,3.0,
,482619,Aire Justin,Washington State,Pac-10,kickReturns,NO,9.0,
,503799,Tyson Gulley,Syracuse,Big East,kickReturns,NO,30.0,
,189757,Mitch Mustain,USC,Pac-10,passing,YPA,4.8,
,481854,Jacob Karam,Texas Tech,Big 12,passing,INT,0.0,
,240607,Matt Davis,Missouri,Big 12,rushing,LONG,0.0,
,482077,Alex Gillett,Eastern Michigan,Mid-American,rushing,YPC,4.3,
,483953,A.J. Graham,Marshall,Conference USA,rushing,TD,1.0,
,237688,Nathan Palmer,Northern Illinois,Mid-American,passing,ATT,1.0,
,505643,Sean Graham,Eastern Michigan,Mid-American,kicking,FGA,8.0,
,385324,Dayne Crist,Notre Dame,FBS Independents,passing,ATT,294.0,
,188980,Austen Arnaud,Iowa State,Big 12,receiving,YDS,-9.0,
,379205,A.J. Green,Georgia,SEC,rushing,YPC,14.7,
,183358,Mana Lolotai,Hawai'i,Western Athletic,kickReturns,NO,3.0,
,483260,Malcolm Brown,Army,FBS Independents,kickReturns,YDS,273.0,
,189603,Shaun Chapas,Georgia,SEC,receiving,TD,2.0,
,187846,Marcus Barnett,Cincinnati,Big East,kickReturns,YDS,30.0,
,480847,Danny O'Brien,Maryland,ACC,receiving,TD,1.0,
,382106,Chris Burns,Pittsburgh,Big East,rushing,YDS,49.0,
,482349,Jordan Wynn,Utah,Mountain West,rushing,TD,0.0,
,237365,Adam Nissley,UCF,Conference USA,receiving,REC,6.0,
,503955,Trey Burton,Florida,SEC,receiving,YPR,6.6,
,502563,Mathew Sims,Northern Illinois,Mid-American,kicking,PTS,10.0,
,237656,Chris Masson,Louisiana,Sun Belt,rushing,TD,1.0,
,488054,Essray Taliaferro,Marshall,Conference USA,receiving,TD,0.0,
,480874,Ray-Ray Armstrong,Miami,ACC,interceptions,TD,1.0,
,382859,Ryan Fowler,Vanderbilt,SEC,passing,PCT,0.0,
,188543,Kyle Adams,Purdue,Big Ten,receiving,YPR,6.8,
,482437,Billy Foster,Memphis,Conference USA,rushing,TD,0.0,
,483412,Eric Gordon,Tennessee,SEC,puntReturns,YDS,39.0,
,184902,Craig Robertson,North Texas,Sun Belt,rushing,TD,0.0,
,505655,Jeremiah Harden,Florida International,Sun Belt,kickReturns,AVG,22.0,
,505184,Aaron Spikes,Louisiana,Sun Belt,puntReturns,YDS,0.0,
,242338,Devon Wylie,Fresno State,Western Athletic,puntReturns,YDS,0.0,
,482164,Brandon McManus,Temple,Mid-American,punting,YDS,169.0,
,480733,Mike Hicks,Baylor,Big 12,interceptions,INT,1.0,
,377780,Kevin Cone,Georgia Tech,ACC,receiving,LONG,38.0,
,489487,Donyae Coleman,New Mexico State,Western Athletic,puntReturns,TD,0.0,
,242155,Curtis Underwood Jr.,NC State,ACC,kickReturns,YDS,15.0,
,240384,Derrius Brooks,Western Kentucky,Sun Belt,interceptions,INT,3.0,
,504528,Donald Scott,Eastern Michigan,Mid-American,kickReturns,LONG,17.0,
,169997,Luke Walters,Colorado,Big 12,receiving,YDS,111.0,
,382708,Enrique Davis,Ole Miss,SEC,receiving,REC,1.0,
,508428,Jordan Stanley,Florida State,ACC,rushing,CAR,1.0,
,500339,Darius Bell,UCLA,Pac-10,passing,ATT,3.0,
,382848,John Cole,Vanderbilt,SEC,passing,INT,0.0,
,382983,Michael Harris,Fresno State,Western Athletic,receiving,LONG,21.0,
,382863,Josh Jelesky,Vanderbilt,SEC,rushing,YDS,4.0,
,183221,David Ausberry,USC,Pac-10,rushing,YPC,7.0,
,502305,Leon Kinnard,Connecticut,Big East,kickReturns,TD,0.0,
,483541,Harrison Waid,San José State,Western Athletic,punting,YDS,2980.0,
,503835,Chas Dodd,Rutgers,Big East,passing,INT,7.0,
,382372,Demetris Murray,South Florida,Big East,rushing,TD,4.0,
,482762,Tyree Watkins,Duke,ACC,receiving,YDS,34.0,
,237082,Tyron Carrier,Houston,Conference USA,kickReturns,NO,50.0,
,500807,Cody Webster,Purdue,Big Ten,punting,YPP,43.3,
,503895,Drew Dileo,Michigan,Big Ten,receiving,TD,0.0,
,487510,Dylan Breeding,Arkansas,SEC,rushing,YDS,-7.0,
,377792,Kale Pick,Kansas,Big 12,rushing,YPC,1.1,
,237540,Robert Arnheim,Western Michigan,Mid-American,receiving,REC,23.0,
,382707,Brandon Bolden,Ole Miss,SEC,passing,YPA,7.0,
,503009,Sidney Hodge,UNLV,Mountain West,kickReturns,LONG,20.0,
,188298,Ricky Stanzi,Iowa,Big Ten,rushing,YPC,-0.1,
,504750,Chad Delaney,Oregon,Pac-10,receiving,TD,0.0,
,480693,Josh Lenz,Iowa State,Big 12,receiving,LONG,31.0,
,187806,Justin Brooks,UAB,Conference USA,receiving,REC,6.0,
,237326,Dan Dierking,Purdue,Big Ten,receiving,LONG,23.0,
,236651,Colin Sandeman,Iowa,Big Ten,receiving,REC,21.0,
,380301,Zach Line,SMU,Conference USA,receiving,TD,0.0,
,381004,Steve Greer,Virginia,ACC,kickReturns,YDS,15.0,
,184645,Travis Simmons,East Carolina,Conference USA,interceptions,INT,2.0,
,189574,Jarvis Williams,NC State,ACC,puntReturns,LONG,1.0,
,232147,Isiah Barfield,Kansas,Big 12,kickReturns,TD,0.0,
,237787,Andre Flowers,Kent State,Mid-American,rushing,CAR,41.0,
,382228,Mike Shanahan,Pittsburgh,Big East,receiving,REC,43.0,
,483951,Troy Evans,Marshall,Conference USA,rushing,YPC,3.5,
,187806,Justin Brooks,UAB,Conference USA,receiving,YPR,4.5,
,385663,Richie Casey,Louisiana Tech,Western Athletic,passing,TD,1.0,
,501027,Nehemiah Hicks,Texas A&M,Big 12,kickReturns,NO,2.0,
,381849,Aubrey Quarles,Kansas State,Big 12,receiving,YDS,760.0,
,237270,Marquis Coleman,UAB,Conference USA,interceptions,AVG,32.0,
,482361,Josh Johnson,Purdue,Big Ten,kickReturns,TD,0.0,
,483953,A.J. Graham,Marshall,Conference USA,rushing,YPC,1.5,
,189708,James Thomas II,UTEP,Conference USA,rushing,YPC,5.1,
,188078,Jeron Johnson,Boise State,Western Athletic,interceptions,TD,0.0,
,488053,Mikhail Morgan,Utah State,Western Athletic,receiving,YPR,10.0,
,385096,Chris Anderson,Troy,Sun Belt,kickReturns,NO,2.0,
,381333,Josh Wade,San Diego State,Mountain West,interceptions,YDS,0.0,
,481372,Jack Griffin,Florida International,Sun Belt,kicking,FGM,17.0,
,480346,Terrence Miller,Arizona,Pac-10,receiving,REC,29.0,
,235653,Hubert Anyiam,Oklahoma State,Big 12,receiving,REC,11.0,
,382733,Corey Broomfield,Mississippi State,SEC,interceptions,AVG,13.3,
,379066,Jonathan Baldwin,Pittsburgh,Big East,rushing,YPC,1.0,
,381565,Ryan Williams,Virginia Tech,ACC,receiving,TD,1.0,
,240901,Brad Gruner,New Mexico,Mountain West,rushing,YPC,3.2,
,378110,Robert Golden,Arizona,Pac-10,interceptions,AVG,0.0,
,235805,Brandon Saine,Ohio State,Big Ten,kickReturns,AVG,18.0,
,382991,J.J. Stallworth,Fresno State,Western Athletic,receiving,TD,0.0,
,232179,Tyler Stradford,North Texas,Sun Belt,passing,TD,0.0,
,386108,Josh Jones,Army,FBS Independents,puntReturns,TD,0.0,
,481531,T.J. Moe,Missouri,Big 12,rushing,CAR,12.0,
,381626,Quentin Williams,Northwestern,Big Ten,interceptions,INT,1.0,
,483951,Troy Evans,Marshall,Conference USA,puntReturns,AVG,5.5,
,503117,Terrence Mitchell,South Florida,Big East,puntReturns,TD,0.0,
,238902,Noel Devine,West Virginia,Big East,receiving,TD,1.0,
,237729,Austin Davis,Southern Mississippi,Conference USA,rushing,YDS,452.0,
