_configuration,_id,_season,_week,_season_type,_start_date,_start_time_tbd,_neutral_site,_conference_game,_attendance,_venue_id,_venue,_home_id,_home_team,_home_conference,_home_points,_home_line_scores,_home_post_win_prob,_away_id,_away_team,_away_conference,_away_points,_away_line_scores,_away_post_win_prob,_excitement_index,_highlights,_notes,discriminator
<cfbd.configuration.Configuration object at 0x00000231C05E3B20>,312602483,2011,3,regular,2011-09-17T19:30:00.000Z,,False,False,0,3626,Autzen Stadium,2483,Oregon,Pac-12,56,"[14, 21, 21, 0]",0.9998708702631468,2623,Missouri State,,7,"[7, 0, 0, 0]",0.00012912973685319518,2.12876293696805,,,
<cfbd.configuration.Configuration object at 0x00000231C05E3CA0>,312600158,2011,3,regular,2011-09-17T19:30:00.000Z,,False,False,0,3834,Memorial Stadium,158,Nebraska,Big Ten,51,"[10, 10, 17, 14]",0.9366563979367616,264,Washington,Pac-12,38,"[7, 10, 0, 21]",0.06334360206323841,3.9800393819766,,,
<cfbd.configuration.Configuration object at 0x00000231C05E3E20>,312600259,2011,3,regular,2011-09-17T20:00:00.000Z,,False,False,0,3799,Lane Stadium,259,Virginia Tech,ACC,26,"[16, 7, 3, 0]",0.8506864492781416,2032,Arkansas State,Sun Belt,7,"[7, 0, 0, 0]",0.14931355072185837,3.96643576901559,,,
<cfbd.configuration.Configuration object at 0x00000231C05E3FA0>,312600005,2011,3,regular,2011-09-17T20:00:00.000Z,,False,True,0,3803,Legion Field,5,UAB,Conference USA,10,"[7, 0, 3, 0]",0.2208888026812952,2655,Tulane,Conference USA,49,"[14, 14, 7, 14]",0.7791111973187048,2.01476221397254,,,
<cfbd.configuration.Configuration object at 0x00000231C05EA160>,312600023,2011,3,regular,2011-09-17T20:00:00.000Z,,False,True,0,3935,Spartan Stadium,23,San José State,Western Athletic,14,"[7, 0, 0, 7]",0.8245858348325011,2440,Nevada,Western Athletic,17,"[7, 7, 3, 0]",0.17541416516749886,6.46029833837696,,,
<cfbd.configuration.Configuration object at 0x00000231C05EA2E0>,312600025,2011,3,regular,2011-09-17T21:30:00.000Z,,False,False,0,,,25,California,Pac-12,63,"[14, 28, 21, 0]",0.9999677324518912,2506,Presbyterian College,,12,"[0, 12, 0, 0]",3.226754810881083e-05,3.06401351783043,,,
<cfbd.configuration.Configuration object at 0x00000231C05EA460>,312602229,2011,3,regular,2011-09-17T22:00:00.000Z,,False,False,0,218,FIU Stadium,2229,Florida International,Sun Belt,17,"[0, 7, 10, 0]",0.579828725587588,2116,UCF,Conference USA,10,"[0, 7, 0, 3]",0.420171274412412,5.34549226320058,,,
<cfbd.configuration.Configuration object at 0x00000231C05EA5E0>,312600152,2011,3,regular,2011-09-17T22:00:00.000Z,,False,False,0,3670,Carter-Finley Stadium,152,NC State,ACC,35,"[7, 7, 14, 7]",0.927612337632946,6,South Alabama,,13,"[3, 0, 7, 3]",0.07238766236705396,2.69175745099616,,,
<cfbd.configuration.Configuration object at 0x00000231C05EA760>,312602579,2011,3,regular,2011-09-17T22:00:00.000Z,,False,False,0,3994,Williams-Brice Stadium,2579,South Carolina,SEC,24,"[7, 10, 0, 7]",0.8332805593513247,2426,Navy,FBS Independents,21,"[7, 7, 7, 0]",0.16671944064867528,4.80370975839056,,,
<cfbd.configuration.Configuration object at 0x00000231C05EA8E0>,312600154,2011,3,regular,2011-09-17T22:30:00.000Z,,False,False,0,3630,BB&T Field,154,Wake Forest,ACC,48,"[10, 17, 14, 7]",0.9980125886287536,2241,Gardner-Webb,,5,"[5, 0, 0, 0]",0.0019874113712463615,2.31260583665278,,,
<cfbd.configuration.Configuration object at 0x00000231C05EAA60>,312600021,2011,3,regular,2011-09-17T22:30:00.000Z,,False,False,0,3932,Qualcomm Stadium,21,San Diego State,Mountain West,42,"[14, 0, 7, 21]",0.8505211538685302,265,Washington State,Pac-12,24,"[10, 7, 7, 0]",0.14947884613146978,7.65943282663559,,,
<cfbd.configuration.Configuration object at 0x00000231C05EABE0>,312602050,2011,3,regular,2011-09-17T23:00:00.000Z,,False,True,0,3919,Scheumann Stadium,2050,Ball State,Mid-American,28,"[0, 21, 0, 7]",0.7290297746393036,2084,Buffalo,Mid-American,25,"[7, 0, 6, 12]",0.27097022536069637,6.56218243881401,,,
<cfbd.configuration.Configuration object at 0x00000231C05EAD60>,312602306,2011,3,regular,2011-09-17T23:00:00.000Z,,False,False,0,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,37,"[14, 20, 3, 0]",0.9988201819718974,2309,Kent State,Mid-American,0,"[0, 0, 0, 0]",0.0011798180281026305,1.16230504406361,,,
<cfbd.configuration.Configuration object at 0x00000231C05EAEE0>,312602348,2011,3,regular,2011-09-17T23:00:00.000Z,,False,False,0,3776,Joe Aillet Stadium,2348,Louisiana Tech,Western Athletic,34,"[7, 13, 14, 0]",0.7097369111930047,248,Houston,Conference USA,35,"[0, 7, 7, 21]",0.29026308880699525,4.39035614118765,,,
<cfbd.configuration.Configuration object at 0x00000231C05EE0A0>,312600309,2011,3,regular,2011-09-17T23:00:00.000Z,,False,False,0,3666,Cajun Field,309,Louisiana,Sun Belt,38,"[14, 7, 7, 10]",0.9621382319289065,2447,Nicholls,,21,"[14, 0, 7, 0]",0.03786176807109354,4.25102192082849,,,
<cfbd.configuration.Configuration object at 0x00000231C05EE220>,312600235,2011,3,regular,2011-09-17T23:00:00.000Z,,False,False,0,3805,Liberty Bowl Memorial Stadium,235,Memphis,Conference USA,27,"[0, 10, 10, 7]",,2046,Austin Peay,,6,"[0, 0, 6, 0]",,,,,
<cfbd.configuration.Configuration object at 0x00000231C05EE3A0>,312600356,2011,3,regular,2011-09-17T23:00:00.000Z,,False,False,0,3832,Memorial Stadium,356,Illinois,Big Ten,17,"[10, 0, 0, 7]",0.5180620174172991,9,Arizona State,Pac-12,14,"[7, 0, 0, 7]",0.48193798258270093,5.18284357580314,,,
<cfbd.configuration.Configuration object at 0x00000231C05EE520>,312600142,2011,3,regular,2011-09-17T23:00:00.000Z,,False,False,0,3838,Faurot Field,142,Missouri,Big 12,69,"[21, 21, 10, 17]",0.999976147719414,2710,Western Illinois,,0,"[0, 0, 0, 0]",2.385228058598976e-05,2.23931814831044,,,
<cfbd.configuration.Configuration object at 0x00000231C05EE6A0>,312600195,2011,3,regular,2011-09-17T23:00:00.000Z,,False,False,0,3876,Peden Stadium,195,Ohio,Mid-American,44,"[10, 24, 3, 7]",0.9894696586600311,276,Marshall,Conference USA,7,"[7, 0, 0, 0]",0.010530341339968885,1.84048635463862,,,
<cfbd.configuration.Configuration object at 0x00000231C05EE820>,312600096,2011,3,regular,2011-09-17T23:00:00.000Z,,False,False,0,3683,Commonwealth Stadium,96,Kentucky,SEC,17,"[3, 7, 0, 7]",0.3930344136617888,97,Louisville,Big East,24,"[7, 7, 3, 7]",0.6069655863382112,5.3472576348987,,,
<cfbd.configuration.Configuration object at 0x00000231C05EE9A0>,312600098,2011,3,regular,2011-09-17T23:00:00.000Z,,False,False,0,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Sun Belt,16,"[0, 3, 13, 0]",0.19274181753252015,282,Indiana State,,44,"[7, 10, 20, 7]",0.8072581824674798,3.49694077363416,,,
<cfbd.configuration.Configuration object at 0x00000231C05EEB20>,312602572,2011,3,regular,2011-09-17T23:00:00.000Z,,False,False,0,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,52,"[7, 21, 3, 21]",0.9985737002992152,2545,Southeastern Louisiana,,6,"[0, 6, 0, 0]",0.0014262997007847833,2.88897224541787,,,
<cfbd.configuration.Configuration object at 0x00000231C05EECA0>,312600239,2011,3,regular,2011-09-17T23:00:00.000Z,,False,False,0,3724,Floyd Casey Stadium,239,Baylor,Big 12,48,"[10, 21, 17]",0.995946391149918,2617,Stephen F. Austin,,0,"[0, 0, 0]",0.004053608850081991,1.60781675301866,,,
<cfbd.configuration.Configuration object at 0x00000231C05EEE20>,312600245,2011,3,regular,2011-09-17T23:00:00.000Z,,False,False,0,3795,Kyle Field,245,Texas A&M,Big 12,37,"[7, 20, 10, 0]",0.9994466322178786,70,Idaho,Western Athletic,7,"[0, 0, 0, 7]",0.00055336778212145,2.952018380428,,,
<cfbd.configuration.Configuration object at 0x00000231C05EEFA0>,312600058,2011,3,regular,2011-09-17T23:00:00.000Z,,False,False,0,3886,Raymond James Stadium,58,South Florida,Big East,70,"[21, 28, 14, 7]",0.9999882175521463,50,Florida A&M,,17,"[0, 14, 0, 3]",1.1782447853714295e-05,8.92923393799496,,,
<cfbd.configuration.Configuration object at 0x00000231C05F4160>,312600333,2011,3,regular,2011-09-17T23:30:00.000Z,,False,False,0,3657,Bryant Denny Stadium,333,Alabama,SEC,41,"[10, 10, 7, 14]",0.9998886059083232,249,North Texas,Sun Belt,0,"[0, 0, 0, 0]",0.00011139409167681968,2.50917922726142,,,
<cfbd.configuration.Configuration object at 0x00000231C05F42E0>,312602390,2011,3,regular,2011-09-17T23:30:00.000Z,,False,False,0,3948,Hard Rock Stadium,2390,Miami,ACC,24,"[14, 3, 0, 7]",0.8508080562881098,194,Ohio State,Big Ten,6,"[0, 6, 0, 0]",0.14919194371189015,2.53236548798543,,,
<cfbd.configuration.Configuration object at 0x00000231C05F4460>,312600008,2011,3,regular,2011-09-17T23:30:00.000Z,,False,False,0,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,38,"[14, 10, 7, 7]",0.3759977756781031,2653,Troy,Sun Belt,28,"[0, 7, 14, 7]",0.6240022243218969,2.0568188567783,,,
<cfbd.configuration.Configuration object at 0x00000231C05F45E0>,312600052,2011,3,regular,2011-09-18T00:00:00.000Z,,False,False,0,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,13,"[3, 0, 3, 7]",0.21104969156428607,201,Oklahoma,Big 12,23,"[7, 6, 0, 10]",0.7889503084357139,5.31161810602248,,,
<cfbd.configuration.Configuration object at 0x00000231C05F4760>,312600030,2011,3,regular,2011-09-18T00:00:00.000Z,,False,False,0,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,38,"[7, 10, 14, 7]",0.8465775886012709,183,Syracuse,Big East,17,"[3, 0, 7, 7]",0.15342241139872914,2.49740082264006,,,
<cfbd.configuration.Configuration object at 0x00000231C05F48E0>,312600166,2011,3,regular,2011-09-18T00:00:00.000Z,,False,False,0,3601,Aggie Memorial Stadium,166,New Mexico State,Western Athletic,10,"[0, 7, 3, 0]",0.7285357616134042,2638,UTEP,Conference USA,16,"[0, 6, 7, 3]",0.27146423838659584,6.54380581814618,,,
<cfbd.configuration.Configuration object at 0x00000231C05F4A60>,312602567,2011,3,regular,2011-09-18T00:00:00.000Z,,False,False,0,3735,Gerald J. Ford Stadium,2567,SMU,Conference USA,40,"[13, 13, 7, 7]",0.9959207716735282,2466,Northwestern State,,7,"[0, 0, 0, 7]",0.004079228326471784,1.92474388465301,,,
<cfbd.configuration.Configuration object at 0x00000231C05F4BE0>,312600252,2011,3,regular,2011-09-18T01:15:00.000Z,,False,False,0,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,10,"[3, 7, 0, 0]",0.8482489040141634,254,Utah,Pac-12,54,"[7, 7, 16, 24]",0.15175109598583658,4.41457975536694,,,
<cfbd.configuration.Configuration object at 0x00000231C05F4D60>,312600278,2011,3,regular,2011-09-18T02:00:00.000Z,,False,False,0,3660,Bulldog Stadium,278,Fresno State,Western Athletic,27,"[14, 7, 0, 6]",0.3980351518553107,155,North Dakota,,22,"[9, 0, 13, 0]",0.6019648481446893,3.26505188527157,,,
<cfbd.configuration.Configuration object at 0x00000231C05F4EE0>,312602439,2011,3,regular,2011-09-18T02:00:00.000Z,,False,False,0,3914,Sam Boyd Stadium,2439,UNLV,Mountain West,40,"[10, 7, 10, 13]",,62,Hawai'i,Western Athletic,20,"[0, 7, 7, 6]",,,,,
<cfbd.configuration.Configuration object at 0x00000231C05FB0A0>,312600202,2011,3,regular,2011-09-18T02:00:00.000Z,,False,False,0,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,Conference USA,33,"[3, 3, 20, 7]",0.7566885654352111,197,Oklahoma State,Big 12,59,"[14, 17, 21, 7]",0.24331143456478888,2.05221576559721,,,
<cfbd.configuration.Configuration object at 0x00000231C05FB220>,312600012,2011,3,regular,2011-09-18T02:45:00.000Z,,False,True,0,3619,Arizona Stadium,12,Arizona,Pac-12,10,"[0, 10, 0, 0]",0.4883290387730837,24,Stanford,Pac-12,37,"[10, 6, 7, 14]",0.5116709612269164,4.72779047032325,,,
<cfbd.configuration.Configuration object at 0x00000231C05FB3A0>,312652132,2011,4,regular,2011-09-23T00:00:00.000Z,,False,False,0,3854,Nippert Stadium,2132,Cincinnati,Big East,44,"[14, 10, 17, 3]",0.9857441986576627,152,NC State,ACC,14,"[0, 7, 7, 0]",0.014255801342337282,2.44077705191238,,,
<cfbd.configuration.Configuration object at 0x00000231C05FB520>,312660252,2011,4,regular,2011-09-24T00:00:00.000Z,,False,False,0,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,24,"[3, 0, 14, 7]",0.42580431835832677,2116,UCF,Conference USA,17,"[10, 0, 7, 0]",0.5741956816416732,6.12329844338345,,,
<cfbd.configuration.Configuration object at 0x00000231C05FB6A0>,312670127,2011,4,regular,2011-09-24T16:00:00.000Z,,False,False,0,3936,Spartan Stadium,127,Michigan State,Big Ten,45,"[7, 24, 7, 7]",0.9998961429851021,2117,Central Michigan,Mid-American,7,"[0, 0, 7, 0]",0.00010385701489790122,2.80781603797589,,,
<cfbd.configuration.Configuration object at 0x00000231C05FB820>,312670183,2011,4,regular,2011-09-24T16:00:00.000Z,,False,False,0,1964,Carrier Dome,183,Syracuse,Big East,33,"[0, 13, 7, 10, 3]",0.5678820964653496,2649,Toledo,Mid-American,30,"[10, 3, 7, 10, 0]",0.4321179035346504,7.03997440646368,,,
<cfbd.configuration.Configuration object at 0x00000231C05FB9A0>,312670213,2011,4,regular,2011-09-24T16:00:00.000Z,,False,False,0,3632,Beaver Stadium,213,Penn State,Big Ten,34,"[3, 14, 14, 3]",0.9325958241858527,2199,Eastern Michigan,Mid-American,6,"[0, 0, 0, 6]",0.06740417581414726,2.23169722602173,,,
<cfbd.configuration.Configuration object at 0x00000231C05FBB20>,312670221,2011,4,regular,2011-09-24T16:00:00.000Z,,False,False,0,3752,Heinz Field,221,Pittsburgh,Big East,12,"[3, 3, 6, 0]",0.7548897870471777,87,Notre Dame,FBS Independents,15,"[0, 7, 0, 8]",0.24511021295282232,6.08160624378604,,,
<cfbd.configuration.Configuration object at 0x00000231C05FBCA0>,312672294,2011,4,regular,2011-09-24T16:00:00.000Z,,False,False,0,3793,Kinnick Stadium,2294,Iowa,Big Ten,45,"[14, 14, 14, 3]",0.9440545025347256,2433,Louisiana Monroe,Sun Belt,17,"[3, 0, 14, 0]",0.05594549746527444,1.70913856301947,,,
<cfbd.configuration.Configuration object at 0x00000231C05FBE20>,312670235,2011,4,regular,2011-09-24T16:00:00.000Z,,False,True,0,3805,Liberty Bowl Memorial Stadium,235,Memphis,Conference USA,0,"[0, 0, 0, 0]",,2567,SMU,Conference USA,42,"[14, 14, 0, 14]",,,,,
<cfbd.configuration.Configuration object at 0x00000231C05FBFA0>,312670130,2011,4,regular,2011-09-24T16:00:00.000Z,,False,False,0,3558,Michigan Stadium,130,Michigan,Big Ten,28,"[14, 7, 0, 7]",0.8255068088385501,21,San Diego State,Mountain West,7,"[0, 0, 7, 0]",0.1744931911614499,1.9797403847834,,,
<cfbd.configuration.Configuration object at 0x00000231C0601160>,312670059,2011,4,regular,2011-09-24T16:00:00.000Z,,False,True,0,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,35,"[3, 14, 11, 7]",0.8420572024004109,153,North Carolina,ACC,28,"[7, 0, 7, 14]",0.15794279759958907,5.59297778346049,,,
<cfbd.configuration.Configuration object at 0x00000231C06012E0>,312670145,2011,4,regular,2011-09-24T16:21:00.000Z,,False,True,0,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,13,"[0, 13, 0, 0]",0.06075803954654146,61,Georgia,SEC,27,"[10, 14, 0, 3]",0.9392419604534585,3.67695264553816,,,
<cfbd.configuration.Configuration object at 0x00000231C0601460>,312670120,2011,4,regular,2011-09-24T16:30:00.000Z,,False,False,0,3665,Maryland Stadium,120,Maryland,ACC,7,"[0, 0, 0, 7]",0.09853882885658245,218,Temple,Mid-American,38,"[21, 10, 0, 7]",0.9014611711434175,1.44246057195728,,,
<cfbd.configuration.Configuration object at 0x00000231C06015E0>,312670103,2011,4,regular,2011-09-24T17:00:00.000Z,,False,False,0,3615,Alumni Stadium,103,Boston College,ACC,45,"[10, 14, 14, 7]",0.9842277758063764,113,UMass,,17,"[0, 7, 3, 7]",0.015772224193623563,2.01605198537911,,,
<cfbd.configuration.Configuration object at 0x00000231C0601760>,312670193,2011,4,regular,2011-09-24T17:00:00.000Z,,False,True,0,3996,Yager Stadium,193,Miami (OH),Mid-American,23,"[0, 17, 0, 6]",0.47417002846400147,189,Bowling Green,Mid-American,37,"[6, 14, 7, 10]",0.5258299715359985,6.21842287224636,,,
<cfbd.configuration.Configuration object at 0x00000231C06018E0>,312670164,2011,4,regular,2011-09-24T18:00:00.000Z,,False,False,0,3754,High Point Solutions Stadium,164,Rutgers,Big East,38,"[7, 14, 7, 10]",0.4649406635045595,195,Ohio,Mid-American,26,"[7, 3, 10, 6]",0.5350593364954406,3.93017758292064,,,
<cfbd.configuration.Configuration object at 0x00000231C0601A60>,312672628,2011,4,regular,2011-09-24T18:00:00.000Z,,False,False,0,3616,Amon G. Carter Stadium,2628,TCU,Mountain West,55,"[0, 24, 17, 14]",0.9747956334892972,2502,Portland State,,13,"[3, 0, 0, 10]",0.02520436651070279,3.12889768799722,,,
<cfbd.configuration.Configuration object at 0x00000231C0601BE0>,312672006,2011,4,regular,2011-09-24T18:00:00.000Z,,False,False,0,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,36,"[16, 13, 0, 7]",0.9728317050289851,2678,VMI,,13,"[7, 0, 0, 6]",0.027168294971014917,2.14424532207029,,,
<cfbd.configuration.Configuration object at 0x00000231C0601D60>,312672050,2011,4,regular,2011-09-24T18:00:00.000Z,,False,False,0,3919,Scheumann Stadium,2050,Ball State,Mid-American,48,"[7, 24, 14, 3]",0.979147478550018,349,Army,FBS Independents,21,"[0, 0, 7, 14]",0.020852521449981953,2.67252058701003,,,
<cfbd.configuration.Configuration object at 0x00000231C0601EE0>,312672005,2011,4,regular,2011-09-24T19:00:00.000Z,,False,False,0,3713,Falcon Stadium,2005,Air Force,Mountain West,63,"[14, 21, 14, 14]",0.9997904450819657,2634,Tennessee State,,24,"[7, 3, 7, 7]",0.00020955491803431592,2.07362317279197,,,
<cfbd.configuration.Configuration object at 0x00000231C06060A0>,312670228,2011,4,regular,2011-09-24T19:30:00.000Z,,False,True,0,3836,Memorial Stadium,228,Clemson,ACC,35,"[14, 7, 7, 7]",0.5518708382544654,52,Florida State,ACC,30,"[10, 0, 7, 13]",0.44812916174553463,4.1774095707629,,,
<cfbd.configuration.Configuration object at 0x00000231C0606220>,312670275,2011,4,regular,2011-09-24T19:30:00.000Z,,False,False,0,347,Camp Randall Stadium,275,Wisconsin,Big Ten,59,"[10, 21, 14, 14]",0.999766437179114,233,South Dakota,,10,"[0, 3, 0, 7]",0.0002335628208860463,1.90466864915121,,,
<cfbd.configuration.Configuration object at 0x00000231C06063A0>,312670245,2011,4,regular,2011-09-24T19:30:00.000Z,,False,True,0,3795,Kyle Field,245,Texas A&M,Big 12,29,"[10, 10, 0, 9]",0.8349231082367825,197,Oklahoma State,Big 12,30,"[3, 0, 21, 6]",0.1650768917632175,6.0690141539907,,,
<cfbd.configuration.Configuration object at 0x00000231C0606520>,312670276,2011,4,regular,2011-09-24T19:30:00.000Z,,False,False,0,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,10,"[0, 10, 0, 0]",0.26273029060793823,259,Virginia Tech,ACC,30,"[13, 10, 0, 7]",0.7372697093920617,2.48073404300814,,,
<cfbd.configuration.Configuration object at 0x00000231C06066A0>,312670356,2011,4,regular,2011-09-24T19:30:00.000Z,,False,False,0,3832,Memorial Stadium,356,Illinois,Big Ten,23,"[7, 3, 10, 3]",0.6038301665524948,2711,Western Michigan,Mid-American,20,"[3, 10, 0, 7]",0.3961698334475052,6.25160004177136,,,
<cfbd.configuration.Configuration object at 0x00000231C0606820>,312672459,2011,4,regular,2011-09-24T19:30:00.000Z,,False,False,0,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,47,"[13, 21, 0, 13]",0.9583381191932224,13,Cal Poly,,30,"[0, 7, 10, 13]",0.041661880806777574,1.62942557168784,,,
<cfbd.configuration.Configuration object at 0x00000231C06069A0>,312672309,2011,4,regular,2011-09-24T19:30:00.000Z,,False,False,0,3696,Dix Stadium,2309,Kent State,Mid-American,33,"[7, 19, 7, 0]",0.7208879933446428,6,South Alabama,,25,"[0, 0, 17, 8]",0.2791120066553572,2.8831606930692,,,
<cfbd.configuration.Configuration object at 0x00000231C0606B20>,312670204,2011,4,regular,2011-09-24T19:30:00.000Z,,False,True,0,3893,Reser Stadium,204,Oregon State,Pac-12,19,"[3, 7, 9, 0]",0.3876443180870749,26,UCLA,Pac-12,27,"[7, 14, 0, 6]",0.6123556819129251,5.05405358193017,,,
<cfbd.configuration.Configuration object at 0x00000231C0606CA0>,312670194,2011,4,regular,2011-09-24T19:30:00.000Z,,False,False,0,3861,Ohio Stadium,194,Ohio State,Big Ten,37,"[10, 10, 14, 3]",0.9013512181509428,38,Colorado,Pac-12,17,"[0, 7, 3, 7]",0.09864878184905723,2.89974208329552,,,
<cfbd.configuration.Configuration object at 0x00000231C0606E20>,312670258,2011,4,regular,2011-09-24T19:30:00.000Z,,False,False,0,3923,Scott Stadium,258,Virginia,ACC,24,"[13, 0, 3, 8]",0.45922807345927086,2572,Southern Mississippi,Conference USA,30,"[7, 14, 3, 6]",0.5407719265407291,6.99557035400619,,,
<cfbd.configuration.Configuration object at 0x00000231C0606FA0>,312670264,2011,4,regular,2011-09-24T19:30:00.000Z,,False,True,0,3765,Husky Stadium,264,Washington,Pac-12,31,"[14, 7, 3, 7]",0.5866774103427557,25,California,Pac-12,23,"[7, 13, 3, 0]",0.41332258965724433,5.40776029483356,,,
<cfbd.configuration.Configuration object at 0x00000231C060C160>,312670150,2011,4,regular,2011-09-24T19:30:00.000Z,,False,False,0,3982,Wallace Wade Stadium,150,Duke,ACC,48,"[21, 10, 14, 3]",0.9915886467011689,2655,Tulane,Conference USA,27,"[7, 3, 3, 14]",0.008411353298831137,2.217402367853,,,
<cfbd.configuration.Configuration object at 0x00000231C060C2E0>,312670151,2011,4,regular,2011-09-24T19:30:00.000Z,,False,True,0,3699,Dowdy-Ficklen Stadium,151,East Carolina,Conference USA,28,"[7, 7, 14, 0]",0.9696275619817614,5,UAB,Conference USA,23,"[7, 3, 7, 6]",0.030372438018238634,4.76210647507879,,,
<cfbd.configuration.Configuration object at 0x00000231C060C460>,312670333,2011,4,regular,2011-09-24T19:30:00.000Z,,False,True,0,3657,Bryant Denny Stadium,333,Alabama,SEC,38,"[7, 10, 21, 0]",0.9991879382135815,8,Arkansas,SEC,14,"[7, 0, 7, 0]",0.0008120617864184609,2.53417830000377,,,
<cfbd.configuration.Configuration object at 0x00000231C060C5E0>,312672390,2011,4,regular,2011-09-24T19:59:00.000Z,,False,False,0,3948,Hard Rock Stadium,2390,Miami,ACC,24,"[3, 0, 14, 7]",0.3506351739054967,2306,Kansas State,Big 12,28,"[7, 7, 7, 7]",0.6493648260945033,5.85441741877861,,,
<cfbd.configuration.Configuration object at 0x00000231C060C760>,312670023,2011,4,regular,2011-09-24T20:00:00.000Z,,False,True,0,3935,Spartan Stadium,23,San José State,Western Athletic,34,"[7, 3, 14, 10]",0.6370742603514482,166,New Mexico State,Western Athletic,24,"[3, 7, 14, 0]",0.3629257396485518,5.61309735054521,,,
<cfbd.configuration.Configuration object at 0x00000231C060C8E0>,312672653,2011,4,regular,2011-09-24T20:30:00.000Z,,False,True,0,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,38,"[0, 14, 17, 7]",,2393,Middle Tennessee,Sun Belt,35,"[7, 14, 7, 7]",,,,,
<cfbd.configuration.Configuration object at 0x00000231C060CA60>,312670070,2011,4,regular,2011-09-24T21:00:00.000Z,,False,True,0,3791,Kibbie Dome,70,Idaho,Western Athletic,24,"[7, 10, 0, 7]",0.5046780504113733,278,Fresno State,Western Athletic,48,"[10, 14, 17, 7]",0.49532194958862674,5.133513210162,,,
<cfbd.configuration.Configuration object at 0x00000231C060CBE0>,312672084,2011,4,regular,2011-09-24T22:00:00.000Z,,False,False,0,3965,UB Stadium,2084,Buffalo,Mid-American,3,"[0, 3, 0, 0]",0.4125164657587917,41,Connecticut,Big East,17,"[0, 10, 0, 7]",0.5874835342412084,6.38773980637583,,,
<cfbd.configuration.Configuration object at 0x00000231C060CD60>,312670167,2011,4,regular,2011-09-24T22:00:00.000Z,,False,False,0,3971,University Stadium,167,New Mexico,Mountain West,45,"[7, 14, 0, 21, 3]",0.9485005495921547,2534,Sam Houston State,,48,"[14, 7, 7, 14, 6]",0.051499450407845315,7.37741454740639,,,
<cfbd.configuration.Configuration object at 0x00000231C060CEE0>,312672229,2011,4,regular,2011-09-24T22:00:00.000Z,,False,True,0,218,FIU Stadium,2229,Florida International,Sun Belt,31,"[7, 7, 7, 10]",0.5322151545998022,309,Louisiana,Sun Belt,36,"[5, 10, 14, 7]",0.4677848454001978,6.51184739888,,,
<cfbd.configuration.Configuration object at 0x00000231C06110A0>,312670135,2011,4,regular,2011-09-24T23:00:00.000Z,,False,False,0,3953,TCF Bank Stadium,135,Minnesota,Big Ten,24,"[7, 7, 3, 7]",0.34518307425322753,2449,North Dakota State,,37,"[0, 28, 3, 6]",0.6548169257467724,3.83765630955458,,,
<cfbd.configuration.Configuration object at 0x00000231C0611220>,312672641,2011,4,regular,2011-09-24T23:00:00.000Z,,False,False,0,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,35,"[0, 7, 14, 14]",0.7297313351482848,2440,Nevada,Western Athletic,34,"[0, 14, 14, 6]",0.2702686648517152,6.69987234330005,,,
<cfbd.configuration.Configuration object at 0x00000231C06113D0>,312670344,2011,4,regular,2011-09-24T23:00:00.000Z,,False,False,0,3693,Davis Wade Stadium,344,Mississippi State,SEC,26,"[7, 10, 3, 0, 6]",0.7268172577347343,2348,Louisiana Tech,Western Athletic,20,"[3, 7, 7, 3, 0]",0.27318274226526573,5.62002528256224,,,
<cfbd.configuration.Configuration object at 0x00000231C0611550>,312670058,2011,4,regular,2011-09-24T23:00:00.000Z,,False,False,0,3886,Raymond James Stadium,58,South Florida,Big East,52,"[21, 10, 7, 14]",0.9662451057306387,2638,UTEP,Conference USA,24,"[7, 10, 7, 0]",0.03375489426936129,3.46311033659709,,,
<cfbd.configuration.Configuration object at 0x00000231C06116D0>,312670239,2011,4,regular,2011-09-24T23:00:00.000Z,,False,False,0,3724,Floyd Casey Stadium,239,Baylor,Big 12,56,"[21, 14, 21, 0]",0.983583629352948,242,Rice,Conference USA,31,"[0, 17, 7, 7]",0.016416370647052037,2.61003193241729,,,
<cfbd.configuration.Configuration object at 0x00000231C0611850>,312670096,2011,4,regular,2011-09-24T23:00:00.000Z,,False,True,0,3683,Commonwealth Stadium,96,Kentucky,SEC,10,"[3, 7, 0, 0]",0.439177512960626,57,Florida,SEC,48,"[21, 10, 10, 7]",0.560822487039374,3.80893415397542,,,
