_configuration,_id,_season,_week,_season_type,_start_date,_start_time_tbd,_neutral_site,_conference_game,_attendance,_venue_id,_venue,_home_id,_home_team,_home_conference,_home_points,_home_line_scores,_home_post_win_prob,_away_id,_away_team,_away_conference,_away_points,_away_line_scores,_away_post_win_prob,_excitement_index,_highlights,_notes,discriminator
<cfbd.configuration.Configuration object at 0x00000231BF4FE880>,322872305,2012,7,regular,2012-10-13T19:30:00.000Z,,False,True,31115,3833,Memorial Stadium,2305,Kansas,Big 12,14,"[0, 0, 0, 14]",0.7670564646333886,197,Oklahoma State,Big 12,20,"[0, 10, 7, 3]",0.2329435353666114,4.83562629413345,,,
<cfbd.configuration.Configuration object at 0x00000231BF4FEA00>,322872459,2012,7,regular,2012-10-13T19:30:00.000Z,,False,True,14419,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,45,"[7, 21, 14, 3]",0.9862328283737304,2084,Buffalo,Mid-American,3,"[3, 0, 0, 0]",0.013767171626269614,1.53543835788933,,,
<cfbd.configuration.Configuration object at 0x00000231BF4FEB80>,322870068,2012,7,regular,2012-10-13T19:30:00.000Z,,False,True,35742,3653,Albertsons Stadium,68,Boise State,Mountain West,20,"[7, 10, 0, 3]",0.5077843123500113,278,Fresno State,Mountain West,10,"[0, 0, 3, 7]",0.4922156876499887,3.07562757868096,,,
<cfbd.configuration.Configuration object at 0x00000231BF4FED00>,322870130,2012,7,regular,2012-10-13T19:30:00.000Z,,False,True,110922,3558,Michigan Stadium,130,Michigan,Big Ten,45,"[10, 7, 21, 7]",0.9997175142638748,356,Illinois,Big Ten,0,"[0, 0, 0, 0]",0.0002824857361252153,1.4789754191792,,,
<cfbd.configuration.Configuration object at 0x00000231BF4FEE80>,322872641,2012,7,regular,2012-10-13T19:30:00.000Z,,False,True,57328,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,49,"[14, 21, 7, 7]",0.9963147577568013,277,West Virginia,Big 12,14,"[7, 0, 0, 7]",0.003685242243198661,1.75947532218166,,,
<cfbd.configuration.Configuration object at 0x00000231BF3C2040>,322870023,2012,7,regular,2012-10-13T20:00:00.000Z,,False,True,15168,3935,Spartan Stadium,23,San José State,Western Athletic,27,"[3, 17, 7, 0]",0.7379753606617142,328,Utah State,Western Athletic,49,"[14, 14, 14, 7]",0.2620246393382858,2.82121825042872,,,
<cfbd.configuration.Configuration object at 0x00000231BF3C21C0>,322870151,2012,7,regular,2012-10-13T20:30:00.000Z,,False,True,45137,3699,Dowdy-Ficklen Stadium,151,East Carolina,Conference USA,41,"[14, 3, 17, 7]",0.9423720224199881,235,Memphis,Conference USA,7,"[0, 0, 0, 7]",0.057627977580011924,2.03960857615991,,,
<cfbd.configuration.Configuration object at 0x00000231BF3C2340>,322870052,2012,7,regular,2012-10-13T21:30:00.000Z,,False,True,81075,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,51,"[14, 17, 10, 10]",0.999967896297285,103,Boston College,ACC,7,"[0, 7, 0, 0]",3.2103702715002846e-05,2.92372024857225,,,
<cfbd.configuration.Configuration object at 0x00000231BF3C24C0>,322872229,2012,7,regular,2012-10-13T22:00:00.000Z,,False,True,15234,218,FIU Stadium,2229,Florida International,Sun Belt,30,"[6, 14, 3, 7]",0.7248283315328408,2393,Middle Tennessee,Sun Belt,34,"[3, 7, 7, 17]",0.27517166846715924,7.18355241529928,,,
<cfbd.configuration.Configuration object at 0x00000231BF3C2640>,322870238,2012,7,regular,2012-10-13T22:00:00.000Z,,False,True,40350,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,17,"[7, 0, 0, 10]",0.750760873006842,57,Florida,SEC,31,"[0, 11, 7, 13]",0.24923912699315798,4.47086013717492,,,
<cfbd.configuration.Configuration object at 0x00000231BF3C27C0>,322870021,2012,7,regular,2012-10-13T22:30:00.000Z,,False,True,27133,3932,Qualcomm Stadium,21,San Diego State,Mountain West,38,"[7, 10, 14, 7]",0.9137358132654924,36,Colorado State,Mountain West,14,"[7, 0, 0, 7]",0.08626418673450764,2.26212687580643,,,
<cfbd.configuration.Configuration object at 0x00000231BF3C2940>,322870008,2012,7,regular,2012-10-13T23:00:00.000Z,,False,True,67153,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,49,"[28, 14, 7]",0.9995634825873673,96,Kentucky,SEC,7,"[0, 0, 7]",0.0004365174126327309,2.46117354133176,,,
<cfbd.configuration.Configuration object at 0x00000231BF3C2AC0>,322870239,2012,7,regular,2012-10-13T23:00:00.000Z,,False,True,42524,3724,Floyd Casey Stadium,239,Baylor,Big 12,21,"[7, 0, 14, 0]",0.6078468500646548,2628,TCU,Big 12,49,"[7, 7, 14, 21]",0.3921531499353452,3.71718068107217,,,
<cfbd.configuration.Configuration object at 0x00000231BF3C2C40>,322870264,2012,7,regular,2012-10-13T23:00:00.000Z,,False,True,66202,,,264,Washington,Pac-12,14,"[7, 0, 7, 0]",0.375450970116883,30,USC,Pac-12,24,"[10, 14, 0, 0]",0.624549029883117,3.77842663839761,,,
<cfbd.configuration.Configuration object at 0x00000231BF3C2DC0>,322872132,2012,7,regular,2012-10-13T23:00:00.000Z,,False,False,26317,3854,Nippert Stadium,2132,Cincinnati,Big East,49,"[14, 0, 21, 14]",0.9600424914257937,2230,Fordham,,17,"[3, 3, 8, 3]",0.039957508574206324,2.03798292952188,,,
<cfbd.configuration.Configuration object at 0x00000231BF3C2F40>,322870326,2012,7,regular,2012-10-13T23:00:00.000Z,,False,True,16973,3644,Jim Wacker Field at Bobcat Stadium,326,Texas State,Western Athletic,38,"[7, 7, 10, 14]",0.402284080385037,70,Idaho,Western Athletic,7,"[0, 7, 0, 0]",0.5977159196149631,0.916479897864961,,,
<cfbd.configuration.Configuration object at 0x00000231BF3CE100>,322872032,2012,7,regular,2012-10-13T23:00:00.000Z,,False,True,22143,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,36,"[14, 0, 14, 8]",0.8318373881112935,6,South Alabama,Sun Belt,29,"[10, 3, 6, 10]",0.16816261188870651,4.1143807620586,,,
<cfbd.configuration.Configuration object at 0x00000231BF3CE280>,322872751,2012,7,regular,2012-10-13T23:00:00.000Z,,False,True,22627,3984,War Memorial Stadium,2751,Wyoming,Mountain West,27,"[6, 18, 3, 0]",0.7364448502184308,2005,Air Force,Mountain West,28,"[7, 7, 7, 7]",0.26355514978156924,4.68031513781821,,,
<cfbd.configuration.Configuration object at 0x00000231BF3CE400>,322870099,2012,7,regular,2012-10-14T00:00:00.000Z,,False,True,92734,3958,Tiger Stadium,99,LSU,SEC,23,"[3, 0, 7, 13]",0.9086730381326973,2579,South Carolina,SEC,21,"[0, 7, 7, 7]",0.09132696186730271,8.01793880861205,,,
<cfbd.configuration.Configuration object at 0x00000231BF3CE580>,322870084,2012,7,regular,2012-10-14T00:00:00.000Z,,False,True,48880,3830,Memorial Stadium,84,Indiana,Big Ten,49,"[7, 7, 13, 22]",0.6423401148034195,194,Ohio State,Big Ten,52,"[10, 14, 14, 14]",0.35765988519658054,5.34350615435332,,,
<cfbd.configuration.Configuration object at 0x00000231BF3CE700>,322872116,2012,7,regular,2012-10-14T00:00:00.000Z,,False,True,34514,3652,Bright House Networks Stadium,2116,UCF,Conference USA,38,"[7, 10, 0, 7, 7, 7]",0.6238527475583694,2572,Southern Mississippi,Conference USA,31,"[0, 7, 7, 10, 7, 0]",0.3761472524416306,4.24950348033748,,,
<cfbd.configuration.Configuration object at 0x00000231BF3CE880>,322872433,2012,7,regular,2012-10-14T00:00:00.000Z,,False,True,16782,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,35,"[7, 14, 7, 7]",0.64485994396946,2226,Florida Atlantic,Sun Belt,14,"[0, 7, 0, 7]",0.35514005603054,2.51736198432315,,,
<cfbd.configuration.Configuration object at 0x00000231BF3CEA00>,322872348,2012,7,regular,2012-10-14T01:00:00.000Z,,False,False,40453,,,2348,Louisiana Tech,Western Athletic,57,"[0, 16, 14, 27]",0.7803669580968973,245,Texas A&M,SEC,59,"[21, 18, 7, 13]",0.21963304190310273,4.00982517805662,,,
<cfbd.configuration.Configuration object at 0x00000231BF3CEB80>,322870344,2012,7,regular,2012-10-14T01:00:00.000Z,,False,True,57831,3693,Davis Wade Stadium,344,Mississippi State,SEC,41,"[10, 17, 0, 14]",0.33216808958491917,2633,Tennessee,SEC,31,"[7, 7, 10, 7]",0.6678319104150808,4.53384943767973,,,
<cfbd.configuration.Configuration object at 0x00000231BF3CED00>,322870265,2012,7,regular,2012-10-14T02:30:00.000Z,,False,True,27339,3820,Martin Stadium,265,Washington State,Pac-12,17,"[0, 3, 7, 7]",0.5875884979180054,25,California,Pac-12,31,"[7, 7, 10, 7]",0.4124115020819946,4.78857460447035,,,
<cfbd.configuration.Configuration object at 0x00000231BF3CEE80>,322870062,2012,7,regular,2012-10-14T04:00:00.000Z,,False,True,31632,3610,Aloha Stadium,62,Hawai'i,Mountain West,23,"[0, 10, 7, 6]",0.7461917334188364,167,New Mexico,Mountain West,35,"[14, 7, 7, 7]",0.2538082665811636,3.02661632920564,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D8040>,322900249,2012,8,regular,2012-10-17T01:00:00.000Z,,False,True,17055,3825,Apogee Stadium,249,North Texas,Sun Belt,30,"[0, 6, 14, 10]",0.6186577894847571,309,Louisiana,Sun Belt,23,"[6, 7, 7, 3]",0.38134221051524286,5.69658406961423,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D81C0>,322922567,2012,8,regular,2012-10-19T00:00:00.000Z,,False,True,16459,3735,Gerald J. Ford Stadium,2567,SMU,Conference USA,72,"[14, 14, 31, 13]",0.3543351708324326,248,Houston,Conference USA,42,"[7, 7, 14, 14]",0.6456648291675674,3.3231505469371,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D8340>,322920009,2012,8,regular,2012-10-19T01:00:00.000Z,,False,True,71004,3947,Sun Devil Stadium,9,Arizona State,Pac-12,21,"[7, 0, 0, 14]",0.679408075619625,2483,Oregon,Pac-12,43,"[22, 21, 0, 0]",0.320591924380375,3.53472571494093,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D84C0>,322930183,2012,8,regular,2012-10-20T00:00:00.000Z,,False,True,36715,1964,Carrier Dome,183,Syracuse,Big East,40,"[6, 14, 17, 3]",0.9913915350152533,41,Connecticut,Big East,10,"[3, 7, 0, 0]",0.008608464984746655,2.7568955022272,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D8640>,322942006,2012,8,regular,2012-10-20T16:00:00.000Z,,False,True,7074,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,7,"[0, 7, 0, 0]",0.30027072631066504,2459,Northern Illinois,Mid-American,37,"[10, 10, 10, 7]",0.699729273689335,3.17046023851332,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D87C0>,322940113,2012,8,regular,2012-10-20T16:00:00.000Z,,False,True,10846,3738,Gillette Stadium,113,UMass,Mid-American,0,"[0, 0, 0, 0]",0.02062100436577379,189,Bowling Green,Mid-American,24,"[7, 0, 14, 3]",0.9793789956342263,3.76892959137763,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D8940>,322940245,2012,8,regular,2012-10-20T16:00:00.000Z,,False,True,87429,3795,Kyle Field,245,Texas A&M,SEC,19,"[9, 3, 0, 7]",0.9207022341947942,99,LSU,SEC,24,"[0, 14, 0, 10]",0.07929776580520576,7.34643466036938,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D8AC0>,322940275,2012,8,regular,2012-10-20T16:00:00.000Z,,False,True,80587,347,Camp Randall Stadium,275,Wisconsin,Big Ten,38,"[7, 7, 10, 14]",0.9081904468052335,135,Minnesota,Big Ten,13,"[6, 0, 7, 0]",0.09180955319476647,3.68784800104667,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D8C40>,322940197,2012,8,regular,2012-10-20T16:00:00.000Z,,False,True,57019,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,31,"[7, 10, 7, 7]",0.9864790041222493,66,Iowa State,Big 12,10,"[10, 0, 0, 0]",0.013520995877750686,4.62222790477198,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D8DC0>,322940194,2012,8,regular,2012-10-20T16:00:00.000Z,,False,True,105290,3861,Ohio Stadium,194,Ohio State,Big Ten,29,"[7, 0, 7, 8, 7]",0.519900543282773,2509,Purdue,Big Ten,22,"[13, 0, 7, 2, 0]",0.480099456717227,7.05566174069659,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D8F40>,322940228,2012,8,regular,2012-10-20T16:00:00.000Z,,False,True,81500,3836,Memorial Stadium,228,Clemson,ACC,38,"[3, 14, 14, 7]",0.5746935536865839,259,Virginia Tech,ACC,17,"[7, 3, 0, 7]",0.4253064463134161,4.61795837661036,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D6100>,322940218,2012,8,regular,2012-10-20T16:00:00.000Z,,False,True,35145,3806,Lincoln Financial Field,218,Temple,Big East,10,"[7, 3, 0, 0]",0.21227990414574757,164,Rutgers,Big East,35,"[0, 0, 21, 14]",0.7877200958542524,3.39025194120938,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D6280>,322940238,2012,8,regular,2012-10-20T16:21:00.000Z,,False,True,40350,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,17,"[7, 3, 7, 0]",0.9025152495201272,2,Auburn,SEC,13,"[0, 10, 0, 3]",0.09748475047987282,4.84561460565927,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D6400>,322940258,2012,8,regular,2012-10-20T16:30:00.000Z,,False,True,41167,3923,Scott Stadium,258,Virginia,ACC,10,"[0, 7, 3, 0]",0.8900294219433558,154,Wake Forest,ACC,16,"[7, 3, 6, 0]",0.10997057805664423,6.47135209278701,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D6580>,322942199,2012,8,regular,2012-10-20T17:00:00.000Z,,False,False,4252,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,48,"[14, 14, 3, 17]",0.8933938422379105,349,Army,FBS Independents,38,"[10, 7, 7, 14]",0.10660615776208948,4.07574203387903,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D6700>,322942653,2012,8,regular,2012-10-20T17:00:00.000Z,,False,True,17354,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,38,"[7, 7, 14, 10]",0.5317485371598342,2229,Florida International,Sun Belt,37,"[21, 3, 13, 0]",0.46825146284016583,9.27194971783341,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D6880>,322942636,2012,8,regular,2012-10-20T18:00:00.000Z,,False,True,30862,3604,Alamodome,2636,UT San Antonio,Western Athletic,24,"[0, 10, 7, 7]",0.6084414782032754,23,San José State,Western Athletic,52,"[28, 10, 14, 0]",0.39155852179672457,1.1870711081208,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D6A00>,322940025,2012,8,regular,2012-10-20T19:00:00.000Z,,False,True,61024,3831,California Memorial Stadium,25,California,Pac-12,3,"[0, 3, 0, 0]",0.11479212337509498,24,Stanford,Pac-12,21,"[7, 14, 0, 0]",0.885207876624905,3.67712962016301,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D6B80>,322940328,2012,8,regular,2012-10-20T19:00:00.000Z,,False,True,17001,3905,Romney Stadium,328,Utah State,Western Athletic,41,"[14, 14, 10, 3]",0.9620886925306782,166,New Mexico State,Western Athletic,7,"[0, 0, 7, 0]",0.03791130746932181,1.14963292601881,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D6D00>,322940059,2012,8,regular,2012-10-20T19:00:00.000Z,,False,True,40112,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,37,"[7, 21, 3, 6]",0.9018048434236273,103,Boston College,ACC,17,"[0, 3, 6, 8]",0.09819515657637268,2.20322418013584,,,
<cfbd.configuration.Configuration object at 0x00000231BF3D6E80>,322940057,2012,8,regular,2012-10-20T19:30:00.000Z,,False,True,90833,3634,Ben Hill Griffin Stadium,57,Florida,SEC,44,"[7, 14, 16, 7]",0.9359383825978242,2579,South Carolina,SEC,11,"[3, 3, 2, 3]",0.06406161740217575,2.99971268407152,,,
<cfbd.configuration.Configuration object at 0x00000231BF3EB040>,322940087,2012,8,regular,2012-10-20T19:30:00.000Z,,False,False,80795,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,17,"[7, 0, 3, 7]",0.8806623106788032,252,BYU,FBS Independents,14,"[0, 14, 0, 0]",0.11933768932119682,6.7288360318009,,,
<cfbd.configuration.Configuration object at 0x00000231BF3EB1C0>,322940097,2012,8,regular,2012-10-20T19:30:00.000Z,,False,True,50167,3873,Papa John's Cardinal Stadium,97,Louisville,Big East,27,"[0, 14, 7, 6]",0.8082937090422183,58,South Florida,Big East,25,"[3, 0, 7, 15]",0.1917062909577817,6.29547446324597,,,
<cfbd.configuration.Configuration object at 0x00000231BF3EB340>,322942628,2012,8,regular,2012-10-20T19:30:00.000Z,,False,True,47894,3616,Amon G. Carter Stadium,2628,TCU,Big 12,53,"[10, 10, 3, 13, 7, 7, 3]",0.760279923975212,2641,Texas Tech,Big 12,56,"[7, 14, 0, 15, 7, 7, 6]",0.23972007602478795,6.6611650569852,,,
<cfbd.configuration.Configuration object at 0x00000231BF3EB4C0>,322940068,2012,8,regular,2012-10-20T19:30:00.000Z,,False,True,36012,3653,Albertsons Stadium,68,Boise State,Mountain West,32,"[8, 17, 7, 0]",0.9995378340755028,2439,UNLV,Mountain West,7,"[0, 0, 0, 7]",0.0004621659244972154,3.28478334836694,,,
<cfbd.configuration.Configuration object at 0x00000231BF3EB640>,322940006,2012,8,regular,2012-10-20T19:30:00.000Z,,False,True,17566,3797,Ladd Peebles Stadium,6,South Alabama,Sun Belt,37,"[7, 7, 3, 14, 3, 3]",0.4023874286682604,2226,Florida Atlantic,Sun Belt,34,"[14, 3, 7, 7, 3, 0]",0.5976125713317396,6.6319062513064,,,
<cfbd.configuration.Configuration object at 0x00000231BF3EB7C0>,322940077,2012,8,regular,2012-10-20T19:30:00.000Z,,False,True,47330,3911,Ryan Field,77,Northwestern,Big Ten,28,"[7, 7, 7, 7]",0.17905294640362737,158,Nebraska,Big Ten,29,"[3, 7, 6, 13]",0.8209470535963727,8.02015447524156,,,
<cfbd.configuration.Configuration object at 0x00000231BF3EB940>,322940120,2012,8,regular,2012-10-20T19:30:00.000Z,,False,True,40217,3665,Maryland Stadium,120,Maryland,ACC,18,"[3, 0, 12, 3]",0.858676650501575,152,NC State,ACC,20,"[0, 10, 7, 3]",0.14132334949842495,8.89201524752603,,,
<cfbd.configuration.Configuration object at 0x00000231BF3EBAC0>,322940130,2012,8,regular,2012-10-20T19:30:00.000Z,,False,True,113833,3558,Michigan Stadium,130,Michigan,Big Ten,12,"[0, 6, 0, 6]",0.7915198142549159,127,Michigan State,Big Ten,10,"[0, 0, 7, 3]",0.2084801857450841,6.59781281717875,,,
<cfbd.configuration.Configuration object at 0x00000231BF3EBC40>,322940202,2012,8,regular,2012-10-20T19:30:00.000Z,,False,True,22567,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,Conference USA,28,"[7, 7, 7, 7]",0.979886951877191,242,Rice,Conference USA,24,"[7, 14, 0, 3]",0.020113048122809007,9.0954427616642,,,
<cfbd.configuration.Configuration object at 0x00000231BF3EBDC0>,322942084,2012,8,regular,2012-10-20T19:30:00.000Z,,False,False,17021,3965,UB Stadium,2084,Buffalo,Mid-American,6,"[0, 6, 0, 0]",0.48772656721077196,221,Pittsburgh,Big East,20,"[6, 7, 7, 0]",0.512273432789228,3.70458037115892,,,
<cfbd.configuration.Configuration object at 0x00000231BF3EBF40>,322942117,2012,8,regular,2012-10-20T19:30:00.000Z,,False,True,14081,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,30,"[0, 10, 7, 13]",0.8674827990569438,2050,Ball State,Mid-American,41,"[7, 17, 7, 10]",0.1325172009430562,4.26993156902256,,,
<cfbd.configuration.Configuration object at 0x00000231BF3F9100>,322942309,2012,8,regular,2012-10-20T19:30:00.000Z,,False,True,16128,3696,Dix Stadium,2309,Kent State,Mid-American,41,"[7, 10, 7, 17]",0.7298331728220462,2711,Western Michigan,Mid-American,24,"[7, 3, 14, 0]",0.2701668271779538,5.28495631470037,,,
<cfbd.configuration.Configuration object at 0x00000231BF3F9280>,322942426,2012,8,regular,2012-10-20T19:30:00.000Z,,False,False,33441,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,FBS Independents,31,"[0, 14, 7, 10]",0.5398121879253437,84,Indiana,Big Ten,30,"[10, 10, 3, 7]",0.4601878120746563,7.00687817515633,,,
<cfbd.configuration.Configuration object at 0x00000231BF3F9400>,322940098,2012,8,regular,2012-10-20T20:00:00.000Z,,False,True,22323,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Sun Belt,42,"[7, 21, 0, 7, 7]",0.8951213749888729,2433,Louisiana Monroe,Sun Belt,43,"[0, 21, 0, 14, 8]",0.1048786250111271,4.9115008313667,,,
<cfbd.configuration.Configuration object at 0x00000231BF3F9580>,322940030,2012,8,regular,2012-10-20T22:00:00.000Z,,False,True,83274,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,50,"[19, 14, 7, 10]",0.9769945923390729,38,Colorado,Pac-12,6,"[3, 3, 0, 0]",0.02300540766092707,0.959055693768321,,,
<cfbd.configuration.Configuration object at 0x00000231BF3F9700>,322940344,2012,8,regular,2012-10-20T23:00:00.000Z,,False,False,55108,3693,Davis Wade Stadium,344,Mississippi State,SEC,45,"[10, 0, 21, 14]",0.9901420342553663,2393,Middle Tennessee,Sun Belt,3,"[0, 3, 0, 0]",0.009857965744633712,2.68400643946946,,,
<cfbd.configuration.Configuration object at 0x00000231BF3F9880>,322940096,2012,8,regular,2012-10-20T23:00:00.000Z,,False,True,54553,3683,Commonwealth Stadium,96,Kentucky,SEC,24,"[7, 7, 3, 7]",0.5781244213934744,61,Georgia,SEC,29,"[7, 9, 6, 7]",0.4218755786065256,6.5433301845031,,,
<cfbd.configuration.Configuration object at 0x00000231BF3F9A00>,322940201,2012,8,regular,2012-10-20T23:00:00.000Z,,False,True,84532,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,52,"[10, 28, 14, 0]",0.9998816541324718,2305,Kansas,Big 12,7,"[0, 0, 0, 7]",0.00011834586752823562,1.91278819184585,,,
<cfbd.configuration.Configuration object at 0x00000231BF3F9B80>,322940005,2012,8,regular,2012-10-20T23:00:00.000Z,,False,True,12403,3803,Legion Field,5,UAB,Conference USA,35,"[0, 14, 7, 14]",0.48964019892067034,151,East Carolina,Conference USA,42,"[7, 6, 14, 15]",0.5103598010793297,6.47950728385929,,,
<cfbd.configuration.Configuration object at 0x00000231BF3F9D00>,322940150,2012,8,regular,2012-10-20T23:00:00.000Z,,False,True,33941,3982,Wallace Wade Stadium,150,Duke,ACC,33,"[10, 10, 3, 10]",0.8033975176725547,153,North Carolina,ACC,30,"[3, 3, 3, 21]",0.19660248232744526,6.3077149884779,,,
<cfbd.configuration.Configuration object at 0x00000231BF3F9E80>,322942005,2012,8,regular,2012-10-20T23:00:00.000Z,,False,True,29726,3713,Falcon Stadium,2005,Air Force,Mountain West,28,"[7, 7, 7, 7]",0.9567722764285916,167,New Mexico,Mountain West,23,"[10, 0, 7, 6]",0.04322772357140836,5.45641943418511,,,
<cfbd.configuration.Configuration object at 0x00000231BF483040>,322942348,2012,8,regular,2012-10-20T23:00:00.000Z,,False,True,20255,3776,Joe Aillet Stadium,2348,Louisiana Tech,Western Athletic,70,"[35, 21, 14, 0]",0.9999728660890896,70,Idaho,Western Athletic,28,"[14, 7, 0, 7]",2.713391091035966e-05,1.44956313804233,,,
<cfbd.configuration.Configuration object at 0x00000231BF4831C0>,322942572,2012,8,regular,2012-10-20T23:00:00.000Z,,False,True,24093,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,24,"[3, 14, 0, 7]",0.6710309014938343,276,Marshall,Conference USA,59,"[10, 21, 14, 14]",0.32896909850616574,4.40061985527768,,,
<cfbd.configuration.Configuration object at 0x00000231BF483340>,322940277,2012,8,regular,2012-10-20T23:00:00.000Z,,False,True,60101,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,14,"[0, 7, 0, 7]",0.1921437771810024,2306,Kansas State,Big 12,55,"[10, 21, 21, 3]",0.8078562228189976,1.59690012978609,,,
<cfbd.configuration.Configuration object at 0x00000231BF4834C0>,322942649,2012,8,regular,2012-10-20T23:00:00.000Z,,False,False,24124,3739,Glass Bowl,2649,Toledo,Mid-American,29,"[10, 6, 10, 3]",0.9321291316067639,2132,Cincinnati,Big East,23,"[0, 13, 7, 3]",0.06787086839323608,4.35655004577118,,,
<cfbd.configuration.Configuration object at 0x00000231BF483640>,322942633,2012,8,regular,2012-10-20T23:00:00.000Z,,False,True,102455,3853,Neyland Stadium,2633,Tennessee,SEC,13,"[3, 7, 0, 3]",0.13460391076987768,333,Alabama,SEC,44,"[7, 16, 7, 14]",0.8653960892301223,3.82833430847687,,,
<cfbd.configuration.Configuration object at 0x00000231BF4837C0>,322940251,2012,8,regular,2012-10-21T00:00:00.000Z,,False,True,101353,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,56,"[14, 28, 7, 7]",0.8783863524873672,239,Baylor,Big 12,50,"[21, 10, 12, 7]",0.12161364751263282,4.19080480821692,,,
<cfbd.configuration.Configuration object at 0x00000231BF483940>,322942638,2012,8,regular,2012-10-21T00:00:00.000Z,,False,True,23234,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,24,"[7, 17, 0, 0]",0.6831317016426703,2655,Tulane,Conference USA,20,"[7, 10, 0, 3]",0.31686829835732966,3.11252635278905,,,
<cfbd.configuration.Configuration object at 0x00000231BF483AC0>,322942294,2012,8,regular,2012-10-21T00:00:00.000Z,,False,True,70585,3793,Kinnick Stadium,2294,Iowa,Big Ten,14,"[0, 0, 0, 14]",0.10065314695942869,213,Penn State,Big Ten,38,"[14, 10, 7, 7]",0.8993468530405713,1.92311778421847,,,
<cfbd.configuration.Configuration object at 0x00000231BF483C40>,322940235,2012,8,regular,2012-10-21T00:00:00.000Z,,False,True,22106,3805,Liberty Bowl Memorial Stadium,235,Memphis,Conference USA,17,"[0, 10, 0, 7]",0.7140638048410218,2116,UCF,Conference USA,35,"[14, 0, 7, 14]",0.28593619515897817,4.81984171706045,,,
<cfbd.configuration.Configuration object at 0x00000231BF483DC0>,322942390,2012,8,regular,2012-10-21T00:00:00.000Z,,False,True,73328,3948,Hard Rock Stadium,2390,Miami,ACC,20,"[10, 0, 3, 7]",0.1532694705803201,52,Florida State,ACC,33,"[3, 10, 3, 17]",0.8467305294196799,5.90817427321697,,,
<cfbd.configuration.Configuration object at 0x00000231BF483F40>,322940012,2012,8,regular,2012-10-21T02:00:00.000Z,,False,True,50148,3619,Arizona Stadium,12,Arizona,Pac-12,52,"[10, 21, 14, 7]",0.8819708882109633,264,Washington,Pac-12,17,"[3, 14, 0, 0]",0.11802911178903674,2.82583648051451,,,
<cfbd.configuration.Configuration object at 0x00000231BF490100>,322940278,2012,8,regular,2012-10-21T02:30:00.000Z,,False,True,29423,3660,Bulldog Stadium,278,Fresno State,Mountain West,42,"[21, 14, 0, 7]",0.999603690364047,2751,Wyoming,Mountain West,14,"[0, 0, 7, 7]",0.0003963096359530516,1.76944634002252,,,
<cfbd.configuration.Configuration object at 0x00000231BF490280>,322940204,2012,8,regular,2012-10-21T02:30:00.000Z,,False,True,45769,3893,Reser Stadium,204,Oregon State,Pac-12,21,"[7, 7, 0, 7]",0.4034984451395742,254,Utah,Pac-12,7,"[0, 7, 0, 0]",0.5965015548604258,3.95211502085797,,,
