_configuration,_id,_season,_week,_season_type,_start_date,_start_time_tbd,_neutral_site,_conference_game,_attendance,_venue_id,_venue,_home_id,_home_team,_home_conference,_home_points,_home_line_scores,_home_post_win_prob,_away_id,_away_team,_away_conference,_away_points,_away_line_scores,_away_post_win_prob,_excitement_index,_highlights,_notes,discriminator
<cfbd.configuration.Configuration object at 0x00000231C06736A0>,400764867,2015,3,regular,2015-09-20T00:00:00.000Z,,False,False,21114,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,38,"[3, 21, 14, 0]",0.9999856376169665,311,Maine,,7,"[7, 0, 0, 0]",1.4362383033539317e-05,2.2777562506,,,
<cfbd.configuration.Configuration object at 0x00000231C0673820>,400763420,2015,3,regular,2015-09-20T00:00:00.000Z,,False,False,48127,3616,Amon G. Carter Stadium,2628,TCU,Big 12,56,"[14, 14, 14, 14]",0.8289754877266383,2567,SMU,American Athletic,37,"[10, 7, 17, 3]",0.17102451227336168,0.7883049667,,,
<cfbd.configuration.Configuration object at 0x00000231C06739A0>,400787243,2015,3,regular,2015-09-20T00:00:00.000Z,,False,False,18194,3932,Qualcomm Stadium,21,San Diego State,Mountain West,27,"[0, 17, 3, 7, 0]",0.9317595127242639,6,South Alabama,Sun Belt,34,"[3, 7, 7, 10, 7]",0.06824048727573606,7.30998903929999,,,
<cfbd.configuration.Configuration object at 0x00000231C0673B20>,400756926,2015,3,regular,2015-09-20T00:00:00.000Z,,False,False,63636,3793,Kinnick Stadium,2294,Iowa,Big Ten,27,"[3, 14, 0, 10]",0.9735259874915645,221,Pittsburgh,ACC,24,"[0, 7, 10, 7]",0.026474012508435507,6.4603234827,,,
<cfbd.configuration.Configuration object at 0x00000231C0673CA0>,400757031,2015,3,regular,2015-09-20T00:00:00.000Z,,False,False,34573,3893,Reser Stadium,204,Oregon State,Pac-12,35,"[7, 7, 21, 0]",0.998222010109287,23,San José State,Mountain West,21,"[7, 14, 0, 0]",0.0017779898907129832,4.53089166709999,,,
<cfbd.configuration.Configuration object at 0x00000231C0673E20>,400763421,2015,3,regular,2015-09-20T00:00:00.000Z,,False,False,23104,3739,Glass Bowl,2649,Toledo,Mid-American,30,"[10, 3, 7, 0, 3, 7]",0.21441666577518917,66,Iowa State,Big 12,23,"[3, 7, 0, 10, 3, 0]",0.7855833342248109,7.0527724031,,,
<cfbd.configuration.Configuration object at 0x00000231C0673FA0>,400763604,2015,3,regular,2015-09-20T00:00:00.000Z,,False,False,17210,3601,Aggie Memorial Stadium,166,New Mexico State,Sun Belt,47,"[13, 3, 14, 14, 3]",0.9671586229289645,2638,UTEP,Conference USA,50,"[9, 0, 7, 28, 6]",0.032841377071035516,7.91998888139999,,,
<cfbd.configuration.Configuration object at 0x00000231C067F160>,400757026,2015,3,regular,2015-09-20T00:00:00.000Z,,False,True,78306,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,31,"[14, 7, 7, 3]",0.016018427758403484,24,Stanford,Pac-12,41,"[7, 17, 7, 10]",0.9839815722415965,5.2390638433,,,
<cfbd.configuration.Configuration object at 0x00000231C067F2E0>,400757033,2015,3,regular,2015-09-20T00:30:00.000Z,,False,False,31105,3820,Martin Stadium,265,Washington State,Pac-12,31,"[7, 14, 0, 10]",0.9988182953113988,2751,Wyoming,Mountain West,14,"[14, 0, 0, 0]",0.0011817046886012372,2.4625590137,,,
<cfbd.configuration.Configuration object at 0x00000231C067F460>,400603850,2015,3,regular,2015-09-20T01:15:00.000Z,,False,True,101821,3657,Bryant Denny Stadium,333,Alabama,SEC,37,"[0, 10, 7, 20]",0.33093139744213274,145,Ole Miss,SEC,43,"[3, 14, 13, 13]",0.6690686025578673,6.3052521722,,,
<cfbd.configuration.Configuration object at 0x00000231C067F5E0>,400757029,2015,3,regular,2015-09-20T02:30:00.000Z,,False,False,33675,3660,Bulldog Stadium,278,Fresno State,Mountain West,24,"[3, 0, 0, 21]",0.0949991319728052,254,Utah,Pac-12,45,"[10, 7, 7, 21]",0.9050008680271948,2.0564132847,,,
<cfbd.configuration.Configuration object at 0x00000231C067F760>,400757027,2015,3,regular,2015-09-20T02:30:00.000Z,,False,False,67612,1056,Rose Bowl,26,UCLA,Pac-12,24,"[0, 3, 7, 14]",0.5827608141847778,252,BYU,FBS Independents,23,"[7, 3, 7, 6]",0.41723918581522224,7.627743602,,,
<cfbd.configuration.Configuration object at 0x00000231C067F8E0>,400757024,2015,3,regular,2015-09-20T03:00:00.000Z,,False,False,51494,3619,Arizona Stadium,12,Arizona,Pac-12,77,"[7, 35, 14, 21]",0.9999585182406321,2464,Northern Arizona,,13,"[6, 7, 0, 0]",4.1481759367911764e-05,0.417272903499999,,,
<cfbd.configuration.Configuration object at 0x00000231C067FA60>,400787242,2015,3,regular,2015-09-20T03:59:00.000Z,,False,False,25714,3610,Aloha Stadium,62,Hawai'i,Mountain West,47,"[3, 10, 13, 21]",0.998372317967752,302,UC Davis,,27,"[3, 7, 0, 17]",0.0016276820322479457,1.8751181317,,,
<cfbd.configuration.Configuration object at 0x00000231C067FBE0>,400764870,2015,4,regular,2015-09-24T23:30:00.000Z,,False,True,45172,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,53,"[14, 14, 3, 22]",0.603277479865273,2132,Cincinnati,American Athletic,46,"[10, 20, 3, 13]",0.396722520134727,12.0715982911,,,
<cfbd.configuration.Configuration object at 0x00000231C067FD60>,400756931,2015,4,regular,2015-09-26T00:00:00.000Z,,False,False,42427,3923,Scott Stadium,258,Virginia,ACC,14,"[7, 7, 0, 0]",0.003538025002349245,68,Boise State,Mountain West,56,"[17, 12, 17, 10]",0.9964619749976508,2.6222330256,,,
<cfbd.configuration.Configuration object at 0x00000231C067FEE0>,400757035,2015,4,regular,2015-09-26T02:00:00.000Z,,False,True,37302,3893,Reser Stadium,204,Oregon State,Pac-12,24,"[7, 10, 0, 7]",0.32786812819762573,24,Stanford,Pac-12,42,"[14, 7, 14, 7]",0.6721318718023743,2.83420787499999,,,
<cfbd.configuration.Configuration object at 0x00000231C06900A0>,400764871,2015,4,regular,2015-09-26T16:00:00.000Z,,False,True,0,3892,Rentschler Field,41,Connecticut,American Athletic,18,"[3, 7, 0, 8]",0.035129288127920974,2426,Navy,American Athletic,28,"[7, 14, 0, 7]",0.9648707118720791,2.659398864,,,
<cfbd.configuration.Configuration object at 0x00000231C0690220>,400763526,2015,4,regular,2015-09-26T16:00:00.000Z,,False,False,33162,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,28,"[7, 7, 7, 7]",0.011476023542875672,189,Bowling Green,Mid-American,35,"[7, 14, 0, 14]",0.9885239764571243,9.8854158524,,,
<cfbd.configuration.Configuration object at 0x00000231C06903A0>,400763520,2015,4,regular,2015-09-26T16:00:00.000Z,,False,False,75218,3936,Spartan Stadium,127,Michigan State,Big Ten,30,"[7, 10, 0, 13]",0.997091958070702,2117,Central Michigan,Mid-American,10,"[0, 7, 3, 0]",0.0029080419292980553,1.18477568309999,,,
<cfbd.configuration.Configuration object at 0x00000231C0690520>,400603845,2015,4,regular,2015-09-26T16:00:00.000Z,,False,False,92746,3917,Sanford Stadium,61,Georgia,SEC,48,"[17, 3, 28, 0]",0.9999632725353403,2582,Southern,,6,"[0, 6, 0, 0]",3.672746465965826e-05,0.0369241653999997,,,
<cfbd.configuration.Configuration object at 0x00000231C06906A0>,400603849,2015,4,regular,2015-09-26T16:00:00.000Z,,False,False,43101,1964,Carrier Dome,183,Syracuse,ACC,24,"[0, 3, 7, 14]",0.08095955130524764,99,LSU,SEC,34,"[7, 0, 17, 10]",0.9190404486947523,1.884935958,,,
<cfbd.configuration.Configuration object at 0x00000231C0690820>,400756933,2015,4,regular,2015-09-26T16:00:00.000Z,,False,True,20101,3982,Wallace Wade Stadium,150,Duke,ACC,34,"[19, 0, 7, 8]",0.9303735406313207,59,Georgia Tech,ACC,20,"[3, 7, 3, 7]",0.06962645936867928,5.7972356148,,,
<cfbd.configuration.Configuration object at 0x00000231C06909A0>,400763519,2015,4,regular,2015-09-26T16:00:00.000Z,,False,False,108940,3558,Michigan Stadium,130,Michigan,Big Ten,31,"[7, 24, 0, 0]",0.9999873657195727,252,BYU,FBS Independents,0,"[0, 0, 0, 0]",1.2634280427303857e-05,1.81035507409999,,,
<cfbd.configuration.Configuration object at 0x00000231C0690B20>,400763423,2015,4,regular,2015-09-26T16:00:00.000Z,,False,False,46136,3754,High Point Solutions Stadium,164,Rutgers,Big Ten,27,"[7, 13, 7, 0]",0.9976056920925067,2305,Kansas,Big 12,14,"[0, 7, 7, 0]",0.002394307907493287,2.0200023644,,,
<cfbd.configuration.Configuration object at 0x00000231C0690CA0>,400763522,2015,4,regular,2015-09-26T16:00:00.000Z,,False,False,89899,3834,Memorial Stadium,158,Nebraska,Big Ten,36,"[10, 12, 7, 7]",0.9686545218202743,2572,Southern Mississippi,Conference USA,28,"[0, 0, 7, 21]",0.03134547817972566,1.33238074449999,,,
<cfbd.configuration.Configuration object at 0x00000231C0690E20>,400603848,2015,4,regular,2015-09-26T16:00:00.000Z,,False,False,78411,3994,Williams-Brice Stadium,2579,South Carolina,SEC,31,"[3, 5, 20, 3]",0.9978807414692614,2116,UCF,American Athletic,14,"[0, 14, 0, 0]",0.002119258530738577,4.0770564553,,,
<cfbd.configuration.Configuration object at 0x00000231C0690FA0>,400756935,2015,4,regular,2015-09-26T16:30:00.000Z,,False,False,39000,3787,Kenan Memorial Stadium,153,North Carolina,ACC,41,"[7, 6, 14, 14]",0.9999454649422107,48,Delaware,,14,"[7, 0, 7, 0]",5.453505778929557e-05,0.371109724699999,,,
<cfbd.configuration.Configuration object at 0x00000231C06A1160>,400756938,2015,4,regular,2015-09-26T16:30:00.000Z,,False,False,22508,3630,BB&T Field,154,Wake Forest,ACC,24,"[0, 10, 0, 14]",0.1395830006584572,84,Indiana,Big Ten,31,"[7, 10, 7, 7]",0.8604169993415428,5.048770325,,,
<cfbd.configuration.Configuration object at 0x00000231C06A12E0>,400756932,2015,4,regular,2015-09-26T17:00:00.000Z,,False,False,30193,3615,Alumni Stadium,103,Boston College,ACC,17,"[0, 7, 7, 3]",0.9819967141818423,2459,Northern Illinois,Mid-American,14,"[0, 7, 0, 7]",0.018003285818157688,6.5275712608,,,
<cfbd.configuration.Configuration object at 0x00000231C06A1460>,400757038,2015,4,regular,2015-09-26T17:30:00.000Z,,False,False,37302,3726,Folsom Field,38,Colorado,Pac-12,48,"[21, 3, 17, 7]",0.9999849257950093,2447,Nicholls,,0,"[0, 0, 0, 0]",1.5074204990694895e-05,0.0398866267000006,,,
<cfbd.configuration.Configuration object at 0x00000231C06A15E0>,400763609,2015,4,regular,2015-09-26T18:30:00.000Z,,False,True,20010,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,27,"[7, 10, 0, 10]",0.9671631610923881,2229,Florida International,Conference USA,17,"[0, 3, 7, 7]",0.03283683890761191,2.5230623004,,,
<cfbd.configuration.Configuration object at 0x00000231C06A1760>,400763426,2015,4,regular,2015-09-26T19:00:00.000Z,,False,False,61174,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,45,"[21, 17, 0, 7]",0.9999876353865623,120,Maryland,Big Ten,6,"[0, 0, 0, 6]",1.2364613437676475e-05,0.756686807799998,,,
<cfbd.configuration.Configuration object at 0x00000231C06A18E0>,400763422,2015,4,regular,2015-09-26T19:00:00.000Z,,False,False,43619,4727,McLane Stadium,239,Baylor,Big 12,70,"[21, 21, 21, 7]",0.9999922956918615,242,Rice,Conference USA,17,"[10, 0, 7, 0]",7.704308138456462e-06,0.1756292955,,,
<cfbd.configuration.Configuration object at 0x00000231C06A1A60>,400787246,2015,4,regular,2015-09-26T19:00:00.000Z,,False,True,18723,3984,War Memorial Stadium,2751,Wyoming,Mountain West,28,"[0, 14, 7, 7]",0.7609238555859629,167,New Mexico,Mountain West,38,"[14, 14, 7, 3]",0.23907614441403713,2.7423207466,,,
<cfbd.configuration.Configuration object at 0x00000231C06A1BE0>,400763524,2015,4,regular,2015-09-26T19:30:00.000Z,,False,False,106123,3861,Ohio Stadium,194,Ohio State,Big Ten,38,"[7, 17, 7, 7]",0.9999016378280439,2711,Western Michigan,Mid-American,12,"[0, 6, 6, 0]",9.83621719561345e-05,0.544893319599999,,,
<cfbd.configuration.Configuration object at 0x00000231C06A1D60>,400763583,2015,4,regular,2015-09-26T19:30:00.000Z,,False,False,80795,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,62,"[14, 21, 20, 7]",0.998340136623098,113,UMass,Mid-American,27,"[6, 14, 0, 7]",0.0016598633769020488,0.8093868626,,,
<cfbd.configuration.Configuration object at 0x00000231C06A1EE0>,400763424,2015,4,regular,2015-09-26T19:30:00.000Z,,False,True,87073,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,27,"[6, 14, 7, 0]",0.15953617269098302,197,Oklahoma State,Big 12,30,"[14, 3, 7, 6]",0.840463827309017,9.5832100061,,,
<cfbd.configuration.Configuration object at 0x00000231C06AC0A0>,400763518,2015,4,regular,2015-09-26T19:30:00.000Z,,False,False,56041,3793,Kinnick Stadium,2294,Iowa,Big Ten,62,"[14, 21, 13, 14]",0.9999790556973186,249,North Texas,Conference USA,16,"[0, 13, 3, 0]",2.0944302681402682e-05,0.346770991699999,,,
<cfbd.configuration.Configuration object at 0x00000231C06AC220>,400763521,2015,4,regular,2015-09-26T19:30:00.000Z,,False,False,53917,3953,TCF Bank Stadium,135,Minnesota,Big Ten,27,"[0, 14, 3, 10]",0.9502865441373841,195,Ohio,Mid-American,24,"[7, 7, 0, 10]",0.049713455862615885,8.7196772237,,,
<cfbd.configuration.Configuration object at 0x00000231C06AC3A0>,400756937,2015,4,regular,2015-09-26T19:30:00.000Z,,False,False,50514,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,35,"[14, 7, 14, 0]",0.9176098487330859,259,Virginia Tech,ACC,28,"[14, 0, 7, 7]",0.08239015126691407,5.832329348,,,
<cfbd.configuration.Configuration object at 0x00000231C06AC520>,400603844,2015,4,regular,2015-09-26T19:30:00.000Z,,False,True,90527,3634,Ben Hill Griffin Stadium,57,Florida,SEC,28,"[7, 0, 7, 14]",0.36486876087653264,2633,Tennessee,SEC,27,"[7, 10, 3, 7]",0.6351312391234674,6.8801248513,,,
<cfbd.configuration.Configuration object at 0x00000231C06AC6A0>,400763610,2015,4,regular,2015-09-26T19:30:00.000Z,,False,False,20118,3918,Foreman Field,295,Old Dominion,Conference USA,0,"[0, 0, 0, 0]",0.003790899526331642,2026,Appalachian State,Sun Belt,49,"[7, 28, 14, 0]",0.9962091004736684,1.80452598879999,,,
<cfbd.configuration.Configuration object at 0x00000231C06AC820>,400763525,2015,4,regular,2015-09-26T19:30:00.000Z,,False,False,95107,3632,Beaver Stadium,213,Penn State,Big Ten,37,"[10, 17, 0, 10]",0.9971882650899029,21,San Diego State,Mountain West,21,"[7, 7, 7, 0]",0.002811734910097119,3.2363138567,,,
<cfbd.configuration.Configuration object at 0x00000231C06AC9A0>,400763608,2015,4,regular,2015-09-26T19:30:00.000Z,,False,False,15424,3696,Dix Stadium,2309,Kent State,Mid-American,29,"[6, 7, 6, 3, 7, 0]",0.9142580953446645,276,Marshall,Conference USA,36,"[7, 0, 7, 8, 7, 7]",0.08574190465533549,11.3025601217,,,
<cfbd.configuration.Configuration object at 0x00000231C06ACB20>,400763613,2015,4,regular,2015-09-26T19:30:00.000Z,,False,False,20320,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,56,"[21, 28, 0, 7]",0.9998167235153047,193,Miami (OH),Mid-American,14,"[0, 7, 0, 7]",0.0001832764846952939,0.279826865999999,,,
<cfbd.configuration.Configuration object at 0x00000231C06ACCA0>,400787245,2015,4,regular,2015-09-26T19:30:00.000Z,,False,False,19072,3965,UB Stadium,2084,Buffalo,Mid-American,21,"[7, 3, 3, 8]",0.43349222857407776,2440,Nevada,Mountain West,24,"[14, 3, 0, 7]",0.5665077714259222,7.1182849857,,,
<cfbd.configuration.Configuration object at 0x00000231C06ACE20>,400603841,2015,4,regular,2015-09-26T20:00:00.000Z,,False,False,101323,3657,Bryant Denny Stadium,333,Alabama,SEC,34,"[7, 7, 10, 10]",0.9999428169366917,2433,Louisiana Monroe,Sun Belt,0,"[0, 0, 0, 0]",5.7183063308263726e-05,0.256862615399999,,,
<cfbd.configuration.Configuration object at 0x00000231C06ACFA0>,400763517,2015,4,regular,2015-09-26T20:00:00.000Z,,False,False,44366,3832,Memorial Stadium,356,Illinois,Big Ten,27,"[7, 10, 7, 3]",0.3356487178616466,2393,Middle Tennessee,Conference USA,25,"[3, 9, 0, 13]",0.6643512821383535,6.6622778475,,,
<cfbd.configuration.Configuration object at 0x00000231C06BF160>,400763425,2015,4,regular,2015-09-26T20:45:00.000Z,,False,True,61283,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,52,"[14, 14, 10, 14]",0.024801159291499602,2628,TCU,Big 12,55,"[16, 17, 7, 15]",0.9751988407085004,9.5521472396,,,
<cfbd.configuration.Configuration object at 0x00000231C06BF2E0>,400757040,2015,4,regular,2015-09-26T21:00:00.000Z,,False,True,61066,3765,Husky Stadium,264,Washington,Pac-12,24,"[7, 0, 14, 3]",0.1697506332448502,25,California,Pac-12,30,"[3, 17, 7, 3]",0.8302493667551498,5.3111342706,,,
<cfbd.configuration.Configuration object at 0x00000231C06BF460>,400756934,2015,4,regular,2015-09-26T22:00:00.000Z,,False,False,50121,3873,Papa John's Cardinal Stadium,97,Louisville,ACC,45,"[21, 10, 7, 7]",0.9999943353780176,2535,Samford,,3,"[0, 3, 0, 0]",5.664621982370832e-06,0.141030254999999,,,
<cfbd.configuration.Configuration object at 0x00000231C06BF5E0>,400760493,2015,4,regular,2015-09-26T22:00:00.000Z,,False,False,6513,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,36,"[3, 14, 13, 6]",0.008586931192694689,349,Army,FBS Independents,58,"[15, 14, 7, 22]",0.9914130688073053,3.3246241351,,,
<cfbd.configuration.Configuration object at 0x00000231C06BF760>,400787314,2015,4,regular,2015-09-26T23:00:00.000Z,,False,False,21385,3739,Glass Bowl,2649,Toledo,Mid-American,37,"[17, 10, 3, 7]",0.9999271777848078,2032,Arkansas State,Sun Belt,7,"[0, 7, 0, 0]",7.282221519222531e-05,1.36584244349999,,,
<cfbd.configuration.Configuration object at 0x00000231C06BF8E0>,400787313,2015,4,regular,2015-09-26T23:00:00.000Z,,False,False,24679,3666,Cajun Field,309,Louisiana,Sun Belt,14,"[0, 7, 0, 7]",0.007003278137748034,2006,Akron,Mid-American,35,"[7, 7, 14, 7]",0.992996721862252,3.2241824794,,,
<cfbd.configuration.Configuration object at 0x00000231C06BFA60>,400603842,2015,4,regular,2015-09-26T23:00:00.000Z,,True,True,67339,3687,AT&T Stadium,8,Arkansas,SEC,21,"[7, 0, 7, 7, 0]",0.30257920083620454,245,Texas A&M,SEC,28,"[0, 10, 3, 8, 7]",0.6974207991637955,6.2092424037,,,
<cfbd.configuration.Configuration object at 0x00000231C06BFBE0>,400763612,2015,4,regular,2015-09-26T23:00:00.000Z,,False,False,24705,3604,Alamodome,2636,UT San Antonio,Conference USA,31,"[7, 10, 7, 7]",0.6273283920641635,36,Colorado State,Mountain West,33,"[9, 7, 14, 3]",0.37267160793583654,6.1560777576,,,
<cfbd.configuration.Configuration object at 0x00000231C06BFD60>,400768337,2015,4,regular,2015-09-26T23:00:00.000Z,,False,False,22314,3735,Gerald J. Ford Stadium,2567,SMU,American Athletic,45,"[7, 7, 17, 14]",0.22904257491181956,256,James Madison,,48,"[10, 7, 17, 14]",0.7709574250881804,8.826083242,,,
<cfbd.configuration.Configuration object at 0x00000231C06BFEE0>,400603847,2015,4,regular,2015-09-26T23:00:00.000Z,,False,True,60654,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,27,"[7, 6, 7, 7]",0.9725612096385227,238,Vanderbilt,SEC,16,"[3, 0, 10, 3]",0.02743879036147734,2.45025518939999,,,
<cfbd.configuration.Configuration object at 0x00000231C06C90A0>,400763607,2015,4,regular,2015-09-26T23:00:00.000Z,,False,True,0,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,7,"[0, 0, 0, 7]",0.012120371920213167,2226,Florida Atlantic,Conference USA,17,"[7, 3, 0, 7]",0.9878796280797868,5.7141539311,,,
<cfbd.configuration.Configuration object at 0x00000231C06C9220>,400603843,2015,4,regular,2015-09-26T23:30:00.000Z,,False,True,87451,3785,Jordan-Hare Stadium,2,Auburn,SEC,9,"[0, 0, 6, 3]",0.2485065903586069,344,Mississippi State,SEC,17,"[7, 7, 3, 0]",0.7514934096413931,4.3317085577,,,
<cfbd.configuration.Configuration object at 0x00000231C06C93A0>,400603846,2015,4,regular,2015-09-26T23:30:00.000Z,,False,True,58008,3683,Commonwealth Stadium,96,Kentucky,SEC,21,"[0, 7, 7, 7]",0.885331699916792,142,Missouri,SEC,13,"[7, 0, 3, 3]",0.11466830008320805,6.695952684,,,
<cfbd.configuration.Configuration object at 0x00000231C06C9520>,400757036,2015,4,regular,2015-09-27T00:00:00.000Z,,False,True,56004,3619,Arizona Stadium,12,Arizona,Pac-12,30,"[7, 7, 9, 7]",0.023458792793163725,26,UCLA,Pac-12,56,"[14, 28, 7, 7]",0.9765412072068362,2.6630475499,,,
<cfbd.configuration.Configuration object at 0x00000231C06C96A0>,400763523,2015,4,regular,2015-09-27T00:00:00.000Z,,False,False,30107,3911,Ryan Field,77,Northwestern,Big Ten,24,"[0, 7, 17, 0]",0.7450193316913443,2050,Ball State,Mid-American,19,"[3, 7, 6, 3]",0.25498066830865573,5.0407167225,,,
<cfbd.configuration.Configuration object at 0x00000231C06C9820>,400763527,2015,4,regular,2015-09-27T00:00:00.000Z,,False,False,80829,347,Camp Randall Stadium,275,Wisconsin,Big Ten,28,"[7, 7, 7, 7]",0.999987211421842,62,Hawai'i,Mountain West,0,"[0, 0, 0, 0]",1.2788578158007269e-05,0.728650253799999,,,
<cfbd.configuration.Configuration object at 0x00000231C06C99A0>,400756936,2015,4,regular,2015-09-27T00:00:00.000Z,,False,False,21314,3797,Ladd Peebles Stadium,6,South Alabama,Sun Belt,13,"[7, 3, 3, 0]",0.00360495644586964,152,NC State,ACC,63,"[28, 14, 7, 14]",0.9963950435541303,1.03407880809999,,,
<cfbd.configuration.Configuration object at 0x00000231C06C9B20>,400763611,2015,4,regular,2015-09-27T00:00:00.000Z,,False,False,22322,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,27,"[7, 3, 7, 10]",0.9903095611974798,2916,Incarnate Word,,17,"[3, 7, 7, 0]",0.009690438802520185,2.92495277909999,,,
<cfbd.configuration.Configuration object at 0x00000231C06C9CA0>,400764872,2015,4,regular,2015-09-27T00:00:00.000Z,,False,False,35257,4728,John O'Quinn Field at TDECU Stadium,248,Houston,American Athletic,59,"[14, 28, 10, 7]",0.9999794186726422,326,Texas State,Sun Belt,14,"[7, 0, 0, 7]",2.058132735782703e-05,0.7053851541,,,
<cfbd.configuration.Configuration object at 0x00000231C06C9E20>,400757039,2015,4,regular,2015-09-27T00:30:00.000Z,,False,True,57145,3626,Autzen Stadium,2483,Oregon,Pac-12,20,"[6, 7, 0, 7]",0.0036744106878630377,254,Utah,Pac-12,62,"[6, 21, 28, 7]",0.996325589312137,3.5856244103,,,
<cfbd.configuration.Configuration object at 0x00000231C06C9FA0>,400787443,2015,4,regular,2015-09-27T01:00:00.000Z,,False,True,14441,3791,Kibbie Dome,70,Idaho,Sun Belt,20,"[3, 10, 7, 0]",0.04289703590858063,290,Georgia Southern,Sun Belt,44,"[10, 6, 14, 14]",0.9571029640914194,2.305097606,,,
<cfbd.configuration.Configuration object at 0x00000231C06D3160>,400787247,2015,4,regular,2015-09-27T01:00:00.000Z,,False,False,16717,3914,Sam Boyd Stadium,2439,UNLV,Mountain West,80,"[35, 17, 21, 7]",0.9999928320819921,304,Idaho State,,8,"[0, 8, 0, 0]",7.167918007922047e-06,0.723160874099999,,,
<cfbd.configuration.Configuration object at 0x00000231C06D32E0>,400787244,2015,4,regular,2015-09-27T02:30:00.000Z,,False,True,17264,3935,Spartan Stadium,23,San José State,Mountain West,49,"[14, 7, 14, 14]",0.999927237230082,278,Fresno State,Mountain West,23,"[0, 10, 13, 0]",7.276276991796671e-05,2.9706954604,,,
<cfbd.configuration.Configuration object at 0x00000231C06D3460>,400757037,2015,4,regular,2015-09-27T02:30:00.000Z,,False,True,61904,3947,Sun Devil Stadium,9,Arizona State,Pac-12,14,"[0, 0, 7, 7]",0.1361921641195327,30,USC,Pac-12,42,"[7, 28, 0, 7]",0.8638078358804673,2.24026846359999,,,
<cfbd.configuration.Configuration object at 0x00000231C06D35E0>,400764873,2015,5,regular,2015-10-01T23:30:00.000Z,,False,False,40101,3854,Nippert Stadium,2132,Cincinnati,American Athletic,34,"[14, 13, 0, 7]",0.92714561018858,2390,Miami,ACC,23,"[13, 7, 0, 3]",0.07285438981142,7.33822584959999,,,
<cfbd.configuration.Configuration object at 0x00000231C06D3760>,400764875,2015,5,regular,2015-10-02T23:00:00.000Z,,False,True,22546,3886,Raymond James Stadium,58,South Florida,American Athletic,17,"[7, 3, 0, 7]",0.3493152168643627,235,Memphis,American Athletic,24,"[0, 7, 10, 7]",0.6506847831356373,5.0106787424,,,
<cfbd.configuration.Configuration object at 0x00000231C06D38E0>,400763614,2015,5,regular,2015-10-02T23:00:00.000Z,,False,False,13105,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,3,"[0, 3, 0, 0]",0.013140679027414408,218,Temple,American Athletic,37,"[3, 7, 20, 7]",0.9868593209725856,1.7266308765,,,
<cfbd.configuration.Configuration object at 0x00000231C06D3A60>,400764874,2015,5,regular,2015-10-03T02:15:00.000Z,,False,False,56393,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,30,"[7, 0, 3, 20]",0.9564189977212191,41,Connecticut,American Athletic,13,"[0, 7, 3, 3]",0.04358100227878092,6.0856263784,,,
<cfbd.configuration.Configuration object at 0x00000231C06D3BE0>,400603883,2015,5,regular,2015-10-03T16:00:00.000Z,,False,True,66751,3838,Faurot Field,142,Missouri,SEC,24,"[7, 10, 7, 0]",0.9337552771034991,2579,South Carolina,SEC,10,"[3, 7, 0, 0]",0.06624472289650085,4.6817571972,,,
<cfbd.configuration.Configuration object at 0x00000231C06D3D60>,400763531,2015,5,regular,2015-10-03T16:00:00.000Z,,False,True,74418,3936,Spartan Stadium,127,Michigan State,Big Ten,24,"[14, 7, 0, 3]",0.9899578434156863,2509,Purdue,Big Ten,21,"[0, 0, 7, 14]",0.010042156584313733,2.49100477099999,,,
<cfbd.configuration.Configuration object at 0x00000231C06D3EE0>,400763430,2015,5,regular,2015-10-03T16:00:00.000Z,,False,True,48694,3616,Amon G. Carter Stadium,2628,TCU,Big 12,50,"[30, 7, 10, 3]",0.9999013107628185,251,Texas,Big 12,7,"[0, 0, 0, 7]",9.868923718148181e-05,0.3971362879,,,
<cfbd.configuration.Configuration object at 0x00000231C06E20A0>,400756945,2015,5,regular,2015-10-03T16:00:00.000Z,,False,True,0,3799,Lane Stadium,259,Virginia Tech,ACC,13,"[0, 7, 3, 3]",0.04782758966327957,221,Pittsburgh,ACC,17,"[10, 0, 7, 0]",0.9521724103367204,6.80145207059999,,,
<cfbd.configuration.Configuration object at 0x00000231C06E2220>,400763427,2015,5,regular,2015-10-03T16:00:00.000Z,,False,True,55837,3772,Jack Trice Stadium,66,Iowa State,Big 12,38,"[3, 14, 14, 7]",0.9999248506471329,2305,Kansas,Big 12,13,"[0, 0, 6, 7]",7.514935286712099e-05,1.9006700763,,,
