_offense,_offense_conference,_defense,_defense_conference,_game_id,_id,_drive_number,_scoring,_start_period,_start_yardline,_start_yards_to_goal,_start_time,_end_period,_end_yardline,_end_yards_to_goal,_end_time,_plays,_yards,_drive_result,_is_home_offense,_start_offense_score,_start_defense_score,_end_offense_score,_end_defense_score,discriminator
Oregon State,Pac-12,Stanford,Pac-12,400869153,40086915322,22,False,4,76,76,"{'minutes': 9, 'seconds': 30}",4,85,85,"{'minutes': 8, 'seconds': 28}",3,-9,PUNT,False,15,26,15,26,
Stanford,Pac-12,Oregon State,Pac-12,400869153,40086915323,23,False,4,38,62,"{'minutes': 8, 'seconds': 28}",4,99,1,"{'minutes': 2, 'seconds': 17}",11,61,DOWNS,True,26,15,26,15,
Oregon State,Pac-12,Stanford,Pac-12,400869153,40086915324,24,False,4,99,99,"{'minutes': 2, 'seconds': 17}",4,92,92,"{'minutes': 1, 'seconds': 54}",4,7,DOWNS,False,15,26,15,26,
Stanford,Pac-12,Oregon State,Pac-12,400869153,40086915325,25,False,4,92,8,"{'minutes': 1, 'seconds': 54}",4,86,14,"{'minutes': 0, 'seconds': 0}",3,-6,END OF GAME,True,26,15,26,15,
California,Pac-12,Washington,Pac-12,400869154,4008691541,1,False,1,23,77,"{'minutes': 15, 'seconds': 0}",1,30,70,"{'minutes': 14, 'seconds': 7}",3,7,PUNT,True,0,0,0,0,
Washington,Pac-12,California,Pac-12,400869154,4008691542,2,False,1,87,87,"{'minutes': 14, 'seconds': 7}",1,82,82,"{'minutes': 12, 'seconds': 49}",3,5,PUNT,False,0,0,0,0,
California,Pac-12,Washington,Pac-12,400869154,4008691543,3,True,1,65,35,"{'minutes': 12, 'seconds': 49}",1,74,26,"{'minutes': 11, 'seconds': 43}",4,9,FG,True,0,0,3,0,
Washington,Pac-12,California,Pac-12,400869154,4008691544,4,True,1,75,75,"{'minutes': 11, 'seconds': 43}",1,0,0,"{'minutes': 10, 'seconds': 11}",4,75,TD,False,0,3,7,3,
California,Pac-12,Washington,Pac-12,400869154,4008691545,5,False,1,24,76,"{'minutes': 10, 'seconds': 11}",1,51,49,"{'minutes': 7, 'seconds': 47}",6,27,PUNT,True,3,7,3,7,
Washington,Pac-12,California,Pac-12,400869154,4008691546,6,False,1,89,89,"{'minutes': 7, 'seconds': 47}",1,89,89,"{'minutes': 6, 'seconds': 41}",3,0,PUNT,False,7,3,7,3,
California,Pac-12,Washington,Pac-12,400869154,4008691547,7,True,1,84,16,"{'minutes': 6, 'seconds': 41}",1,87,13,"{'minutes': 5, 'seconds': 54}",4,3,FG,True,3,7,6,7,
Washington,Pac-12,California,Pac-12,400869154,4008691548,8,True,1,66,66,"{'minutes': 5, 'seconds': 54}",1,0,0,"{'minutes': 4, 'seconds': 26}",4,66,TD,False,7,6,14,6,
California,Pac-12,Washington,Pac-12,400869154,4008691549,9,False,1,32,68,"{'minutes': 4, 'seconds': 26}",1,33,67,"{'minutes': 3, 'seconds': 14}",3,1,PUNT,True,6,14,6,14,
Washington,Pac-12,California,Pac-12,400869154,40086915410,10,True,1,65,65,"{'minutes': 3, 'seconds': 14}",1,0,0,"{'minutes': 2, 'seconds': 17}",2,65,TD,False,14,6,21,6,
California,Pac-12,Washington,Pac-12,400869154,40086915411,11,True,1,25,75,"{'minutes': 2, 'seconds': 17}",1,100,0,"{'minutes': 0, 'seconds': 0}",7,75,TD,True,6,21,13,21,
Washington,Pac-12,California,Pac-12,400869154,40086915412,12,False,2,75,75,"{'minutes': 15, 'seconds': 0}",2,55,55,"{'minutes': 11, 'seconds': 39}",6,20,PUNT,False,21,13,21,13,
California,Pac-12,Washington,Pac-12,400869154,40086915413,13,True,2,19,81,"{'minutes': 11, 'seconds': 39}",2,100,0,"{'minutes': 9, 'seconds': 1}",8,81,TD,True,13,21,20,21,
Washington,Pac-12,California,Pac-12,400869154,40086915414,14,True,2,76,76,"{'minutes': 9, 'seconds': 1}",2,0,0,"{'minutes': 6, 'seconds': 2}",6,76,TD,False,21,20,28,20,
California,Pac-12,Washington,Pac-12,400869154,40086915415,15,False,2,27,73,"{'minutes': 6, 'seconds': 2}",2,30,70,"{'minutes': 5, 'seconds': 12}",3,3,PUNT,True,20,28,20,28,
Washington,Pac-12,California,Pac-12,400869154,40086915416,16,True,2,74,74,"{'minutes': 5, 'seconds': 12}",2,0,0,"{'minutes': 1, 'seconds': 15}",9,74,TD,False,28,20,35,20,
California,Pac-12,Washington,Pac-12,400869154,40086915417,17,False,2,26,74,"{'minutes': 1, 'seconds': 15}",2,62,38,"{'minutes': 0, 'seconds': 0}",5,36,END OF HALF,True,20,35,20,35,
Washington,Pac-12,California,Pac-12,400869154,40086915418,18,True,3,71,71,"{'minutes': 15, 'seconds': 0}",3,0,0,"{'minutes': 12, 'seconds': 27}",6,71,TD,False,35,20,42,20,
California,Pac-12,Washington,Pac-12,400869154,40086915419,19,False,3,24,76,"{'minutes': 12, 'seconds': 27}",3,19,81,"{'minutes': 11, 'seconds': 52}",3,-5,FUMBLE,True,20,42,20,42,
California,Pac-12,Washington,Pac-12,400869154,40086915420,20,False,3,60,40,"{'minutes': 11, 'seconds': 52}",3,75,25,"{'minutes': 11, 'seconds': 0}",4,15,INT,True,20,42,20,42,
Washington,Pac-12,California,Pac-12,400869154,40086915421,21,True,3,80,80,"{'minutes': 11, 'seconds': 0}",3,0,0,"{'minutes': 9, 'seconds': 25}",4,80,TD,False,42,20,49,20,
California,Pac-12,Washington,Pac-12,400869154,40086915422,22,False,3,31,69,"{'minutes': 9, 'seconds': 25}",3,57,43,"{'minutes': 8, 'seconds': 39}",4,26,INT,True,20,49,20,49,
Washington,Pac-12,California,Pac-12,400869154,40086915423,23,True,3,65,65,"{'minutes': 8, 'seconds': 39}",3,0,0,"{'minutes': 7, 'seconds': 41}",3,65,TD,False,49,20,56,20,
California,Pac-12,Washington,Pac-12,400869154,40086915424,24,False,3,35,65,"{'minutes': 7, 'seconds': 41}",3,40,60,"{'minutes': 6, 'seconds': 12}",3,5,PUNT,True,20,56,20,56,
Washington,Pac-12,California,Pac-12,400869154,40086915425,25,False,3,99,99,"{'minutes': 6, 'seconds': 12}",3,94,94,"{'minutes': 4, 'seconds': 36}",3,5,PUNT,False,56,20,56,20,
California,Pac-12,Washington,Pac-12,400869154,40086915426,26,False,3,58,42,"{'minutes': 4, 'seconds': 36}",3,75,25,"{'minutes': 2, 'seconds': 22}",6,17,INT,True,20,56,20,56,
Washington,Pac-12,California,Pac-12,400869154,40086915427,27,True,3,63,63,"{'minutes': 2, 'seconds': 22}",4,19,19,"{'minutes': 12, 'seconds': 58}",9,44,FG,False,56,20,59,20,
California,Pac-12,Washington,Pac-12,400869154,40086915428,28,True,4,48,52,"{'minutes': 12, 'seconds': 58}",4,100,0,"{'minutes': 9, 'seconds': 59}",8,52,TD,True,20,59,27,59,
Washington,Pac-12,California,Pac-12,400869154,40086915429,29,True,4,69,69,"{'minutes': 9, 'seconds': 59}",4,0,0,"{'minutes': 8, 'seconds': 19}",3,69,TD,False,59,27,66,27,
California,Pac-12,Washington,Pac-12,400869154,40086915430,30,False,4,21,79,"{'minutes': 8, 'seconds': 19}",4,41,59,"{'minutes': 6, 'seconds': 23}",5,20,PUNT,True,27,66,27,66,
Washington,Pac-12,California,Pac-12,400869154,40086915431,31,False,4,83,83,"{'minutes': 6, 'seconds': 23}",4,41,41,"{'minutes': 0, 'seconds': 0}",9,42,END OF GAME,False,66,27,66,27,
Utah,Pac-12,Arizona State,Pac-12,400869155,4008691551,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,75,75,"{'minutes': 14, 'seconds': 56}",1,-1,FUMBLE,False,0,0,0,0,
Arizona State,Pac-12,Utah,Pac-12,400869155,4008691552,2,False,1,76,24,"{'minutes': 14, 'seconds': 56}",1,86,14,"{'minutes': 12, 'seconds': 37}",6,10,INT,True,0,0,0,0,
Utah,Pac-12,Arizona State,Pac-12,400869155,4008691553,3,False,1,85,85,"{'minutes': 12, 'seconds': 37}",1,52,52,"{'minutes': 10, 'seconds': 9}",6,33,FUMBLE,False,0,0,0,0,
Arizona State,Pac-12,Utah,Pac-12,400869155,4008691554,4,True,1,52,48,"{'minutes': 10, 'seconds': 9}",1,94,6,"{'minutes': 7, 'seconds': 18}",9,42,FG,True,0,0,3,0,
Utah,Pac-12,Arizona State,Pac-12,400869155,4008691555,5,False,1,75,75,"{'minutes': 7, 'seconds': 18}",1,78,78,"{'minutes': 5, 'seconds': 34}",3,-3,PUNT,False,0,3,0,3,
Arizona State,Pac-12,Utah,Pac-12,400869155,4008691556,6,True,1,33,67,"{'minutes': 5, 'seconds': 34}",1,100,0,"{'minutes': 4, 'seconds': 9}",5,67,TD,True,3,0,10,0,
Utah,Pac-12,Arizona State,Pac-12,400869155,4008691557,7,False,1,75,75,"{'minutes': 4, 'seconds': 9}",1,66,66,"{'minutes': 3, 'seconds': 28}",3,9,PUNT,False,0,10,0,10,
Arizona State,Pac-12,Utah,Pac-12,400869155,4008691558,8,True,1,14,86,"{'minutes': 3, 'seconds': 28}",1,82,18,"{'seconds': 40, 'minutes': 0}",7,68,FG,True,10,0,13,0,
Utah,Pac-12,Arizona State,Pac-12,400869155,4008691559,9,True,1,75,75,"{'seconds': 40, 'minutes': 0}",2,0,0,"{'minutes': 13, 'seconds': 43}",4,75,TD,False,0,13,7,13,
Arizona State,Pac-12,Utah,Pac-12,400869155,40086915510,10,False,2,21,79,"{'minutes': 13, 'seconds': 43}",2,15,85,"{'minutes': 11, 'seconds': 26}",3,-6,PUNT,True,13,7,13,7,
Utah,Pac-12,Arizona State,Pac-12,400869155,40086915511,11,True,2,54,54,"{'minutes': 11, 'seconds': 26}",2,0,0,"{'minutes': 10, 'seconds': 13}",4,54,TD,False,7,13,14,13,
Arizona State,Pac-12,Utah,Pac-12,400869155,40086915512,12,False,2,25,75,"{'minutes': 10, 'seconds': 13}",2,12,88,"{'minutes': 8, 'seconds': 7}",3,-13,PUNT,True,13,14,13,14,
Utah,Pac-12,Arizona State,Pac-12,400869155,40086915513,13,False,2,47,47,"{'minutes': 8, 'seconds': 7}",2,45,45,"{'minutes': 6, 'seconds': 10}",4,2,PUNT,False,14,13,14,13,
Arizona State,Pac-12,Utah,Pac-12,400869155,40086915514,14,True,2,8,92,"{'minutes': 6, 'seconds': 10}",2,100,0,"{'minutes': 3, 'seconds': 36}",6,92,TD,True,13,14,20,14,
Utah,Pac-12,Arizona State,Pac-12,400869155,40086915515,15,True,2,82,82,"{'minutes': 3, 'seconds': 36}",2,0,0,"{'seconds': 22, 'minutes': 0}",11,82,TD,False,14,20,21,20,
Arizona State,Pac-12,Utah,Pac-12,400869155,40086915516,16,False,2,30,70,"{'seconds': 22, 'minutes': 0}",2,36,64,"{'minutes': 0, 'seconds': 0}",1,6,END OF HALF,True,20,21,20,21,
Arizona State,Pac-12,Utah,Pac-12,400869155,40086915517,17,False,3,25,75,"{'minutes': 15, 'seconds': 0}",3,50,50,"{'minutes': 9, 'seconds': 55}",10,25,PUNT,True,20,21,20,21,
Utah,Pac-12,Arizona State,Pac-12,400869155,40086915518,18,True,3,82,82,"{'minutes': 9, 'seconds': 55}",3,0,0,"{'minutes': 9, 'seconds': 41}",1,82,TD,False,28,20,28,20,
Arizona State,Pac-12,Utah,Pac-12,400869155,40086915519,19,False,3,23,77,"{'minutes': 9, 'seconds': 41}",3,26,74,"{'minutes': 8, 'seconds': 11}",3,3,PUNT,True,20,28,20,28,
Utah,Pac-12,Arizona State,Pac-12,400869155,40086915520,20,False,3,73,73,"{'minutes': 8, 'seconds': 11}",3,36,36,"{'minutes': 6, 'seconds': 9}",5,35,DOWNS,False,28,20,28,20,
Arizona State,Pac-12,Utah,Pac-12,400869155,40086915521,21,True,3,38,62,"{'minutes': 6, 'seconds': 9}",3,100,0,"{'minutes': 2, 'seconds': 2}",10,62,TD,True,20,28,26,28,
Utah,Pac-12,Arizona State,Pac-12,400869155,40086915522,22,True,3,75,75,"{'minutes': 2, 'seconds': 2}",4,0,0,"{'minutes': 11, 'seconds': 48}",10,75,TD,False,28,26,35,26,
Arizona State,Pac-12,Utah,Pac-12,400869155,40086915523,23,False,4,11,89,"{'minutes': 11, 'seconds': 48}",4,21,79,"{'minutes': 8, 'seconds': 30}",5,10,PUNT,True,26,35,26,35,
Utah,Pac-12,Arizona State,Pac-12,400869155,40086915524,24,False,4,67,67,"{'minutes': 8, 'seconds': 30}",4,67,67,"{'minutes': 7, 'seconds': 19}",3,0,PUNT,False,35,26,35,26,
Arizona State,Pac-12,Utah,Pac-12,400869155,40086915525,25,True,4,8,92,"{'minutes': 7, 'seconds': 19}",4,31,69,"{'minutes': 5, 'seconds': 46}",4,23,INT TD,True,26,35,26,42,
Arizona State,Pac-12,Utah,Pac-12,400869155,40086915526,26,False,4,21,79,"{'minutes': 5, 'seconds': 46}",4,14,86,"{'minutes': 4, 'seconds': 43}",3,-7,PUNT,True,26,42,26,42,
Utah,Pac-12,Arizona State,Pac-12,400869155,40086915527,27,True,4,46,46,"{'minutes': 4, 'seconds': 43}",4,0,0,"{'minutes': 3, 'seconds': 9}",3,46,TD,False,42,26,49,26,
Arizona State,Pac-12,Utah,Pac-12,400869155,40086915528,28,False,4,35,65,"{'minutes': 3, 'seconds': 9}",4,34,66,"{'seconds': 22, 'minutes': 0}",6,-1,PUNT,True,26,49,26,49,
Utah,Pac-12,Arizona State,Pac-12,400869155,40086915529,29,False,4,75,75,"{'seconds': 22, 'minutes': 0}",4,77,77,"{'minutes': 0, 'seconds': 0}",1,-2,END OF GAME,False,49,26,49,26,
Washington,Pac-12,USC,Pac-12,400869157,4008691571,1,False,1,25,75,"{'minutes': 15, 'seconds': 0}",1,49,51,"{'minutes': 12, 'seconds': 59}",4,24,PUNT,True,0,0,0,0,
USC,Pac-12,Washington,Pac-12,400869157,4008691572,2,False,1,84,84,"{'minutes': 12, 'seconds': 59}",1,45,45,"{'minutes': 9, 'seconds': 3}",7,39,INT,False,0,0,0,0,
Washington,Pac-12,USC,Pac-12,400869157,4008691573,3,True,1,29,71,"{'minutes': 9, 'seconds': 3}",1,74,26,"{'minutes': 3, 'seconds': 58}",10,45,FG,True,0,0,3,0,
USC,Pac-12,Washington,Pac-12,400869157,4008691574,4,True,1,73,73,"{'minutes': 3, 'seconds': 58}",1,20,20,"{'seconds': 41, 'minutes': 0}",8,53,FG,False,0,3,3,3,
Washington,Pac-12,USC,Pac-12,400869157,4008691575,5,False,1,25,75,"{'seconds': 41, 'minutes': 0}",2,38,62,"{'minutes': 13, 'seconds': 22}",6,13,INT,True,3,3,3,3,
USC,Pac-12,Washington,Pac-12,400869157,4008691576,6,True,2,68,68,"{'minutes': 13, 'seconds': 22}",2,0,0,"{'minutes': 8, 'seconds': 51}",8,68,TD,False,3,3,10,3,
Washington,Pac-12,USC,Pac-12,400869157,4008691577,7,True,2,25,75,"{'minutes': 8, 'seconds': 51}",2,79,21,"{'minutes': 2, 'seconds': 34}",14,54,FG,True,3,10,6,10,
USC,Pac-12,Washington,Pac-12,400869157,4008691578,8,True,2,82,82,"{'minutes': 2, 'seconds': 34}",2,0,0,"{'seconds': 28, 'minutes': 0}",9,82,TD,False,10,6,17,6,
Washington,Pac-12,USC,Pac-12,400869157,4008691579,9,False,2,30,70,"{'seconds': 28, 'minutes': 0}",2,53,47,"{'minutes': 0, 'seconds': 0}",3,23,END OF HALF,True,6,17,6,17,
USC,Pac-12,Washington,Pac-12,400869157,40086915710,10,False,3,75,75,"{'minutes': 15, 'seconds': 0}",3,60,60,"{'minutes': 11, 'seconds': 56}",7,15,PUNT,False,17,6,17,6,
Washington,Pac-12,USC,Pac-12,400869157,40086915711,11,False,3,30,70,"{'minutes': 11, 'seconds': 56}",3,33,67,"{'minutes': 10, 'seconds': 43}",3,3,PUNT,True,6,17,6,17,
USC,Pac-12,Washington,Pac-12,400869157,40086915712,12,False,3,68,68,"{'minutes': 10, 'seconds': 43}",3,60,60,"{'minutes': 8, 'seconds': 41}",3,8,PUNT,False,17,6,17,6,
Washington,Pac-12,USC,Pac-12,400869157,40086915713,13,True,3,30,70,"{'minutes': 8, 'seconds': 41}",3,100,0,"{'minutes': 8, 'seconds': 23}",2,70,TD,True,6,17,13,17,
USC,Pac-12,Washington,Pac-12,400869157,40086915714,14,False,3,77,77,"{'minutes': 8, 'seconds': 23}",3,73,73,"{'minutes': 7, 'seconds': 43}",2,4,INT,False,17,13,17,13,
Washington,Pac-12,USC,Pac-12,400869157,40086915715,15,False,3,67,33,"{'minutes': 7, 'seconds': 43}",3,80,20,"{'minutes': 3, 'seconds': 4}",8,13,MISSED FG,True,13,17,13,17,
USC,Pac-12,Washington,Pac-12,400869157,40086915716,16,True,3,60,60,"{'minutes': 3, 'seconds': 4}",4,0,0,"{'minutes': 13, 'seconds': 33}",9,60,TD,False,17,13,24,13,
Washington,Pac-12,USC,Pac-12,400869157,40086915717,17,False,4,17,83,"{'minutes': 13, 'seconds': 33}",4,20,80,"{'minutes': 12, 'seconds': 20}",3,3,PUNT,True,13,24,13,24,
USC,Pac-12,Washington,Pac-12,400869157,40086915718,18,False,4,46,46,"{'minutes': 12, 'seconds': 20}",4,52,52,"{'minutes': 10, 'seconds': 42}",3,-6,PUNT,False,24,13,24,13,
Washington,Pac-12,USC,Pac-12,400869157,40086915719,19,False,4,20,80,"{'minutes': 10, 'seconds': 42}",4,50,50,"{'minutes': 7, 'seconds': 51}",8,30,PUNT,True,13,24,13,24,
USC,Pac-12,Washington,Pac-12,400869157,40086915720,20,False,4,92,92,"{'minutes': 7, 'seconds': 51}",4,50,50,"{'minutes': 4, 'seconds': 17}",6,42,PUNT,False,24,13,24,13,
Washington,Pac-12,USC,Pac-12,400869157,40086915721,21,False,4,15,85,"{'minutes': 4, 'seconds': 17}",4,15,85,"{'minutes': 4, 'seconds': 9}",1,0,INT,True,13,24,13,24,
USC,Pac-12,Washington,Pac-12,400869157,40086915722,22,False,4,35,35,"{'minutes': 4, 'seconds': 9}",4,11,11,"{'minutes': 1, 'seconds': 49}",6,23,DOWNS,False,24,13,24,13,
Washington,Pac-12,USC,Pac-12,400869157,40086915723,23,True,4,12,88,"{'minutes': 1, 'seconds': 49}",4,5,95,"{'seconds': 58, 'minutes': 0}",5,-12,SF,True,13,24,13,26,
USC,Pac-12,Washington,Pac-12,400869157,40086915724,24,False,4,22,22,"{'seconds': 58, 'minutes': 0}",4,25,25,"{'minutes': 0, 'seconds': 0}",2,-3,END OF GAME,False,26,13,26,13,
UCLA,Pac-12,Oregon State,Pac-12,400869158,4008691581,1,False,1,15,85,"{'minutes': 15, 'seconds': 0}",1,35,65,"{'minutes': 14, 'seconds': 12}",2,20,FUMBLE,True,0,0,0,0,
Oregon State,Pac-12,UCLA,Pac-12,400869158,4008691582,2,True,1,4,4,"{'minutes': 14, 'seconds': 12}",1,0,0,"{'minutes': 13, 'seconds': 28}",2,35,TD,False,0,0,7,0,
UCLA,Pac-12,Oregon State,Pac-12,400869158,4008691583,3,True,1,30,70,"{'minutes': 13, 'seconds': 28}",1,100,0,"{'minutes': 10, 'seconds': 57}",7,70,TD,True,0,7,7,7,
Oregon State,Pac-12,UCLA,Pac-12,400869158,4008691584,4,False,1,86,86,"{'minutes': 10, 'seconds': 57}",1,64,64,"{'minutes': 7, 'seconds': 54}",4,22,PUNT,False,7,7,7,7,
UCLA,Pac-12,Oregon State,Pac-12,400869158,4008691585,5,False,1,10,90,"{'minutes': 7, 'seconds': 54}",1,45,55,"{'minutes': 5, 'seconds': 37}",7,35,PUNT,True,7,7,7,7,
Oregon State,Pac-12,UCLA,Pac-12,400869158,4008691586,6,False,1,78,78,"{'minutes': 5, 'seconds': 37}",1,57,57,"{'minutes': 4, 'seconds': 2}",4,21,FUMBLE,False,7,7,7,7,
UCLA,Pac-12,Oregon State,Pac-12,400869158,4008691587,7,True,1,70,30,"{'minutes': 4, 'seconds': 2}",1,100,0,"{'minutes': 2, 'seconds': 1}",7,30,TD,True,7,7,14,7,
Oregon State,Pac-12,UCLA,Pac-12,400869158,4008691588,8,True,1,75,75,"{'minutes': 2, 'seconds': 1}",1,69,69,"{'seconds': 47, 'minutes': 0}",3,6,PUNT TD,False,7,14,7,21,
UCLA,Pac-12,Oregon State,Pac-12,400869158,4008691589,9,False,1,77,23,"{'seconds': 47, 'minutes': 0}",1,77,23,"{'seconds': 47, 'minutes': 0}",0,0,TD,True,14,7,14,7,
Oregon State,Pac-12,UCLA,Pac-12,400869158,40086915810,10,False,1,76,76,"{'seconds': 37, 'minutes': 0}",2,34,34,"{'minutes': 10, 'seconds': 57}",8,42,PUNT,False,7,21,7,21,
UCLA,Pac-12,Oregon State,Pac-12,400869158,40086915811,11,False,2,6,94,"{'minutes': 10, 'seconds': 57}",2,20,80,"{'minutes': 8, 'seconds': 28}",6,14,PUNT,True,21,7,21,7,
Oregon State,Pac-12,UCLA,Pac-12,400869158,40086915812,12,True,2,16,16,"{'minutes': 8, 'seconds': 28}",2,0,0,"{'minutes': 7, 'seconds': 5}",3,16,TD,False,7,21,14,21,
UCLA,Pac-12,Oregon State,Pac-12,400869158,40086915813,13,False,2,25,75,"{'minutes': 7, 'seconds': 5}",2,32,68,"{'minutes': 5, 'seconds': 53}",3,7,PUNT,True,21,14,21,14,
Oregon State,Pac-12,UCLA,Pac-12,400869158,40086915814,14,False,2,83,83,"{'minutes': 5, 'seconds': 53}",2,30,30,"{'minutes': 3, 'seconds': 17}",5,53,FUMBLE,False,14,21,14,21,
UCLA,Pac-12,Oregon State,Pac-12,400869158,40086915815,15,False,2,30,70,"{'minutes': 3, 'seconds': 17}",2,60,40,"{'minutes': 1, 'seconds': 19}",5,30,PUNT,True,21,14,21,14,
Oregon State,Pac-12,UCLA,Pac-12,400869158,40086915816,16,False,2,98,98,"{'minutes': 1, 'seconds': 19}",2,91,91,"{'seconds': 57, 'minutes': 0}",3,7,PUNT,False,14,21,14,21,
UCLA,Pac-12,Oregon State,Pac-12,400869158,40086915817,17,True,2,55,45,"{'seconds': 57, 'minutes': 0}",2,68,32,"{'seconds': 9, 'minutes': 0}",7,13,FG,True,21,14,24,14,
Oregon State,Pac-12,UCLA,Pac-12,400869158,40086915818,18,False,2,82,82,"{'seconds': 9, 'minutes': 0}",2,85,85,"{'minutes': 0, 'seconds': 0}",1,-3,END OF HALF,False,14,24,14,24,
Oregon State,Pac-12,UCLA,Pac-12,400869158,40086915819,19,False,3,35,35,"{'minutes': 14, 'seconds': 53}",3,49,49,"{'minutes': 12, 'seconds': 34}",4,16,PUNT,False,14,24,14,24,
UCLA,Pac-12,Oregon State,Pac-12,400869158,40086915820,20,False,3,20,80,"{'minutes': 12, 'seconds': 34}",3,32,68,"{'minutes': 11, 'seconds': 43}",5,12,PUNT,True,24,14,24,14,
Oregon State,Pac-12,UCLA,Pac-12,400869158,40086915821,21,False,3,64,64,"{'minutes': 11, 'seconds': 43}",3,66,66,"{'minutes': 9, 'seconds': 37}",3,-2,PUNT,False,14,24,14,24,
UCLA,Pac-12,Oregon State,Pac-12,400869158,40086915822,22,True,3,20,80,"{'minutes': 9, 'seconds': 37}",3,40,60,"{'minutes': 8, 'seconds': 39}",3,20,FUMBLE TD,True,24,14,24,21,
UCLA,Pac-12,Oregon State,Pac-12,400869158,40086915824,23,True,3,65,35,"{'minutes': 8, 'seconds': 32}",3,100,0,"{'minutes': 6, 'seconds': 54}",8,86,TD,True,24,21,31,21,
Oregon State,Pac-12,UCLA,Pac-12,400869158,40086915825,24,True,3,35,35,"{'minutes': 6, 'seconds': 54}",3,2,2,"{'seconds': 42, 'minutes': 0}",13,71,FG,False,21,31,24,31,
UCLA,Pac-12,Oregon State,Pac-12,400869158,40086915826,25,False,3,65,35,"{'seconds': 42, 'minutes': 0}",4,99,1,"{'minutes': 12, 'seconds': 57}",8,60,INT,True,31,24,31,24,
Oregon State,Pac-12,UCLA,Pac-12,400869158,40086915827,26,False,4,63,63,"{'minutes': 12, 'seconds': 57}",4,56,56,"{'minutes': 11, 'seconds': 52}",3,7,PUNT,False,24,31,24,31,
UCLA,Pac-12,Oregon State,Pac-12,400869158,40086915828,27,False,4,26,74,"{'minutes': 11, 'seconds': 52}",4,66,34,"{'minutes': 8, 'seconds': 10}",10,40,PUNT,True,31,24,31,24,
Oregon State,Pac-12,UCLA,Pac-12,400869158,40086915829,28,False,4,92,92,"{'minutes': 8, 'seconds': 10}",4,75,75,"{'minutes': 6, 'seconds': 23}",4,17,PUNT,False,24,31,24,31,
UCLA,Pac-12,Oregon State,Pac-12,400869158,40086915830,29,False,4,32,68,"{'minutes': 6, 'seconds': 23}",4,40,60,"{'minutes': 5, 'seconds': 8}",3,8,PUNT,True,31,24,31,24,
Oregon State,Pac-12,UCLA,Pac-12,400869158,40086915831,30,True,4,83,83,"{'minutes': 5, 'seconds': 8}",4,68,68,"{'minutes': 2, 'seconds': 14}",6,15,INT TD,False,24,31,24,38,
UCLA,Pac-12,Oregon State,Pac-12,400869158,40086915832,31,False,4,100,0,"{'minutes': 2, 'seconds': 14}",4,100,0,"{'minutes': 2, 'seconds': 8}",0,0,TD,True,31,24,31,24,
Oregon State,Pac-12,UCLA,Pac-12,400869158,40086915833,32,False,4,35,35,"{'minutes': 2, 'seconds': 8}",4,56,56,"{'minutes': 1, 'seconds': 21}",5,14,DOWNS,False,24,38,24,38,
UCLA,Pac-12,Oregon State,Pac-12,400869158,40086915834,33,False,4,56,44,"{'minutes': 1, 'seconds': 21}",4,81,19,"{'minutes': 0, 'seconds': 0}",2,25,END OF GAME,True,38,24,38,24,
Oregon,Pac-12,Stanford,Pac-12,400869159,4008691591,1,False,1,25,75,"{'minutes': 15, 'seconds': 0}",1,32,68,"{'minutes': 14, 'seconds': 7}",3,7,PUNT,True,0,0,0,0,
Stanford,Pac-12,Oregon,Pac-12,400869159,4008691592,2,False,1,60,60,"{'minutes': 14, 'seconds': 7}",1,64,64,"{'minutes': 13, 'seconds': 7}",3,-4,PUNT,False,0,0,0,0,
Oregon,Pac-12,Stanford,Pac-12,400869159,4008691593,3,False,1,29,71,"{'minutes': 13, 'seconds': 7}",1,69,31,"{'minutes': 9, 'seconds': 58}",9,40,DOWNS,True,0,0,0,0,
Stanford,Pac-12,Oregon,Pac-12,400869159,4008691594,4,True,1,69,69,"{'minutes': 9, 'seconds': 58}",1,0,0,"{'minutes': 9, 'seconds': 12}",2,69,TD,False,0,0,7,0,
Oregon,Pac-12,Stanford,Pac-12,400869159,4008691595,5,False,1,25,75,"{'minutes': 9, 'seconds': 12}",1,47,53,"{'minutes': 8, 'seconds': 49}",2,22,FUMBLE,True,0,7,0,7,
Stanford,Pac-12,Oregon,Pac-12,400869159,4008691596,6,True,1,47,47,"{'minutes': 8, 'seconds': 49}",1,0,0,"{'minutes': 6, 'seconds': 36}",5,47,TD,False,7,0,14,0,
Oregon,Pac-12,Stanford,Pac-12,400869159,4008691597,7,False,1,25,75,"{'minutes': 6, 'seconds': 36}",1,30,70,"{'minutes': 5, 'seconds': 33}",3,5,PUNT,True,0,14,0,14,
Stanford,Pac-12,Oregon,Pac-12,400869159,4008691598,8,True,1,58,58,"{'minutes': 5, 'seconds': 33}",1,0,0,"{'minutes': 3, 'seconds': 58}",3,58,TD,False,14,0,21,0,
Oregon,Pac-12,Stanford,Pac-12,400869159,4008691599,9,True,1,25,75,"{'minutes': 3, 'seconds': 58}",1,100,0,"{'minutes': 2, 'seconds': 5}",7,75,TD,True,0,21,6,21,
Stanford,Pac-12,Oregon,Pac-12,400869159,40086915910,10,True,1,69,69,"{'minutes': 2, 'seconds': 5}",2,26,26,"{'minutes': 12, 'seconds': 57}",7,43,FG,False,21,6,24,6,
