_offense,_offense_conference,_defense,_defense_conference,_game_id,_id,_drive_number,_scoring,_start_period,_start_yardline,_start_yards_to_goal,_start_time,_end_period,_end_yardline,_end_yards_to_goal,_end_time,_plays,_yards,_drive_result,_is_home_offense,_start_offense_score,_start_defense_score,_end_offense_score,_end_defense_score,discriminator
California,Pac-12,Northwestern,Big Ten,332430025,33243002503,3,False,1,9,91,"{'minutes': 9, 'seconds': 33}",1,17,83,"{'minutes': 8, 'seconds': 33}",3,8,PUNT,True,7,7,7,7,
Northwestern,Big Ten,California,Pac-12,332430025,33243002504,4,False,1,87,87,"{'minutes': 8, 'seconds': 33}",1,55,55,"{'minutes': 5, 'seconds': 57}",5,32,PUNT,False,7,7,7,7,
California,Pac-12,Northwestern,Big Ten,332430025,33243002505,5,False,1,6,94,"{'minutes': 5, 'seconds': 57}",1,6,94,"{'minutes': 4, 'seconds': 37}",3,0,PUNT,True,7,7,7,7,
Northwestern,Big Ten,California,Pac-12,332430025,33243002506,6,False,1,54,54,"{'minutes': 4, 'seconds': 37}",1,52,52,"{'minutes': 4, 'seconds': 2}",2,2,INT,False,7,7,7,7,
California,Pac-12,Northwestern,Big Ten,332430025,33243002507,7,False,1,36,64,"{'minutes': 4, 'seconds': 2}",1,98,2,"{'minutes': 2, 'seconds': 17}",5,16,PUNT,True,7,7,7,7,
Northwestern,Big Ten,California,Pac-12,332430025,33243002508,8,True,1,68,68,"{'minutes': 2, 'seconds': 17}",2,0,0,"{'minutes': 12, 'seconds': 53}",11,68,PASSING TD,False,7,7,14,7,
California,Pac-12,Northwestern,Big Ten,332430025,33243002509,9,False,2,37,63,"{'minutes': 12, 'seconds': 53}",2,92,8,"{'minutes': 9, 'seconds': 56}",8,21,PUNT,True,7,14,7,14,
Northwestern,Big Ten,California,Pac-12,332430025,33243002510,10,True,2,97,97,"{'minutes': 9, 'seconds': 56}",2,32,32,"{'minutes': 5, 'seconds': 48}",11,79,FG GOOD,False,14,7,17,7,
California,Pac-12,Northwestern,Big Ten,332430025,33243002511,11,False,2,30,70,"{'minutes': 5, 'seconds': 48}",2,25,75,"{'minutes': 4, 'seconds': 19}",3,-5,PUNT,True,7,17,7,17,
Northwestern,Big Ten,California,Pac-12,332430025,33243002512,12,False,2,71,71,"{'minutes': 4, 'seconds': 19}",2,1,1,"{'minutes': 1, 'seconds': 23}",7,22,PUNT,False,17,7,17,7,
California,Pac-12,Northwestern,Big Ten,332430025,33243002513,13,True,2,6,94,"{'minutes': 1, 'seconds': 23}",2,60,40,"{'seconds': 3, 'minutes': 0}",10,84,FG GOOD,True,7,17,10,17,
Northwestern,Big Ten,California,Pac-12,332430025,33243002514,14,False,2,66,66,"{'seconds': 3, 'minutes': 0}",2,66,66,"{'minutes': 0, 'seconds': 0}",0,0,END OF HALF,False,17,10,17,10,
Northwestern,Big Ten,California,Pac-12,332430025,33243002515,15,True,3,65,65,"{'minutes': 15, 'seconds': 0}",3,48,48,"{'minutes': 11, 'seconds': 36}",9,63,FG GOOD,False,17,10,20,10,
California,Pac-12,Northwestern,Big Ten,332430025,33243002516,16,True,3,25,75,"{'minutes': 11, 'seconds': 36}",3,100,0,"{'minutes': 10, 'seconds': 42}",5,75,PASSING TD,True,10,20,17,20,
California,Pac-12,Northwestern,Big Ten,332430025,33243002517,17,True,3,73,27,"{'minutes': 10, 'seconds': 42}",3,100,0,"{'minutes': 9, 'seconds': 55}",3,27,PASSING TD,True,17,20,24,20,
Northwestern,Big Ten,California,Pac-12,332430025,33243002518,18,False,3,65,65,"{'minutes': 9, 'seconds': 55}",3,56,56,"{'minutes': 7, 'seconds': 54}",3,9,PUNT,False,20,24,20,24,
California,Pac-12,Northwestern,Big Ten,332430025,33243002519,19,True,3,13,87,"{'minutes': 7, 'seconds': 54}",3,92,8,"{'minutes': 4, 'seconds': 40}",9,45,INT TD,True,24,20,24,27,
California,Pac-12,Northwestern,Big Ten,332430025,33243002520,20,True,3,21,79,"{'minutes': 4, 'seconds': 40}",4,71,29,"{'minutes': 14, 'seconds': 56}",15,58,FG GOOD,True,24,27,27,27,
Northwestern,Big Ten,California,Pac-12,332430025,33243002521,21,False,4,75,75,"{'minutes': 14, 'seconds': 56}",4,78,78,"{'minutes': 13, 'seconds': 26}",3,-3,PUNT,False,27,27,27,27,
California,Pac-12,Northwestern,Big Ten,332430025,33243002522,22,False,4,38,62,"{'minutes': 13, 'seconds': 26}",4,95,5,"{'minutes': 11, 'seconds': 58}",5,17,PUNT,True,27,27,27,27,
Northwestern,Big Ten,California,Pac-12,332430025,33243002523,23,True,4,97,97,"{'minutes': 11, 'seconds': 58}",4,35,35,"{'minutes': 8, 'seconds': 49}",8,82,FG GOOD,False,27,27,30,27,
California,Pac-12,Northwestern,Big Ten,332430025,33243002524,24,True,4,25,75,"{'minutes': 8, 'seconds': 49}",4,36,64,"{'minutes': 7, 'seconds': 57}",3,11,INT TD,True,27,30,27,37,
California,Pac-12,Northwestern,Big Ten,332430025,33243002525,25,True,4,18,82,"{'minutes': 7, 'seconds': 57}",4,70,30,"{'minutes': 4, 'seconds': 45}",11,62,FG GOOD,True,27,37,30,37,
Northwestern,Big Ten,California,Pac-12,332430025,33243002526,26,False,4,80,80,"{'minutes': 4, 'seconds': 45}",4,82,82,"{'minutes': 3, 'seconds': 47}",3,-2,INT,False,37,30,37,30,
California,Pac-12,Northwestern,Big Ten,332430025,33243002527,27,False,4,50,50,"{'minutes': 3, 'seconds': 47}",4,100,0,"{'minutes': 3, 'seconds': 47}",1,0,INT,True,30,37,30,37,
Northwestern,Big Ten,California,Pac-12,332430025,33243002528,28,True,4,91,91,"{'minutes': 3, 'seconds': 47}",4,0,0,"{'minutes': 1, 'seconds': 51}",6,91,RUSHING TD,False,37,30,44,30,
California,Pac-12,Northwestern,Big Ten,332430025,33243002529,29,False,4,38,62,"{'minutes': 1, 'seconds': 51}",4,69,31,"{'minutes': 0, 'seconds': 0}",8,43,END OF HALF,True,30,44,30,44,
Nevada,Mountain West,UCLA,Pac-12,332430026,33243002601,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,59,59,"{'minutes': 12, 'seconds': 40}",5,16,PUNT,False,0,0,0,0,
UCLA,Pac-12,Nevada,Mountain West,332430026,33243002602,2,True,1,17,83,"{'minutes': 12, 'seconds': 40}",1,100,0,"{'minutes': 10, 'seconds': 38}",8,83,RUSHING TD,True,0,0,7,0,
Nevada,Mountain West,UCLA,Pac-12,332430026,33243002603,3,True,1,75,75,"{'minutes': 10, 'seconds': 38}",1,39,39,"{'minutes': 4, 'seconds': 0}",15,64,FG GOOD,False,0,7,3,7,
UCLA,Pac-12,Nevada,Mountain West,332430026,33243002604,4,False,1,18,82,"{'minutes': 4, 'seconds': 0}",1,80,20,"{'minutes': 2, 'seconds': 26}",6,52,FG MISSED,True,7,3,7,3,
Nevada,Mountain West,UCLA,Pac-12,332430026,33243002605,5,False,1,70,70,"{'minutes': 2, 'seconds': 26}",1,51,51,"{'seconds': 23, 'minutes': 0}",5,19,PUNT,False,3,7,3,7,
UCLA,Pac-12,Nevada,Mountain West,332430026,33243002606,6,True,1,5,95,"{'seconds': 23, 'minutes': 0}",2,73,27,"{'minutes': 11, 'seconds': 23}",15,72,FG GOOD,True,7,3,10,3,
Nevada,Mountain West,UCLA,Pac-12,332430026,33243002607,7,False,2,83,83,"{'minutes': 11, 'seconds': 23}",2,46,46,"{'minutes': 5, 'seconds': 51}",12,79,FG GOOD,False,3,10,6,10,
UCLA,Pac-12,Nevada,Mountain West,332430026,33243002608,8,True,2,27,73,"{'minutes': 5, 'seconds': 51}",2,100,0,"{'minutes': 2, 'seconds': 15}",10,73,PASSING TD,True,10,6,17,6,
Nevada,Mountain West,UCLA,Pac-12,332430026,33243002609,9,True,2,81,81,"{'minutes': 2, 'seconds': 15}",2,0,0,"{'seconds': 7, 'minutes': 0}",11,81,RUSHING TD,False,6,17,13,17,
UCLA,Pac-12,Nevada,Mountain West,332430026,33243002610,10,False,2,30,70,"{'seconds': 7, 'minutes': 0}",2,28,72,"{'minutes': 0, 'seconds': 0}",1,-2,END OF HALF,True,17,13,17,13,
UCLA,Pac-12,Nevada,Mountain West,332430026,33243002611,11,True,3,29,71,"{'minutes': 15, 'seconds': 0}",3,100,0,"{'minutes': 11, 'seconds': 3}",11,71,RUSHING TD,True,17,13,24,13,
Nevada,Mountain West,UCLA,Pac-12,332430026,33243002612,12,True,3,78,78,"{'minutes': 11, 'seconds': 3}",3,82,82,"{'minutes': 9, 'seconds': 57}",3,-4,PUNT RETURN TD,False,13,24,13,31,
Nevada,Mountain West,UCLA,Pac-12,332430026,33243002613,13,False,3,75,75,"{'minutes': 9, 'seconds': 57}",3,22,22,"{'minutes': 7, 'seconds': 5}",7,46,TURNOVER ON DOWNS,False,13,31,13,31,
UCLA,Pac-12,Nevada,Mountain West,332430026,33243002614,14,True,3,29,71,"{'minutes': 7, 'seconds': 5}",3,100,0,"{'minutes': 4, 'seconds': 1}",10,71,RUSHING TD,True,31,13,37,13,
Nevada,Mountain West,UCLA,Pac-12,332430026,33243002615,15,True,3,75,75,"{'minutes': 4, 'seconds': 1}",4,0,0,"{'minutes': 14, 'seconds': 25}",14,75,RUSHING TD,False,13,37,20,37,
UCLA,Pac-12,Nevada,Mountain West,332430026,33243002616,16,True,4,25,75,"{'minutes': 14, 'seconds': 25}",4,100,0,"{'minutes': 12, 'seconds': 7}",7,75,RUSHING TD,True,37,20,44,20,
Nevada,Mountain West,UCLA,Pac-12,332430026,33243002617,17,False,4,78,78,"{'minutes': 12, 'seconds': 7}",4,83,83,"{'minutes': 11, 'seconds': 9}",3,-5,PUNT,False,20,44,20,44,
UCLA,Pac-12,Nevada,Mountain West,332430026,33243002618,18,True,4,53,47,"{'minutes': 11, 'seconds': 9}",4,100,0,"{'minutes': 10, 'seconds': 6}",5,47,PASSING TD,True,44,20,51,20,
Nevada,Mountain West,UCLA,Pac-12,332430026,33243002619,19,False,4,75,75,"{'minutes': 10, 'seconds': 6}",4,71,71,"{'minutes': 9, 'seconds': 7}",3,4,PUNT,False,20,51,20,51,
UCLA,Pac-12,Nevada,Mountain West,332430026,33243002620,20,True,4,67,33,"{'minutes': 9, 'seconds': 7}",4,100,0,"{'minutes': 7, 'seconds': 50}",4,33,RUSHING TD,True,0,0,58,20,
Nevada,Mountain West,UCLA,Pac-12,332430026,33243002621,21,False,4,75,75,"{'minutes': 7, 'seconds': 50}",4,60,60,"{'minutes': 5, 'seconds': 17}",6,15,PUNT,False,20,58,20,58,
UCLA,Pac-12,Nevada,Mountain West,332430026,33243002622,22,False,4,33,67,"{'minutes': 5, 'seconds': 17}",4,80,20,"{'minutes': 3, 'seconds': 24}",4,39,FUMBLE,True,58,20,58,20,
Nevada,Mountain West,UCLA,Pac-12,332430026,33243002623,23,False,4,72,72,"{'minutes': 3, 'seconds': 24}",4,71,71,"{'minutes': 1, 'seconds': 16}",3,1,PUNT,False,20,58,20,58,
UCLA,Pac-12,Nevada,Mountain West,332430026,33243002624,24,False,4,15,85,"{'minutes': 1, 'seconds': 16}",4,13,87,"{'minutes': 0, 'seconds': 0}",2,-2,END OF HALF,True,58,20,58,20,
Toledo,Mid-American,Florida,SEC,332430057,33243005701,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,63,63,"{'minutes': 13, 'seconds': 7}",4,12,PUNT,False,0,0,0,0,
Florida,SEC,Toledo,Mid-American,332430057,33243005702,2,False,1,16,84,"{'minutes': 13, 'seconds': 7}",1,100,0,"{'minutes': 6, 'seconds': 46}",11,84,RUSHING TD,True,0,0,7,0,
Toledo,Mid-American,Florida,SEC,332430057,33243005703,3,False,1,81,81,"{'minutes': 6, 'seconds': 46}",1,74,74,"{'minutes': 5, 'seconds': 3}",3,7,PUNT,False,0,7,0,7,
Florida,SEC,Toledo,Mid-American,332430057,33243005704,4,False,1,35,65,"{'minutes': 5, 'seconds': 3}",1,41,59,"{'minutes': 2, 'seconds': 37}",3,6,PUNT,True,7,0,7,0,
Toledo,Mid-American,Florida,SEC,332430057,33243005705,5,False,1,78,78,"{'minutes': 2, 'seconds': 37}",1,78,78,"{'minutes': 2, 'seconds': 11}",3,0,PUNT,False,0,7,0,7,
Florida,SEC,Toledo,Mid-American,332430057,33243005706,6,False,1,41,59,"{'minutes': 2, 'seconds': 11}",2,57,43,"{'minutes': 12, 'seconds': 59}",8,52,FG GOOD,True,7,0,10,0,
Toledo,Mid-American,Florida,SEC,332430057,33243005707,7,False,2,73,73,"{'minutes': 12, 'seconds': 59}",2,64,64,"{'minutes': 10, 'seconds': 49}",4,9,FUMBLE,False,0,10,0,10,
Toledo,Mid-American,Florida,SEC,332430057,33243005709,8,True,2,56,56,"{'minutes': 10, 'seconds': 41}",2,22,22,"{'minutes': 9, 'seconds': 24}",4,28,FG GOOD,False,0,10,3,10,
Florida,SEC,Toledo,Mid-American,332430057,33243005710,9,True,2,17,83,"{'minutes': 9, 'seconds': 24}",2,100,0,"{'minutes': 3, 'seconds': 20}",10,83,RUSHING TD,True,10,3,17,3,
Toledo,Mid-American,Florida,SEC,332430057,33243005711,10,False,2,90,90,"{'minutes': 3, 'seconds': 20}",2,50,50,"{'minutes': 1, 'seconds': 18}",7,40,PUNT,False,3,17,3,17,
Florida,SEC,Toledo,Mid-American,332430057,33243005712,11,False,2,7,93,"{'minutes': 1, 'seconds': 18}",2,27,73,"{'minutes': 0, 'seconds': 0}",3,20,END OF HALF,True,17,3,17,3,
Florida,SEC,Toledo,Mid-American,332430057,33243005713,12,False,3,25,75,"{'minutes': 15, 'seconds': 0}",3,32,68,"{'minutes': 13, 'seconds': 20}",3,7,PUNT,True,17,3,17,3,
Toledo,Mid-American,Florida,SEC,332430057,33243005714,13,True,3,68,68,"{'minutes': 13, 'seconds': 20}",3,45,45,"{'minutes': 10, 'seconds': 3}",8,63,FG GOOD,False,3,17,6,17,
Florida,SEC,Toledo,Mid-American,332430057,33243005715,14,False,3,31,69,"{'minutes': 10, 'seconds': 3}",3,40,60,"{'minutes': 8, 'seconds': 15}",3,9,PUNT,True,17,6,17,6,
Toledo,Mid-American,Florida,SEC,332430057,33243005716,15,False,3,93,93,"{'minutes': 8, 'seconds': 15}",3,72,72,"{'minutes': 6, 'seconds': 37}",5,21,PUNT,False,6,17,6,17,
Florida,SEC,Toledo,Mid-American,332430057,33243005717,16,False,3,43,57,"{'minutes': 6, 'seconds': 37}",3,50,50,"{'minutes': 4, 'seconds': 26}",4,7,PUNT,True,17,6,17,6,
Toledo,Mid-American,Florida,SEC,332430057,33243005718,17,False,3,77,77,"{'minutes': 4, 'seconds': 26}",3,76,76,"{'minutes': 3, 'seconds': 34}",3,1,INT,False,6,17,6,17,
Florida,SEC,Toledo,Mid-American,332430057,33243005719,18,True,3,77,23,"{'minutes': 3, 'seconds': 34}",3,100,0,"{'seconds': 55, 'minutes': 0}",5,23,PASSING TD,True,17,6,24,6,
Toledo,Mid-American,Florida,SEC,332430057,33243005720,19,False,3,77,77,"{'seconds': 55, 'minutes': 0}",4,64,64,"{'minutes': 14, 'seconds': 39}",6,13,PUNT,False,6,24,6,24,
Florida,SEC,Toledo,Mid-American,332430057,33243005721,20,False,4,52,48,"{'minutes': 14, 'seconds': 39}",4,72,28,"{'minutes': 10, 'seconds': 27}",8,26,FG MISSED,True,24,6,24,6,
Toledo,Mid-American,Florida,SEC,332430057,33243005722,21,False,4,78,78,"{'minutes': 10, 'seconds': 27}",4,57,57,"{'minutes': 6, 'seconds': 49}",8,21,PUNT,False,6,24,6,24,
Florida,SEC,Toledo,Mid-American,332430057,33243005723,22,False,4,15,85,"{'minutes': 6, 'seconds': 49}",4,54,46,"{'minutes': 0, 'seconds': 0}",11,81,END OF HALF,True,24,6,24,6,
McNeese,,South Florida,American Athletic,332430058,33243005801,1,False,1,25,25,"{'minutes': 15, 'seconds': 0}",1,25,25,"{'minutes': 15, 'seconds': 0}",0,0,Uncategorized,False,0,0,0,0,
McNeese,,South Florida,American Athletic,332430058,33243005802,2,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,41,41,"{'minutes': 15, 'seconds': 0}",4,34,PUNT,False,0,0,0,0,
South Florida,American Athletic,McNeese,,332430058,33243005803,3,True,1,20,80,"{'minutes': 15, 'seconds': 0}",1,100,0,"{'minutes': 12, 'seconds': 47}",1,80,RUSHING TD,True,6,0,7,0,
McNeese,,South Florida,American Athletic,332430058,33243005804,4,False,1,74,74,"{'minutes': 12, 'seconds': 47}",1,56,56,"{'minutes': 12, 'seconds': 40}",5,18,PUNT,False,0,7,0,7,
South Florida,American Athletic,McNeese,,332430058,33243005805,5,True,1,10,90,"{'minutes': 12, 'seconds': 40}",1,0,100,"{'minutes': 7, 'seconds': 49}",6,-10,SF,True,7,0,7,2,
McNeese,,South Florida,American Athletic,332430058,33243005806,6,False,1,65,65,"{'minutes': 7, 'seconds': 49}",1,76,76,"{'minutes': 7, 'seconds': 49}",3,-11,INT,False,2,7,2,7,
South Florida,American Athletic,McNeese,,332430058,33243005807,7,False,1,50,50,"{'minutes': 7, 'seconds': 49}",1,75,25,"{'minutes': 3, 'seconds': 46}",5,25,FG MISSED,True,7,2,7,2,
McNeese,,South Florida,American Athletic,332430058,33243005808,8,False,1,75,75,"{'minutes': 3, 'seconds': 46}",1,68,68,"{'minutes': 2, 'seconds': 33}",3,7,PUNT,False,2,7,2,7,
South Florida,American Athletic,McNeese,,332430058,33243005809,9,False,1,34,66,"{'minutes': 2, 'seconds': 33}",1,61,39,"{'seconds': 17, 'minutes': 0}",5,27,PUNT,True,7,2,7,2,
McNeese,,South Florida,American Athletic,332430058,33243005810,10,True,1,91,91,"{'seconds': 17, 'minutes': 0}",2,0,0,"{'minutes': 11, 'seconds': 2}",9,91,RUSHING TD,False,2,7,9,7,
South Florida,American Athletic,McNeese,,332430058,33243005811,11,False,2,5,95,"{'minutes': 11, 'seconds': 2}",2,7,93,"{'minutes': 10, 'seconds': 56}",1,2,FUMBLE,True,7,9,7,9,
McNeese,,South Florida,American Athletic,332430058,33243005812,12,True,2,7,7,"{'minutes': 10, 'seconds': 56}",2,0,0,"{'minutes': 10, 'seconds': 38}",1,7,RUSHING TD,False,15,7,16,7,
South Florida,American Athletic,McNeese,,332430058,33243005813,13,False,2,25,75,"{'minutes': 10, 'seconds': 38}",2,30,70,"{'minutes': 8, 'seconds': 14}",3,5,PUNT,True,7,16,7,16,
McNeese,,South Florida,American Athletic,332430058,33243005814,14,True,2,42,42,"{'minutes': 8, 'seconds': 14}",2,0,0,"{'minutes': 6, 'seconds': 47}",4,42,PASSING TD,False,16,7,23,7,
South Florida,American Athletic,McNeese,,332430058,33243005815,15,False,2,9,91,"{'minutes': 6, 'seconds': 47}",2,9,91,"{'minutes': 5, 'seconds': 3}",3,0,PUNT,True,7,23,7,23,
McNeese,,South Florida,American Athletic,332430058,33243005816,16,True,2,33,33,"{'minutes': 5, 'seconds': 3}",2,30,30,"{'minutes': 3, 'seconds': 13}",3,3,FG GOOD,False,23,7,26,7,
South Florida,American Athletic,McNeese,,332430058,33243005817,17,True,2,25,75,"{'minutes': 3, 'seconds': 13}",2,67,33,"{'seconds': 12, 'minutes': 0}",10,42,INT TD,True,7,26,7,33,
McNeese,,South Florida,American Athletic,332430058,33243005818,18,True,2,76,76,"{'seconds': 12, 'minutes': 0}",2,0,0,"{'seconds': 12, 'minutes': 0}",0,0,INT RETURN TOUCH,False,33,7,33,7,
South Florida,American Athletic,McNeese,,332430058,33243005820,19,False,3,65,35,"{'minutes': 15, 'seconds': 0}",3,65,35,"{'minutes': 15, 'seconds': 0}",0,0,Uncategorized,True,7,33,7,33,
South Florida,American Athletic,McNeese,,332430058,33243005821,20,False,3,25,75,"{'minutes': 15, 'seconds': 0}",3,25,75,"{'minutes': 14, 'seconds': 51}",1,0,INT,True,7,33,7,33,
McNeese,,South Florida,American Athletic,332430058,33243005822,21,True,3,16,16,"{'minutes': 14, 'seconds': 51}",3,0,0,"{'minutes': 12, 'seconds': 38}",5,16,RUSHING TD,False,33,7,40,14,
South Florida,American Athletic,McNeese,,332430058,33243005823,22,True,3,32,68,"{'minutes': 12, 'seconds': 38}",3,100,0,"{'minutes': 11, 'seconds': 23}",4,68,PASSING TD,True,14,40,14,40,
McNeese,,South Florida,American Athletic,332430058,33243005824,23,True,3,75,75,"{'minutes': 11, 'seconds': 23}",3,85,85,"{'minutes': 4, 'seconds': 23}",12,-10,FG GOOD,False,40,14,43,14,
South Florida,American Athletic,McNeese,,332430058,33243005825,24,True,3,38,62,"{'minutes': 4, 'seconds': 23}",4,100,0,"{'minutes': 13, 'seconds': 50}",13,62,PASSING TD,True,14,43,21,50,
McNeese,,South Florida,American Athletic,332430058,33243005826,25,True,4,79,79,"{'minutes': 13, 'seconds': 50}",4,0,0,"{'minutes': 12, 'seconds': 59}",2,79,PASSING TD,False,50,21,50,21,
South Florida,American Athletic,McNeese,,332430058,33243005827,26,False,4,32,68,"{'minutes': 12, 'seconds': 59}",4,49,51,"{'minutes': 12, 'seconds': 53}",5,17,TURNOVER ON DOWNS,True,21,50,21,50,
McNeese,,South Florida,American Athletic,332430058,33243005828,27,True,4,49,49,"{'minutes': 12, 'seconds': 53}",4,7,7,"{'minutes': 5, 'seconds': 37}",9,42,FG GOOD,False,50,21,53,21,
South Florida,American Athletic,McNeese,,332430058,33243005829,28,False,4,26,74,"{'minutes': 5, 'seconds': 37}",4,33,67,"{'minutes': 4, 'seconds': 54}",4,7,TURNOVER ON DOWNS,True,21,53,21,53,
McNeese,,South Florida,American Athletic,332430058,33243005830,29,False,4,33,33,"{'minutes': 4, 'seconds': 54}",4,17,17,"{'minutes': 0, 'seconds': 0}",7,16,END OF GAME,False,53,21,53,21,
Elon,,Georgia Tech,ACC,332430059,33243005901,1,False,1,75,75,"{'minutes': 15, 'seconds': 0}",1,70,70,"{'minutes': 15, 'seconds': 0}",2,5,FUMBLE,False,0,0,0,0,
Georgia Tech,ACC,Elon,,332430059,33243005902,2,True,1,70,30,"{'minutes': 15, 'seconds': 0}",1,100,0,"{'minutes': 12, 'seconds': 58}",4,30,RUSHING TD,True,0,0,7,0,
Elon,,Georgia Tech,ACC,332430059,33243005903,3,False,1,65,65,"{'minutes': 12, 'seconds': 58}",1,64,64,"{'minutes': 12, 'seconds': 9}",3,1,PUNT,False,0,7,0,7,
Georgia Tech,ACC,Elon,,332430059,33243005904,4,True,1,65,35,"{'minutes': 12, 'seconds': 9}",1,100,0,"{'minutes': 10, 'seconds': 6}",6,35,RUSHING TD,True,7,0,14,0,
Elon,,Georgia Tech,ACC,332430059,33243005905,5,False,1,75,75,"{'minutes': 10, 'seconds': 6}",1,35,35,"{'minutes': 10, 'seconds': 6}",6,40,INT,False,0,14,0,14,
Georgia Tech,ACC,Elon,,332430059,33243005906,6,True,1,49,51,"{'minutes': 10, 'seconds': 6}",1,100,0,"{'minutes': 6, 'seconds': 0}",6,51,RUSHING TD,True,14,0,21,0,
Elon,,Georgia Tech,ACC,332430059,33243005907,7,False,1,75,75,"{'minutes': 6, 'seconds': 0}",1,74,74,"{'minutes': 5, 'seconds': 23}",3,1,PUNT,False,0,21,0,21,
Georgia Tech,ACC,Elon,,332430059,33243005908,8,True,1,34,66,"{'minutes': 5, 'seconds': 23}",1,100,0,"{'minutes': 3, 'seconds': 34}",5,66,RUSHING TD,True,21,0,28,0,
Elon,,Georgia Tech,ACC,332430059,33243005909,9,False,1,82,82,"{'minutes': 3, 'seconds': 34}",1,52,52,"{'minutes': 1, 'seconds': 5}",5,30,PUNT,False,0,28,0,28,
Georgia Tech,ACC,Elon,,332430059,33243005910,10,True,1,9,91,"{'minutes': 1, 'seconds': 5}",2,100,0,"{'minutes': 14, 'seconds': 47}",4,91,PASSING TD,True,28,0,35,0,
Elon,,Georgia Tech,ACC,332430059,33243005911,11,True,2,75,75,"{'minutes': 14, 'seconds': 47}",2,10,10,"{'minutes': 8, 'seconds': 51}",12,65,INT TD,False,0,35,0,35,
Georgia Tech,ACC,Elon,,332430059,33243005912,12,True,2,96,4,"{'minutes': 8, 'seconds': 51}",2,100,0,"{'minutes': 8, 'seconds': 51}",0,0,INT RETURN TOUCH,True,42,0,42,0,
Elon,,Georgia Tech,ACC,332430059,33243005913,13,False,2,75,75,"{'minutes': 8, 'seconds': 51}",2,47,47,"{'minutes': 3, 'seconds': 59}",8,28,PUNT,False,0,42,0,42,
Georgia Tech,ACC,Elon,,332430059,33243005914,14,False,2,5,95,"{'minutes': 3, 'seconds': 59}",2,6,94,"{'minutes': 1, 'seconds': 41}",3,1,PUNT,True,42,0,42,0,
Elon,,Georgia Tech,ACC,332430059,33243005915,15,False,2,48,48,"{'minutes': 1, 'seconds': 41}",2,30,30,"{'minutes': 0, 'seconds': 0}",6,18,FG MISSED,False,0,42,0,42,
Georgia Tech,ACC,Elon,,332430059,33243005916,16,False,2,30,70,"{'minutes': 0, 'seconds': 0}",2,30,70,"{'minutes': 0, 'seconds': 0}",0,0,END OF HALF,True,42,0,42,0,
Georgia Tech,ACC,Elon,,332430059,33243005917,17,True,3,25,75,"{'minutes': 15, 'seconds': 0}",3,100,0,"{'minutes': 9, 'seconds': 25}",13,75,RUSHING TD,True,42,0,49,0,
Elon,,Georgia Tech,ACC,332430059,33243005918,18,True,3,75,75,"{'minutes': 9, 'seconds': 25}",3,54,54,"{'minutes': 7, 'seconds': 8}",6,21,INT TD,False,0,49,0,49,
Georgia Tech,ACC,Elon,,332430059,33243005919,19,True,3,54,46,"{'minutes': 7, 'seconds': 8}",3,100,0,"{'minutes': 7, 'seconds': 8}",0,0,INT RETURN TOUCH,True,56,0,56,0,
Elon,,Georgia Tech,ACC,332430059,33243005920,20,False,3,75,75,"{'minutes': 7, 'seconds': 8}",3,67,67,"{'minutes': 5, 'seconds': 45}",3,8,PUNT,False,0,56,0,56,
Georgia Tech,ACC,Elon,,332430059,33243005921,21,True,3,18,82,"{'minutes': 5, 'seconds': 45}",3,100,0,"{'minutes': 4, 'seconds': 28}",4,82,PASSING TD,True,56,0,63,0,
Elon,,Georgia Tech,ACC,332430059,33243005922,22,False,3,75,75,"{'minutes': 4, 'seconds': 28}",4,42,42,"{'minutes': 15, 'seconds': 0}",13,33,PUNT,False,0,63,0,63,
Georgia Tech,ACC,Elon,,332430059,33243005923,23,True,4,1,99,"{'minutes': 15, 'seconds': 0}",4,100,0,"{'minutes': 7, 'seconds': 16}",9,99,RUSHING TD,True,63,0,70,0,
Elon,,Georgia Tech,ACC,332430059,33243005924,24,False,4,75,75,"{'minutes': 7, 'seconds': 16}",4,67,67,"{'minutes': 4, 'seconds': 36}",3,8,PUNT,False,0,70,0,70,
Georgia Tech,ACC,Elon,,332430059,33243005925,25,False,4,21,79,"{'minutes': 4, 'seconds': 36}",4,48,52,"{'minutes': 0, 'seconds': 0}",7,27,END OF GAME,True,70,0,70,0,
Iowa State,Big 12,Northern Iowa,,332430066,33243006601,1,False,1,21,79,"{'minutes': 15, 'seconds': 0}",1,69,31,"{'minutes': 8, 'seconds': 22}",13,48,FG MISSED,True,0,0,0,0,
Northern Iowa,,Iowa State,Big 12,332430066,33243006602,2,True,1,69,69,"{'minutes': 8, 'seconds': 22}",1,0,0,"{'minutes': 6, 'seconds': 13}",5,69,RUSHING TD,False,0,0,7,0,
Iowa State,Big 12,Northern Iowa,,332430066,33243006603,3,True,1,11,89,"{'minutes': 6, 'seconds': 13}",1,100,0,"{'minutes': 3, 'seconds': 37}",7,89,PASSING TD,True,0,7,7,7,
Northern Iowa,,Iowa State,Big 12,332430066,33243006604,4,True,1,78,78,"{'minutes': 3, 'seconds': 37}",2,0,0,"{'minutes': 14, 'seconds': 55}",9,78,PASSING TD,False,7,7,14,7,
