_offense,_offense_conference,_defense,_defense_conference,_game_id,_id,_drive_number,_scoring,_start_period,_start_yardline,_start_yards_to_goal,_start_time,_end_period,_end_yardline,_end_yards_to_goal,_end_time,_plays,_yards,_drive_result,_is_home_offense,_start_offense_score,_start_defense_score,_end_offense_score,_end_defense_score,discriminator
West Virginia,Big East,Marshall,Conference USA,312470277,31247027717,17,True,3,46,54,"{'minutes': 3, 'seconds': 22}",4,30,70,"{'minutes': 0, 'seconds': 0}",11,54,END OF HALF,True,27,13,34,13,
Eastern Michigan,Mid-American,Howard,,312472199,31247219901,1,False,1,45,55,"{'minutes': 15, 'seconds': 0}",1,45,55,"{'minutes': 15, 'seconds': 0}",0,0,Uncategorized,True,0,0,0,0,
Howard,,Eastern Michigan,Mid-American,312472199,31247219902,2,False,1,80,80,"{'minutes': 15, 'seconds': 0}",1,59,59,"{'minutes': 11, 'seconds': 13}",5,21,PUNT,False,0,0,0,0,
Eastern Michigan,Mid-American,Howard,,312472199,31247219903,3,True,1,25,75,"{'minutes': 11, 'seconds': 13}",1,25,75,"{'minutes': 10, 'seconds': 54}",1,0,INT TD,True,0,0,0,0,
Howard,,Eastern Michigan,Mid-American,312472199,31247219904,4,False,1,71,71,"{'minutes': 10, 'seconds': 54}",1,85,85,"{'minutes': 10, 'seconds': 54}",0,0,INT RETURN TOUCH,False,6,0,6,0,
Eastern Michigan,Mid-American,Howard,,312472199,31247219905,5,True,1,45,55,"{'minutes': 10, 'seconds': 54}",1,73,27,"{'minutes': 7, 'seconds': 43}",7,28,FG GOOD,True,0,6,3,6,
Howard,,Eastern Michigan,Mid-American,312472199,31247219906,6,True,1,66,66,"{'minutes': 7, 'seconds': 43}",1,22,22,"{'minutes': 2, 'seconds': 23}",9,44,FG GOOD,False,6,3,9,3,
Eastern Michigan,Mid-American,Howard,,312472199,31247219907,7,True,1,63,37,"{'minutes': 2, 'seconds': 23}",2,86,14,"{'minutes': 14, 'seconds': 56}",6,23,FG GOOD,True,3,9,6,9,
Howard,,Eastern Michigan,Mid-American,312472199,31247219908,8,False,2,92,92,"{'minutes': 14, 'seconds': 56}",2,96,96,"{'minutes': 13, 'seconds': 31}",3,-4,PUNT,False,9,6,9,6,
Eastern Michigan,Mid-American,Howard,,312472199,31247219909,9,True,2,79,21,"{'minutes': 13, 'seconds': 31}",2,100,0,"{'minutes': 11, 'seconds': 26}",4,21,PASSING TD,True,6,9,13,9,
Howard,,Eastern Michigan,Mid-American,312472199,31247219910,10,False,2,74,74,"{'minutes': 11, 'seconds': 26}",2,74,74,"{'minutes': 11, 'seconds': 26}",3,0,PUNT,False,9,13,9,13,
Eastern Michigan,Mid-American,Howard,,312472199,31247219911,11,False,2,36,64,"{'minutes': 11, 'seconds': 26}",2,64,36,"{'minutes': 5, 'seconds': 27}",10,28,TURNOVER ON DOWNS,True,13,9,13,9,
Howard,,Eastern Michigan,Mid-American,312472199,31247219912,12,False,2,64,64,"{'minutes': 5, 'seconds': 27}",2,59,59,"{'minutes': 5, 'seconds': 27}",3,5,PUNT,False,9,13,9,13,
Eastern Michigan,Mid-American,Howard,,312472199,31247219913,13,True,2,22,78,"{'minutes': 5, 'seconds': 27}",2,100,0,"{'minutes': 1, 'seconds': 17}",6,78,RUSHING TD,True,13,9,20,9,
Eastern Michigan,Mid-American,Howard,,312472199,31247219915,14,True,2,68,32,"{'minutes': 1, 'seconds': 31}",2,100,0,"{'seconds': 51, 'minutes': 0}",3,32,RUSHING TD,True,20,9,27,9,
Howard,,Eastern Michigan,Mid-American,312472199,31247219916,15,False,2,75,75,"{'seconds': 51, 'minutes': 0}",2,70,70,"{'minutes': 0, 'seconds': 0}",2,5,END OF HALF,False,9,27,9,27,
Eastern Michigan,Mid-American,Howard,,312472199,31247219917,16,True,3,28,72,"{'minutes': 15, 'seconds': 0}",3,100,0,"{'minutes': 14, 'seconds': 5}",2,72,RUSHING TD,True,27,9,34,9,
Howard,,Eastern Michigan,Mid-American,312472199,31247219918,17,False,3,74,74,"{'minutes': 14, 'seconds': 5}",3,64,64,"{'minutes': 14, 'seconds': 0}",3,10,INT,False,9,34,9,34,
Eastern Michigan,Mid-American,Howard,,312472199,31247219919,18,False,3,27,73,"{'minutes': 14, 'seconds': 0}",3,45,55,"{'minutes': 13, 'seconds': 19}",5,18,PUNT,True,34,9,34,9,
Howard,,Eastern Michigan,Mid-American,312472199,31247219920,19,False,3,80,80,"{'minutes': 13, 'seconds': 19}",3,83,83,"{'minutes': 11, 'seconds': 43}",3,-3,PUNT,False,9,34,9,34,
Eastern Michigan,Mid-American,Howard,,312472199,31247219921,20,False,3,45,55,"{'minutes': 11, 'seconds': 43}",3,54,46,"{'minutes': 9, 'seconds': 25}",3,9,PUNT,True,34,9,34,9,
Howard,,Eastern Michigan,Mid-American,312472199,31247219922,21,False,3,90,90,"{'minutes': 9, 'seconds': 25}",3,17,17,"{'minutes': 2, 'seconds': 7}",12,74,FG MISSED,False,9,34,9,34,
Eastern Michigan,Mid-American,Howard,,312472199,31247219923,22,False,3,20,80,"{'minutes': 2, 'seconds': 7}",3,34,66,"{'seconds': 2, 'minutes': 0}",3,5,PUNT,True,34,9,34,9,
Howard,,Eastern Michigan,Mid-American,312472199,31247219924,23,False,3,80,80,"{'seconds': 2, 'minutes': 0}",4,77,77,"{'minutes': 13, 'seconds': 33}",4,3,PUNT,False,9,34,9,34,
Eastern Michigan,Mid-American,Howard,,312472199,31247219925,24,False,4,45,55,"{'minutes': 13, 'seconds': 33}",4,80,20,"{'minutes': 11, 'seconds': 25}",6,35,FG MISSED,True,34,9,34,9,
Howard,,Eastern Michigan,Mid-American,312472199,31247219926,25,False,4,80,80,"{'minutes': 11, 'seconds': 25}",4,53,53,"{'minutes': 8, 'seconds': 53}",6,27,PUNT,False,9,34,9,34,
Eastern Michigan,Mid-American,Howard,,312472199,31247219927,26,True,4,12,88,"{'minutes': 8, 'seconds': 53}",4,100,0,"{'minutes': 3, 'seconds': 16}",10,88,PASSING TD,True,34,9,41,9,
Howard,,Eastern Michigan,Mid-American,312472199,31247219928,27,False,4,78,78,"{'minutes': 3, 'seconds': 16}",4,58,58,"{'minutes': 0, 'seconds': 0}",7,20,END OF GAME,False,9,41,9,41,
Maryland,ACC,Miami,ACC,312480120,31248012001,1,True,1,21,79,"{'minutes': 15, 'seconds': 0}",1,100,0,"{'minutes': 11, 'seconds': 21}",11,79,PASSING TD,True,0,0,7,0,
Miami,ACC,Maryland,ACC,312480120,31248012002,2,False,1,69,69,"{'minutes': 11, 'seconds': 21}",1,21,21,"{'minutes': 10, 'seconds': 9}",3,4,PUNT,False,0,7,0,7,
Maryland,ACC,Miami,ACC,312480120,31248012003,3,False,1,29,71,"{'minutes': 10, 'seconds': 9}",1,70,30,"{'minutes': 7, 'seconds': 21}",12,70,INT,True,0,0,7,0,
Miami,ACC,Maryland,ACC,312480120,31248012004,4,False,1,80,80,"{'minutes': 7, 'seconds': 21}",1,17,17,"{'minutes': 1, 'seconds': 27}",11,47,FUMBLE,False,0,7,0,7,
Maryland,ACC,Miami,ACC,312480120,31248012005,5,False,1,33,67,"{'minutes': 1, 'seconds': 27}",2,55,45,"{'minutes': 12, 'seconds': 52}",10,62,FG GOOD,True,7,0,10,0,
Miami,ACC,Maryland,ACC,312480120,31248012006,6,True,2,60,60,"{'minutes': 12, 'seconds': 52}",2,0,0,"{'minutes': 9, 'seconds': 12}",7,60,RUSHING TD,False,0,10,7,10,
Maryland,ACC,Miami,ACC,312480120,31248012007,7,True,2,17,83,"{'minutes': 9, 'seconds': 12}",2,61,39,"{'minutes': 5, 'seconds': 50}",11,72,FG GOOD,True,10,7,13,7,
Miami,ACC,Maryland,ACC,312480120,31248012008,8,True,2,68,68,"{'minutes': 5, 'seconds': 50}",2,0,0,"{'minutes': 4, 'seconds': 4}",5,68,RUSHING TD,False,7,13,14,13,
Maryland,ACC,Miami,ACC,312480120,31248012009,9,False,2,20,80,"{'minutes': 4, 'seconds': 4}",2,64,36,"{'minutes': 2, 'seconds': 10}",6,18,PUNT,True,13,14,13,14,
Miami,ACC,Maryland,ACC,312480120,31248012010,10,True,2,86,86,"{'minutes': 2, 'seconds': 10}",2,100,100,"{'seconds': 47, 'minutes': 0}",3,13,FUMBLE TD,False,14,13,14,20,
Miami,ACC,Maryland,ACC,312480120,31248012011,11,False,2,71,71,"{'seconds': 47, 'minutes': 0}",2,82,82,"{'minutes': 0, 'seconds': 0}",2,-11,END OF HALF,False,14,20,14,20,
Miami,ACC,Maryland,ACC,312480120,31248012012,12,True,3,62,62,"{'minutes': 15, 'seconds': 0}",3,0,0,"{'minutes': 10, 'seconds': 8}",9,62,RUSHING TD,False,14,20,21,20,
Maryland,ACC,Miami,ACC,312480120,31248012013,13,True,3,22,78,"{'minutes': 10, 'seconds': 8}",3,60,40,"{'minutes': 5, 'seconds': 2}",14,68,FG GOOD,True,20,21,23,21,
Miami,ACC,Maryland,ACC,312480120,31248012014,14,False,3,68,68,"{'minutes': 5, 'seconds': 2}",3,15,15,"{'minutes': 1, 'seconds': 33}",3,-6,PUNT,False,21,23,21,23,
Maryland,ACC,Miami,ACC,312480120,31248012015,15,False,3,35,65,"{'minutes': 1, 'seconds': 33}",4,70,30,"{'minutes': 12, 'seconds': 26}",11,60,FG MISSED,True,23,21,23,21,
Miami,ACC,Maryland,ACC,312480120,31248012016,16,True,4,80,80,"{'minutes': 12, 'seconds': 26}",4,37,37,"{'minutes': 4, 'seconds': 1}",15,67,FG GOOD,False,21,23,24,23,
Maryland,ACC,Miami,ACC,312480120,31248012017,17,True,4,26,74,"{'minutes': 4, 'seconds': 1}",4,64,36,"{'minutes': 1, 'seconds': 39}",6,60,FG GOOD,True,23,24,26,24,
Miami,ACC,Maryland,ACC,312480120,31248012018,18,True,4,67,67,"{'minutes': 1, 'seconds': 39}",4,100,100,"{'seconds': 39, 'minutes': 0}",7,18,INT TD,False,24,26,24,32,
Miami,ACC,Maryland,ACC,312480120,31248012019,19,False,4,73,73,"{'seconds': 39, 'minutes': 0}",4,21,21,"{'minutes': 0, 'seconds': 0}",4,2,INT,False,24,32,24,32,
Oklahoma State,Big 12,Arizona,Pac-12,312510197,31251019701,1,True,1,12,88,"{'minutes': 15, 'seconds': 0}",1,100,0,"{'minutes': 11, 'seconds': 30}",9,88,RUSHING TD,True,0,0,7,0,
Arizona,Pac-12,Oklahoma State,Big 12,312510197,31251019702,2,False,1,80,80,"{'minutes': 11, 'seconds': 30}",1,54,54,"{'minutes': 7, 'seconds': 28}",9,26,PUNT,False,0,7,0,7,
Oklahoma State,Big 12,Arizona,Pac-12,312510197,31251019703,3,True,1,20,80,"{'minutes': 7, 'seconds': 28}",1,100,0,"{'minutes': 2, 'seconds': 54}",12,80,PASSING TD,True,7,0,14,0,
Arizona,Pac-12,Oklahoma State,Big 12,312510197,31251019704,4,False,1,80,80,"{'minutes': 2, 'seconds': 54}",1,80,80,"{'minutes': 1, 'seconds': 36}",3,0,PUNT,False,0,14,0,14,
Oklahoma State,Big 12,Arizona,Pac-12,312510197,31251019705,5,True,1,30,70,"{'minutes': 1, 'seconds': 36}",2,100,0,"{'minutes': 13, 'seconds': 30}",10,70,RUSHING TD,True,14,0,21,0,
Arizona,Pac-12,Oklahoma State,Big 12,312510197,31251019706,6,False,2,80,80,"{'minutes': 13, 'seconds': 30}",2,76,76,"{'minutes': 11, 'seconds': 33}",3,4,PUNT,False,0,21,0,21,
Oklahoma State,Big 12,Arizona,Pac-12,312510197,31251019707,7,False,2,47,53,"{'minutes': 11, 'seconds': 33}",2,50,50,"{'minutes': 9, 'seconds': 17}",4,3,PUNT,True,21,0,21,0,
Arizona,Pac-12,Oklahoma State,Big 12,312510197,31251019708,8,False,2,80,80,"{'minutes': 9, 'seconds': 17}",2,45,45,"{'minutes': 3, 'seconds': 26}",12,75,TURNOVER ON DOWNS,False,0,21,0,21,
Oklahoma State,Big 12,Arizona,Pac-12,312510197,31251019709,9,False,2,5,95,"{'minutes': 3, 'seconds': 26}",2,18,82,"{'minutes': 1, 'seconds': 38}",5,13,PUNT,True,21,0,21,0,
Arizona,Pac-12,Oklahoma State,Big 12,312510197,31251019710,10,False,2,75,75,"{'minutes': 1, 'seconds': 38}",2,10,10,"{'minutes': 1, 'seconds': 5}",4,43,FUMBLE,False,0,21,0,21,
Oklahoma State,Big 12,Arizona,Pac-12,312510197,31251019711,11,False,2,32,68,"{'minutes': 1, 'seconds': 5}",2,75,25,"{'minutes': 0, 'seconds': 0}",7,43,FG MISSED,True,21,0,21,0,
Arizona,Pac-12,Oklahoma State,Big 12,312510197,31251019712,12,False,2,75,75,"{'minutes': 0, 'seconds': 0}",2,75,75,"{'minutes': 0, 'seconds': 0}",0,0,END OF HALF,False,0,21,0,21,
Arizona,Pac-12,Oklahoma State,Big 12,312510197,31251019713,13,False,3,80,80,"{'minutes': 15, 'seconds': 0}",3,68,68,"{'minutes': 12, 'seconds': 57}",6,12,PUNT,False,0,21,0,21,
Oklahoma State,Big 12,Arizona,Pac-12,312510197,31251019714,14,False,3,20,80,"{'minutes': 12, 'seconds': 57}",3,19,81,"{'minutes': 11, 'seconds': 48}",3,-1,PUNT,True,21,0,21,0,
Arizona,Pac-12,Oklahoma State,Big 12,312510197,31251019715,15,True,3,71,71,"{'minutes': 11, 'seconds': 48}",3,0,0,"{'minutes': 7, 'seconds': 38}",10,71,RUSHING TD,False,0,21,7,21,
Oklahoma State,Big 12,Arizona,Pac-12,312510197,31251019716,16,False,3,29,71,"{'minutes': 7, 'seconds': 38}",3,67,33,"{'minutes': 4, 'seconds': 2}",10,54,INT,True,21,7,21,7,
Arizona,Pac-12,Oklahoma State,Big 12,312510197,31251019717,17,False,3,95,95,"{'minutes': 4, 'seconds': 2}",3,99,99,"{'minutes': 2, 'seconds': 42}",3,-4,PUNT,False,7,21,7,21,
Oklahoma State,Big 12,Arizona,Pac-12,312510197,31251019718,18,True,3,62,38,"{'minutes': 2, 'seconds': 42}",3,100,0,"{'seconds': 30, 'minutes': 0}",6,38,PASSING TD,True,21,7,27,7,
Arizona,Pac-12,Oklahoma State,Big 12,312510197,31251019719,19,False,3,80,80,"{'seconds': 30, 'minutes': 0}",4,17,17,"{'minutes': 13, 'seconds': 38}",8,53,TURNOVER ON DOWNS,False,7,27,7,27,
Oklahoma State,Big 12,Arizona,Pac-12,312510197,31251019720,20,True,4,27,73,"{'minutes': 13, 'seconds': 38}",4,100,0,"{'minutes': 12, 'seconds': 32}",4,73,RUSHING TD,True,27,7,34,7,
Arizona,Pac-12,Oklahoma State,Big 12,312510197,31251019721,21,True,4,78,78,"{'minutes': 12, 'seconds': 32}",4,0,0,"{'minutes': 10, 'seconds': 3}",6,78,PASSING TD,False,7,34,14,34,
Oklahoma State,Big 12,Arizona,Pac-12,312510197,31251019722,22,True,4,21,79,"{'minutes': 10, 'seconds': 3}",4,51,49,"{'minutes': 3, 'seconds': 3}",15,78,FG GOOD,True,0,0,37,14,
Arizona,Pac-12,Oklahoma State,Big 12,312510197,31251019723,23,False,4,78,78,"{'minutes': 3, 'seconds': 3}",4,113,113,"{'minutes': 0, 'seconds': 0}",8,34,Uncategorized,False,14,37,14,37,
Arizona State,Pac-12,Missouri,Big 12,312520009,31252000901,1,False,1,25,75,"{'minutes': 15, 'seconds': 0}",1,75,25,"{'minutes': 12, 'seconds': 24}",7,50,FG MISSED,True,0,0,0,0,
Missouri,Big 12,Arizona State,Pac-12,312520009,31252000902,2,False,1,75,75,"{'minutes': 12, 'seconds': 24}",1,67,67,"{'minutes': 10, 'seconds': 18}",3,8,PUNT,False,0,0,0,0,
Arizona State,Pac-12,Missouri,Big 12,312520009,31252000903,3,True,1,23,77,"{'minutes': 10, 'seconds': 18}",1,100,0,"{'minutes': 8, 'seconds': 14}",5,77,PASSING TD,True,0,0,7,0,
Missouri,Big 12,Arizona State,Pac-12,312520009,31252000904,4,True,1,71,71,"{'minutes': 8, 'seconds': 14}",1,43,43,"{'minutes': 3, 'seconds': 45}",9,64,FG GOOD,False,0,7,3,7,
Arizona State,Pac-12,Missouri,Big 12,312520009,31252000905,5,True,1,29,71,"{'minutes': 3, 'seconds': 45}",2,80,20,"{'minutes': 13, 'seconds': 38}",11,41,FG GOOD,True,7,3,10,3,
Missouri,Big 12,Arizona State,Pac-12,312520009,31252000906,6,True,2,70,70,"{'minutes': 13, 'seconds': 38}",2,0,0,"{'minutes': 7, 'seconds': 48}",12,70,RUSHING TD,False,3,10,10,10,
Arizona State,Pac-12,Missouri,Big 12,312520009,31252000907,7,True,2,40,60,"{'minutes': 7, 'seconds': 48}",2,100,0,"{'minutes': 7, 'seconds': 31}",1,60,PASSING TD,True,16,10,16,10,
Missouri,Big 12,Arizona State,Pac-12,312520009,31252000908,8,False,2,84,84,"{'minutes': 7, 'seconds': 31}",2,76,76,"{'minutes': 5, 'seconds': 18}",3,8,PUNT,False,10,16,10,16,
Arizona State,Pac-12,Missouri,Big 12,312520009,31252000909,9,False,2,6,94,"{'minutes': 5, 'seconds': 18}",2,86,14,"{'minutes': 1, 'seconds': 26}",8,59,PUNT,True,16,10,16,10,
Missouri,Big 12,Arizona State,Pac-12,312520009,31252000910,10,False,2,91,91,"{'minutes': 1, 'seconds': 26}",2,14,14,"{'minutes': 0, 'seconds': 0}",6,55,FG MISSED,False,10,16,10,16,
Arizona State,Pac-12,Missouri,Big 12,312520009,31252000911,11,False,2,36,64,"{'minutes': 0, 'seconds': 0}",2,36,64,"{'minutes': 0, 'seconds': 0}",0,0,END OF HALF,True,16,10,16,10,
Missouri,Big 12,Arizona State,Pac-12,312520009,31252000912,12,True,3,70,70,"{'minutes': 15, 'seconds': 0}",3,21,21,"{'minutes': 11, 'seconds': 36}",7,41,FG GOOD,False,10,16,13,16,
Arizona State,Pac-12,Missouri,Big 12,312520009,31252000913,13,False,3,14,86,"{'minutes': 11, 'seconds': 36}",3,48,52,"{'minutes': 9, 'seconds': 36}",6,34,PUNT,True,16,13,16,13,
Missouri,Big 12,Arizona State,Pac-12,312520009,31252000914,14,True,3,90,90,"{'minutes': 9, 'seconds': 36}",3,49,49,"{'minutes': 6, 'seconds': 42}",9,89,FG GOOD,False,13,16,16,16,
Arizona State,Pac-12,Missouri,Big 12,312520009,31252000915,15,True,3,35,65,"{'minutes': 6, 'seconds': 42}",3,100,0,"{'minutes': 4, 'seconds': 7}",6,65,PASSING TD,True,16,16,23,16,
Missouri,Big 12,Arizona State,Pac-12,312520009,31252000916,16,False,3,80,80,"{'minutes': 4, 'seconds': 7}",3,78,78,"{'minutes': 2, 'seconds': 53}",3,2,PUNT,False,16,23,16,23,
Arizona State,Pac-12,Missouri,Big 12,312520009,31252000917,17,True,3,40,60,"{'minutes': 2, 'seconds': 53}",4,100,0,"{'minutes': 14, 'seconds': 23}",7,60,RUSHING TD,True,23,16,30,16,
Missouri,Big 12,Arizona State,Pac-12,312520009,31252000918,18,False,4,91,91,"{'minutes': 14, 'seconds': 23}",4,85,85,"{'minutes': 12, 'seconds': 44}",4,6,FUMBLE,False,16,30,16,30,
Missouri,Big 12,Arizona State,Pac-12,312520009,31252000919,19,True,4,32,32,"{'minutes': 12, 'seconds': 44}",4,0,0,"{'minutes': 12, 'seconds': 0}",3,32,PASSING TD,False,16,30,23,30,
Arizona State,Pac-12,Missouri,Big 12,312520009,31252000920,20,False,4,9,91,"{'minutes': 12, 'seconds': 0}",4,30,70,"{'minutes': 8, 'seconds': 19}",5,21,PUNT,True,30,23,30,23,
Missouri,Big 12,Arizona State,Pac-12,312520009,31252000921,21,True,4,58,58,"{'minutes': 8, 'seconds': 19}",4,0,0,"{'minutes': 2, 'seconds': 50}",11,59,PASSING TD,False,23,30,30,30,
Arizona State,Pac-12,Missouri,Big 12,312520009,31252000922,22,False,4,40,60,"{'minutes': 2, 'seconds': 50}",4,44,56,"{'minutes': 1, 'seconds': 27}",3,4,PUNT,True,30,30,30,30,
Missouri,Big 12,Arizona State,Pac-12,312520009,31252000923,23,False,4,92,92,"{'minutes': 1, 'seconds': 27}",4,20,20,"{'seconds': 12, 'minutes': 0}",6,62,FG MISSED,False,30,30,30,30,
Arizona State,Pac-12,Missouri,Big 12,312520009,31252000924,24,False,4,30,70,"{'seconds': 12, 'minutes': 0}",4,28,72,"{'minutes': 0, 'seconds': 0}",1,-2,END OF HALF,True,30,30,30,30,
Arizona State,Pac-12,Missouri,Big 12,312520009,31252000925,25,True,5,75,25,"{'minutes': 15, 'seconds': 0}",5,100,0,"{'minutes': 15, 'seconds': 0}",5,25,PASSING TD,True,30,30,37,30,
Arizona State,Pac-12,Missouri,Big 12,312520009,31252000926,26,False,5,25,75,"{'minutes': 15, 'seconds': 0}",5,80,20,"{'minutes': 0, 'seconds': 0}",4,5,Uncategorized,True,37,30,37,30,
Florida International,Sun Belt,Louisville,Big East,312520097,31252009701,1,False,1,56,56,"{'minutes': 15, 'seconds': 0}",1,45,45,"{'minutes': 11, 'seconds': 47}",6,11,PUNT,False,0,0,0,0,
Louisville,Big East,Florida International,Sun Belt,312520097,31252009702,2,True,1,20,80,"{'minutes': 11, 'seconds': 47}",1,64,36,"{'minutes': 7, 'seconds': 27}",10,44,INT TD,True,0,0,0,7,
Florida International,Sun Belt,Louisville,Big East,312520097,31252009703,3,True,1,71,71,"{'minutes': 7, 'seconds': 27}",1,0,0,"{'minutes': 7, 'seconds': 27}",0,0,INT RETURN TOUCH,False,7,0,7,0,
Louisville,Big East,Florida International,Sun Belt,312520097,31252009704,4,False,1,20,80,"{'minutes': 7, 'seconds': 27}",1,49,51,"{'minutes': 4, 'seconds': 0}",6,29,PUNT,True,0,7,0,7,
Florida International,Sun Belt,Louisville,Big East,312520097,31252009705,5,False,1,80,80,"{'minutes': 4, 'seconds': 0}",1,80,80,"{'minutes': 2, 'seconds': 30}",3,0,PUNT,False,7,0,7,0,
Louisville,Big East,Florida International,Sun Belt,312520097,31252009706,6,True,1,34,66,"{'minutes': 2, 'seconds': 30}",2,87,13,"{'minutes': 13, 'seconds': 35}",10,53,FG GOOD,True,0,7,3,7,
Florida International,Sun Belt,Louisville,Big East,312520097,31252009707,7,True,2,80,80,"{'minutes': 13, 'seconds': 35}",2,0,0,"{'minutes': 12, 'seconds': 6}",3,80,PASSING TD,False,7,3,14,3,
Louisville,Big East,Florida International,Sun Belt,312520097,31252009708,8,False,2,38,62,"{'minutes': 12, 'seconds': 6}",2,44,56,"{'minutes': 10, 'seconds': 29}",3,6,PUNT,True,3,14,3,14,
Florida International,Sun Belt,Louisville,Big East,312520097,31252009709,9,True,2,82,82,"{'minutes': 10, 'seconds': 29}",2,0,0,"{'minutes': 9, 'seconds': 28}",3,82,PASSING TD,False,14,3,21,3,
Louisville,Big East,Florida International,Sun Belt,312520097,31252009710,10,False,2,22,78,"{'minutes': 9, 'seconds': 28}",2,31,69,"{'minutes': 7, 'seconds': 31}",3,9,PUNT,True,3,21,3,21,
Florida International,Sun Belt,Louisville,Big East,312520097,31252009711,11,False,2,73,73,"{'minutes': 7, 'seconds': 31}",2,40,40,"{'minutes': 3, 'seconds': 41}",8,33,PUNT,False,21,3,21,3,
Louisville,Big East,Florida International,Sun Belt,312520097,31252009712,12,True,2,11,89,"{'minutes': 3, 'seconds': 41}",2,100,0,"{'seconds': 41, 'minutes': 0}",12,89,PASSING TD,True,3,21,10,21,
Florida International,Sun Belt,Louisville,Big East,312520097,31252009713,13,False,2,69,69,"{'seconds': 41, 'minutes': 0}",2,64,64,"{'minutes': 0, 'seconds': 0}",1,5,END OF HALF,False,21,10,21,10,
Louisville,Big East,Florida International,Sun Belt,312520097,31252009714,14,False,3,17,83,"{'minutes': 15, 'seconds': 0}",3,16,84,"{'minutes': 13, 'seconds': 6}",3,-1,PUNT,True,10,21,10,21,
Florida International,Sun Belt,Louisville,Big East,312520097,31252009715,15,True,3,51,51,"{'minutes': 13, 'seconds': 6}",3,12,12,"{'minutes': 8, 'seconds': 37}",8,39,FG GOOD,False,21,10,24,10,
Louisville,Big East,Florida International,Sun Belt,312520097,31252009716,16,False,3,29,71,"{'minutes': 8, 'seconds': 37}",3,54,46,"{'minutes': 5, 'seconds': 44}",6,25,PUNT,True,10,24,10,24,
Florida International,Sun Belt,Louisville,Big East,312520097,31252009717,17,False,3,84,84,"{'minutes': 5, 'seconds': 44}",3,55,55,"{'minutes': 2, 'seconds': 43}",6,29,PUNT,False,24,10,24,10,
Louisville,Big East,Florida International,Sun Belt,312520097,31252009718,18,False,3,13,87,"{'minutes': 2, 'seconds': 43}",4,89,11,"{'minutes': 9, 'seconds': 54}",14,76,TURNOVER ON DOWNS,True,10,24,10,24,
Florida International,Sun Belt,Louisville,Big East,312520097,31252009719,19,False,4,89,89,"{'minutes': 9, 'seconds': 54}",4,89,89,"{'minutes': 8, 'seconds': 46}",3,0,PUNT,False,24,10,24,10,
Louisville,Big East,Florida International,Sun Belt,312520097,31252009720,20,False,4,56,44,"{'minutes': 8, 'seconds': 46}",4,64,36,"{'minutes': 5, 'seconds': 45}",7,8,TURNOVER ON DOWNS,True,10,24,10,24,
Florida International,Sun Belt,Louisville,Big East,312520097,31252009721,21,False,4,64,64,"{'minutes': 5, 'seconds': 45}",4,63,63,"{'minutes': 4, 'seconds': 6}",3,1,PUNT,False,24,10,24,10,
Louisville,Big East,Florida International,Sun Belt,312520097,31252009722,22,True,4,20,80,"{'minutes': 4, 'seconds': 6}",4,100,0,"{'minutes': 1, 'seconds': 49}",9,80,PASSING TD,True,10,24,17,24,
Florida International,Sun Belt,Louisville,Big East,312520097,31252009723,23,False,4,57,57,"{'minutes': 1, 'seconds': 49}",4,51,51,"{'seconds': 38, 'minutes': 0}",3,6,PUNT,False,24,17,24,17,
Louisville,Big East,Florida International,Sun Belt,312520097,31252009724,24,False,4,3,97,"{'seconds': 38, 'minutes': 0}",4,31,69,"{'seconds': 10, 'minutes': 0}",4,28,FUMBLE,True,17,24,17,24,
Florida International,Sun Belt,Louisville,Big East,312520097,31252009725,25,False,4,31,31,"{'seconds': 10, 'minutes': 0}",4,34,34,"{'minutes': 0, 'seconds': 0}",1,-3,END OF GAME,False,24,17,24,17,
Mississippi State,SEC,Auburn,SEC,312530002,31253000201,1,False,1,92,92,"{'minutes': 15, 'seconds': 0}",1,96,96,"{'minutes': 13, 'seconds': 35}",3,-4,PUNT,False,0,0,0,0,
Auburn,SEC,Mississippi State,SEC,312530002,31253000202,2,False,1,64,36,"{'minutes': 13, 'seconds': 35}",1,100,0,"{'minutes': 12, 'seconds': 37}",4,36,RUSHING TD,True,0,0,7,0,
Mississippi State,SEC,Auburn,SEC,312530002,31253000203,3,True,1,70,70,"{'minutes': 12, 'seconds': 37}",1,69,69,"{'minutes': 11, 'seconds': 39}",2,1,INT TD,False,0,7,0,14,
Mississippi State,SEC,Auburn,SEC,312530002,31253000204,4,True,1,62,62,"{'minutes': 11, 'seconds': 39}",1,0,0,"{'minutes': 10, 'seconds': 38}",3,62,RUSHING TD,False,0,14,7,14,
Auburn,SEC,Mississippi State,SEC,312530002,31253000205,5,False,1,21,79,"{'minutes': 10, 'seconds': 38}",1,29,71,"{'minutes': 8, 'seconds': 59}",3,8,PUNT,True,14,7,14,7,
Mississippi State,SEC,Auburn,SEC,312530002,31253000206,6,True,1,67,67,"{'minutes': 8, 'seconds': 59}",1,0,0,"{'minutes': 6, 'seconds': 32}",8,67,PASSING TD,False,7,14,14,14,
Auburn,SEC,Mississippi State,SEC,312530002,31253000207,7,False,1,24,76,"{'minutes': 6, 'seconds': 32}",1,31,69,"{'minutes': 4, 'seconds': 45}",3,7,PUNT,True,14,14,14,14,
