_season,_id,_name,_position,_team,_conference,_usage,discriminator
2014,514601,Zach D'Orazio,WR,Akron,Mid-American,"{'overall': 0.1167, 'pass': 0.1897, 'rush': 0.003, 'firstDown': 0.1443, 'secondDown': 0.111, 'thirdDown': 0.083, 'standardDowns': 0.121, 'passingDowns': 0.108}",
2014,3116460,Skyler Howard,QB,West Virginia,Big 12,"{'overall': 0.1166, 'pass': 0.2029, 'rush': 0.0323, 'firstDown': 0.1065, 'secondDown': 0.112, 'thirdDown': 0.148, 'standardDowns': 0.102, 'passingDowns': 0.15}",
2014,512086,Shaq Washington,WR,Cincinnati,American Athletic,"{'overall': 0.1164, 'pass': 0.1979, 'rush': 0.0208, 'firstDown': 0.0907, 'secondDown': 0.119, 'thirdDown': 0.179, 'standardDowns': 0.104, 'passingDowns': 0.145}",
2014,3125354,Hunter Sharp,WR,Utah State,Mountain West,"{'overall': 0.116, 'pass': 0.2403, 'rush': 0.0125, 'firstDown': 0.0972, 'secondDown': 0.13, 'thirdDown': 0.148, 'standardDowns': 0.105, 'passingDowns': 0.137}",
2014,534249,Stefon Diggs,WR,Maryland,Big Ten,"{'overall': 0.1158, 'pass': 0.2072, 'rush': 0.014, 'firstDown': 0.1312, 'secondDown': 0.117, 'thirdDown': 0.094, 'standardDowns': 0.119, 'passingDowns': 0.11}",
2014,3139033,Mike Boone,RB,Cincinnati,American Athletic,"{'overall': 0.1152, 'pass': 0.0191, 'rush': 0.237, 'firstDown': 0.1511, 'secondDown': 0.112, 'thirdDown': 0.049, 'standardDowns': 0.144, 'passingDowns': 0.047}",
2014,512990,Bronson Hill,RB,Eastern Michigan,Mid-American,"{'overall': 0.1148, 'pass': 0.0408, 'rush': 0.1823, 'firstDown': 0.1315, 'secondDown': 0.121, 'thirdDown': 0.088, 'standardDowns': 0.137, 'passingDowns': 0.07}",
2014,3123042,Joseph Yearby,RB,Miami,ACC,"{'overall': 0.1144, 'pass': 0.0272, 'rush': 0.2038, 'firstDown': 0.127, 'secondDown': 0.146, 'thirdDown': 0.056, 'standardDowns': 0.129, 'passingDowns': 0.082}",
2014,3126113,Terry Swanson,RB,Toledo,Mid-American,"{'overall': 0.1142, 'pass': 0.0288, 'rush': 0.1809, 'firstDown': 0.1189, 'secondDown': 0.133, 'thirdDown': 0.081, 'standardDowns': 0.123, 'passingDowns': 0.09}",
2014,536136,Jamaal Williams,RB,BYU,FBS Independents,"{'overall': 0.1142, 'pass': 0.0195, 'rush': 0.2095, 'firstDown': 0.1368, 'secondDown': 0.127, 'thirdDown': 0.059, 'standardDowns': 0.131, 'passingDowns': 0.079}",
2014,513961,Antonio Vaughan,WR,Old Dominion,Conference USA,"{'overall': 0.1139, 'pass': 0.1826, 'rush': 0.0165, 'firstDown': 0.1032, 'secondDown': 0.136, 'thirdDown': 0.103, 'standardDowns': 0.107, 'passingDowns': 0.13}",
2014,3124397,Treyous Jarrells,RB,Colorado State,Mountain West,"{'overall': 0.1139, 'pass': 0.0295, 'rush': 0.2177, 'firstDown': 0.1597, 'secondDown': 0.108, 'thirdDown': 0.031, 'standardDowns': 0.144, 'passingDowns': 0.056}",
2014,3125745,Roger Lewis,WR,Bowling Green,Mid-American,"{'overall': 0.1137, 'pass': 0.2203, 'rush': 0.0019, 'firstDown': 0.1143, 'secondDown': 0.123, 'thirdDown': 0.119, 'standardDowns': 0.104, 'passingDowns': 0.133}",
2014,3133371,De'Andre Mann,RB,Kansas,Big 12,"{'overall': 0.1135, 'pass': 0.0276, 'rush': 0.1936, 'firstDown': 0.1349, 'secondDown': 0.125, 'thirdDown': 0.071, 'standardDowns': 0.143, 'passingDowns': 0.064}",
2014,545837,Robert Davis,WR,Georgia State,Sun Belt,"{'overall': 0.1132, 'pass': 0.1949, 'rush': 0.0032, 'firstDown': 0.1094, 'secondDown': 0.098, 'thirdDown': 0.146, 'standardDowns': 0.094, 'passingDowns': 0.148}",
2014,514978,Donovan Harden,WR,Georgia State,Sun Belt,"{'overall': 0.1132, 'pass': 0.1926, 'rush': 0.0064, 'firstDown': 0.1003, 'secondDown': 0.118, 'thirdDown': 0.139, 'standardDowns': 0.097, 'passingDowns': 0.144}",
2014,3124351,Shayne Davern,RB,Air Force,Mountain West,"{'overall': 0.1132, 'pass': 0.014, 'rush': 0.1434, 'firstDown': 0.1529, 'secondDown': 0.101, 'thirdDown': 0.07, 'standardDowns': 0.141, 'passingDowns': 0.037}",
2014,546714,Derrick Green,RB,Michigan,Big Ten,"{'overall': 0.1127, 'pass': 0.0086, 'rush': 0.2097, 'firstDown': 0.1463, 'secondDown': 0.121, 'thirdDown': 0.045, 'standardDowns': 0.139, 'passingDowns': 0.06}",
2014,534739,Zach Pascal,WR,Old Dominion,Conference USA,"{'overall': 0.1126, 'pass': 0.1918, 'rush': 0, 'firstDown': 0.0885, 'secondDown': 0.136, 'thirdDown': 0.125, 'standardDowns': 0.097, 'passingDowns': 0.148}",
2014,550654,Thomas Tyner,RB,Oregon,Pac-12,"{'overall': 0.1123, 'pass': 0.0278, 'rush': 0.1852, 'firstDown': 0.1281, 'secondDown': 0.106, 'thirdDown': 0.096, 'standardDowns': 0.133, 'passingDowns': 0.058}",
2014,532274,James Flanders,RB,Tulsa,American Athletic,"{'overall': 0.112, 'pass': 0.0159, 'rush': 0.2237, 'firstDown': 0.1488, 'secondDown': 0.105, 'thirdDown': 0.07, 'standardDowns': 0.145, 'passingDowns': 0.046}",
2014,514737,Kendal Thompson,QB,Utah,Pac-12,"{'overall': 0.1119, 'pass': 0.1538, 'rush': 0.0849, 'firstDown': 0.0969, 'secondDown': 0.124, 'thirdDown': 0.14, 'standardDowns': 0.102, 'passingDowns': 0.134}",
2014,503197,Nick Hill,RB,Michigan State,Big Ten,"{'overall': 0.1118, 'pass': 0.0171, 'rush': 0.1817, 'firstDown': 0.1247, 'secondDown': 0.113, 'thirdDown': 0.087, 'standardDowns': 0.137, 'passingDowns': 0.051}",
2014,512956,Titus Davis,WR,Central Michigan,Mid-American,"{'overall': 0.1117, 'pass': 0.2394, 'rush': 0.0063, 'firstDown': 0.088, 'secondDown': 0.138, 'thirdDown': 0.134, 'standardDowns': 0.081, 'passingDowns': 0.187}",
2014,536229,Richy Turner,WR,Nevada,Mountain West,"{'overall': 0.1117, 'pass': 0.25, 'rush': 0.0021, 'firstDown': 0.1034, 'secondDown': 0.118, 'thirdDown': 0.118, 'standardDowns': 0.093, 'passingDowns': 0.153}",
2014,514493,Jakeem Grant,WR,Texas Tech,Big 12,"{'overall': 0.1114, 'pass': 0.1729, 'rush': 0.0145, 'firstDown': 0.1019, 'secondDown': 0.104, 'thirdDown': 0.144, 'standardDowns': 0.105, 'passingDowns': 0.125}",
2014,515192,Curry Sexton,WR,Kansas State,Big 12,"{'overall': 0.111, 'pass': 0.2275, 'rush': 0, 'firstDown': 0.078, 'secondDown': 0.11, 'thirdDown': 0.209, 'standardDowns': 0.085, 'passingDowns': 0.17}",
2014,501934,John Harris,WR,Texas,Big 12,"{'overall': 0.1109, 'pass': 0.2258, 'rush': 0.0023, 'firstDown': 0.0765, 'secondDown': 0.1, 'thirdDown': 0.202, 'standardDowns': 0.079, 'passingDowns': 0.166}",
2014,3126338,Stanley Williams,RB,Kentucky,SEC,"{'overall': 0.1105, 'pass': 0.0461, 'rush': 0.184, 'firstDown': 0.1295, 'secondDown': 0.151, 'thirdDown': 0.038, 'standardDowns': 0.123, 'passingDowns': 0.087}",
2014,500365,Dominique Brown,RB,Louisville,ACC,"{'overall': 0.1102, 'pass': 0.0281, 'rush': 0.1949, 'firstDown': 0.1296, 'secondDown': 0.109, 'thirdDown': 0.071, 'standardDowns': 0.137, 'passingDowns': 0.062}",
2014,3116407,Mason Rudolph,QB,Oklahoma State,Big 12,"{'overall': 0.1099, 'pass': 0.2151, 'rush': 0.0152, 'firstDown': 0.0852, 'secondDown': 0.12, 'thirdDown': 0.155, 'standardDowns': 0.093, 'passingDowns': 0.141}",
2014,502335,Munchie Legaux,QB,Cincinnati,American Athletic,"{'overall': 0.1094, 'pass': 0.1681, 'rush': 0.0417, 'firstDown': 0.0907, 'secondDown': 0.102, 'thirdDown': 0.179, 'standardDowns': 0.103, 'passingDowns': 0.125}",
2014,501858,Braylon Heard,RB,Kentucky,SEC,"{'overall': 0.1093, 'pass': 0.0553, 'rush': 0.1719, 'firstDown': 0.1212, 'secondDown': 0.115, 'thirdDown': 0.087, 'standardDowns': 0.121, 'passingDowns': 0.087}",
2014,505255,Khary Franklin,RB,Troy,Sun Belt,"{'overall': 0.1089, 'pass': 0.0427, 'rush': 0.169, 'firstDown': 0.1134, 'secondDown': 0.138, 'thirdDown': 0.079, 'standardDowns': 0.111, 'passingDowns': 0.106}",
2014,3122157,Wade Freebeck,QB,Vanderbilt,SEC,"{'overall': 0.1088, 'pass': 0.1995, 'rush': 0.0163, 'firstDown': 0.0706, 'secondDown': 0.13, 'thirdDown': 0.16, 'standardDowns': 0.076, 'passingDowns': 0.176}",
2014,513104,Isiah Myers,WR,Washington State,Pac-12,"{'overall': 0.1088, 'pass': 0.1382, 'rush': 0, 'firstDown': 0.1033, 'secondDown': 0.113, 'thirdDown': 0.111, 'standardDowns': 0.097, 'passingDowns': 0.135}",
2014,531451,Saylor Lavallii,RB,Central Michigan,Mid-American,"{'overall': 0.1084, 'pass': 0.0324, 'rush': 0.1744, 'firstDown': 0.1271, 'secondDown': 0.097, 'thirdDown': 0.079, 'standardDowns': 0.126, 'passingDowns': 0.066}",
2014,516282,Quinton Pedroza,WR,Hawai'i,Mountain West,"{'overall': 0.1081, 'pass': 0.2151, 'rush': 0, 'firstDown': 0.0968, 'secondDown': 0.129, 'thirdDown': 0.098, 'standardDowns': 0.093, 'passingDowns': 0.133}",
2014,512099,Max DeLorenzo,RB,Connecticut,American Athletic,"{'overall': 0.108, 'pass': 0.0118, 'rush': 0.211, 'firstDown': 0.1463, 'secondDown': 0.072, 'thirdDown': 0.087, 'standardDowns': 0.13, 'passingDowns': 0.069}",
2014,513398,Jalen Fitzpatrick,WR,Temple,American Athletic,"{'overall': 0.108, 'pass': 0.1962, 'rush': 0.0058, 'firstDown': 0.1207, 'secondDown': 0.087, 'thirdDown': 0.14, 'standardDowns': 0.098, 'passingDowns': 0.127}",
2014,531551,KeVonn Mabon,WR,Ball State,Mid-American,"{'overall': 0.1072, 'pass': 0.2148, 'rush': 0.0092, 'firstDown': 0.0813, 'secondDown': 0.112, 'thirdDown': 0.145, 'standardDowns': 0.095, 'passingDowns': 0.135}",
2014,546203,Teldrick Morgan,WR,New Mexico State,FBS Independents,"{'overall': 0.107, 'pass': 0.211, 'rush': 0.0024, 'firstDown': 0.1009, 'secondDown': 0.113, 'thirdDown': 0.12, 'standardDowns': 0.097, 'passingDowns': 0.127}",
2014,531078,Cayleb Jones,WR,Arizona,Pac-12,"{'overall': 0.1067, 'pass': 0.2047, 'rush': 0, 'firstDown': 0.0937, 'secondDown': 0.12, 'thirdDown': 0.12, 'standardDowns': 0.091, 'passingDowns': 0.137}",
2014,547541,Justin Goodwin,RB,Rutgers,Big Ten,"{'overall': 0.1064, 'pass': 0.0242, 'rush': 0.1756, 'firstDown': 0.1314, 'secondDown': 0.128, 'thirdDown': 0.035, 'standardDowns': 0.119, 'passingDowns': 0.079}",
2014,515796,Bradley Marquez,WR,Texas Tech,Big 12,"{'overall': 0.1059, 'pass': 0.1729, 'rush': 0, 'firstDown': 0.0898, 'secondDown': 0.104, 'thirdDown': 0.155, 'standardDowns': 0.091, 'passingDowns': 0.139}",
2014,487641,Mitch Mathews,WR,BYU,FBS Independents,"{'overall': 0.1056, 'pass': 0.216, 'rush': 0, 'firstDown': 0.1197, 'secondDown': 0.104, 'thirdDown': 0.084, 'standardDowns': 0.103, 'passingDowns': 0.111}",
2014,534464,Alex Ross,RB,Oklahoma,Big 12,"{'overall': 0.1054, 'pass': 0.0329, 'rush': 0.1608, 'firstDown': 0.1157, 'secondDown': 0.122, 'thirdDown': 0.067, 'standardDowns': 0.12, 'passingDowns': 0.074}",
2014,515588,Orville Reynolds,RB,Wake Forest,ACC,"{'overall': 0.1053, 'pass': 0.0304, 'rush': 0.2047, 'firstDown': 0.1314, 'secondDown': 0.136, 'thirdDown': 0.038, 'standardDowns': 0.127, 'passingDowns': 0.073}",
2014,513039,Shane Wynn,WR,Indiana,Big Ten,"{'overall': 0.105, 'pass': 0.2603, 'rush': 0.0087, 'firstDown': 0.1131, 'secondDown': 0.114, 'thirdDown': 0.093, 'standardDowns': 0.092, 'passingDowns': 0.131}",
2014,3128800,Demario Richard,RB,Arizona State,Pac-12,"{'overall': 0.105, 'pass': 0.0349, 'rush': 0.1789, 'firstDown': 0.1316, 'secondDown': 0.102, 'thirdDown': 0.073, 'standardDowns': 0.121, 'passingDowns': 0.071}",
2014,503204,Tony Lippett,WR,Michigan State,Big Ten,"{'overall': 0.1048, 'pass': 0.2512, 'rush': 0.0035, 'firstDown': 0.0875, 'secondDown': 0.103, 'thirdDown': 0.154, 'standardDowns': 0.076, 'passingDowns': 0.174}",
2014,535464,Steward Butler,RB,Marshall,Conference USA,"{'overall': 0.1047, 'pass': 0.0043, 'rush': 0.2024, 'firstDown': 0.1255, 'secondDown': 0.109, 'thirdDown': 0.063, 'standardDowns': 0.115, 'passingDowns': 0.08}",
2014,514915,Darius Joseph,WR,SMU,American Athletic,"{'overall': 0.1045, 'pass': 0.1741, 'rush': 0.0032, 'firstDown': 0.0613, 'secondDown': 0.127, 'thirdDown': 0.137, 'standardDowns': 0.09, 'passingDowns': 0.127}",
2014,547195,Marcus Kemp,WR,Hawai'i,Mountain West,"{'overall': 0.1045, 'pass': 0.208, 'rush': 0, 'firstDown': 0.1173, 'secondDown': 0.085, 'thirdDown': 0.119, 'standardDowns': 0.089, 'passingDowns': 0.13}",
2014,532121,Trey Williams,RB,Texas A&M,SEC,"{'overall': 0.1038, 'pass': 0.0316, 'rush': 0.2056, 'firstDown': 0.1268, 'secondDown': 0.097, 'thirdDown': 0.067, 'standardDowns': 0.12, 'passingDowns': 0.065}",
2014,513639,Ron Willoughby,WR,Buffalo,Mid-American,"{'overall': 0.1034, 'pass': 0.2211, 'rush': 0, 'firstDown': 0.0977, 'secondDown': 0.096, 'thirdDown': 0.134, 'standardDowns': 0.093, 'passingDowns': 0.129}",
2014,531563,Ajalen Holley,WR,Louisiana Monroe,Sun Belt,"{'overall': 0.1032, 'pass': 0.162, 'rush': 0.0032, 'firstDown': 0.103, 'secondDown': 0.095, 'thirdDown': 0.111, 'standardDowns': 0.096, 'passingDowns': 0.116}",
2014,546314,Demarcus Robinson,WR,Florida,SEC,"{'overall': 0.1032, 'pass': 0.2597, 'rush': 0.002, 'firstDown': 0.0969, 'secondDown': 0.091, 'thirdDown': 0.141, 'standardDowns': 0.081, 'passingDowns': 0.147}",
2014,554948,Johnston White,RB,Arkansas State,Sun Belt,"{'overall': 0.103, 'pass': 0.0212, 'rush': 0.1769, 'firstDown': 0.1188, 'secondDown': 0.097, 'thirdDown': 0.087, 'standardDowns': 0.124, 'passingDowns': 0.062}",
2014,3127374,Robert Martin,RB,Rutgers,Big Ten,"{'overall': 0.1029, 'pass': 0.0054, 'rush': 0.1842, 'firstDown': 0.1233, 'secondDown': 0.11, 'thirdDown': 0.059, 'standardDowns': 0.131, 'passingDowns': 0.041}",
2014,518250,Rannell Hall,WR,UCF,American Athletic,"{'overall': 0.1029, 'pass': 0.1705, 'rush': 0.0468, 'firstDown': 0.1117, 'secondDown': 0.093, 'thirdDown': 0.117, 'standardDowns': 0.09, 'passingDowns': 0.131}",
2014,537313,Leonte Carroo,WR,Rutgers,Big Ten,"{'overall': 0.1029, 'pass': 0.2366, 'rush': 0, 'firstDown': 0.0965, 'secondDown': 0.093, 'thirdDown': 0.153, 'standardDowns': 0.09, 'passingDowns': 0.132}",
2014,530624,Paul Lasike,RB,BYU,FBS Independents,"{'overall': 0.1028, 'pass': 0.0564, 'rush': 0.1505, 'firstDown': 0.094, 'secondDown': 0.11, 'thirdDown': 0.113, 'standardDowns': 0.107, 'passingDowns': 0.094}",
2014,517214,Kenny Hilliard,RB,LSU,SEC,"{'overall': 0.1026, 'pass': 0.0137, 'rush': 0.1492, 'firstDown': 0.1071, 'secondDown': 0.116, 'thirdDown': 0.068, 'standardDowns': 0.126, 'passingDowns': 0.046}",
2014,532637,Corey Jones,WR,Toledo,Mid-American,"{'overall': 0.1021, 'pass': 0.2225, 'rush': 0.0156, 'firstDown': 0.1092, 'secondDown': 0.086, 'thirdDown': 0.116, 'standardDowns': 0.108, 'passingDowns': 0.086}",
2014,505146,Tony Moore,RB,Florida Atlantic,Conference USA,"{'overall': 0.1016, 'pass': 0.0143, 'rush': 0.1813, 'firstDown': 0.0891, 'secondDown': 0.146, 'thirdDown': 0.081, 'standardDowns': 0.092, 'passingDowns': 0.124}",
2014,529501,Darrin Peterson,WR,Liberty,FBS Independents,"{'overall': 0.1014, 'pass': 0.2143, 'rush': 0, 'firstDown': 0.1045, 'secondDown': 0.064, 'thirdDown': 0.161, 'standardDowns': 0.081, 'passingDowns': 0.143}",
2014,535511,Seth Russell,QB,Baylor,Big 12,"{'overall': 0.1012, 'pass': 0.1554, 'rush': 0.0556, 'firstDown': 0.0934, 'secondDown': 0.09, 'thirdDown': 0.144, 'standardDowns': 0.089, 'passingDowns': 0.132}",
2014,3116563,Shaun Wilson,RB,Duke,ACC,"{'overall': 0.1011, 'pass': 0.047, 'rush': 0.1577, 'firstDown': 0.1051, 'secondDown': 0.13, 'thirdDown': 0.071, 'standardDowns': 0.107, 'passingDowns': 0.088}",
2014,532170,Terrance Timmons,RB,South Alabama,Sun Belt,"{'overall': 0.1007, 'pass': 0.041, 'rush': 0.158, 'firstDown': 0.112, 'secondDown': 0.096, 'thirdDown': 0.095, 'standardDowns': 0.113, 'passingDowns': 0.075}",
2014,546675,Tim Boyle,QB,Connecticut,American Athletic,"{'overall': 0.1006, 'pass': 0.1864, 'rush': 0.0153, 'firstDown': 0.0801, 'secondDown': 0.077, 'thirdDown': 0.181, 'standardDowns': 0.086, 'passingDowns': 0.127}",
2014,512100,Deshon Foxx,WR,Connecticut,American Athletic,"{'overall': 0.1006, 'pass': 0.145, 'rush': 0.0581, 'firstDown': 0.0906, 'secondDown': 0.136, 'thirdDown': 0.067, 'standardDowns': 0.121, 'passingDowns': 0.065}",
2014,550507,Mario Alford,WR,West Virginia,Big 12,"{'overall': 0.1004, 'pass': 0.1975, 'rush': 0.0038, 'firstDown': 0.0752, 'secondDown': 0.117, 'thirdDown': 0.14, 'standardDowns': 0.085, 'passingDowns': 0.135}",
2014,517470,Marlin Lane,RB,Tennessee,SEC,"{'overall': 0.1002, 'pass': 0.0286, 'rush': 0.1771, 'firstDown': 0.1163, 'secondDown': 0.109, 'thirdDown': 0.068, 'standardDowns': 0.125, 'passingDowns': 0.051}",
2014,499807,Nick Montana,QB,Tulane,American Athletic,"{'overall': 0.0999, 'pass': 0.1746, 'rush': 0.0129, 'firstDown': 0.0726, 'secondDown': 0.11, 'thirdDown': 0.146, 'standardDowns': 0.082, 'passingDowns': 0.13}",
2014,516301,Josh Doctson,WR,TCU,Big 12,"{'overall': 0.0995, 'pass': 0.1901, 'rush': 0.0021, 'firstDown': 0.0657, 'secondDown': 0.125, 'thirdDown': 0.141, 'standardDowns': 0.075, 'passingDowns': 0.158}",
2014,501069,Josh Snead,RB,Duke,ACC,"{'overall': 0.0991, 'pass': 0.0321, 'rush': 0.168, 'firstDown': 0.1222, 'secondDown': 0.108, 'thirdDown': 0.051, 'standardDowns': 0.113, 'passingDowns': 0.068}",
2014,536440,Anthony Wales,RB,Western Kentucky,Conference USA,"{'overall': 0.0987, 'pass': 0.0317, 'rush': 0.1956, 'firstDown': 0.1198, 'secondDown': 0.101, 'thirdDown': 0.05, 'standardDowns': 0.114, 'passingDowns': 0.062}",
2014,531953,Jordan Johnson,RB,Buffalo,Mid-American,"{'overall': 0.0985, 'pass': 0.0158, 'rush': 0.1737, 'firstDown': 0.1034, 'secondDown': 0.103, 'thirdDown': 0.073, 'standardDowns': 0.117, 'passingDowns': 0.052}",
2014,534809,Alex Erickson,WR,Wisconsin,Big Ten,"{'overall': 0.098, 'pass': 0.2827, 'rush': 0.0048, 'firstDown': 0.1064, 'secondDown': 0.088, 'thirdDown': 0.101, 'standardDowns': 0.096, 'passingDowns': 0.103}",
2014,547238,Myles Willis,RB,Boston College,ACC,"{'overall': 0.0979, 'pass': 0.0038, 'rush': 0.1396, 'firstDown': 0.1266, 'secondDown': 0.12, 'thirdDown': 0.017, 'standardDowns': 0.108, 'passingDowns': 0.075}",
2014,502295,Geremy Davis,WR,Connecticut,American Athletic,"{'overall': 0.0976, 'pass': 0.1953, 'rush': 0, 'firstDown': 0.0976, 'secondDown': 0.081, 'thirdDown': 0.134, 'standardDowns': 0.086, 'passingDowns': 0.118}",
2014,535602,Geno Lewis,WR,Penn State,Big Ten,"{'overall': 0.0974, 'pass': 0.1729, 'rush': 0.0025, 'firstDown': 0.1022, 'secondDown': 0.08, 'thirdDown': 0.121, 'standardDowns': 0.089, 'passingDowns': 0.114}",
2014,547066,Ronnie Moore,WR,Bowling Green,Mid-American,"{'overall': 0.0967, 'pass': 0.1503, 'rush': 0.0421, 'firstDown': 0.0832, 'secondDown': 0.115, 'thirdDown': 0.102, 'standardDowns': 0.085, 'passingDowns': 0.119}",
2014,530981,Jordan Payton,WR,UCLA,Pac-12,"{'overall': 0.0966, 'pass': 0.2031, 'rush': 0, 'firstDown': 0.1024, 'secondDown': 0.097, 'thirdDown': 0.094, 'standardDowns': 0.098, 'passingDowns': 0.093}",
2014,550214,Jared Murphy,WR,Miami (OH),Mid-American,"{'overall': 0.0964, 'pass': 0.1378, 'rush': 0.0321, 'firstDown': 0.0763, 'secondDown': 0.124, 'thirdDown': 0.108, 'standardDowns': 0.092, 'passingDowns': 0.105}",
2014,501203,E.J. Scott,WR,Wake Forest,ACC,"{'overall': 0.0963, 'pass': 0.1616, 'rush': 0.0178, 'firstDown': 0.0897, 'secondDown': 0.08, 'thirdDown': 0.12, 'standardDowns': 0.084, 'passingDowns': 0.115}",
2014,3125315,Devonte Boyd,WR,UNLV,Mountain West,"{'overall': 0.0963, 'pass': 0.1745, 'rush': 0.0023, 'firstDown': 0.1007, 'secondDown': 0.102, 'thirdDown': 0.088, 'standardDowns': 0.096, 'passingDowns': 0.096}",
2014,3122839,Artavis Scott,WR,Clemson,ACC,"{'overall': 0.0957, 'pass': 0.1895, 'rush': 0.0118, 'firstDown': 0.1295, 'secondDown': 0.091, 'thirdDown': 0.045, 'standardDowns': 0.11, 'passingDowns': 0.065}",
2014,3122757,Jarred Craft,RB,Louisiana Tech,Conference USA,"{'overall': 0.0949, 'pass': 0.0089, 'rush': 0.1866, 'firstDown': 0.1046, 'secondDown': 0.121, 'thirdDown': 0.043, 'standardDowns': 0.107, 'passingDowns': 0.071}",
2014,548232,C.J. Best,WR,Texas State,Sun Belt,"{'overall': 0.0948, 'pass': 0.1297, 'rush': 0.07, 'firstDown': 0.079, 'secondDown': 0.122, 'thirdDown': 0.089, 'standardDowns': 0.085, 'passingDowns': 0.116}",
2014,534444,Travin Dural,WR,LSU,SEC,"{'overall': 0.0947, 'pass': 0.2534, 'rush': 0.0172, 'firstDown': 0.0842, 'secondDown': 0.092, 'thirdDown': 0.13, 'standardDowns': 0.083, 'passingDowns': 0.123}",
2014,3123936,Chris James,RB,Pittsburgh,ACC,"{'overall': 0.0946, 'pass': 0.0034, 'rush': 0.1534, 'firstDown': 0.1264, 'secondDown': 0.107, 'thirdDown': 0.014, 'standardDowns': 0.123, 'passingDowns': 0.01}",
2014,517985,Chandler Worthy,WR,Troy,Sun Belt,"{'overall': 0.0942, 'pass': 0.1733, 'rush': 0.0278, 'firstDown': 0.1075, 'secondDown': 0.074, 'thirdDown': 0.101, 'standardDowns': 0.107, 'passingDowns': 0.07}",
2014,511290,Jaxon Shipley,WR,Texas,Big 12,"{'overall': 0.0941, 'pass': 0.1912, 'rush': 0.0023, 'firstDown': 0.095, 'secondDown': 0.097, 'thirdDown': 0.096, 'standardDowns': 0.093, 'passingDowns': 0.095}",
2014,550624,River Cracraft,WR,Washington State,Pac-12,"{'overall': 0.0941, 'pass': 0.1196, 'rush': 0, 'firstDown': 0.0637, 'secondDown': 0.089, 'thirdDown': 0.169, 'standardDowns': 0.079, 'passingDowns': 0.126}",
2014,531800,Andre Givens,RB,Bowling Green,Mid-American,"{'overall': 0.094, 'pass': 0.007, 'rush': 0.1935, 'firstDown': 0.1081, 'secondDown': 0.104, 'thirdDown': 0.066, 'standardDowns': 0.105, 'passingDowns': 0.072}",
2014,546764,Xavier Johnson,RB,South Alabama,Sun Belt,"{'overall': 0.094, 'pass': 0.0145, 'rush': 0.1688, 'firstDown': 0.1146, 'secondDown': 0.106, 'thirdDown': 0.045, 'standardDowns': 0.111, 'passingDowns': 0.058}",
2014,3125255,Hunter Vaughn,QB,South Alabama,Sun Belt,"{'overall': 0.094, 'pass': 0.1518, 'rush': 0.0455, 'firstDown': 0.0911, 'secondDown': 0.079, 'thirdDown': 0.128, 'standardDowns': 0.083, 'passingDowns': 0.116}",
2014,550504,Cody Thomas,QB,Oklahoma,Big 12,"{'overall': 0.0938, 'pass': 0.1722, 'rush': 0.0388, 'firstDown': 0.0602, 'secondDown': 0.096, 'thirdDown': 0.173, 'standardDowns': 0.068, 'passingDowns': 0.151}",
2014,500428,Dareyon Chance,RB,Western Michigan,Mid-American,"{'overall': 0.0938, 'pass': 0.0262, 'rush': 0.1479, 'firstDown': 0.1209, 'secondDown': 0.094, 'thirdDown': 0.037, 'standardDowns': 0.107, 'passingDowns': 0.062}",
2014,545256,Ryan Switzer,WR,North Carolina,ACC,"{'overall': 0.0937, 'pass': 0.1617, 'rush': 0.0173, 'firstDown': 0.1126, 'secondDown': 0.069, 'thirdDown': 0.101, 'standardDowns': 0.093, 'passingDowns': 0.095}",
2014,500546,Matt James,WR,Wake Forest,ACC,"{'overall': 0.0937, 'pass': 0.171, 'rush': 0, 'firstDown': 0.0962, 'secondDown': 0.092, 'thirdDown': 0.104, 'standardDowns': 0.088, 'passingDowns': 0.102}",
2014,536053,Darius Jackson,RB,Eastern Michigan,Mid-American,"{'overall': 0.093, 'pass': 0.069, 'rush': 0.116, 'firstDown': 0.09, 'secondDown': 0.094, 'thirdDown': 0.107, 'standardDowns': 0.107, 'passingDowns': 0.066}",
2014,502918,Deon Long,WR,Maryland,Big Ten,"{'overall': 0.0929, 'pass': 0.1759, 'rush': 0, 'firstDown': 0.0904, 'secondDown': 0.093, 'thirdDown': 0.105, 'standardDowns': 0.09, 'passingDowns': 0.099}",
2014,534448,Sterling Shepard,WR,Oklahoma,Big 12,"{'overall': 0.0927, 'pass': 0.2025, 'rush': 0.0148, 'firstDown': 0.1111, 'secondDown': 0.064, 'thirdDown': 0.106, 'standardDowns': 0.088, 'passingDowns': 0.104}",
2014,535646,A.J. Schurr,QB,Army,FBS Independents,"{'overall': 0.0927, 'pass': 0.2583, 'rush': 0.0626, 'firstDown': 0.0967, 'secondDown': 0.077, 'thirdDown': 0.106, 'standardDowns': 0.081, 'passingDowns': 0.124}",
2014,545736,Jarveon Williams,RB,UT San Antonio,Conference USA,"{'overall': 0.0926, 'pass': 0.0365, 'rush': 0.1491, 'firstDown': 0.0944, 'secondDown': 0.115, 'thirdDown': 0.068, 'standardDowns': 0.094, 'passingDowns': 0.089}",
2014,3124788,Jared Dangerfield,WR,Western Kentucky,Conference USA,"{'overall': 0.0926, 'pass': 0.162, 'rush': 0, 'firstDown': 0.0893, 'secondDown': 0.089, 'thirdDown': 0.117, 'standardDowns': 0.087, 'passingDowns': 0.107}",
