_season,_id,_name,_position,_team,_conference,_usage,discriminator
2019,4427709,Keshawn King,RB,Virginia Tech,ACC,"{'overall': 0.1012, 'pass': 0.0321, 'rush': 0.1499, 'firstDown': 0.1486, 'secondDown': 0.084, 'thirdDown': 0.034, 'standardDowns': 0.134, 'passingDowns': 0.034}",
2019,4037582,Hasise Dubois,WR,Virginia,ACC,"{'overall': 0.101, 'pass': 0.1759, 'rush': 0.0025, 'firstDown': 0.0974, 'secondDown': 0.09, 'thirdDown': 0.133, 'standardDowns': 0.097, 'passingDowns': 0.111}",
2019,4360939,Rashod Bateman,WR,Minnesota,Big Ten,"{'overall': 0.1008, 'pass': 0.2594, 'rush': 0, 'firstDown': 0.1042, 'secondDown': 0.092, 'thirdDown': 0.127, 'standardDowns': 0.082, 'passingDowns': 0.142}",
2019,4570130,Jermaine Brown Jr.,RB,UAB,Conference USA,"{'overall': 0.1006, 'pass': 0.014, 'rush': 0.162, 'firstDown': 0.1544, 'secondDown': 0.085, 'thirdDown': 0.022, 'standardDowns': 0.132, 'passingDowns': 0.039}",
2019,4360609,Malcom Davidson,RB,Florida Atlantic,Conference USA,"{'overall': 0.1006, 'pass': 0.0115, 'rush': 0.1927, 'firstDown': 0.1048, 'secondDown': 0.107, 'thirdDown': 0.09, 'standardDowns': 0.107, 'passingDowns': 0.089}",
2019,4373937,JoJo Ward,WR,Hawai'i,Mountain West,"{'overall': 0.1005, 'pass': 0.1611, 'rush': 0, 'firstDown': 0.1176, 'secondDown': 0.108, 'thirdDown': 0.053, 'standardDowns': 0.11, 'passingDowns': 0.077}",
2019,4362985,Brenden Brady,RB,UT San Antonio,Conference USA,"{'overall': 0.1004, 'pass': 0.0459, 'rush': 0.1538, 'firstDown': 0.0994, 'secondDown': 0.117, 'thirdDown': 0.084, 'standardDowns': 0.108, 'passingDowns': 0.086}",
2019,3918003,Brycen Hopkins,TE,Purdue,Big Ten,"{'overall': 0.1002, 'pass': 0.1605, 'rush': 0, 'firstDown': 0.0853, 'secondDown': 0.103, 'thirdDown': 0.143, 'standardDowns': 0.096, 'passingDowns': 0.109}",
2019,4374141,Jordan Byrd,RB,San Diego State,Mountain West,"{'overall': 0.0998, 'pass': 0.041, 'rush': 0.1515, 'firstDown': 0.1342, 'secondDown': 0.091, 'thirdDown': 0.068, 'standardDowns': 0.12, 'passingDowns': 0.064}",
2019,4567458,C.J. Johnson,WR,East Carolina,American Athletic,"{'overall': 0.0996, 'pass': 0.1961, 'rush': 0, 'firstDown': 0.09, 'secondDown': 0.093, 'thirdDown': 0.148, 'standardDowns': 0.08, 'passingDowns': 0.135}",
2019,4241802,Jalen Reagor,WR,TCU,Big 12,"{'overall': 0.0995, 'pass': 0.1848, 'rush': 0.0294, 'firstDown': 0.1077, 'secondDown': 0.097, 'thirdDown': 0.099, 'standardDowns': 0.093, 'passingDowns': 0.113}",
2019,4569024,Jaylen Thomas,RB,Colorado State,Mountain West,"{'overall': 0.0994, 'pass': 0.0343, 'rush': 0.1863, 'firstDown': 0.0976, 'secondDown': 0.11, 'thirdDown': 0.089, 'standardDowns': 0.112, 'passingDowns': 0.073}",
2019,4039000,Aaron Fuller,WR,Washington,Pac-12,"{'overall': 0.0993, 'pass': 0.2042, 'rush': 0, 'firstDown': 0.0682, 'secondDown': 0.12, 'thirdDown': 0.135, 'standardDowns': 0.073, 'passingDowns': 0.155}",
2019,4244049,Quintin Morris,TE,Bowling Green,Mid-American,"{'overall': 0.099, 'pass': 0.2385, 'rush': 0, 'firstDown': 0.0789, 'secondDown': 0.094, 'thirdDown': 0.135, 'standardDowns': 0.084, 'passingDowns': 0.13}",
2019,4430100,Larry McCammon III,RB,Florida Atlantic,Conference USA,"{'overall': 0.0987, 'pass': 0.0269, 'rush': 0.1737, 'firstDown': 0.1111, 'secondDown': 0.104, 'thirdDown': 0.075, 'standardDowns': 0.12, 'passingDowns': 0.06}",
2019,4382578,Tyler Snead,WR,East Carolina,American Athletic,"{'overall': 0.0985, 'pass': 0.1832, 'rush': 0.0117, 'firstDown': 0.0852, 'secondDown': 0.116, 'thirdDown': 0.102, 'standardDowns': 0.082, 'passingDowns': 0.129}",
2019,4567533,Keyon Brooks,RB,Vanderbilt,SEC,"{'overall': 0.0984, 'pass': 0.0467, 'rush': 0.1647, 'firstDown': 0.1048, 'secondDown': 0.121, 'thirdDown': 0.066, 'standardDowns': 0.11, 'passingDowns': 0.08}",
2019,4240573,Ihmir Smith-Marsette,WR,Iowa,Big Ten,"{'overall': 0.0982, 'pass': 0.1763, 'rush': 0.0258, 'firstDown': 0.0946, 'secondDown': 0.11, 'thirdDown': 0.106, 'standardDowns': 0.085, 'passingDowns': 0.128}",
2019,4372717,Marcel Dancy,RB,California,Pac-12,"{'overall': 0.0981, 'pass': 0.0644, 'rush': 0.1323, 'firstDown': 0.0861, 'secondDown': 0.131, 'thirdDown': 0.074, 'standardDowns': 0.106, 'passingDowns': 0.083}",
2019,4242494,Cyrus Habibi-Likio,RB,Oregon,Pac-12,"{'overall': 0.098, 'pass': 0.0192, 'rush': 0.1763, 'firstDown': 0.1088, 'secondDown': 0.113, 'thirdDown': 0.051, 'standardDowns': 0.114, 'passingDowns': 0.06}",
2019,4260943,Julian Ross,RB,Ohio,Mid-American,"{'overall': 0.0979, 'pass': 0.0256, 'rush': 0.1511, 'firstDown': 0.1022, 'secondDown': 0.097, 'thirdDown': 0.09, 'standardDowns': 0.123, 'passingDowns': 0.036}",
2019,4361959,Quincy Patterson II,QB,Virginia Tech,ACC,"{'overall': 0.0979, 'pass': 0.1137, 'rush': 0.0911, 'firstDown': 0.0756, 'secondDown': 0.094, 'thirdDown': 0.155, 'standardDowns': 0.085, 'passingDowns': 0.123}",
2019,4360306,Justyn Ross,WR,Clemson,ACC,"{'overall': 0.0975, 'pass': 0.2019, 'rush': 0, 'firstDown': 0.0967, 'secondDown': 0.093, 'thirdDown': 0.122, 'standardDowns': 0.085, 'passingDowns': 0.131}",
2019,4042112,Adrian Killins Jr.,RB,UCF,American Athletic,"{'overall': 0.0968, 'pass': 0.0252, 'rush': 0.1635, 'firstDown': 0.1033, 'secondDown': 0.103, 'thirdDown': 0.085, 'standardDowns': 0.102, 'passingDowns': 0.085}",
2019,4244038,Andrew Clair,RB,Bowling Green,Mid-American,"{'overall': 0.0967, 'pass': 0.0374, 'rush': 0.1405, 'firstDown': 0.117, 'secondDown': 0.098, 'thirdDown': 0.065, 'standardDowns': 0.114, 'passingDowns': 0.062}",
2019,4567048,Kenneth Walker III,RB,Wake Forest,ACC,"{'overall': 0.0967, 'pass': 0.0123, 'rush': 0.1738, 'firstDown': 0.1204, 'secondDown': 0.121, 'thirdDown': 0.026, 'standardDowns': 0.115, 'passingDowns': 0.058}",
2019,4575668,Gavin Hardison,QB,UTEP,Conference USA,"{'overall': 0.0964, 'pass': 0.1736, 'rush': 0.03, 'firstDown': 0.0961, 'secondDown': 0.082, 'thirdDown': 0.108, 'standardDowns': 0.076, 'passingDowns': 0.136}",
2019,4242974,Austin Burton,QB,UCLA,Pac-12,"{'overall': 0.0963, 'pass': 0.1466, 'rush': 0.0479, 'firstDown': 0.0698, 'secondDown': 0.107, 'thirdDown': 0.132, 'standardDowns': 0.09, 'passingDowns': 0.109}",
2019,4567246,Snoop Conner,RB,Ole Miss,SEC,"{'overall': 0.0961, 'pass': 0.0172, 'rush': 0.1495, 'firstDown': 0.11, 'secondDown': 0.1, 'thirdDown': 0.071, 'standardDowns': 0.116, 'passingDowns': 0.055}",
2019,3915427,Patrick Carr,RB,Houston,American Athletic,"{'overall': 0.096, 'pass': 0.0265, 'rush': 0.1551, 'firstDown': 0.1037, 'secondDown': 0.098, 'thirdDown': 0.091, 'standardDowns': 0.107, 'passingDowns': 0.074}",
2019,4055162,Brandon Arconado,WR,Washington State,Pac-12,"{'overall': 0.0959, 'pass': 0.1238, 'rush': 0, 'firstDown': 0.0698, 'secondDown': 0.119, 'thirdDown': 0.12, 'standardDowns': 0.091, 'passingDowns': 0.111}",
2019,4258614,Clayton Welch,QB,Syracuse,ACC,"{'overall': 0.0958, 'pass': 0.1601, 'rush': 0.0337, 'firstDown': 0.0667, 'secondDown': 0.088, 'thirdDown': 0.161, 'standardDowns': 0.072, 'passingDowns': 0.141}",
2019,4242557,Colby Parkinson,TE,Stanford,Pac-12,"{'overall': 0.0958, 'pass': 0.1642, 'rush': 0, 'firstDown': 0.0774, 'secondDown': 0.092, 'thirdDown': 0.16, 'standardDowns': 0.086, 'passingDowns': 0.117}",
2019,4259268,Victor Tucker,WR,Charlotte,Conference USA,"{'overall': 0.0957, 'pass': 0.2281, 'rush': 0.0079, 'firstDown': 0.0846, 'secondDown': 0.119, 'thirdDown': 0.083, 'standardDowns': 0.085, 'passingDowns': 0.12}",
2019,3916566,K.J. Osborn,WR,Miami,ACC,"{'overall': 0.0952, 'pass': 0.1587, 'rush': 0.0139, 'firstDown': 0.0807, 'secondDown': 0.136, 'thirdDown': 0.073, 'standardDowns': 0.085, 'passingDowns': 0.115}",
2019,4241053,Jonathan Adams Jr.,WR,Arkansas State,Sun Belt,"{'overall': 0.095, 'pass': 0.1766, 'rush': 0, 'firstDown': 0.0894, 'secondDown': 0.093, 'thirdDown': 0.12, 'standardDowns': 0.085, 'passingDowns': 0.112}",
2019,4374272,Shemar Thornton,WR,Florida International,Conference USA,"{'overall': 0.0947, 'pass': 0.2121, 'rush': 0, 'firstDown': 0.0899, 'secondDown': 0.094, 'thirdDown': 0.123, 'standardDowns': 0.082, 'passingDowns': 0.121}",
2019,4049294,Antonio Nunn,WR,Buffalo,Mid-American,"{'overall': 0.0945, 'pass': 0.3112, 'rush': 0, 'firstDown': 0.1017, 'secondDown': 0.077, 'thirdDown': 0.099, 'standardDowns': 0.081, 'passingDowns': 0.128}",
2019,4360761,Michael Wilson,WR,Stanford,Pac-12,"{'overall': 0.0945, 'pass': 0.162, 'rush': 0, 'firstDown': 0.0946, 'secondDown': 0.103, 'thirdDown': 0.086, 'standardDowns': 0.088, 'passingDowns': 0.109}",
2019,4052008,Jacqez Hairston,RB,Coastal Carolina,Sun Belt,"{'overall': 0.0944, 'pass': 0.0057, 'rush': 0.1606, 'firstDown': 0.1033, 'secondDown': 0.08, 'thirdDown': 0.099, 'standardDowns': 0.118, 'passingDowns': 0.034}",
2019,4363551,Dylan Drummond,WR,Eastern Michigan,Mid-American,"{'overall': 0.0942, 'pass': 0.167, 'rush': 0.0101, 'firstDown': 0.0825, 'secondDown': 0.102, 'thirdDown': 0.118, 'standardDowns': 0.087, 'passingDowns': 0.109}",
2019,3916749,Giovanni Ricci,TE,Western Michigan,Mid-American,"{'overall': 0.0942, 'pass': 0.2028, 'rush': 0, 'firstDown': 0.0585, 'secondDown': 0.079, 'thirdDown': 0.174, 'standardDowns': 0.072, 'passingDowns': 0.144}",
2019,3917179,Jamal Jones,RB,Arkansas State,Sun Belt,"{'overall': 0.0939, 'pass': 0.0119, 'rush': 0.1985, 'firstDown': 0.1063, 'secondDown': 0.076, 'thirdDown': 0.094, 'standardDowns': 0.114, 'passingDowns': 0.059}",
2019,4036156,Toren Young,RB,Iowa,Big Ten,"{'overall': 0.0937, 'pass': 0.0046, 'rush': 0.1901, 'firstDown': 0.1432, 'secondDown': 0.096, 'thirdDown': 0.011, 'standardDowns': 0.124, 'passingDowns': 0.026}",
2019,4428890,Levi Williams,QB,Wyoming,Mountain West,"{'overall': 0.0936, 'pass': 0.1516, 'rush': 0.067, 'firstDown': 0.0815, 'secondDown': 0.08, 'thirdDown': 0.128, 'standardDowns': 0.076, 'passingDowns': 0.133}",
2019,4384187,Aaron Allen,QB,Louisiana Tech,Conference USA,"{'overall': 0.0936, 'pass': 0.1594, 'rush': 0.0249, 'firstDown': 0.0787, 'secondDown': 0.092, 'thirdDown': 0.142, 'standardDowns': 0.071, 'passingDowns': 0.143}",
2019,4361518,Kobe Smith,WR,San Diego State,Mountain West,"{'overall': 0.0935, 'pass': 0.2145, 'rush': 0, 'firstDown': 0.0861, 'secondDown': 0.1, 'thirdDown': 0.112, 'standardDowns': 0.073, 'passingDowns': 0.13}",
2019,4362728,Trevon Woolfolk,RB,Troy,Sun Belt,"{'overall': 0.0935, 'pass': 0.0253, 'rush': 0.19, 'firstDown': 0.0907, 'secondDown': 0.091, 'thirdDown': 0.096, 'standardDowns': 0.103, 'passingDowns': 0.069}",
2019,4373318,V'Lique Carter,WR,Pittsburgh,ACC,"{'overall': 0.0934, 'pass': 0.0488, 'rush': 0.1565, 'firstDown': 0.0837, 'secondDown': 0.109, 'thirdDown': 0.096, 'standardDowns': 0.102, 'passingDowns': 0.077}",
2019,4243539,Noah Vedral,QB,Nebraska,Big Ten,"{'overall': 0.0933, 'pass': 0.1608, 'rush': 0.0507, 'firstDown': 0.0741, 'secondDown': 0.104, 'thirdDown': 0.124, 'standardDowns': 0.078, 'passingDowns': 0.126}",
2019,4430191,Skyy Moore,WR,Western Michigan,Mid-American,"{'overall': 0.0931, 'pass': 0.1981, 'rush': 0.0021, 'firstDown': 0.1196, 'secondDown': 0.066, 'thirdDown': 0.1, 'standardDowns': 0.091, 'passingDowns': 0.098}",
2019,3700815,Kendall Hinton,WR,Wake Forest,ACC,"{'overall': 0.093, 'pass': 0.2012, 'rush': 0.0035, 'firstDown': 0.0853, 'secondDown': 0.075, 'thirdDown': 0.139, 'standardDowns': 0.074, 'passingDowns': 0.133}",
2019,4037366,Ty Lee,WR,Middle Tennessee,Conference USA,"{'overall': 0.0928, 'pass': 0.1737, 'rush': 0.0156, 'firstDown': 0.0868, 'secondDown': 0.078, 'thirdDown': 0.129, 'standardDowns': 0.078, 'passingDowns': 0.125}",
2019,4567216,D.J. Williams,RB,Auburn,SEC,"{'overall': 0.0926, 'pass': 0.0122, 'rush': 0.1584, 'firstDown': 0.1148, 'secondDown': 0.082, 'thirdDown': 0.076, 'standardDowns': 0.112, 'passingDowns': 0.049}",
2019,4361945,Jarveon Howard,RB,Syracuse,ACC,"{'overall': 0.0925, 'pass': 0.0219, 'rush': 0.1685, 'firstDown': 0.1173, 'secondDown': 0.095, 'thirdDown': 0.054, 'standardDowns': 0.114, 'passingDowns': 0.053}",
2019,4240146,Nate Stewart,WR,Akron,Mid-American,"{'overall': 0.0924, 'pass': 0.1486, 'rush': 0, 'firstDown': 0.0912, 'secondDown': 0.089, 'thirdDown': 0.11, 'standardDowns': 0.075, 'passingDowns': 0.117}",
2019,4035654,Riley Lees,WR,Northwestern,Big Ten,"{'overall': 0.0923, 'pass': 0.2256, 'rush': 0.0079, 'firstDown': 0.0968, 'secondDown': 0.083, 'thirdDown': 0.105, 'standardDowns': 0.092, 'passingDowns': 0.093}",
2019,4374172,Chad Magyar,RB,UNLV,Mountain West,"{'overall': 0.0923, 'pass': 0.0218, 'rush': 0.1655, 'firstDown': 0.0672, 'secondDown': 0.105, 'thirdDown': 0.131, 'standardDowns': 0.1, 'passingDowns': 0.078}",
2019,4244600,Sam Crawford Jr.,WR,Tulsa,American Athletic,"{'overall': 0.0922, 'pass': 0.1845, 'rush': 0, 'firstDown': 0.0939, 'secondDown': 0.085, 'thirdDown': 0.107, 'standardDowns': 0.079, 'passingDowns': 0.115}",
2019,4243276,Todd Centeio,QB,Temple,American Athletic,"{'overall': 0.0922, 'pass': 0.1022, 'rush': 0.0841, 'firstDown': 0.0873, 'secondDown': 0.084, 'thirdDown': 0.12, 'standardDowns': 0.08, 'passingDowns': 0.118}",
2019,4362982,Jordan Weeks,QB,UT San Antonio,Conference USA,"{'overall': 0.0918, 'pass': 0.1709, 'rush': 0.0192, 'firstDown': 0.0906, 'secondDown': 0.078, 'thirdDown': 0.107, 'standardDowns': 0.098, 'passingDowns': 0.079}",
2019,4035603,Malik Henry,QB,Nevada,Mountain West,"{'overall': 0.0917, 'pass': 0.1512, 'rush': 0.0199, 'firstDown': 0.0785, 'secondDown': 0.097, 'thirdDown': 0.118, 'standardDowns': 0.075, 'passingDowns': 0.12}",
2019,4363409,Austin Watkins,WR,UAB,Conference USA,"{'overall': 0.0917, 'pass': 0.2331, 'rush': 0, 'firstDown': 0.0886, 'secondDown': 0.099, 'thirdDown': 0.095, 'standardDowns': 0.073, 'passingDowns': 0.127}",
2019,4039358,Patrick Taylor Jr.,RB,Memphis,American Athletic,"{'overall': 0.0916, 'pass': 0.0304, 'rush': 0.1497, 'firstDown': 0.0973, 'secondDown': 0.098, 'thirdDown': 0.084, 'standardDowns': 0.107, 'passingDowns': 0.059}",
2019,4040774,Harrison Bryant,TE,Florida Atlantic,Conference USA,"{'overall': 0.0912, 'pass': 0.1843, 'rush': 0.0019, 'firstDown': 0.0734, 'secondDown': 0.095, 'thirdDown': 0.119, 'standardDowns': 0.078, 'passingDowns': 0.115}",
2019,4361960,Tre Turner,WR,Virginia Tech,ACC,"{'overall': 0.0911, 'pass': 0.1691, 'rush': 0.0436, 'firstDown': 0.1033, 'secondDown': 0.087, 'thirdDown': 0.086, 'standardDowns': 0.094, 'passingDowns': 0.086}",
2019,4361016,Siaosi Mariner,WR,Utah State,Mountain West,"{'overall': 0.0909, 'pass': 0.1698, 'rush': 0, 'firstDown': 0.0791, 'secondDown': 0.093, 'thirdDown': 0.128, 'standardDowns': 0.068, 'passingDowns': 0.138}",
2019,4244804,Preston Hutchinson,QB,Eastern Michigan,Mid-American,"{'overall': 0.0908, 'pass': 0.1336, 'rush': 0.0427, 'firstDown': 0.08, 'secondDown': 0.07, 'thirdDown': 0.142, 'standardDowns': 0.081, 'passingDowns': 0.113}",
2019,4054085,Dezmon Patmon,WR,Washington State,Pac-12,"{'overall': 0.0905, 'pass': 0.1168, 'rush': 0, 'firstDown': 0.0878, 'secondDown': 0.103, 'thirdDown': 0.092, 'standardDowns': 0.086, 'passingDowns': 0.102}",
2019,4360230,Emory Jones,QB,Florida,SEC,"{'overall': 0.0904, 'pass': 0.076, 'rush': 0.1135, 'firstDown': 0.0871, 'secondDown': 0.095, 'thirdDown': 0.109, 'standardDowns': 0.099, 'passingDowns': 0.07}",
2019,4035793,Quintez Cephus,WR,Wisconsin,Big Ten,"{'overall': 0.0904, 'pass': 0.239, 'rush': 0, 'firstDown': 0.0688, 'secondDown': 0.105, 'thirdDown': 0.123, 'standardDowns': 0.073, 'passingDowns': 0.142}",
2019,4035277,Kalija Lipscomb,WR,Vanderbilt,SEC,"{'overall': 0.0904, 'pass': 0.1548, 'rush': 0.015, 'firstDown': 0.1016, 'secondDown': 0.088, 'thirdDown': 0.084, 'standardDowns': 0.097, 'passingDowns': 0.08}",
2019,3916911,La'Michael Pettway,WR,Iowa State,Big 12,"{'overall': 0.0902, 'pass': 0.164, 'rush': 0, 'firstDown': 0.0631, 'secondDown': 0.105, 'thirdDown': 0.15, 'standardDowns': 0.069, 'passingDowns': 0.141}",
2019,4240432,Sage Surratt,WR,Wake Forest,ACC,"{'overall': 0.0902, 'pass': 0.1992, 'rush': 0, 'firstDown': 0.0744, 'secondDown': 0.089, 'thirdDown': 0.135, 'standardDowns': 0.077, 'passingDowns': 0.119}",
2019,4239994,Chase Brice,QB,Clemson,ACC,"{'overall': 0.0901, 'pass': 0.1635, 'rush': 0.0221, 'firstDown': 0.0464, 'secondDown': 0.127, 'thirdDown': 0.138, 'standardDowns': 0.074, 'passingDowns': 0.131}",
2019,4034860,JD Spielman,WR,Nebraska,Big Ten,"{'overall': 0.0899, 'pass': 0.2164, 'rush': 0.0078, 'firstDown': 0.1085, 'secondDown': 0.078, 'thirdDown': 0.07, 'standardDowns': 0.092, 'passingDowns': 0.086}",
2019,3929831,Darrell Stewart Jr.,WR,Michigan State,Big Ten,"{'overall': 0.0899, 'pass': 0.1736, 'rush': 0.0045, 'firstDown': 0.0867, 'secondDown': 0.081, 'thirdDown': 0.124, 'standardDowns': 0.074, 'passingDowns': 0.119}",
2019,4239406,Blake Proehl,WR,East Carolina,American Athletic,"{'overall': 0.0897, 'pass': 0.1767, 'rush': 0, 'firstDown': 0.0657, 'secondDown': 0.09, 'thirdDown': 0.159, 'standardDowns': 0.07, 'passingDowns': 0.126}",
2019,4046668,Aleva Hifo,WR,BYU,FBS Independents,"{'overall': 0.0895, 'pass': 0.1235, 'rush': 0.0537, 'firstDown': 0.0824, 'secondDown': 0.104, 'thirdDown': 0.086, 'standardDowns': 0.082, 'passingDowns': 0.106}",
2019,4241004,Thomas Hennigan,WR,Appalachian State,Sun Belt,"{'overall': 0.0894, 'pass': 0.2234, 'rush': 0.0017, 'firstDown': 0.0724, 'secondDown': 0.09, 'thirdDown': 0.122, 'standardDowns': 0.07, 'passingDowns': 0.13}",
2019,4259499,Shi Smith,WR,South Carolina,SEC,"{'overall': 0.0892, 'pass': 0.154, 'rush': 0.0081, 'firstDown': 0.0882, 'secondDown': 0.068, 'thirdDown': 0.129, 'standardDowns': 0.085, 'passingDowns': 0.097}",
2019,4040655,Darnell Mooney,WR,Tulane,American Athletic,"{'overall': 0.0892, 'pass': 0.2355, 'rush': 0, 'firstDown': 0.0839, 'secondDown': 0.074, 'thirdDown': 0.115, 'standardDowns': 0.072, 'passingDowns': 0.125}",
2019,4259634,Randal Grimes,WR,UNLV,Mountain West,"{'overall': 0.0887, 'pass': 0.1772, 'rush': 0.0024, 'firstDown': 0.084, 'secondDown': 0.094, 'thirdDown': 0.089, 'standardDowns': 0.069, 'passingDowns': 0.128}",
2019,4241012,Malik Williams,WR,Appalachian State,Sun Belt,"{'overall': 0.0884, 'pass': 0.2104, 'rush': 0.0087, 'firstDown': 0.0678, 'secondDown': 0.084, 'thirdDown': 0.137, 'standardDowns': 0.076, 'passingDowns': 0.114}",
2019,3915821,Tony Brown,WR,Colorado,Pac-12,"{'overall': 0.0881, 'pass': 0.1632, 'rush': 0.0144, 'firstDown': 0.1054, 'secondDown': 0.068, 'thirdDown': 0.101, 'standardDowns': 0.095, 'passingDowns': 0.072}",
2019,4243542,Bentavious Thompson,RB,UCF,American Athletic,"{'overall': 0.088, 'pass': 0.0105, 'rush': 0.1598, 'firstDown': 0.0967, 'secondDown': 0.106, 'thirdDown': 0.05, 'standardDowns': 0.097, 'passingDowns': 0.07}",
2019,4243318,Hunter Bryant,TE,Washington,Pac-12,"{'overall': 0.088, 'pass': 0.1787, 'rush': 0.0023, 'firstDown': 0.0971, 'secondDown': 0.092, 'thirdDown': 0.082, 'standardDowns': 0.083, 'passingDowns': 0.099}",
2019,4048695,Jordan Nathan,WR,Utah State,Mountain West,"{'overall': 0.0878, 'pass': 0.1508, 'rush': 0.0161, 'firstDown': 0.0837, 'secondDown': 0.105, 'thirdDown': 0.071, 'standardDowns': 0.089, 'passingDowns': 0.085}",
2019,4426910,Kenan Christon,RB,USC,Pac-12,"{'overall': 0.0878, 'pass': 0.0243, 'rush': 0.1846, 'firstDown': 0.1106, 'secondDown': 0.074, 'thirdDown': 0.06, 'standardDowns': 0.104, 'passingDowns': 0.044}",
2019,4242268,Andrew Marty,QB,Northwestern,Big Ten,"{'overall': 0.0876, 'pass': 0.0671, 'rush': 0.1026, 'firstDown': 0.088, 'secondDown': 0.076, 'thirdDown': 0.089, 'standardDowns': 0.086, 'passingDowns': 0.09}",
2019,4259308,Raheem Blackshear,RB,Rutgers,Big Ten,"{'overall': 0.0874, 'pass': 0.1233, 'rush': 0.0647, 'firstDown': 0.0839, 'secondDown': 0.112, 'thirdDown': 0.067, 'standardDowns': 0.077, 'passingDowns': 0.107}",
2019,4040434,Israel Tucker,RB,Louisiana Tech,Conference USA,"{'overall': 0.0872, 'pass': 0.0352, 'rush': 0.1471, 'firstDown': 0.0995, 'secondDown': 0.086, 'thirdDown': 0.063, 'standardDowns': 0.099, 'passingDowns': 0.061}",
2019,4360248,Kyle Pitts,TE,Florida,SEC,"{'overall': 0.087, 'pass': 0.1561, 'rush': 0, 'firstDown': 0.0821, 'secondDown': 0.103, 'thirdDown': 0.083, 'standardDowns': 0.083, 'passingDowns': 0.097}",
2019,4360294,Antonio Gibson,WR,Memphis,American Athletic,"{'overall': 0.0867, 'pass': 0.1196, 'rush': 0.0614, 'firstDown': 0.095, 'secondDown': 0.086, 'thirdDown': 0.084, 'standardDowns': 0.087, 'passingDowns': 0.086}",
2019,4258570,Jordan Nettles,RB,Northern Illinois,Mid-American,"{'overall': 0.0866, 'pass': 0.0155, 'rush': 0.1538, 'firstDown': 0.1146, 'secondDown': 0.093, 'thirdDown': 0.039, 'standardDowns': 0.096, 'passingDowns': 0.069}",
2019,4242504,Johnny Johnson III,WR,Oregon,Pac-12,"{'overall': 0.0865, 'pass': 0.1774, 'rush': 0, 'firstDown': 0.0741, 'secondDown': 0.091, 'thirdDown': 0.124, 'standardDowns': 0.071, 'passingDowns': 0.125}",
2019,3923365,Deangelo Antoine,WR,Florida Atlantic,Conference USA,"{'overall': 0.0865, 'pass': 0.1612, 'rush': 0.0153, 'firstDown': 0.1111, 'secondDown': 0.064, 'thirdDown': 0.085, 'standardDowns': 0.086, 'passingDowns': 0.087}",
2019,4239405,Darius Pinnix,RB,East Carolina,American Athletic,"{'overall': 0.0864, 'pass': 0.0151, 'rush': 0.1686, 'firstDown': 0.1022, 'secondDown': 0.096, 'thirdDown': 0.045, 'standardDowns': 0.114, 'passingDowns': 0.037}",
2019,4241424,Tylan Wallace,WR,Oklahoma State,Big 12,"{'overall': 0.0864, 'pass': 0.2094, 'rush': 0.0019, 'firstDown': 0.0797, 'secondDown': 0.112, 'thirdDown': 0.064, 'standardDowns': 0.082, 'passingDowns': 0.097}",
2019,4362352,Isaiah McKoy,WR,Kent State,Mid-American,"{'overall': 0.0862, 'pass': 0.2036, 'rush': 0, 'firstDown': 0.1095, 'secondDown': 0.068, 'thirdDown': 0.082, 'standardDowns': 0.093, 'passingDowns': 0.073}",
2019,4426469,Sampson James,RB,Indiana,Big Ten,"{'overall': 0.0862, 'pass': 0.004, 'rush': 0.1818, 'firstDown': 0.089, 'secondDown': 0.087, 'thirdDown': 0.083, 'standardDowns': 0.106, 'passingDowns': 0.041}",
2019,4362619,Christopher Rodriguez Jr.,RB,Kentucky,SEC,"{'overall': 0.0861, 'pass': 0.0037, 'rush': 0.1277, 'firstDown': 0.0962, 'secondDown': 0.105, 'thirdDown': 0.05, 'standardDowns': 0.095, 'passingDowns': 0.066}",
2019,4574732,Aaron Young,RB,Rutgers,Big Ten,"{'overall': 0.086, 'pass': 0.0733, 'rush': 0.097, 'firstDown': 0.0906, 'secondDown': 0.079, 'thirdDown': 0.095, 'standardDowns': 0.089, 'passingDowns': 0.08}",
2019,4567156,Treylon Burks,WR,Arkansas,SEC,"{'overall': 0.0858, 'pass': 0.1408, 'rush': 0.0227, 'firstDown': 0.0848, 'secondDown': 0.087, 'thirdDown': 0.085, 'standardDowns': 0.074, 'passingDowns': 0.107}",
2019,4360486,Nico Ragaini,WR,Iowa,Big Ten,"{'overall': 0.0858, 'pass': 0.174, 'rush': 0.0023, 'firstDown': 0.0595, 'secondDown': 0.093, 'thirdDown': 0.132, 'standardDowns': 0.064, 'passingDowns': 0.135}",
2019,4043607,Xavier Gaines,TE,Marshall,Conference USA,"{'overall': 0.0857, 'pass': 0.1326, 'rush': 0.0536, 'firstDown': 0.0886, 'secondDown': 0.075, 'thirdDown': 0.106, 'standardDowns': 0.082, 'passingDowns': 0.093}",
2019,4244648,Kaylan Wiggins,QB,Florida International,Conference USA,"{'overall': 0.0857, 'pass': 0.0732, 'rush': 0.1, 'firstDown': 0.0688, 'secondDown': 0.083, 'thirdDown': 0.123, 'standardDowns': 0.079, 'passingDowns': 0.1}",
