_id,_season,_week,_season_type,_home_team,_home_conference,_home_score,_away_team,_away_conference,_away_score,_lines,discriminator
400756926,2015,3,regular,Iowa,Big Ten,27,Pittsburgh,ACC,24,"[{'provider': 'consensus', 'spread': '-3', 'formattedSpread': 'Iowa -3', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-4', 'formattedSpread': 'Iowa -4', 'spreadOpen': None, 'overUnder': '48', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-4', 'formattedSpread': 'Iowa -4', 'spreadOpen': None, 'overUnder': '48', 'overUnderOpen': None}]",
400757031,2015,3,regular,Oregon State,Pac-12,35,San José State,Mountain West,21,"[{'provider': 'consensus', 'spread': '-8', 'formattedSpread': 'Oregon State -8', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-6.5', 'formattedSpread': 'Oregon State -6.5', 'spreadOpen': None, 'overUnder': '50', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-6', 'formattedSpread': 'Oregon State -6', 'spreadOpen': None, 'overUnder': '50', 'overUnderOpen': None}]",
400763421,2015,3,regular,Toledo,Mid-American,30,Iowa State,Big 12,23,"[{'provider': 'consensus', 'spread': '-6.5', 'formattedSpread': 'Toledo -6.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-6.5', 'formattedSpread': 'Toledo -6.5', 'spreadOpen': None, 'overUnder': '58', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-7', 'formattedSpread': 'Toledo -7', 'spreadOpen': None, 'overUnder': '58', 'overUnderOpen': None}]",
400757033,2015,3,regular,Washington State,Pac-12,31,Wyoming,Mountain West,14,"[{'provider': 'consensus', 'spread': '-24', 'formattedSpread': 'Washington State -24', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-25.5', 'formattedSpread': 'Washington State -25.5', 'spreadOpen': None, 'overUnder': '66.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-25.5', 'formattedSpread': 'Washington State -25.5', 'spreadOpen': None, 'overUnder': '66.5', 'overUnderOpen': None}]",
400787242,2015,3,regular,Hawai'i,Mountain West,47,UC Davis,,27,"[{'provider': 'consensus', 'spread': '-25.5', 'formattedSpread': ""Hawai'i -25.5"", 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400764870,2015,4,regular,Memphis,American Athletic,53,Cincinnati,American Athletic,46,"[{'provider': 'consensus', 'spread': '-4.5', 'formattedSpread': 'Memphis -4.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-7.5', 'formattedSpread': 'Memphis -7.5', 'spreadOpen': None, 'overUnder': '70.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-7.5', 'formattedSpread': 'Memphis -7.5', 'spreadOpen': None, 'overUnder': '70', 'overUnderOpen': None}]",
400763600,2015,3,regular,Florida Atlantic,Conference USA,15,Buffalo,Mid-American,33,"[{'provider': 'numberfire', 'spread': '-2.5', 'formattedSpread': 'Florida Atlantic -2.5', 'spreadOpen': None, 'overUnder': '59.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-2.5', 'formattedSpread': 'Florida Atlantic -2.5', 'spreadOpen': None, 'overUnder': '59.5', 'overUnderOpen': None}]",
400763524,2015,4,regular,Ohio State,Big Ten,38,Western Michigan,Mid-American,12,"[{'provider': 'consensus', 'spread': '-27', 'formattedSpread': 'Ohio State -27', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-33.5', 'formattedSpread': 'Ohio State -33.5', 'spreadOpen': None, 'overUnder': '62', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-33.5', 'formattedSpread': 'Ohio State -33.5', 'spreadOpen': None, 'overUnder': '62', 'overUnderOpen': None}]",
400763520,2015,4,regular,Michigan State,Big Ten,30,Central Michigan,Mid-American,10,"[{'provider': 'consensus', 'spread': '-28.5', 'formattedSpread': 'Michigan State -28.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-26', 'formattedSpread': 'Michigan State -26', 'spreadOpen': None, 'overUnder': '55.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-25.5', 'formattedSpread': 'Michigan State -25.5', 'spreadOpen': None, 'overUnder': '56', 'overUnderOpen': None}]",
400763425,2015,4,regular,Texas Tech,Big 12,52,TCU,Big 12,55,"[{'provider': 'consensus', 'spread': '9.5', 'formattedSpread': 'TCU -9.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '5', 'formattedSpread': 'TCU -5', 'spreadOpen': None, 'overUnder': '84', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '5', 'formattedSpread': 'TCU -5', 'spreadOpen': None, 'overUnder': '83.5', 'overUnderOpen': None}]",
400603847,2015,4,regular,Ole Miss,SEC,27,Vanderbilt,SEC,16,"[{'provider': 'consensus', 'spread': '-28', 'formattedSpread': 'Ole Miss -28', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-27', 'formattedSpread': 'Ole Miss -27', 'spreadOpen': None, 'overUnder': '53', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-27', 'formattedSpread': 'Ole Miss -27', 'spreadOpen': None, 'overUnder': '53.5', 'overUnderOpen': None}]",
400763422,2015,4,regular,Baylor,Big 12,70,Rice,Conference USA,17,"[{'provider': 'consensus', 'spread': '-33', 'formattedSpread': 'Baylor -33', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-33', 'formattedSpread': 'Baylor -33', 'spreadOpen': None, 'overUnder': '74.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-33', 'formattedSpread': 'Baylor -33', 'spreadOpen': None, 'overUnder': '74', 'overUnderOpen': None}]",
400763583,2015,4,regular,Notre Dame,FBS Independents,62,UMass,Mid-American,27,"[{'provider': 'consensus', 'spread': '-28.5', 'formattedSpread': 'Notre Dame -28.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-28', 'formattedSpread': 'Notre Dame -28', 'spreadOpen': None, 'overUnder': '61', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-28.5', 'formattedSpread': 'Notre Dame -28.5', 'spreadOpen': None, 'overUnder': '61.5', 'overUnderOpen': None}]",
400603845,2015,4,regular,Georgia,SEC,48,Southern,,6,"[{'provider': 'consensus', 'spread': '-52', 'formattedSpread': 'Georgia -52', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400603849,2015,4,regular,Syracuse,ACC,24,LSU,SEC,34,"[{'provider': 'consensus', 'spread': '24', 'formattedSpread': 'LSU -24', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '23.5', 'formattedSpread': 'LSU -23.5', 'spreadOpen': None, 'overUnder': '46.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '23.5', 'formattedSpread': 'LSU -23.5', 'spreadOpen': None, 'overUnder': '45.5', 'overUnderOpen': None}]",
400757036,2015,4,regular,Arizona,Pac-12,30,UCLA,Pac-12,56,"[{'provider': 'consensus', 'spread': '4.5', 'formattedSpread': 'UCLA -4.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': None, 'formattedSpread': 'UCLA -null', 'spreadOpen': None, 'overUnder': '65', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '1', 'formattedSpread': 'UCLA -1', 'spreadOpen': None, 'overUnder': '64.5', 'overUnderOpen': None}]",
400603841,2015,4,regular,Alabama,SEC,34,Louisiana Monroe,Sun Belt,0,"[{'provider': 'consensus', 'spread': '-39', 'formattedSpread': 'Alabama -39', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-37.5', 'formattedSpread': 'Alabama -37.5', 'spreadOpen': None, 'overUnder': '53.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-37.5', 'formattedSpread': 'Alabama -37.5', 'spreadOpen': None, 'overUnder': '53', 'overUnderOpen': None}]",
400757039,2015,4,regular,Oregon,Pac-12,20,Utah,Pac-12,62,"[{'provider': 'consensus', 'spread': '-14', 'formattedSpread': 'Oregon -14', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-10', 'formattedSpread': 'Oregon -10', 'spreadOpen': None, 'overUnder': '63.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-10', 'formattedSpread': 'Oregon -10', 'spreadOpen': None, 'overUnder': '63', 'overUnderOpen': None}]",
400603842,2015,4,regular,Arkansas,SEC,21,Texas A&M,SEC,28,"[{'provider': 'consensus', 'spread': '3.5', 'formattedSpread': 'Texas A&M -3.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '6', 'formattedSpread': 'Texas A&M -6', 'spreadOpen': None, 'overUnder': '61', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '6', 'formattedSpread': 'Texas A&M -6', 'spreadOpen': None, 'overUnder': '61.5', 'overUnderOpen': None}]",
400763523,2015,4,regular,Northwestern,Big Ten,24,Ball State,Mid-American,19,"[{'provider': 'consensus', 'spread': '-18', 'formattedSpread': 'Northwestern -18', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-17.5', 'formattedSpread': 'Northwestern -17.5', 'spreadOpen': None, 'overUnder': '48.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-17.5', 'formattedSpread': 'Northwestern -17.5', 'spreadOpen': None, 'overUnder': '48.5', 'overUnderOpen': None}]",
400757037,2015,4,regular,Arizona State,Pac-12,14,USC,Pac-12,42,"[{'provider': 'consensus', 'spread': '6', 'formattedSpread': 'USC -6', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '4', 'formattedSpread': 'USC -4', 'spreadOpen': None, 'overUnder': '62.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '4', 'formattedSpread': 'USC -4', 'spreadOpen': None, 'overUnder': '62', 'overUnderOpen': None}]",
400756933,2015,4,regular,Duke,ACC,34,Georgia Tech,ACC,20,"[{'provider': 'consensus', 'spread': '10', 'formattedSpread': 'Georgia Tech -10', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '7.5', 'formattedSpread': 'Georgia Tech -7.5', 'spreadOpen': None, 'overUnder': '55', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '7.5', 'formattedSpread': 'Georgia Tech -7.5', 'spreadOpen': None, 'overUnder': '56', 'overUnderOpen': None}]",
400763519,2015,4,regular,Michigan,Big Ten,31,BYU,FBS Independents,0,"[{'provider': 'consensus', 'spread': '-6', 'formattedSpread': 'Michigan -6', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-7', 'formattedSpread': 'Michigan -7', 'spreadOpen': None, 'overUnder': '49', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-7', 'formattedSpread': 'Michigan -7', 'spreadOpen': None, 'overUnder': '49', 'overUnderOpen': None}]",
400763527,2015,4,regular,Wisconsin,Big Ten,28,Hawai'i,Mountain West,0,"[{'provider': 'consensus', 'spread': '-28', 'formattedSpread': 'Wisconsin -28', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-24.5', 'formattedSpread': 'Wisconsin -24.5', 'spreadOpen': None, 'overUnder': '52.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-24.5', 'formattedSpread': 'Wisconsin -24.5', 'spreadOpen': None, 'overUnder': '53', 'overUnderOpen': None}]",
400763424,2015,4,regular,Texas,Big 12,27,Oklahoma State,Big 12,30,"[{'provider': 'consensus', 'spread': '5', 'formattedSpread': 'Oklahoma State -5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '2.5', 'formattedSpread': 'Oklahoma State -2.5', 'spreadOpen': None, 'overUnder': '63', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '2.5', 'formattedSpread': 'Oklahoma State -2.5', 'spreadOpen': None, 'overUnder': '63', 'overUnderOpen': None}]",
400603846,2015,4,regular,Kentucky,SEC,21,Missouri,SEC,13,"[{'provider': 'consensus', 'spread': '-2.5', 'formattedSpread': 'Kentucky -2.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-3', 'formattedSpread': 'Kentucky -3', 'spreadOpen': None, 'overUnder': '44', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-3', 'formattedSpread': 'Kentucky -3', 'spreadOpen': None, 'overUnder': '44', 'overUnderOpen': None}]",
400763423,2015,4,regular,Rutgers,Big Ten,27,Kansas,Big 12,14,"[{'provider': 'consensus', 'spread': '-13', 'formattedSpread': 'Rutgers -13', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-13.5', 'formattedSpread': 'Rutgers -13.5', 'spreadOpen': None, 'overUnder': '63', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-13.5', 'formattedSpread': 'Rutgers -13.5', 'spreadOpen': None, 'overUnder': '62.5', 'overUnderOpen': None}]",
400763522,2015,4,regular,Nebraska,Big Ten,36,Southern Mississippi,Conference USA,28,"[{'provider': 'consensus', 'spread': '-24.5', 'formattedSpread': 'Nebraska -24.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-20.5', 'formattedSpread': 'Nebraska -20.5', 'spreadOpen': None, 'overUnder': '66.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-20.5', 'formattedSpread': 'Nebraska -20.5', 'spreadOpen': None, 'overUnder': '64.5', 'overUnderOpen': None}]",
400603848,2015,4,regular,South Carolina,SEC,31,UCF,American Athletic,14,"[{'provider': 'consensus', 'spread': '-12.5', 'formattedSpread': 'South Carolina -12.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-14', 'formattedSpread': 'South Carolina -14', 'spreadOpen': None, 'overUnder': '45', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-14', 'formattedSpread': 'South Carolina -14', 'spreadOpen': None, 'overUnder': '45', 'overUnderOpen': None}]",
400764871,2015,4,regular,Connecticut,American Athletic,18,Navy,American Athletic,28,"[{'provider': 'consensus', 'spread': '8', 'formattedSpread': 'Navy -8', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '7', 'formattedSpread': 'Navy -7', 'spreadOpen': None, 'overUnder': '48', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '7', 'formattedSpread': 'Navy -7', 'spreadOpen': None, 'overUnder': '48.5', 'overUnderOpen': None}]",
400763526,2015,4,regular,Purdue,Big Ten,28,Bowling Green,Mid-American,35,"[{'provider': 'consensus', 'spread': '-1.5', 'formattedSpread': 'Purdue -1.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '5', 'formattedSpread': 'Bowling Green -5', 'spreadOpen': None, 'overUnder': '74', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '4.5', 'formattedSpread': 'Bowling Green -4.5', 'spreadOpen': None, 'overUnder': '74', 'overUnderOpen': None}]",
400756935,2015,4,regular,North Carolina,ACC,41,Delaware,,14,"[{'provider': 'consensus', 'spread': '-42', 'formattedSpread': 'North Carolina -42', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400756938,2015,4,regular,Wake Forest,ACC,24,Indiana,Big Ten,31,"[{'provider': 'consensus', 'spread': '3.5', 'formattedSpread': 'Indiana -3.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '3.5', 'formattedSpread': 'Indiana -3.5', 'spreadOpen': None, 'overUnder': '54.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '3.5', 'formattedSpread': 'Indiana -3.5', 'spreadOpen': None, 'overUnder': '55', 'overUnderOpen': None}]",
400756932,2015,4,regular,Boston College,ACC,17,Northern Illinois,Mid-American,14,"[{'provider': 'consensus', 'spread': '-4.5', 'formattedSpread': 'Boston College -4.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-3', 'formattedSpread': 'Boston College -3', 'spreadOpen': None, 'overUnder': '45', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-3', 'formattedSpread': 'Boston College -3', 'spreadOpen': None, 'overUnder': '44.5', 'overUnderOpen': None}]",
400757038,2015,4,regular,Colorado,Pac-12,48,Nicholls,,0,"[{'provider': 'consensus', 'spread': '-45.5', 'formattedSpread': 'Colorado -45.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400763609,2015,4,regular,Louisiana Tech,Conference USA,27,Florida International,Conference USA,17,"[{'provider': 'consensus', 'spread': '-14', 'formattedSpread': 'Louisiana Tech -14', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-14', 'formattedSpread': 'Louisiana Tech -14', 'spreadOpen': None, 'overUnder': '55', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-14', 'formattedSpread': 'Louisiana Tech -14', 'spreadOpen': None, 'overUnder': '56.5', 'overUnderOpen': None}]",
400787246,2015,4,regular,Wyoming,Mountain West,28,New Mexico,Mountain West,38,"[{'provider': 'consensus', 'spread': '2.5', 'formattedSpread': 'New Mexico -2.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '3.5', 'formattedSpread': 'New Mexico -3.5', 'spreadOpen': None, 'overUnder': '58.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '3.5', 'formattedSpread': 'New Mexico -3.5', 'spreadOpen': None, 'overUnder': '58.5', 'overUnderOpen': None}]",
400763426,2015,4,regular,West Virginia,Big 12,45,Maryland,Big Ten,6,"[{'provider': 'consensus', 'spread': '-16.5', 'formattedSpread': 'West Virginia -16.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-17', 'formattedSpread': 'West Virginia -17', 'spreadOpen': None, 'overUnder': '56.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-17', 'formattedSpread': 'West Virginia -17', 'spreadOpen': None, 'overUnder': '57.5', 'overUnderOpen': None}]",
400763518,2015,4,regular,Iowa,Big Ten,62,North Texas,Conference USA,16,"[{'provider': 'consensus', 'spread': '-26.5', 'formattedSpread': 'Iowa -26.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-25', 'formattedSpread': 'Iowa -25', 'spreadOpen': None, 'overUnder': '54.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-25.5', 'formattedSpread': 'Iowa -25.5', 'spreadOpen': None, 'overUnder': '53.5', 'overUnderOpen': None}]",
400763521,2015,4,regular,Minnesota,Big Ten,27,Ohio,Mid-American,24,"[{'provider': 'consensus', 'spread': '-13', 'formattedSpread': 'Minnesota -13', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-7.5', 'formattedSpread': 'Minnesota -7.5', 'spreadOpen': None, 'overUnder': '47', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-7.5', 'formattedSpread': 'Minnesota -7.5', 'spreadOpen': None, 'overUnder': '47', 'overUnderOpen': None}]",
400756937,2015,4,regular,East Carolina,American Athletic,35,Virginia Tech,ACC,28,"[{'provider': 'consensus', 'spread': '6', 'formattedSpread': 'Virginia Tech -6', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '10', 'formattedSpread': 'Virginia Tech -10', 'spreadOpen': None, 'overUnder': '50', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '10', 'formattedSpread': 'Virginia Tech -10', 'spreadOpen': None, 'overUnder': '50.5', 'overUnderOpen': None}]",
400603844,2015,4,regular,Florida,SEC,28,Tennessee,SEC,27,"[{'provider': 'consensus', 'spread': '-3', 'formattedSpread': 'Florida -3', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '1', 'formattedSpread': 'Tennessee -1', 'spreadOpen': None, 'overUnder': '51.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '1', 'formattedSpread': 'Tennessee -1', 'spreadOpen': None, 'overUnder': '50.5', 'overUnderOpen': None}]",
400763610,2015,4,regular,Old Dominion,Conference USA,0,Appalachian State,Sun Belt,49,"[{'provider': 'consensus', 'spread': '7', 'formattedSpread': 'Appalachian State -7', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '7', 'formattedSpread': 'Appalachian State -7', 'spreadOpen': None, 'overUnder': '54', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '7.5', 'formattedSpread': 'Appalachian State -7.5', 'spreadOpen': None, 'overUnder': '54.5', 'overUnderOpen': None}]",
400763525,2015,4,regular,Penn State,Big Ten,37,San Diego State,Mountain West,21,"[{'provider': 'consensus', 'spread': '-12', 'formattedSpread': 'Penn State -12', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-14', 'formattedSpread': 'Penn State -14', 'spreadOpen': None, 'overUnder': '40', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-14', 'formattedSpread': 'Penn State -14', 'spreadOpen': None, 'overUnder': '40', 'overUnderOpen': None}]",
400763608,2015,4,regular,Kent State,Mid-American,29,Marshall,Conference USA,36,"[{'provider': 'consensus', 'spread': '11', 'formattedSpread': 'Marshall -11', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '6.5', 'formattedSpread': 'Marshall -6.5', 'spreadOpen': None, 'overUnder': '47.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '6.5', 'formattedSpread': 'Marshall -6.5', 'spreadOpen': None, 'overUnder': '46.5', 'overUnderOpen': None}]",
400763613,2015,4,regular,Western Kentucky,Conference USA,56,Miami (OH),Mid-American,14,"[{'provider': 'consensus', 'spread': '-21.5', 'formattedSpread': 'Western Kentucky -21.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-20', 'formattedSpread': 'Western Kentucky -20', 'spreadOpen': None, 'overUnder': '67', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-20', 'formattedSpread': 'Western Kentucky -20', 'spreadOpen': None, 'overUnder': '67', 'overUnderOpen': None}]",
400787245,2015,4,regular,Buffalo,Mid-American,21,Nevada,Mountain West,24,"[{'provider': 'numberfire', 'spread': '-3', 'formattedSpread': 'Buffalo -3', 'spreadOpen': None, 'overUnder': '53.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-3', 'formattedSpread': 'Buffalo -3', 'spreadOpen': None, 'overUnder': '53', 'overUnderOpen': None}]",
400763517,2015,4,regular,Illinois,Big Ten,27,Middle Tennessee,Conference USA,25,"[{'provider': 'consensus', 'spread': '-7', 'formattedSpread': 'Illinois -7', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '-3.5', 'formattedSpread': 'Illinois -3.5', 'spreadOpen': None, 'overUnder': '62', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-3', 'formattedSpread': 'Illinois -3', 'spreadOpen': None, 'overUnder': '62', 'overUnderOpen': None}]",
400757040,2015,4,regular,Washington,Pac-12,24,California,Pac-12,30,"[{'provider': 'consensus', 'spread': '2', 'formattedSpread': 'California -2', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '1', 'formattedSpread': 'California -1', 'spreadOpen': None, 'overUnder': '60.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '1', 'formattedSpread': 'California -1', 'spreadOpen': None, 'overUnder': '59.5', 'overUnderOpen': None}]",
400760493,2015,4,regular,Eastern Michigan,Mid-American,36,Army,FBS Independents,58,"[{'provider': 'consensus', 'spread': '2', 'formattedSpread': 'Army -2', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '1', 'formattedSpread': 'Army -1', 'spreadOpen': None, 'overUnder': '55', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '1.5', 'formattedSpread': 'Army -1.5', 'spreadOpen': None, 'overUnder': '54.5', 'overUnderOpen': None}]",
400756934,2015,4,regular,Louisville,ACC,45,Samford,,3,"[{'provider': 'consensus', 'spread': '-29.5', 'formattedSpread': 'Louisville -29.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400768337,2015,4,regular,SMU,American Athletic,45,James Madison,,48,"[{'provider': 'consensus', 'spread': '-14.5', 'formattedSpread': 'SMU -14.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}]",
400763612,2015,4,regular,UT San Antonio,Conference USA,31,Colorado State,Mountain West,33,"[{'provider': 'consensus', 'spread': '9.5', 'formattedSpread': 'Colorado State -9.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '9', 'formattedSpread': 'Colorado State -9', 'spreadOpen': None, 'overUnder': '56', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '9', 'formattedSpread': 'Colorado State -9', 'spreadOpen': None, 'overUnder': '56', 'overUnderOpen': None}]",
400763607,2015,4,regular,Charlotte,Conference USA,7,Florida Atlantic,Conference USA,17,"[{'provider': 'consensus', 'spread': '9.5', 'formattedSpread': 'Florida Atlantic -9.5', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': '10', 'formattedSpread': 'Florida Atlantic -10', 'spreadOpen': None, 'overUnder': '65.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '9.5', 'formattedSpread': 'Florida Atlantic -9.5', 'spreadOpen': None, 'overUnder': '65.5', 'overUnderOpen': None}]",
400756931,2015,4,regular,Virginia,ACC,14,Boise State,Mountain West,56,"[{'provider': 'consensus', 'spread': '4', 'formattedSpread': 'Boise State -4', 'spreadOpen': None, 'overUnder': None, 'overUnderOpen': None}, {'provider': 'numberfire', 'spread': None, 'formattedSpread': 'Boise State -null', 'spreadOpen': None, 'overUnder': '48.5', 'overUnderOpen': None}, {'provider': 'teamrankings', 'spread': '-1', 'formattedSpread': 'Virginia -1', 'spreadOpen': None, 'overUnder': '48.5', 'overUnderOpen': None}]",
